name,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W1,cp_counts,CSC_flags,Class,Class_prob,Class_prob_e,conf_flag,CT,PU_TeV,TeV_extent,true_Class,P_AGN,P_CV,P_HM-STAR,P_LM-STAR,P_HMXB,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_LM-STAR,e_P_HMXB,e_P_LMXB,e_P_NS,e_P_YSO
2CXO J110420.3-585010,166.084625,-58.836194444444445,0.89,9.34,9.498573466014164e-15,0.05504964310647075,,1.0,16.600018,,,3,,CV,0.48597,0.11748898996400792,0.0,1.268116382121028,12.0,point,,0.0025,0.48597,0.04922,0.014240000000000001,0.00065,0.25029,0.00093,0.19619999999999999,0.005232339570151897,0.11748898996400792,0.043757357167752996,0.01668834626021706,0.0035056796473422664,0.06836145982342091,0.0034127330318597664,0.08499284548586308
2CXO J110420.4-585221,166.08529166666662,-58.87261388888889,1.31,3.7,3.450692086203552e-15,0.7575193416502084,,0.476,,,,0,,LMXB,0.5380499999999999,0.23105342062644987,0.0,0.4712461420360322,12.0,point,,0.09944,0.00438,0.00322,0.00418,0.00014000000000000001,0.5380499999999999,0.33297000000000004,0.01762,0.1468599817998568,0.02318087472363699,0.014354011203758949,0.016036981785385457,0.001543626503653906,0.23105342062644987,0.20413316597125883,0.022892349369596384
2CXO J110423.1-584858,166.09641666666664,-58.81636666666667,1.22,4.0,1.939206031479416e-15,-0.3158222123828822,,0.653,11.996346,11.015000343322754,10.686,8,,LM-STAR,0.863,0.13682953746294074,1.0,2.800358061803193,12.0,point,,0.0001,0.00141,0.12533,0.863,0.00148,0.00337,2e-05,0.00529,0.0009954853042566675,0.004683357111499594,0.12659034803734528,0.13682953746294074,0.006184484444789876,0.01348053503481315,0.00044698970882985637,0.011412543368861567
2CXO J110423.1-585445,166.09645833333332,-58.91271666666667,0.88,16.52,4.141206346317591e-14,0.5183981367147672,,0.963,,,,0,,AGN,0.5625,0.09040311235086276,0.0,1.3638151912668646,12.0,point,,0.5625,0.02885,0.00756,0.00136,8e-05,0.32521,0.06958,0.004860000000000001,0.09040311235086276,0.026711252141953037,0.009557077886976635,0.004119146436747224,0.0008912880535463234,0.08358673724127913,0.03420809544236269,0.007735647370468761
2CXO J110423.2-584519,166.0970833333333,-58.75533055555555,2.29,4.44,3.680314992319538e-15,-0.26223648760892454,,0.904,,,,0,,YSO,0.45577,0.16452439142988912,0.0,0.17050130645453546,12.0,point,,0.00312,0.05851,0.02725,0.39523,0.02895,0.02991,0.00126,0.45577,0.006380149395296816,0.043022445663058656,0.042371368078371434,0.19054620162825325,0.03797155961162696,0.041233385649156844,0.004778622734139538,0.16452439142988912
2CXO J110423.3-585421,166.09741666666665,-58.90586944444444,2.79,3.81,4.083264587114341e-15,0.7603452434770767,,0.317,19.96104,,,3,,CV,0.31674,0.07902288919684614,0.0,0.7527975556858647,12.0,point,,0.13235,0.31674,0.039380000000000005,0.01657,0.025929999999999998,0.20812999999999998,0.08212,0.17878,0.04914461000651741,0.07902288919684614,0.024112175285465172,0.023031838084824348,0.019044626480921,0.06525228701709203,0.050949990201191425,0.07583180112632211
2CXO J110423.6-584935,166.09854166666665,-58.82648888888889,0.9,5.68,2.547305610689008e-15,-0.5392900100354532,,1.0,19.58751,,,3,,LMXB,0.46367,0.08796800253199717,0.0,1.540005252297818,12.0,point,,0.02323,0.12969999999999998,0.05985,0.07293000000000001,0.00175,0.46367,0.06969,0.17918,0.026419028465578847,0.06946895663485914,0.028598870526567947,0.054190882551880946,0.004739194020079783,0.08796800253199717,0.06740881135169088,0.09676513365407552
2CXO J110424.3-584835,166.1015,-58.80980833333333,1.02,5.7,3.321806983288687e-15,-0.6702590094546196,,0.458,13.287255,12.187999725341797,,6,,LM-STAR,0.72935,0.1321398442500915,0.0,1.863468985765898,12.0,point,,4e-05,0.0034300000000000003,0.24747999999999998,0.72935,0.00028000000000000003,0.00265,5.9999999999999995e-05,0.01671,0.000631505185092568,0.006571018054934738,0.12644777039805263,0.1321398442500915,0.001767689091646131,0.007164414060398019,0.0007726558075864028,0.015732877150204393
2CXO J110424.9-585059,166.10412499999998,-58.84981944444445,0.99,5.58,2.4525839044629275e-15,-0.7180932327159651,,1.0,19.352552,16.059999465942383,,6,,LM-STAR,0.33333999999999997,0.11241566475221179,0.0,0.1813933967226494,12.0,point,,0.01638,0.18409999999999999,0.01648,0.33333999999999997,0.01272,0.13144,0.0105,0.29504,0.020744298636635714,0.07731731997403932,0.02003524422139674,0.11241566475221179,0.015460939190121687,0.07141587097156085,0.016236182236400696,0.09872763314060327
2CXO J110425.2-585213,166.10499999999996,-58.8704,1.22,3.24,1.8639404230878402e-15,-0.37366923679764974,,0.999,19.301277,16.334999084472656,14.968131598060507,8,,YSO,0.37361,0.0928853895701342,0.0,0.5549662273528352,12.0,point,,0.02543,0.26862,0.03843,0.13836,0.01252,0.12476000000000001,0.018269999999999998,0.37361,0.02120057934502179,0.09629729367312856,0.029388752930309892,0.1137824980252098,0.022332674455791204,0.058272962325062405,0.01777140745475503,0.0928853895701342
2CXO J110426.2-585128,166.10941666666665,-58.85791944444445,1.08,3.76,1.6173219792136925e-15,-0.7039978788178789,,0.671,13.068168,11.97599983215332,11.726,8,,LM-STAR,0.77554,0.19610753827062993,0.0,1.971699184098949,12.0,point,,0.00101,0.007940000000000001,0.13649,0.77554,0.00464,0.00166,0.00025,0.07246999999999999,0.003645983158654629,0.013577214027212684,0.12800376894789023,0.19610753827062993,0.014243358918221267,0.008265150495466658,0.0016853309290285816,0.10259983345905509
2CXO J110427.2-585312,166.1137083333333,-58.88671111111111,1.55,4.38,1.953709675339036e-15,-0.5826206772513312,,0.382,14.319957,12.75,,6,extent,LM-STAR,0.8006,0.16413890940779882,1.0,2.0911921852766,12.0,point,,0.00011,0.00579,0.15872999999999998,0.8006,0.0022800000000000003,0.004900000000000001,1e-05,0.02758,0.001220405420091778,0.01101350067858522,0.14280083745965633,0.16413890940779882,0.010493412777152709,0.01668137489142512,0.0003162277660168379,0.02266400796984633
2CXO J110428.0-584822,166.11704166666664,-58.80628333333333,1.68,2.8,2.051702575826752e-15,0.7496257503818526,,0.613,20.608374,,,3,,CV,0.46142,0.13146355489741743,0.0,0.671853069807272,12.0,point,,0.03581,0.46142,0.04586,0.0055,0.01358,0.29703,0.04421,0.09659000000000001,0.030147184823010494,0.13146355489741743,0.03477167625337421,0.008198610688233535,0.026158514251919358,0.11321791994820163,0.051009586137096545,0.0628380499420576
2CXO J110428.1-584950,166.11741666666663,-58.83059444444445,1.99,2.65,9.770778311329485e-16,-0.5503784599547616,,,17.873066,15.501999855041504,,6,,YSO,0.6179600000000001,0.16393569871542119,0.0,1.7090198563353085,12.0,point,,0.00805,0.03233,0.09194,0.17634,0.03126,0.04079,0.00133,0.6179600000000001,0.010536057541059107,0.028363278646439585,0.1025844040776178,0.09446972493306484,0.037863518669638274,0.0420933218901496,0.004018363752480261,0.16393569871542119
2CXO J110428.2-585053,166.11787499999997,-58.84814444444444,1.19,4.97,2.898590963885477e-15,-0.19332440839891127,,1.0,17.955784,15.32699966430664,14.296,9,,YSO,0.49821,0.13715358911456535,0.0,1.0113451420470183,12.0,point,,0.0035800000000000003,0.15425999999999998,0.027510000000000003,0.2137,0.0156,0.08299,0.00415,0.49821,0.007296357778839849,0.09544507405917901,0.03551564811827683,0.14416481364567937,0.029028997273117845,0.06557178935761603,0.010639111367529276,0.13715358911456535
2CXO J110428.3-585400,166.118125,-58.90016388888889,0.87,8.77,1.3162180961047223e-14,0.634437804543087,,0.419,,,,0,,AGN,0.98509,0.0361039526284228,1.0,16.074203093352573,12.0,point,,0.98509,0.00074,0.0002,0.00064,7.000000000000001e-05,0.00279,0.009130000000000001,0.00134,0.0361039526284228,0.003502094325495058,0.001470429244187615,0.003688360611979798,0.0009465706502929385,0.007731473059881647,0.024611965562483008,0.004881416621046419
