AGN,CV,HM-STAR,HMXB,LM-STAR,LMXB,NS,YSO,Class,Class_prob,name
0.0,0.5558979797979797,0.0033333333333333335,0.009855555555555555,0.02866666666666667,0.09996666666666668,0.004166666666666667,0.2981131313131314,CV,0.5558979797979797,2CXO J110433.5-585034
0.9886468602886244,0.000784313725490196,0.0002557508574535539,0.0,0.0,0.0016470588235294118,0.0075313480677607235,0.0011346682371417352,AGN,0.9886468602886244,2CXO J110434.8-584908
0.0,0.0,0.007579180901786174,0.0,0.9835685348858763,0.0008333333333333335,0.0,0.008018950879004217,LM-STAR,0.9835685348858763,2CXO J110435.5-584824
0.0006666666666666665,0.13560317460317456,0.3370555555555556,0.0,0.21052380952380947,0.09752237521514628,0.01289825970548862,0.20573015873015876,HM-STAR,0.3370555555555556,2CXO J110436.0-585108
0.0,0.0,0.0036347364573417274,0.0,0.9929898908996436,0.0,0.0,0.003375372643014719,LM-STAR,0.9929898908996436,2CXO J110436.7-584757
0.0014444444444444446,0.3236742424242424,0.21266666666666667,0.018777777777777775,0.04022222222222222,0.0806868686868687,0.007888888888888888,0.3146388888888889,CV,0.3236742424242424,2CXO J110437.6-585539
0.0,0.0,0.2392777777777778,0.0,0.6974444444444444,0.0,0.0,0.06327777777777778,LM-STAR,0.6974444444444444,2CXO J110438.6-584929
0.0,0.08794444444444444,0.008888888888888887,0.011999999999999999,0.2855,0.014555555555555554,0.0,0.5911111111111111,YSO,0.5911111111111111,2CXO J110439.4-585550
0.0,0.0,0.01763473645734173,0.0,0.9713243488393647,0.0,0.0,0.01104091470329362,LM-STAR,0.9713243488393647,2CXO J110439.4-584939
0.05629855120931746,0.22740218931395403,0.0672875683468842,0.0033333333333333335,0.0,0.2713368705695441,0.30688458863137114,0.06745689859559571,NS,0.30688458863137114,2CXO J110439.8-584701
0.0,0.0,0.008921773494378768,0.0,0.9910702329005054,0.0,0.0,7.993605115907275e-06,LM-STAR,0.9910702329005054,2CXO J110440.0-584921
0.0,0.005666666666666668,0.012487268518518523,0.0,0.9092633989282893,0.0041666666666666675,0.0,0.06841599921985887,LM-STAR,0.9092633989282893,2CXO J110441.2-585647
0.18061643386485052,0.0007459923416533208,0.013487025262386095,0.0,0.0,0.007599039227718836,0.792179552863871,0.005371956439520384,NS,0.792179552863871,2CXO J110441.4-584352
0.0,0.4772222222222222,0.00861111111111111,0.0025,0.2299444444444445,0.12316666666666665,0.004166666666666667,0.15438888888888885,CV,0.4772222222222222,2CXO J110442.5-584742
0.0,0.08543650793650795,0.01316666666666667,0.005111111111111111,0.5167222222222222,0.11466666666666671,0.0011111111111111113,0.26378571428571435,LM-STAR,0.5167222222222222,2CXO J110442.7-585411
0.0,0.027353790708999317,0.6741290405675827,0.032630844766097185,0.03984470582914588,0.007777777777777777,0.0,0.218263840350397,HM-STAR,0.6741290405675827,2CXO J110443.6-585425
0.004461340675025525,0.1660301709034316,0.021465675866949755,0.0,0.025398482607301792,0.5599905018840508,0.04240948410512274,0.18024434395811786,LMXB,0.5599905018840508,2CXO J110443.6-585132
0.0,0.0,0.00447732904993432,0.0,0.9937368995671719,0.0,0.0,0.0017857713828936849,LM-STAR,0.9937368995671719,2CXO J110444.6-584941
0.09532675050460254,0.011133390216479716,0.00019872100978285425,0.0,0.06750316817343877,0.7378263174494858,0.08577078993512055,0.0022408627110898313,LMXB,0.7378263174494858,2CXO J110445.0-585009
0.9829506976165169,0.0,8.13008130081301e-05,0.0,0.0,0.0025000000000000005,0.013015873015873017,0.001452128554602053,AGN,0.9829506976165169,2CXO J110445.4-584807
0.0,0.021944444444444444,0.008455037664783427,0.0008333333333333334,0.46432274011299446,0.0006666666666666668,0.0,0.5037777777777777,YSO,0.5037777777777777,2CXO J110448.4-584833
0.09822222222222221,0.4572777777777778,0.05844444444444444,0.1097777777777778,0.005555555555555555,0.10305555555555557,0.07044444444444445,0.09722222222222221,CV,0.4572777777777778,2CXO J110449.9-585549
0.0,0.0,0.005582529995560797,0.0022222222222222222,0.9860761430659899,0.0,0.0,0.006119104716227018,LM-STAR,0.9860761430659899,2CXO J110450.0-585559
0.0,0.24361111111111114,0.005277777777777778,0.0064444444444444445,0.42005555555555546,0.07344444444444442,0.0,0.25116666666666676,LM-STAR,0.42005555555555546,2CXO J110450.7-584543
0.0,0.0,7.918090178617182e-05,0.0,0.9863670838820997,0.0008333333333333335,0.0,0.012720401882780803,LM-STAR,0.9863670838820997,2CXO J110451.8-585147
0.9519948041087717,0.0,0.002519391716877282,0.0,0.0,0.006250736871471453,0.036937407280178004,0.002297660022701615,AGN,0.9519948041087717,2CXO J110453.3-584900
0.0,0.25419047619047624,0.01111111111111111,0.013055555555555555,0.4256330532212885,0.0044444444444444444,0.0,0.2915653594771241,LM-STAR,0.4256330532212885,2CXO J110454.3-584918
0.0,3.3003300330032994e-05,0.08739908809819556,0.0,0.8948495113528194,0.0,0.0,0.01771839724865501,LM-STAR,0.8948495113528194,2CXO J110454.4-584312
0.0,0.0,0.020579180901786173,0.0,0.9714910155060313,0.0,0.0,0.00792980359218251,LM-STAR,0.9714910155060313,2CXO J110454.9-584712
0.0,0.06733333333333334,0.0033333333333333335,0.014444444444444444,0.43811111111111123,0.07577777777777779,0.0022222222222222222,0.39877777777777773,LM-STAR,0.43811111111111123,2CXO J110455.3-585516
0.0,0.0,0.21749522840825927,0.0,0.7639967779866249,0.0,0.0,0.018507993605115913,LM-STAR,0.7639967779866249,2CXO J110455.7-585534
0.0,0.09193650793650796,0.08434615384615386,0.004444444444444445,0.23344444444444448,0.06444444444444446,0.0022222222222222227,0.5191617826617826,YSO,0.5191617826617826,2CXO J110456.3-585015
0.9707198552718446,1.3440860215053758e-05,0.004201844987288775,0.0,0.0,0.003683997431518454,0.021254918598148587,0.00012594285098444256,AGN,0.9707198552718446,2CXO J110458.3-585053
0.0,0.0,0.00672946634878658,0.0,0.9808407300590308,0.0008333333333333334,0.0,0.011596470258849178,LM-STAR,0.9808407300590308,2CXO J110458.5-584450
0.19598885172798217,0.3078103422282527,0.0761190476190476,0.0044444444444444444,0.0,0.20043070362473348,0.14209549924442852,0.07311111111111107,CV,0.3078103422282527,2CXO J110458.9-584120
0.0,0.006944444444444443,0.0017777777777777774,0.0,0.3307697841726619,0.0,0.0,0.6605079936051158,YSO,0.6605079936051158,2CXO J110500.7-584942
0.0,0.07922222222222222,0.12470628859316298,0.0034304207119741107,0.704313035524927,0.011666666666666669,0.0,0.07666136628104714,LM-STAR,0.704313035524927,2CXO J110506.2-584441
0.0,0.0,0.0014125142351195058,0.0,0.9928115283265443,0.0,0.0,0.005775957438336358,LM-STAR,0.9928115283265443,2CXO J110506.3-584209
0.0011111111111111111,0.014888888888888889,0.006688630490956073,0.0006666666666666668,0.5370458920085132,0.0011111111111111111,0.0011111111111111111,0.4373765886116419,LM-STAR,0.5370458920085132,2CXO J110507.1-584543
0.6893469019270799,0.005821660650683243,0.02309298099604041,0.0,0.0,0.014006179184246277,0.26266914615401565,0.005063131087934493,AGN,0.6893469019270799,2CXO J110507.7-585206
0.0,0.31661827956989247,0.05455555555555557,0.005277777777777778,0.13570274170274169,0.18575055889201422,0.09322386274369775,0.2088712237583205,CV,0.31661827956989247,2CXO J110507.9-584732
0.0,0.17941666666666664,0.009944444444444445,0.0017777777777777776,0.24397222222222217,0.3041111111111112,0.003444444444444444,0.25733333333333336,LMXB,0.3041111111111112,2CXO J110508.3-585823
0.0,0.006666666666666668,0.012737207014080513,0.0,0.9046618550249282,0.0,0.0,0.07593427129432465,LM-STAR,0.9046618550249282,2CXO J110510.3-585029
0.0,0.010555555555555556,0.008977001489072833,0.0033333333333333335,0.6716688510596573,0.0011111111111111111,0.0,0.30435414745126976,LM-STAR,0.6716688510596573,2CXO J110510.9-584447
0.0,0.10558855885588557,0.004010593220338984,0.0,0.6680071142259503,0.00788888888888889,0.0,0.2145048448089363,LM-STAR,0.6680071142259503,2CXO J110512.4-584217
0.0,0.03244444444444445,0.006677259887005649,0.002,0.4214338512241055,0.004222222222222222,0.0,0.5332222222222223,YSO,0.5332222222222223,2CXO J110513.3-584503
0.0,0.10618518518518517,0.06585978835978837,0.0175,0.43093650793650806,0.10938888888888888,0.0015,0.26862962962962955,LM-STAR,0.43093650793650806,2CXO J110513.3-585426
0.0,0.25244165594165596,0.049666666666666665,0.06126984126984128,0.15777777777777782,0.08575675675675677,0.0,0.39308730158730154,YSO,0.39308730158730154,2CXO J110514.3-584941
0.0,0.0,3.288460548987551e-05,0.0,0.9999591217893942,0.0,0.0,7.993605115907273e-06,LM-STAR,0.9999591217893942,2CXO J110514.8-585909
7.194244604316547e-05,0.14567460317460318,0.05277777777777778,0.0006666666666666668,0.07583333333333335,0.23994174585143915,0.025978375194581176,0.45905555555555566,YSO,0.45905555555555566,2CXO J110515.1-584744
0.0,0.0,0.00674584756845284,0.0,0.9919354599504758,0.0,0.0,0.0013186924810713989,LM-STAR,0.9919354599504758,2CXO J110515.1-584831
0.15696408599839717,0.12305555555555554,0.06699254159495124,0.0011111111111111111,0.0022222222222222222,0.41671428571428576,0.025106864470143674,0.20783333333333334,LMXB,0.41671428571428576,2CXO J110515.6-585437
0.0,0.08405555555555552,0.016611111111111108,0.013,0.03155555555555556,0.2289444444444445,0.004833333333333334,0.621,YSO,0.621,2CXO J110516.3-585611
0.7516844427538925,0.002222222222222222,0.12286447699427873,0.004777777777777777,0.00361111111111111,0.010111111111111109,0.0036674640634134594,0.10106139396619303,AGN,0.7516844427538925,2CXO J110516.9-584508
0.0021424847402150425,0.14233966536323653,0.025944444444444444,0.0,0.02563716416776553,0.5444400980050624,0.03514197661260927,0.2243541666666667,LMXB,0.5444400980050624,2CXO J110517.7-585044
0.015749368352142926,0.05062053734321852,0.09912861648249975,0.0,0.013738991051927009,0.6456533976525215,0.15165839746217938,0.023450691655510936,LMXB,0.6456533976525215,2CXO J110518.3-584842
0.0,0.0,0.5022777777777778,0.0,0.39822222222222214,0.0,0.0,0.0995,HM-STAR,0.5022777777777778,2CXO J110518.4-584615
0.9890104319170162,0.0,0.0024909432482879672,0.0,0.0,0.0013575443147427581,0.007065642719473548,7.543780047939208e-05,AGN,0.9890104319170162,2CXO J110519.6-584459
0.0008333333333333334,0.12482284515636922,0.11099999999999999,0.0,0.08657039661996523,0.2237147830671952,0.07274911801361328,0.38030952380952365,YSO,0.38030952380952365,2CXO J110520.0-585357
0.0,0.005555555555555555,0.0012034059046676562,0.0,0.8687082904907243,0.0,0.0,0.12453274804905241,LM-STAR,0.8687082904907243,2CXO J110520.7-584757
0.0,0.09205555555555552,0.01705555555555555,0.0049999999999999975,0.23077777777777778,0.35427777777777775,0.009277777777777774,0.29155555555555557,LMXB,0.35427777777777775,2CXO J110521.8-584528
0.0,0.0,0.09996806979067506,0.0,0.895512754636466,0.0,0.0,0.004519175572858838,LM-STAR,0.895512754636466,2CXO J110522.3-584435
0.6749192385234729,0.00030450181568830595,0.014825200428798325,0.0,0.0,0.0323135025942266,0.2695806877510714,0.008056868886742482,AGN,0.6749192385234729,2CXO J110522.5-585718
0.0011111111111111111,0.06560317460317461,0.023012820512820508,0.0022222222222222222,0.24233333333333335,0.060833333333333336,0.0,0.604884004884005,YSO,0.604884004884005,2CXO J110523.5-584338
0.0,0.25055555555555564,0.0016666666666666668,0.0,0.1154949494949495,0.002333333333333333,0.0,0.629949494949495,YSO,0.629949494949495,2CXO J110523.7-584949
0.9067159231971336,0.0229578853046595,0.004267683827532958,0.0,0.0,0.008784792304379873,0.051568935532840005,0.005704779833454205,AGN,0.9067159231971336,2CXO J110524.4-584913
0.0,0.22836147186147188,0.023277777777777772,0.10825396825396823,0.07080952380952378,0.1444444444444444,0.0,0.4248528138528138,YSO,0.4248528138528138,2CXO J110525.4-585807
0.744475657796474,0.002520922527082425,0.008382975111171366,0.0,0.0,0.021706871326868393,0.20299923951890786,0.019914333719495914,AGN,0.744475657796474,2CXO J110525.5-584727
0.09085765670261767,0.007366374119356446,0.0002499922725621865,0.0,0.11229870305473583,0.46502055784351076,0.32200504762056426,0.0022016683866529062,LMXB,0.46502055784351076,2CXO J110526.1-584225
0.9927886765482022,0.0,0.00042348293082765056,0.0,0.0,0.0016189822232394904,0.003982309386140215,0.0011865489115905031,AGN,0.9927886765482022,2CXO J110526.5-584525
0.0,0.1761111111111112,0.005555555555555555,0.0008333333333333334,0.1318362193362194,0.005666666666666666,0.0,0.6799971139971139,YSO,0.6799971139971139,2CXO J110527.2-585737
0.0,0.0,0.0011902920128972832,0.0,0.9941448616598776,0.0008333333333333335,0.0,0.0038315129938919124,LM-STAR,0.9941448616598776,2CXO J110528.5-584930
0.0,0.18227777777777776,0.02311111111111111,0.008444444444444444,0.2647777777777777,0.05844444444444445,0.0011111111111111111,0.4618333333333335,YSO,0.4618333333333335,2CXO J110529.2-584629
0.8884436434796326,0.00027812543457099155,0.0011938452356887773,0.0,0.0,0.029986758441651655,0.0744008676680464,0.00569675974040971,AGN,0.8884436434796326,2CXO J110529.3-585405
0.0,0.5358830409356725,0.0006666666666666669,0.0,0.11855555555555557,0.19972807017543867,0.011222222222222224,0.1339444444444445,CV,0.5358830409356725,2CXO J110529.6-585718
0.0,0.14257539682539686,0.012333333333333333,0.0027777777777777775,0.38467063492063486,0.1431666666666666,0.0,0.31447619047619063,LM-STAR,0.38467063492063486,2CXO J110529.6-584720
0.0,0.0033333333333333327,0.3223670886075949,0.0008333333333333332,0.6498241912798873,0.0,0.0,0.02364205344585091,LM-STAR,0.6498241912798873,2CXO J110532.7-584349
0.0,0.0,0.07330140312400837,0.0,0.9234688949873432,0.0,0.0,0.003229701888648312,LM-STAR,0.9234688949873432,2CXO J110533.2-585105
0.0,0.3824333333333332,0.0033333333333333335,0.0012444444444444443,0.08558730158730157,0.11318888888888888,0.005999999999999999,0.4082126984126985,YSO,0.4082126984126985,2CXO J110535.5-584547
0.0,0.0,0.0012215150964459476,0.005555555555555554,0.9851465596745065,0.0,0.0,0.008076369673491976,LM-STAR,0.9851465596745065,2CXO J110535.6-584907
0.0,0.0,0.013412514235119506,0.0,0.9852687932838091,0.0,0.0,0.0013186924810713989,LM-STAR,0.9852687932838091,2CXO J110535.7-585212
0.0,0.0,0.20904761904761904,0.0,0.7315079365079366,0.0,0.0,0.05944444444444444,LM-STAR,0.7315079365079366,2CXO J110535.8-584609
0.7886773310054738,0.00024720618908907825,0.018037877560853892,0.0,0.0,0.008021844837811036,0.18474753451825368,0.00026820588851856215,AGN,0.7886773310054738,2CXO J110538.0-585419
0.0,0.00874074074074074,0.005518518518518518,0.0,0.4395331143951834,0.004444444444444444,0.0,0.5417631819011128,YSO,0.5417631819011128,2CXO J110538.4-585446
0.37760999791811256,0.006545816490663124,0.029229349300245417,0.0,0.004408875050715352,0.4953615867786607,0.07887593744053428,0.0079684370210686,LMXB,0.4953615867786607,2CXO J110539.9-584645
0.3449678295316594,0.11264564564564566,0.037,0.007944444444444445,0.30767375886524806,0.04296866096866096,0.055975783475783476,0.09082387706855789,AGN,0.3449678295316594,2CXO J110540.9-585114
0.0,0.0724074074074074,0.032809000861326446,0.01111111111111111,0.5602432934280369,0.03155555555555556,0.0011111111111111111,0.2907625205254516,LM-STAR,0.5602432934280369,2CXO J110542.0-585020
0.0,0.16845238095238102,0.01846520146520147,0.015222222222222227,0.08866666666666671,0.10482539682539688,0.004444444444444446,0.5999236874236873,YSO,0.5999236874236873,2CXO J110542.6-584540
0.0,0.36953300330032995,0.0075,0.016706349206349207,0.33433081879616533,0.016555555555555556,0.0,0.2553742731415999,CV,0.36953300330032995,2CXO J110543.3-585053
0.9905707192903594,0.0,0.00044851658799034737,0.0,0.0,0.0013563218390804598,0.007177743656878519,0.0004466986256912536,AGN,0.9905707192903594,2CXO J110543.6-584419
0.0,0.011666666666666667,0.00013440889648024058,0.0006666666666666668,0.6353626797405552,0.0,0.0,0.35216957802963134,LM-STAR,0.6353626797405552,2CXO J110543.9-585309
0.0,0.11827777777777779,0.02372222222222222,0.008444444444444444,0.16417521367521368,0.04699999999999999,0.0,0.6383803418803419,YSO,0.6383803418803419,2CXO J110545.6-585245
0.0011111111111111111,0.05966666666666666,0.021055555555555553,0.005833333333333334,0.14133333333333334,0.007555555555555555,0.0,0.7634444444444444,YSO,0.7634444444444444,2CXO J110545.9-584724
0.06957197921174009,0.0016741980768701233,0.0017547734122138154,0.0,0.00019040947222523222,0.06097333896193869,0.8643557274751135,0.0014795733898986046,NS,0.8643557274751135,2CXO J110548.8-585438
0.0,0.0051111111111111105,0.010238725608045838,0.0,0.9693643918979493,0.0,0.0,0.015285771382893684,LM-STAR,0.9693643918979493,2CXO J110551.5-584652
0.0,0.15544570171302846,0.010666666666666668,0.0033333333333333335,0.5568400517686336,0.04661111111111112,0.0,0.2271031354072268,LM-STAR,0.5568400517686336,2CXO J110551.8-585105
0.0,0.08053968253968252,0.5292587203266915,0.030226063152533744,0.07442663462613745,0.0042351629710408335,0.0,0.2813137363839138,HM-STAR,0.5292587203266915,2CXO J110552.0-584739
0.0,0.011296296296296296,0.00018518518518518518,0.0,0.5059690118310808,0.0,0.0,0.4825495066874377,LM-STAR,0.5059690118310808,2CXO J110552.0-585032
0.0,0.0,0.0008662179388232088,0.0033333333333333335,0.993848010678283,0.0,0.0,0.0019524380495603514,LM-STAR,0.993848010678283,2CXO J110552.1-585534
0.0,0.15111111111111114,0.09444444444444443,0.010555555555555556,0.22555555555555554,0.0981111111111111,0.007333333333333334,0.412888888888889,YSO,0.412888888888889,2CXO J110553.0-584803
0.0008333333333333334,0.22725120772946858,0.15838888888888888,0.0,0.06602380952380953,0.22941545893719806,0.013444444444444445,0.3046428571428572,YSO,0.3046428571428572,2CXO J110553.2-585030
0.0,0.18750000000000006,0.005277777777777778,0.020944444444444443,0.26498133848133854,0.03972222222222222,0.0,0.4815742170742171,YSO,0.4815742170742171,2CXO J110553.3-585422
0.0,0.0,0.7458809523809524,0.0,0.19061904761904758,0.0,0.0,0.06349999999999999,HM-STAR,0.7458809523809524,2CXO J110554.8-584859
0.0008333333333333332,0.3586678743961352,0.1162222222222222,0.002222222222222222,0.022222222222222216,0.22694323671497582,0.005222222222222221,0.26766666666666666,CV,0.3586678743961352,2CXO J110557.1-585249
0.0,0.10899999999999999,0.016846153846153844,0.01966666666666667,0.09216666666666666,0.17988888888888893,0.0,0.5824316239316238,YSO,0.5824316239316238,2CXO J110558.0-585423
0.0,0.1735555555555556,0.037333333333333336,0.03233333333333333,0.25061111111111106,0.07844444444444446,0.004222222222222222,0.42350000000000004,YSO,0.42350000000000004,2CXO J110559.1-584802
0.025833333333333333,0.02198830409356725,0.03669082125603865,0.0,0.027944244286427538,0.222103466063594,0.6554398309670392,0.009999999999999998,NS,0.6554398309670392,2CXO J110559.9-585315
0.0,0.0,0.04746806979067506,0.0,0.9489471558569085,0.0,0.0,0.0035847743524164283,LM-STAR,0.9489471558569085,2CXO J110601.1-585025
0.048476847016610855,0.08488809490155462,0.00011217948717948719,0.0,7.558079807452414e-05,0.3751328459130024,0.482822379385365,0.008492072498213231,NS,0.482822379385365,2CXO J110605.6-585334
0.0,0.09615873015873015,0.09722222222222221,0.004166666666666667,0.09749572649572649,0.05333333333333334,0.020666666666666667,0.6309566544566544,YSO,0.6309566544566544,2CXO J110605.9-585032
0.0,0.12871637426900584,0.0,0.003333333333333334,0.04455555555555558,0.26700584795321647,0.021111111111111112,0.5352777777777779,YSO,0.5352777777777779,2CXO J110610.7-585154
0.0,0.21138888888888896,0.012388888888888889,0.004166666666666667,0.06969444444444445,0.0822222222222222,0.007055555555555555,0.6130833333333334,YSO,0.6130833333333334,2CXO J110614.8-585237
0.08445102908752711,0.0034639017649280924,0.003974922583578322,0.0,7.55807980745241e-05,0.07561397455010041,0.8295066219768856,0.0029139692389057526,NS,0.8295066219768856,2CXO J110621.8-585133
0.0,0.0011111111111111115,0.1958540301146233,0.00021883321640603202,0.7456803705916972,0.0010481331533963116,0.0,0.05608752181276614,LM-STAR,0.7456803705916972,2CXO J110622.2-584951
0.0,0.001111111111111111,0.1571705069124424,0.0,0.8304784193247191,0.0,0.0,0.011239962651727355,LM-STAR,0.8304784193247191,2CXO J110355.5-584754
0.0,0.0,0.010674455184447686,0.0,0.9716693587214827,0.0,0.0,0.017656186094069527,LM-STAR,0.9716693587214827,2CXO J110414.8-585305
0.0,0.008932748538011697,0.007229623400509477,0.0,0.849453623177474,0.0,0.0011111111111111113,0.13327289377289378,LM-STAR,0.849453623177474,2CXO J110415.1-584545
0.0,0.06442063492063492,0.04080872011251758,0.0,0.5021104718066745,0.03922222222222222,0.006444444444444444,0.3469935064935064,LM-STAR,0.5021104718066745,2CXO J110418.5-584728
1.1111111111111112e-05,0.48496242622969477,0.08399999999999999,0.0,0.00815925925925926,0.2603817007471055,4.4444444444444447e-05,0.16244105820838495,CV,0.48496242622969477,2CXO J110420.3-585010
0.5347139098554091,0.01814243629400501,0.001305982905982906,0.0,0.0,0.33813901191282114,0.09602201916064085,0.011676639871141049,AGN,0.5347139098554091,2CXO J110423.1-585445
0.0010649373108517078,0.11469132778219378,0.05743709468223086,0.0,0.04144015991394396,0.5497128193017731,0.020518750186289982,0.21513491082271666,LMXB,0.5497128193017731,2CXO J110423.6-584935
0.0,0.0,0.019674455184447683,0.0,0.9665999142770382,0.0,0.0,0.013725630538513972,LM-STAR,0.9665999142770382,2CXO J110424.3-584835
0.0,0.3468333333333333,0.009999999999999997,0.009777777777777774,0.19048148148148142,0.1584259259259259,0.0,0.28448148148148145,CV,0.3468333333333333,2CXO J110424.9-585059
0.97818945925122,0.0,0.0,0.0,0.0,0.0023204709907635635,0.01666898544243084,0.0028210843155854937,AGN,0.97818945925122,2CXO J110428.3-585400
0.08404298247452216,0.02071577677588764,0.0001889650465847724,0.0,0.0014999999999999998,0.5062186433350815,0.38402493709494284,0.0033086952729809863,LMXB,0.5062186433350815,2CXO J110429.5-584406
0.0,0.0,0.3215778368459732,0.0,0.6484777187095823,0.0,0.0,0.029944444444444447,LM-STAR,0.6484777187095823,2CXO J110430.1-585147
0.0,0.03755555555555555,0.014111111111111114,0.0022222222222222227,0.6106239316239316,0.003333333333333334,0.0,0.33215384615384624,LM-STAR,0.6106239316239316,2CXO J110430.3-584948
0.0,0.003666666666666667,0.0,0.004166666666666667,0.46816666666666684,0.0,0.0,0.5239999999999999,YSO,0.5239999999999999,2CXO J110431.6-585501
0.0,0.01088888888888889,0.03705555555555554,0.04694444444444444,0.04144444444444444,0.04266666666666667,0.0,0.821,YSO,0.821,2CXO J110432.8-584405
0.006666666666666665,0.34673976608187124,0.0041111111111111105,0.021666666666666664,0.07366666666666666,0.07064035087719296,0.005666666666666665,0.47084210526315795,YSO,0.47084210526315795,2CXO J110433.5-585034
0.9996771028287648,0.0,0.0,0.0,0.0,5.948907861886106e-05,0.0002201015548086493,4.330653780771613e-05,AGN,0.9996771028287648,2CXO J110434.8-584908
0.0,0.0,0.00252920578111165,0.0,0.9905784970137076,0.0,0.0,0.00689229720518064,LM-STAR,0.9905784970137076,2CXO J110435.5-584824
0.0,0.09950000000000002,0.37133333333333324,0.0,0.09094444444444441,0.061777777777777786,0.0011111111111111111,0.37533333333333346,YSO,0.37533333333333346,2CXO J110436.0-585108
0.0,0.0,0.01801464974035474,0.0,0.9714263863877981,0.0,0.0,0.010558963871847309,LM-STAR,0.9714263863877981,2CXO J110436.7-584757
0.0025,0.12855555555555556,0.13146825396825398,0.0033333333333333335,0.12285714285714285,0.21771428571428567,0.0022222222222222222,0.39134920634920634,YSO,0.39134920634920634,2CXO J110437.6-585539
0.0,0.0,0.19133721833721828,0.0,0.7665794483294484,0.0,0.0,0.04208333333333335,LM-STAR,0.7665794483294484,2CXO J110438.6-584929
0.0,0.07122222222222221,0.008888888888888889,0.0,0.3435370370370371,0.003981481481481482,0.0051111111111111105,0.5672592592592592,YSO,0.5672592592592592,2CXO J110439.4-585550
0.0,0.0,0.0022368719625769575,0.0,0.9899819419433534,0.0,0.0,0.007781186094069528,LM-STAR,0.9899819419433534,2CXO J110439.4-584939
0.18262078432516368,0.22435914847447483,0.08000383141762452,0.016666666666666666,0.0044444444444444444,0.3372645722995155,0.10384619084640562,0.050794361525704816,LMXB,0.3372645722995155,2CXO J110439.8-584701
0.0,0.0,0.021185696608510666,0.0,0.9774775617418643,0.0,0.0,0.0013367416496250849,LM-STAR,0.9774775617418643,2CXO J110440.0-584921
0.0,0.0,0.009118359673178594,0.0,0.976600454232752,0.0,0.0,0.014281186094069531,LM-STAR,0.976600454232752,2CXO J110441.2-585647
0.34972392332255503,0.00031369461672312265,0.016458950803463723,0.0,0.0,0.01478096496917875,0.6155478631134762,0.0031746031746031746,NS,0.6155478631134762,2CXO J110441.4-584352
0.0,0.2237857142857142,0.005222222222222222,0.0,0.3448544973544975,0.03998148148148148,0.006055555555555555,0.38010052910052905,YSO,0.38010052910052905,2CXO J110442.5-584742
