angDist,_RAJ2000_1,_DEJ2000_1,name_cat,SubClass,Class,e_Pos,ref,_RAJ2000_2,_DEJ2000_2,2CXO,RAICRS,DEICRS,r0,r1,PA,fe,fc,fp,fv,fst,fs,fa,fi,fr,fm,ff,fVi,Ns,PFluxb,PFluxh,PFluxm,PFluxs,PFluxu,PFluxw,PF90b,PF90h,PF90m,PF90s,PF90u,PF90w,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,F90b,F90h,F90m,F90s,F90u,F90w,PFavgb,PFavgh,PFavgm,PFavgs,PFavgu,PFavgw,PF90avgb,PF90avgh,PF90avgm,PF90avgs,PF90avgu,PF90avgw,Favgb,Favgh,Favgm,Favgs,Favgu,Favgw,F90avgb,F90avgh,F90avgm,F90avgs,F90avgu,F90avgw,Ldet,LClass,S/N,NHGal,HRhm,HRhs,HRms,fdw,Nac,ExpAC,Nhrc,ExpHRC
0.775645,6.0283333,-72.0861667,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.028950727,-72.086064941,J002406.9-720509,6.0289507,-72.0860649,0.787,0.756,140.5,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0.0,5.2723199210931e-08,0.0,,1.1999428425154e-07,1.6817363101367e-08,,7.6950756843306e-08,,,0.0,0.0,,,,,7.2721712277519e-17,0.0,,,,,,1.2508855888074e-08,1.0228517660561e-08,3.3482894814249e-08,,,9.6315179545484e-08,,1.400831761186e-08,6.5402334717522e-08,,,,,,,,,,,,,,,20.66412,TRUE,1.574,5.3,,,,0,13,349566.864,0,
2.339915,6.0283333,-72.0861667,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.028634008,-72.086810062,J002406.8-720512,6.028634,-72.0868101,0.714,0.712,9.197,0,0,0,1,0,0,0,0,0,0,0,1,1,1.6631853744284e-06,1.1044725658899e-07,3.902264627471e-07,6.2876271241713e-07,1.1985369983024e-07,,1.6994573691083e-06,1.1524497935058e-07,3.9390812582745e-07,6.337617210129e-07,8.5492626550119e-08,,2.4912185943282e-15,5.6347396227489e-16,9.3251859257928e-16,1.0271993266055e-15,6.2871640238274e-17,,2.5843422612853e-15,5.9222452233209e-16,9.4655919044441e-16,1.0373331913292e-15,3.8905513585046e-17,,1.6631853744284e-06,1.1044725658899e-07,3.902264627471e-07,6.2876271241713e-07,1.1985369983024e-07,,1.6994573691083e-06,1.1524497935058e-07,3.9390812582745e-07,6.337617210129e-07,8.5492626550119e-08,,2.4912185943282e-15,5.6347396227489e-16,9.3251859257928e-16,1.0271993266055e-15,6.2871640238274e-17,,2.5843422612853e-15,5.9222452233209e-16,9.4655919044441e-16,1.0373331913292e-15,3.8905513585046e-17,,750.2838,TRUE,11.074,5.3,-0.55215,-0.69831,-0.23485,0,13,349566.864,0,
1.397367,6.0285833,-72.0960278,NGC 104-W25,CV,CV,,2005JAD....11....2D,6.029836561,-72.096074974,J002407.1-720545,6.0298366,-72.096075,0.71,0.71,44.54,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3403146156214e-05,3.0251665943308e-06,2.5382420216122e-06,4.0824774836e-06,2.529287214277e-06,,1.3273837743693e-05,3.0767620787426e-06,2.5292634693389e-06,4.1749150483818e-06,2.5794875749897e-06,,3.2470488037062e-14,1.9976864908293e-14,6.2036887694451e-15,6.5800744204732e-15,1.7308774186168e-15,,3.1200951170266e-14,2.0326750673016e-14,6.1682443988059e-15,6.7165018469988e-15,1.8165028895566e-15,,,2.1152400748029e-06,1.8814794235124e-06,3.1326624165175e-06,2.0178273249989e-06,,,2.1515542006114e-06,1.8709809061862e-06,3.187836383694e-06,2.0328888751209e-06,,,,,,,,,,,,,,5619.676,TRUE,18.168,5.3,0.0862,-0.14866,-0.23235,0,13,349566.864,0,
1.08636,6.0287083,-72.0813889,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.027839076,-72.081528702,J002406.6-720453,6.0278391,-72.0815287,0.736,0.729,58.3,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6835480206704e-07,,8.0330523049168e-08,,,,3.6082023554951e-07,,,,,,4.5103216688019e-16,,1.9703368984355e-16,3.0389858555464e-16,,,4.4685259561191e-16,,,,,,2.5283039154846e-07,0.0,1.0281083176283e-07,1.6279661674858e-07,1.0663295800199e-07,,2.2558794088436e-07,0.0,1.0744526492319e-07,1.4947874257216e-07,1.5235094268782e-07,,2.3920560241122e-16,0.0,2.6534717286127e-16,2.7012838487893e-16,5.0678907545578e-17,,2.2403236442361e-16,0.0,2.8125857825805e-16,2.4251485734142e-16,7.8006459394472e-17,,34.24339,TRUE,3.535,5.3,,,,0,13,349566.864,0,
1.435295,6.0287083,-72.0813889,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.030001552,-72.081363599,J002407.2-720452,6.0300016,-72.0813636,0.733,0.732,80.14,0,1,0,0,0,0,0,0,0,0,0,0,2,2.3280623054846e-07,1.385917559933e-08,8.8525562396096e-08,8.0824323846867e-08,9.2513024122383e-08,,2.397445184404e-07,2.0509308109323e-08,9.8227708664811e-08,5.8203909374331e-08,,,2.1445839868186e-16,0.0,2.0127564265775e-16,1.2150763993545e-16,7.9401636277767e-17,,2.6476159715663e-16,,2.3687795639276e-16,8.6109949494082e-17,,,2.1434337778725e-07,,7.0482769764533e-08,7.691966140269e-08,,,2.2465760529128e-07,,7.9523989193907e-08,6.1900807095983e-08,,,,,,,,,,,,,,,28.98525,TRUE,1.854,5.3,-0.7158,-0.72205,0.0075,0,13,349566.864,0,
2.277939,6.0287083,-72.0813889,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.03019699,-72.081825489,J002407.2-720454,6.030197,-72.0818255,0.744,0.739,163.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4.8614248979087e-07,2.1295939752275e-08,6.3083595559574e-08,3.1412318527336e-07,3.4354641182324e-07,,4.1024936672862e-07,0.0,5.554063586652e-08,2.5463414637155e-07,,,5.5483159507724e-16,0.0,1.7595642642235e-16,5.0409535144839e-16,1.5211565130607e-16,,4.4324277898452e-16,,1.6461762943039e-16,4.0210986655131e-16,,,4.6882860197057e-07,,7.0309897506646e-08,2.8964250729827e-07,,,4.1729676558526e-07,1.5033193365799e-08,6.4864313969636e-08,2.3578227097627e-07,,,,,,,,,,,,,,,48.52666,TRUE,2.85,5.3,-0.43223,-0.87196,-0.66583,0,13,349566.864,0,
2.341403,6.0287083,-72.0813889,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.026598227,-72.081349541,J002406.3-720452,6.0265982,-72.0813495,0.718,0.716,0.0206,0,1,0,1,0,0,0,0,0,0,0,1,1,1.8909835828034e-06,2.3700082579399e-07,4.1516082239053e-07,6.938265212818e-07,1.5053504723489e-06,,1.1746990556925e-06,1.7921647595205e-07,2.9473559331387e-07,3.4999780326667e-07,0.0,,3.7043270235265e-15,1.5676537234439e-15,1.1282684740954e-15,1.3248242099837e-15,6.4673004798879e-16,,2.4603385580842e-15,1.4777652178561e-15,7.8444219568543e-16,6.4078663709484e-16,0.0,,1.1330094379963e-06,8.9588318334536e-08,2.9432233311015e-07,5.0855845331165e-07,5.3392973702621e-07,,1.0237447032068e-06,8.8665406862239e-08,2.8561987821916e-07,4.652578267152e-07,4.0033078205959e-07,,1.5211141510622e-15,3.730221246287e-16,7.0205820557533e-16,8.2852546870972e-16,2.2658361377534e-16,,1.4060320623012e-15,4.7362778681369e-16,6.7999019285324e-16,7.5623886518461e-16,1.6908605169466e-16,,148.1277,TRUE,7.202,5.3,-0.25359,-0.48844,-0.25984,0,13,349566.864,0,
2.603655,6.0287083,-72.0813889,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.026712783,-72.081006634,J002406.4-720451,6.0267128,-72.0810066,0.731,0.731,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.4924920190506e-07,,8.6625361892624e-08,,,,2.6567035744628e-07,,,,,,2.9076425430195e-16,,1.9399522193589e-16,3.3950413754827e-16,,,1.8846441067855e-16,,,,,,5.8519040225922e-07,3.5223271709661e-08,2.9930163403458e-07,2.8296460243574e-07,4.7867519662329e-07,,4.8125157415148e-07,,2.7821503809019e-07,2.3221356069162e-07,5.5235568610378e-07,,8.8890927203679e-16,1.9382129755322e-16,6.7953153371879e-16,4.6485929739075e-16,1.9251388580747e-16,,7.1016385793845e-16,,6.4115860030311e-16,3.8523779559283e-16,2.8004084060513e-16,,47.64876,TRUE,2.773,5.3,,,,0,13,349566.864,0,
2.728805,6.0287083,-72.0813889,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.027228708,-72.080782819,J002406.5-720450,6.0272287,-72.0807828,0.75,0.736,106.2,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3387463861394e-07,,5.1697217441741e-08,,,,1.3870440828919e-07,,,,,,0.0,,9.3882537136733e-17,0.0,,,0.0,,,,,,3.4604046313353e-07,1.9563251336202e-08,1.0334324044285e-07,1.7912836313533e-07,4.9890581943473e-07,,3.4815517051766e-07,1.6347627187559e-08,1.1077656581786e-07,1.9379793705331e-07,6.6821307211385e-07,,4.6333052331008e-16,1.0943630930202e-16,2.3677525603332e-16,3.1204610238705e-16,1.9375196119436e-16,,4.3100544201767e-16,,2.604674101158e-16,3.3362103065705e-16,2.9644061410036e-16,,34.50372,TRUE,2.636,5.3,,,,0,12,344875.777,0,
1.349845,6.03125,-72.0908889,NGC 104-W21,CV,CV,,2005JAD....11....2D,6.032463713,-72.090924886,J002407.7-720527,6.0324637,-72.0909249,0.713,0.713,51.36,0,1,0,1,0,0,0,0,0,0,0,1,1,2.7219658627759e-06,3.9028062099624e-07,5.2022496989389e-07,9.7891440207416e-07,1.0564509428607e-06,,2.6839558640653e-06,3.8123389415924e-07,5.0784213540144e-07,1.018726094641e-06,1.0550846855774e-06,,5.2723120156194e-15,2.3481032110987e-15,1.2663821680957e-15,1.6526067944414e-15,5.2335107859787e-16,,4.6726884645581e-15,2.1171747382645e-15,1.2189512387652e-15,1.7277377925801e-15,5.3957380540372e-16,,2.6652694935787e-06,3.7752807964581e-07,5.1603118308098e-07,9.8218089416132e-07,1.0869813925469e-06,,2.6152945893046e-06,3.6792969827425e-07,5.0698556675163e-07,1.004924966514e-06,1.0958437113591e-06,,5.0620559422857e-15,2.2022074621731e-15,1.2279713459748e-15,1.6256117970062e-15,5.4663669422942e-16,,4.5061900259936e-15,2.0165413318395e-15,1.1856565176686e-15,1.6724876697459e-15,5.6736185759953e-16,,1001.056,TRUE,8.876,5.3,-0.14366,-0.42473,-0.29856,0,13,349566.864,0,
0.215834,6.033,-72.0818889,NGC 104-W20,CV:,CV,,2005JAD....11....2D,6.033177843,-72.081913411,J002407.9-720454,6.0331778,-72.0819134,0.712,0.711,88.61,0,0,0,1,0,0,0,0,0,0,0,1,1,3.6284382037497e-06,5.0302935122303e-07,8.1778362577829e-07,1.2032772505581e-06,6.0615924214112e-07,,3.6574625772018e-06,4.9548362015115e-07,8.1167199803346e-07,1.2230622669645e-06,5.5975621703266e-07,,6.5730290524703e-15,2.8226006371478e-15,1.995506004219e-15,1.9530375447819e-15,2.9510757429214e-16,,6.2694855829095e-15,2.5361564778654e-15,1.9857363709283e-15,1.9724044070295e-15,2.8215806444352e-16,,3.6299044581756e-06,5.0179913061614e-07,8.1595362848859e-07,1.2074467930539e-06,6.0579554641826e-07,,3.6596138475084e-06,4.9429614965662e-07,8.0993313223858e-07,1.2277020815e-06,5.5944570347984e-07,,6.5664924303823e-15,2.8169588005587e-15,1.9912549949314e-15,1.9590391326636e-15,2.9492285998851e-16,,6.2660265338132e-15,2.5316333727906e-15,1.9816760278319e-15,1.979159567133e-15,2.8200184753011e-16,,1195.218,TRUE,16.469,5.3,-0.2361,-0.40974,-0.19238,0,13,349566.864,0,
1.433695,6.034125,-72.0833889,NGC 104-W15,CV,CV,,2005JAD....11....2D,6.035411044,-72.083434507,J002408.4-720500,6.035411,-72.0834345,0.711,0.711,10.5,0,0,0,1,0,0,0,0,0,0,0,1,1,4.5005391191748e-06,2.3500667058668e-06,8.438291337263e-07,3.4617702655065e-07,,,4.4191071017929e-06,2.3728943047133e-06,8.4982586661458e-07,3.4093502029115e-07,,,1.9051997347242e-14,1.6782400150603e-14,2.2160391835226e-15,5.3012220360783e-16,0.0,,1.8143708311583e-14,1.6953147271724e-14,2.2409348404964e-15,5.2327492560299e-16,3.1891204865541e-17,,4.5276847801731e-06,2.258552224959e-06,8.5875980676516e-07,3.5642352694764e-07,,,4.5313201443055e-06,2.289728854097e-06,8.7409268451316e-07,3.5816569237967e-07,,,,,,,,,,,,,,,1983.433,TRUE,18.401,5.3,0.47345,0.74329,0.41599,0,13,349566.864,0,
2.11058,6.034125,-72.0833889,NGC 104-W15,CV,CV,,2005JAD....11....2D,6.033214054,-72.083903861,J002407.9-720502,6.0332141,-72.0839039,0.741,0.728,16.42,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2798131284499e-07,1.2958194626515e-08,5.4187986860786e-08,1.1107904979096e-07,,,2.3954628560598e-07,0.0,3.6346492770094e-08,1.2935660152696e-07,9.525102297232e-08,,1.9636828258984e-16,0.0,,,,,2.4874978535489e-16,0.0,,,,,1.856551251103e-07,0.0,4.3251825897414e-08,9.851172312688e-08,,,2.009946882381e-07,1.0106003263287e-08,3.0175015950856e-08,1.1518468717805e-07,,,,,,,,,,,,,,,34.40429,TRUE,3.366,5.3,-0.57214,-0.78576,-0.35353,0,13,349566.864,0,
2.353608,6.034125,-72.0833889,NGC 104-W15,CV,CV,,2005JAD....11....2D,6.032715237,-72.082899679,J002407.8-720458,6.0327152,-72.0828997,0.743,0.736,44.77,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4723725582982e-07,0.0,5.0230457529368e-08,1.314042628193e-07,0.0,,2.5757876858826e-07,0.0,5.1982313273893e-08,1.2906480553015e-07,0.0,,9.9401235886182e-17,0.0,1.1299593266544e-16,1.9785689146873e-16,0.0,,2.2550059196108e-16,0.0,1.2408618491772e-16,1.9927825399109e-16,0.0,,2.3029763774802e-07,7.1211647551644e-09,4.7985033592944e-08,1.1383999089745e-07,,,2.4052081593428e-07,0.0,4.9781486275645e-08,1.1450772383173e-07,,,,,,,,,,,,,,,32.86571,TRUE,3.268,5.3,-0.99938,-0.99938,-0.45721,0,12,344022.055,0,
0.230618,6.0345,-72.0765833,NGC 104-W16,CV:,CV,,2005JAD....11....2D,6.034675422,-72.076617787,J002408.3-720435,6.0346754,-72.0766178,0.713,0.711,82.79,0,1,0,1,0,0,0,0,0,0,0,1,2,2.9214454607485e-06,,,8.4609566780856e-07,7.1035193091455e-07,,2.8966971387145e-06,9.359157620048e-07,4.1171594661194e-07,7.6554413976445e-07,7.3148117557399e-07,,7.8229991598489e-15,5.581965205584e-15,,1.3794793191754e-15,2.5998996618385e-16,,7.7733459409483e-15,5.6078316784392e-15,1.0309450057214e-15,1.2544282041392e-15,3.0163282287988e-16,,2.7327103164845e-06,7.8312990613568e-07,4.3821606048686e-07,8.0527171859889e-07,5.8602764374371e-07,,2.6359140849419e-06,7.8177081708122e-07,4.2445496997305e-07,7.1749985567976e-07,6.1705235352666e-07,,,,,,,,,,,,,,740.5957,TRUE,12.822,5.3,,,,0,12,348721.732,0,
1.702128,6.0345,-72.0765833,NGC 104-W16,CV:,CV,,2005JAD....11....2D,6.03475612,-72.076117103,J002408.3-720434,6.0347561,-72.0761171,0.736,0.736,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,5.3532453508325e-07,2.2845636316042e-08,4.7215776181598e-08,3.0999638306596e-07,4.6969498767649e-07,,5.5825020725975e-07,2.7221240141597e-08,5.3793159640111e-08,3.0621080093241e-07,3.5778264128452e-07,,8.0197125845534e-16,1.2827743054721e-16,1.0863199322403e-16,5.2208897936444e-16,1.961777745675e-16,,8.7060824339524e-16,2.1932768033722e-16,1.2607614113844e-16,5.0352407156513e-16,1.2228358916672e-16,,5.7761317897675e-07,4.6158149689642e-08,6.2778313193373e-08,2.9999165950972e-07,,,5.6635770444208e-07,3.6396785541078e-08,5.9511841669273e-08,2.9510063391189e-07,,,,,,,,,,,,,,,111.3965,TRUE,5.62,5.3,-0.21986,-0.85197,-0.73579,0,13,349566.864,0,
2.069799,6.035125,-72.0851111,NGC 104 CV,CV:,CV,,2005JAD....11....2D,6.036625944,-72.085453739,J002408.7-720507,6.0366259,-72.0854537,0.716,0.715,25.17,0,0,0,1,0,0,0,0,0,0,0,1,1,5.4274347575204e-07,3.0441741330208e-08,9.7597686968645e-08,2.5869186460192e-07,,,5.0705813939873e-07,,8.9425935119185e-08,2.5139838515935e-07,,,6.9142073988142e-16,1.5025743978574e-16,2.2729689977279e-16,3.8262555325306e-16,,,7.2136469329403e-16,1.1871183425073e-16,2.1864450882908e-16,3.6614714534027e-16,,,9.5665351763881e-07,1.1159844721402e-07,1.2903628356103e-07,4.4135278153563e-07,,,9.6796164599943e-07,1.1409869681425e-07,1.2415877061517e-07,4.4024213029058e-07,,,,,,,,,,,,,,,216.4642,TRUE,6.905,5.3,-0.51718,-0.7945,-0.45846,0,13,349566.864,0,
