_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[0.139],759.0,0.139,J112751.13+243207.9,171.9630735,24.5355393,0.034,0.033,129.4,Im,12.025,0.023,11.006,0.021,8.097,0.021,5.802,0.045,14.933,0.052,13.951,0.052,12.964,0.035,1524.066,2845.458,1.7171242013510482e+18,47.9,4.41,51.4,1.75,52.4,0.869,24.0,0.882,2.36,1.0,0.0,0.0,0.002,0.0,0.0,dd00,1.0,4400,25,25,25,25,12,12,12,12,900.0,171.963073,0.0335,24.5355412,0.0332,0.0146,96,40,254,41,4.4,1.68,0.88,0.881,2.34,1N000,AAAA,15.0,0.0,25.974,26.222,11.93,11.817,851153534,0.2,2M
[0.526],760.0,0.526,J112820.79-011441.3,172.0866489,-1.2448222,0.0855,0.0793,11.1,Im,15.339,0.041,13.897,0.039,10.503,0.091,7.958,0.234,,,,,,,2966.691,2753.842,1.7240016013510418e+18,26.5,0.9,27.5,0.817,12.0,0.872,4.6,1.06,0.889,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,25,25,25,25,11,12,2,12,0.0,172.0866502,0.1108,-1.244822,0.1155,0.0237,159,273,46,294,0.903,0.814,0.872,1.06,0.888,1N000,AAAB,15.0,0.0,26.306,26.074,13.785,13.847,,,2M
[0.27],761.0,0.27,J112943.89-013752.0,172.4328866,-1.6311388,0.0675,0.0644,1.8,Im,14.804,0.034,13.504,0.034,10.609,0.087,8.188,0.257,,,,,,,2060.396,1742.472,1.7240016013510313e+18,32.3,1.09,32.0,0.875,12.5,0.945,4.2,0.988,0.972,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,24,24,24,24,9,13,0,13,0.0,172.4328866,0.0828,-1.6311379,0.0845,-0.0161,216,192,526,205,1.07,0.87,0.944,0.988,0.966,2N000,AAAB,15.0,0.0,25.328,25.801,13.841,13.904,,,2M
[0.72],762.0,0.72,J113128.44-195902.6,172.8685392,-19.9840783,0.0472,0.0456,131.4,Im,13.823,0.026,12.745,0.025,10.39,0.088,7.927,0.249,,,,,,,1880.194,1272.202,1.7280197013510185e+18,42.1,1.03,43.2,2.16,12.3,1.0,4.4,0.933,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,23,23,23,23,10,10,0,10,0.0,172.8685322,0.063,-19.9840824,0.0612,-0.0135,309,110,174,115,1.03,2.13,1.0,0.933,1.38,1N000,AAAB,15.0,2222.0,26.013,26.552,11.777,11.819,,,2M
[1.182],763.0,1.182,J113151.54-123158.6,172.9647762,-12.5329594,0.0338,0.0319,117.2,Im,11.584,0.022,10.691,0.02,7.872,0.021,5.427,0.037,15.482,0.097,14.604,0.091,13.753,0.084,2258.638,955.14,1.7300122013510182e+18,49.2,4.83,54.5,2.34,52.5,1.31,29.0,1.04,2.79,1.0,0.0,0.0,0.0,0.0,0.0,h000,1.0,2400,20,20,20,20,10,10,10,10,0.0,172.9647763,0.0334,-12.5329597,0.0322,-0.0058,3,41,55,42,4.84,2.33,1.31,1.04,2.78,2N000,AAAA,15.0,1111.0,19.586,20.553,10.007,9.658,277386359,0.183,2M
[0.145],764.0,0.145,J113244.62+343551.3,173.1859221,34.5975873,0.0624,0.0601,12.4,Im,14.571,0.031,13.642,0.033,10.618,0.092,7.984,0.203,,,,,,,2949.567,1435.565,1.7361348013510162e+18,35.2,0.956,32.5,0.801,11.8,1.0,5.3,1.09,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,25,25,25,25,11,12,1,12,0.0,173.1859234,0.0855,34.5975876,0.0848,-0.0152,134,180,33,186,0.955,0.8,1.0,1.09,0.929,2N000,AAAB,15.0,0.0,24.537,25.102,11.982,12.445,,,2M
[0.131],765.0,0.131,J113445.82+431858.0,173.6909559,43.3161217,0.0582,0.0556,15.6,Im,14.766,0.03,13.662,0.032,10.097,0.049,8.042,0.177,17.057,0.203,16.262,0.215,15.159,0.132,189.964,480.846,1.727143901351e+18,36.2,0.963,33.7,0.989,22.2,0.968,6.1,0.978,0.973,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,39,39,39,39,25,25,3,25,0.0,173.6909706,0.0962,43.3161272,0.0936,-0.0201,309,192,156,194,0.963,0.981,0.968,0.978,0.97,3N000,AAAB,15.0,0.0,40.074,40.45,24.928,24.807,1117075180,0.312,2M
[0.264],766.0,0.264,J113616.79+154807.5,174.0699666,15.8020986,0.1153,0.1057,7.4,Im,15.565,0.047,14.565,0.058,11.874,0.296,8.779,,,,,,,,1213.894,3770.451,1.7371151013510554e+18,23.0,0.948,18.6,0.872,3.7,0.994,0.6,1.12,0.958,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,23,24,23,24,0,13,0,13,0.0,174.069967,0.1236,15.8020978,0.1339,0.0226,489,350,-154,387,0.943,0.872,0.994,1.12,0.957,1N001,AABU,7.0,0.0,24.729,24.44,13.876,13.78,,,2M
[0.223],767.0,0.223,J113724.02+300336.9,174.3501244,30.0602529,0.0965,0.0894,14.7,Im,15.44,0.04,14.53,0.053,11.563,0.198,8.286,0.244,,,,,,,1058.541,1451.292,1.7391302013510216e+18,26.9,1.1,20.7,0.978,5.5,0.912,4.4,0.982,1.0,1.0,0.0,0.0,0.001,0.0,0.0,0000,0.0,00nn,28,28,27,28,2,16,2,16,0.0,174.3501297,0.1138,30.0602512,0.1203,0.0216,318,296,-93,319,1.09,0.978,0.911,0.982,1.0,3N000,AABB,15.0,0.0,28.347,28.518,16.063,16.676,,,2M
[0.22],768.0,0.22,J114008.71+030711.4,175.036314,3.1198339,0.0463,0.045,151.9,Im,13.408,0.025,12.789,0.027,9.688,0.045,7.108,0.115,15.819,0.1,15.209,0.127,14.546,0.126,3163.363,2286.33,1.754103001351034e+18,43.7,1.8,40.7,0.931,23.9,0.873,9.4,1.09,1.23,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1100,25,25,25,25,13,13,9,13,0.0,175.0363141,0.1608,3.119834,0.1142,-0.0458,85,240,204,180,1.79,0.933,0.873,1.09,1.23,2N000,AAAB,15.0,0.0,24.462,24.386,12.918,12.859,811276814,0.052,2M
[],769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.636],770.0,0.636,J114044.25-263128.9,175.1843771,-26.5246964,0.1748,0.1603,9.6,Im,16.307,0.06,15.626,0.122,12.473,,8.204,,,,,,,,3432.312,3969.836,1.7570273013510653e+18,18.0,1.14,8.9,1.09,-0.2,0.87,1.7,0.869,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,26,36,6,30,0,11,1,11,0.0,175.1844301,0.2557,-26.5247355,0.279,0.0243,-540,590,472,643,1.14,1.09,0.87,0.869,1.05,2N001,ABUU,3.0,111.0,36.73,29.705,10.797,11.019,,,2M
"[3.331, 7.147]",771.0,3.331,J114044.51-262923.7,175.1854711,-26.4899391,0.4299,0.3896,13.6,Im,17.341,0.131,16.888,,12.595,,8.957,,,,,,,,1615.583,98.822,1.750025801351004e+18,8.3,0.915,1.0,1.07,-0.4,1.02,-0.9,1.01,0.988,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,7,37,1,31,0,11,0,11,0.0,175.1854606,0.5552,-26.4899552,0.6147,0.1272,591,1655,1216,1824,0.914,1.07,1.02,1.01,0.988,2N001,BUUU,1.0,211.0,36.06,29.789,10.985,10.892,,,2M
[0.307],772.0,0.307,J114048.36-262908.6,175.2015027,-26.4857393,0.0713,0.0671,13.3,Im,15.099,0.034,13.931,0.037,10.527,0.084,8.229,0.235,,,,,,,1577.999,109.762,1.750025801351003e+18,32.3,0.989,29.3,0.869,13.0,1.06,4.6,1.08,0.965,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,38,38,32,32,9,11,0,11,0.0,175.2014921,0.1094,-26.4857399,0.1094,0.0164,450,239,46,247,0.986,0.865,1.06,1.08,0.961,3N000,AAAB,15.0,211.0,37.787,32.097,11.784,11.81,,,2M
[],773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1.218],774.0,1.218,J114103.82-263047.9,175.2659216,-26.5133161,0.1439,0.1322,12.7,Im,16.175,0.052,15.354,0.093,12.127,0.383,8.97,,,,,,,,3241.413,4000.469,1.7570273013510628e+18,20.8,0.953,11.6,0.932,2.8,0.975,0.0,1.0,0.951,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,31,37,9,30,0,10,0,10,0.0,175.2659141,0.1739,-26.513295,0.1865,0.031,247,506,-760,548,0.952,0.93,0.973,1.0,0.95,2N000,AACU,7.0,111.0,37.448,30.326,11.284,10.932,,,2M
[0.145],775.0,0.145,J114111.61-014306.5,175.2984093,-1.7184731,0.0529,0.0515,170.9,Im,14.185,0.028,12.902,0.029,10.388,0.081,7.939,0.187,16.393,0.099,16.097,0.172,15.493,0.19,2478.328,1513.8,1.7540016013510152e+18,38.7,1.02,38.0,0.946,13.3,0.995,5.8,1.04,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,26,26,26,26,12,13,1,13,0.0,175.2984086,0.0805,-1.7184726,0.0786,-0.0119,155,144,-58,150,1.01,0.942,0.996,1.04,0.988,3N000,AAAB,15.0,0.0,26.695,26.397,12.85,12.828,231301208,0.231,2M
[0.545],776.0,0.545,J114229.23+264012.8,175.6218039,26.6702399,0.0977,0.0903,19.1,Im,15.541,0.043,14.432,0.047,11.187,0.15,8.374,,,,,,,,2407.164,504.148,1.7571272013510057e+18,25.4,1.0,23.0,1.04,7.3,0.921,1.7,0.875,0.976,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,26,26,25,26,4,13,0,13,0.0,175.621805,0.1169,26.6702441,0.1219,0.0239,65,314,352,338,1.0,1.04,0.921,0.875,0.975,2N000,AABU,7.0,0.0,26.332,26.293,13.933,13.878,,,2M
[0.106],777.0,0.106,J114356.89+195649.4,175.9870703,19.9470756,0.0613,0.059,166.9,Im,14.278,0.029,13.529,0.035,11.749,0.27,8.403,,,,,,,,2080.673,2726.887,1.7601196013510456e+18,38.0,1.27,31.3,0.798,4.0,0.893,1.0,0.988,1.0,1.0,0.0,0.0,0.0,0.0,0.004,0000,2.0,00nn,22,22,22,22,1,11,0,11,0.0,175.9870691,0.0644,19.9470739,0.0662,-0.0121,76,139,115,150,1.27,0.797,0.893,0.988,1.0,1N000,AABU,7.0,0.0,23.722,24.355,11.865,11.493,,,2M
[0.517],778.0,0.517,J114405.34+195601.9,176.0222661,19.9338726,0.1423,0.1296,4.7,Im,15.823,0.051,15.224,0.094,11.981,0.319,8.625,,,,,,,,1994.047,2692.322,1.760119601351046e+18,21.2,1.4,11.5,0.934,3.4,0.836,0.6,0.838,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0000,2.0,0nnn,23,24,8,24,0,12,0,12,0.0,176.0222701,0.1557,19.9338656,0.1744,0.0127,246,466,-934,518,1.4,0.934,0.836,0.838,1.05,2N001,AABU,7.0,0.0,23.386,23.5,11.954,11.889,,,2M
[0.066],779.0,0.066,J114405.68+195735.4,176.0236999,19.9598334,0.06,0.0577,173.5,Im,14.404,0.029,13.342,0.032,10.945,0.126,8.941,0.477,,,,,,,1990.528,2760.292,1.7601196013510456e+18,37.0,1.36,34.4,1.07,8.6,0.937,2.3,1.16,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0000,2.0,000n,23,23,23,23,6,12,1,12,0.0,176.023699,0.0703,19.9598324,0.0708,-0.0154,199,152,264,160,1.36,1.05,0.939,1.16,1.15,1N000,AABC,15.0,0.0,22.431,22.428,11.981,11.788,,,2M
[0.033],780.0,0.033,J114427.58+672203.2,176.1149334,67.3675631,0.0419,0.0409,140.7,Im,13.366,0.024,12.81,0.024,9.645,0.038,7.295,0.086,15.385,0.065,14.662,0.075,14.183,0.07,352.564,3987.336,1.744166601351054e+18,45.2,2.25,45.0,1.12,28.9,0.866,12.6,1.0,1.44,1.0,0.0,0.001,0.0,0.0,0.0,0000,0.0,1200,41,41,41,41,21,21,12,21,0.0,176.1149334,0.0418,67.3675631,0.042,-0.0292,0,53,0,55,2.25,1.12,0.866,1.0,1.44,3N000,AAAA,15.0,0.0,40.227,39.597,21.052,21.216,570285567,0.135,2M
[0.968],781.0,0.968,J114642.54+511030.3,176.6772538,51.1750966,0.0415,0.0406,172.3,Im,13.455,0.024,12.858,0.025,9.223,0.032,6.462,0.059,15.756,0.086,14.818,0.105,14.489,0.089,1635.197,1221.33,1.7641514013510213e+18,45.3,2.49,43.8,1.24,33.7,1.0,18.4,1.18,1.58,1.0,0.0,0.0,0.0,0.0,0.0,hh00,0.0,0000,28,28,28,28,16,16,16,16,0.0,176.6772566,0.0409,51.1750966,0.1465,0.0539,55,64,-3,236,2.49,1.24,1.0,1.18,1.58,1N000,AAAA,15.0,0.0,27.768,28.251,15.864,15.841,981134570,0.249,2M
[0.768],782.0,0.768,J114656.73+472755.6,176.7363802,47.4654494,0.0511,0.0499,178.5,Im,14.457,0.027,13.306,0.027,10.935,0.093,9.451,0.521,,,,,,,2034.544,3403.34,1.7671469013510597e+18,40.1,1.01,39.7,0.897,11.6,0.854,2.1,1.08,0.959,1.0,0.0,0.0,0.0,0.0,0.001,0000,0.0,000n,41,41,40,40,13,25,0,25,0.0,176.7363861,0.065,47.4654561,0.0642,0.0031,317,121,380,126,1.0,0.889,0.853,1.08,0.952,3N001,AAAC,15.0,0.0,43.696,43.986,27.377,28.308,,,2M
[0.701],783.0,0.701,J114658.54+162259.8,176.7439575,16.3832781,0.081,0.0763,3.0,Im,15.321,0.039,13.843,0.037,10.596,0.107,7.993,0.224,,,,,,,356.748,1329.252,1.760116601351024e+18,27.8,1.01,29.0,0.839,10.2,0.768,4.9,0.897,0.889,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,23,23,23,23,8,12,1,12,0.0,176.7439592,0.1014,16.3832808,0.103,-0.0115,194,263,313,281,1.01,0.835,0.768,0.897,0.888,1N000,AAAB,15.0,0.0,22.598,22.275,11.906,11.726,,,2M
[0.455],784.0,0.455,J114702.50+162534.5,176.7604491,16.4262776,0.0577,0.0555,175.0,Im,14.482,0.029,13.256,0.031,10.577,0.086,8.241,,17.679,0.308,16.034,0.17,15.982,0.243,315.709,1441.972,1.760116601351024e+18,38.1,0.926,35.3,1.02,12.6,1.01,1.9,0.952,0.971,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,23,23,23,23,9,12,0,12,0.0,176.7604498,0.0785,16.4262776,0.0744,-0.0195,276,168,10,170,0.931,1.0,1.01,0.952,0.968,2N000,AAAU,7.0,0.0,22.327,22.397,11.94,11.797,209428186,0.591,2M
"[0.152, 9.815]",785.0,0.152,J114733.39-675341.6,176.8891509,-67.8948969,0.0342,0.033,150.0,Im,12.262,0.022,11.328,0.021,8.664,0.024,6.154,0.038,16.082,0.11,14.987,0.11,14.361,0.096,3159.313,2705.75,1.7800682013510433e+18,49.7,8.5,52.8,6.59,45.5,3.02,28.7,1.34,4.89,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,9999,43,43,43,43,42,42,42,42,0.0,176.889139,0.0346,-67.8948982,0.0352,-0.0021,-108,37,-23,37,8.51,6.59,3.03,1.34,4.89,3N000,AAAA,15.0,11.0,44.914,45.253,44.315,44.027,1181259751,0.145,2M
[0.424],786.0,0.424,J114851.60+514528.6,177.2150323,51.7579641,0.0679,0.0653,4.8,Im,14.71,0.03,14.289,0.043,11.184,0.12,8.958,0.393,16.41,0.131,15.858,0.194,15.126,0.149,768.944,2753.561,1.76415140135105e+18,36.3,1.07,25.1,0.85,9.0,0.972,2.8,1.03,0.972,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,31,31,31,31,4,17,1,17,0.0,177.2150326,0.0887,51.7579704,0.0887,-0.02,5,184,359,193,1.06,0.85,0.972,1.03,0.97,1N000,AABC,15.0,0.0,31.2,31.229,16.923,16.677,886514511,0.552,2M
[0.287],787.0,0.287,J114900.13+592224.9,177.2505647,59.3736098,0.0647,0.0612,29.4,Im,15.06,0.033,13.624,0.033,10.245,0.058,8.011,0.189,,,,,,,3794.714,2877.481,1.7851590013510395e+18,32.6,0.92,33.0,1.27,18.6,0.971,5.7,0.882,1.03,1.0,0.0,0.001,0.0,0.0,0.0,0000,0.0,010n,29,29,29,29,15,15,2,15,0.0,177.2505735,0.1013,59.3736149,0.1007,-0.0233,130,214,143,217,0.924,1.26,0.971,0.882,1.03,2N000,AAAB,15.0,0.0,28.283,28.059,14.979,14.883,,,2M
[0.249],788.0,0.249,J115023.57+281907.5,177.5982319,28.3187533,0.0516,0.0507,178.6,Im,13.881,0.027,13.268,0.029,10.241,0.062,7.514,0.154,15.556,0.046,14.997,0.062,14.406,0.061,3633.326,859.512,1.7821287013510134e+18,39.8,0.965,37.1,0.903,17.5,0.798,7.0,0.923,0.905,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,28,28,28,28,15,15,5,15,0.0,177.5982319,0.1173,28.3187537,0.095,-0.0522,35,186,43,162,0.964,0.903,0.798,0.923,0.905,3N000,AAAB,15.0,0.0,29.227,29.155,15.899,15.9,175327195,0.152,2M
[0.386],789.0,0.386,J115046.45+654428.9,177.693547,65.7413645,0.092,0.086,31.6,Im,15.789,0.041,14.48,0.044,11.375,0.134,8.568,,,,,,,,2650.185,3674.574,1.7821651013510615e+18,26.4,0.998,24.9,0.919,8.1,0.9,1.5,0.869,0.932,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,37,38,38,38,4,18,1,18,0.0,177.6935574,0.1144,65.7413749,0.1174,0.02,148,294,327,304,0.995,0.92,0.9,0.869,0.931,1N000,AABU,7.0,0.0,37.914,37.987,17.902,18.008,,,2M
[0.353],790.0,0.353,J115108.80+471509.1,177.7866884,47.2525475,0.1262,0.1165,19.2,Im,16.241,0.051,15.169,0.066,12.207,0.215,9.02,,,,,,,,168.054,2858.621,1.767146901351052e+18,21.4,0.963,16.5,0.99,5.0,0.941,0.9,0.966,0.965,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,35,45,31,45,1,32,0,32,0.0,177.7866937,0.1501,47.2525221,0.1595,0.0279,100,477,-711,516,0.963,0.988,0.941,0.966,0.965,1N000,AABU,7.0,0.0,47.331,47.441,32.796,32.538,,,2M
[0.085],791.0,0.085,J115115.38+003827.0,177.8141032,0.6408465,0.0686,0.0653,15.5,Im,14.767,0.033,13.614,0.036,10.361,0.095,8.416,0.302,,,,,,,3812.414,3725.818,1.784100001351062e+18,32.4,0.922,30.2,0.878,11.4,0.911,3.6,0.984,0.913,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,25,25,25,25,11,13,0,13,0.0,177.8141038,0.0898,0.6408465,0.0905,0.0125,87,203,140,214,0.919,0.879,0.911,0.984,0.913,1N000,AAAB,15.0,1100.0,25.2,25.317,13.989,13.87,,,2M
[3.862],792.0,3.862,J115115.38+003827.0,177.8141032,0.6408465,0.0686,0.0653,15.5,Im,14.767,0.033,13.614,0.036,10.361,0.095,8.416,0.302,,,,,,,3812.414,3725.818,1.784100001351062e+18,32.4,0.922,30.2,0.878,11.4,0.911,3.6,0.984,0.913,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,25,25,25,25,11,13,0,13,0.0,177.8141038,0.0898,0.6408465,0.0905,0.0125,87,203,140,214,0.919,0.879,0.911,0.984,0.913,1N000,AAAB,15.0,1100.0,25.2,25.317,13.989,13.87,,,2M
[0.31],793.0,0.31,J115138.10+561331.9,177.9087903,56.225536,0.0438,0.0424,152.6,Im,13.468,0.024,12.863,0.025,9.609,0.038,6.977,0.071,15.988,0.089,15.158,0.09,14.483,0.079,3147.708,2554.326,1.7861560013510428e+18,44.4,2.31,43.2,1.01,28.5,1.04,15.3,0.974,1.42,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1111,29,29,29,29,16,16,16,16,0.0,177.9087927,0.043,56.225538,0.0439,-0.0304,47,64,69,66,2.31,1.0,1.04,0.975,1.42,3N000,AAAA,15.0,0.0,27.548,28.459,15.917,15.867,562380368,0.295,2M
[0.064],794.0,0.064,J115301.61+215117.5,178.256723,21.8548858,0.0453,0.0443,179.2,Im,13.569,0.026,12.636,0.027,9.432,0.035,7.39,0.13,15.547,0.057,15.036,0.078,14.262,0.058,401.406,3760.277,1.7751212013510533e+18,42.2,1.08,40.6,0.933,31.1,0.955,8.3,1.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0000,25,25,25,25,14,14,7,14,0.0,178.256725,0.33,21.854887,0.1255,0.1142,222,503,105,204,1.07,0.927,0.955,1.04,0.994,3N000,AAAB,15.0,0.0,25.469,26.143,15.482,15.248,585768937,0.08,2M
[0.425],795.0,0.425,J115307.46+440219.3,178.2810893,44.0387037,0.1007,0.0938,23.0,Im,15.856,0.045,14.443,0.047,11.263,0.126,8.402,0.258,,,,,,,3322.494,2366.921,1.7891439013510374e+18,23.9,1.08,23.3,0.833,8.6,0.959,4.2,0.951,0.953,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,32,33,33,33,5,19,0,19,0.0,178.2811125,0.1279,44.0387128,0.1325,0.0313,636,336,334,355,1.08,0.828,0.959,0.951,0.95,3N000,AABB,15.0,11.0,35.172,35.197,19.812,19.942,,,2M
[0.222],796.0,0.222,J115351.11+113649.2,178.4629697,11.6136721,0.0566,0.0542,0.6,Im,14.503,0.029,13.035,0.03,9.845,0.054,7.522,0.138,16.506,0.152,15.642,0.15,16.705,,4008.51,736.739,1.7921121013510106e+18,37.0,0.915,36.1,0.844,20.0,1.01,7.9,0.83,0.891,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,001n,22,22,22,22,12,12,3,12,0.0,178.4629718,0.0838,11.6136736,0.0839,-0.0152,244,175,191,182,0.916,0.833,1.01,0.831,0.887,1N000,AAAB,15.0,0.0,23.144,23.458,12.902,12.813,1215997124,0.224,2M
[0.43],797.0,0.43,J115451.10+233456.7,178.7129184,23.5824248,0.0788,0.071,178.1,Im,14.763,0.033,14.187,0.044,12.039,0.394,8.326,,16.498,0.113,15.612,0.142,14.901,0.095,1173.814,350.799,1.783124201351003e+18,33.2,0.81,24.5,0.848,2.8,0.848,1.8,1.25,0.869,2.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,23,23,23,23,0,12,0,12,0.0,178.7129327,0.0722,23.5824133,0.0804,-0.0063,-116,199,-340,218,0.813,0.844,0.847,1.25,0.868,2Y007,AACU,7.0,0.0,24.335,24.339,12.614,12.83,585804858,0.143,2M
[0.22],798.0,0.22,J115535.88+232722.9,178.8995202,23.456383,0.07,0.0611,78.4,Im,13.23,0.041,12.415,0.03,9.394,0.039,6.977,0.109,15.721,0.079,15.06,0.084,14.465,0.083,2737.121,3985.323,1.791122701351061e+18,26.4,1.06,35.9,1.17,27.9,1.0,9.9,0.915,1.06,2.0,1.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,23,23,23,23,12,12,10,12,0.0,,,,,,,,,,,,,,,,AAAB,15.0,0.0,22.918,23.253,12.299,12.179,585824704,0.398,2M
[0.365],799.0,0.365,J115606.79+233106.9,179.0283037,23.5186082,0.1027,0.0947,5.1,Im,15.484,0.042,14.384,0.053,11.374,0.179,8.591,,17.298,0.241,16.343,0.202,16.202,0.316,416.28,186.558,1.783124201351e+18,25.7,1.35,20.5,0.883,6.1,1.04,1.1,1.0,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,23,23,23,23,2,12,0,12,0.0,179.028303,0.1154,23.5186092,0.1241,0.0044,-124,321,247,351,1.34,0.883,1.04,1.0,1.08,2N000,AABU,7.0,0.0,22.573,22.244,11.897,11.837,585826343,0.582,2M
[0.573],800.0,0.573,J115707.34+333258.0,179.2805891,33.5494522,0.0958,0.0896,17.2,Im,15.463,0.041,14.575,0.051,11.322,0.153,8.49,0.275,,,,,,,3616.128,2659.966,1.799133301351041e+18,26.8,1.22,21.1,0.946,7.1,0.902,3.9,0.982,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,29,29,28,29,3,16,0,16,0.0,179.2805899,0.1173,33.5494537,0.1225,0.0258,18,302,137,324,1.22,0.947,0.901,0.982,1.03,1N000,AABB,15.0,0.0,29.45,29.267,16.941,17.51,,,2M
[2.323],801.0,2.323,J115822.85+123519.2,179.5952212,12.5886793,0.0656,0.0634,177.7,Im,14.471,0.031,13.793,0.037,10.955,0.125,8.5,0.329,,,,,,,1108.26,3287.342,1.7921121013510566e+18,35.3,1.43,29.6,0.988,8.7,0.897,3.3,1.05,1.12,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,23,23,23,23,5,12,1,12,0.0,179.5952212,0.0807,12.5886787,0.0801,0.0125,76,180,237,186,1.43,0.986,0.897,1.05,1.12,1N000,AABB,15.0,0.0,24.254,24.237,13.106,14.031,,,2M
"[0.359, 9.177]",802.0,0.359,J120059.71+313900.0,180.2488089,31.6500045,0.0551,0.0548,160.9,Im,14.513,0.03,13.11,0.028,10.365,0.067,8.201,0.312,,,,,,,1495.43,1647.189,1.80013180135103e+18,35.9,0.901,38.2,0.896,16.3,0.949,3.5,0.934,0.911,2.0,1.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,27,27,27,27,13,13,0,13,0.0,180.2488098,0.0834,31.6500051,0.0836,-0.0317,361,159,202,167,1.85,1.05,0.95,0.938,1.28,3N000,AAAB,15.0,0.0,26.355,26.428,12.869,12.739,,,2M
[0.235],803.0,0.235,J120118.32+553939.5,180.3263485,55.6609965,0.1407,0.1285,29.4,Im,16.196,0.057,15.039,0.068,12.106,0.259,8.521,,,,,,,,3531.668,1081.042,1.8131560013510136e+18,19.2,0.833,15.9,0.848,4.2,1.06,1.4,1.01,0.902,1.0,0.0,0.0,0.001,0.0,0.0,0000,0.0,00nn,25,30,22,30,0,15,0,15,900.0,180.3263568,0.1642,55.6610012,0.1723,0.0466,215,480,215,503,0.832,0.847,1.06,1.01,0.902,1N000,AABU,7.0,0.0,29.439,29.621,15.0,14.97,,,2M
