name,usrid,ra_pnt,dec_pnt,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b
2CXO J053508.8-053149,815, 05 34 45.65,-05 33 31.05,83.78695833333333,-5.530297222222222,0.72,0.72,37.4,68.11,True,False,False,False,False,7.156223269831169e-14,2.1642883226000727e-15,2.734202115439197e-14,1.765003211901544e-15,1.7496063463175913e-14,7.05072366643928e-16,2.6724148080743798e-14,1.0352683531893554e-15,1.0,1.0,1.0,18.95,6.215031731587958e-14,1.915665956037676e-15,2.9189894228040143,0.1055134328210908,23.593724992904374,2.7453489989156195,3.806532305945692e-05,3.151842339856096e-06,1.504,0,31.18,2.2068375893341537e-14,5.194946811558448e-16,1.2447035837015872e-14,3.3178103310811493e-16,1.9929284905320383e-14,8.406077293814441e-16,171.58150308879334,7.0,1.0,1.0,31.18,0,5.444469663567779e-14,1.0423889544576575e-15
2CXO J053508.9-051933,816, 05 35 17.04,-05 23 39.87,83.78720833333333,-5.325902777777777,0.85,0.79,90.2,2.83,False,False,False,False,False,3.8190012424048973e-16,1.646608835962931e-16,1.7401862271110496e-16,1.3147292097511988e-16,1.446760634631759e-16,7.821500065231863e-17,6.320543806620887e-17,6.091380229422283e-17,,,0.402,19.44,,,,,,,,,,0,2.26,1.0064187747062993e-16,2.987050028657994e-17,9.850603908236911e-17,2.940350555323501e-17,3.4243899971182633e-16,1.0681577340402468e-16,10.16503104126652,9.0,,0.663,2.26,0,5.415869162648254e-16,1.1474503202356797e-16
2CXO J053509.2-053058,817, 05 35 17.04,-05 23 39.87,83.78841666666666,-5.516275,0.72,0.71,7.6,71.95,True,False,False,False,False,4.633777489222408e-14,1.8697117370883864e-15,3.775021154391971e-14,1.8103131779546673e-15,7.512457116858324e-15,4.365946680686152e-16,1.0751062314460445e-15,1.6725212508007408e-16,1.0,1.0,1.0,18.97,4.038052885979928e-14,1.9668022941381315e-15,2.5467767301688315,0.17553908114019373,145.57661529728458,17.30838679319188,4.241024600538379e-05,9.603771773429213e-06,1.34,0,45.38,1.2170106557203922e-15,1.1231304578398132e-16,9.674513304862548e-15,2.9432827536798375e-16,4.7174301272900136e-14,1.2399294304671393e-15,2147.722631198137,11.0,1.0,1.0,45.38,0,5.806582523348307e-14,1.2793233940145591e-15
2CXO J053509.3-052141,818, 05 35 17.04,-05 23 39.87,83.78887499999999,-5.361497222222222,0.71,0.71,88.4,52.6,True,False,False,False,False,1.3331567017798381e-14,8.635587863251288e-16,1.093202115439197e-14,8.350067892075872e-16,2.303797884560803e-15,2.1550026306301264e-16,9.574797884560802e-17,4.5355000124991984e-17,1.0,1.0,1.0,19.34,1.0158503110545433e-14,1.2552556742180006e-15,3.391149229459269,0.3131043069188226,255.96921126009462,36.39054162444852,4.40026533985835e-05,1.6995781432638035e-05,1.057,0,37.52,1.0909368150810256e-16,2.777433342865296e-17,2.3766216053237036e-15,1.410595054225112e-16,1.1493348725413367e-14,5.542353770064697e-16,1768.1284083073417,10.0,1.0,1.0,37.52,0,1.3979064012245173e-14,5.725784232687721e-16
2CXO J053509.4-052748,819, 05 34 44.86,-05 33 34.16,83.78954166666665,-5.463594444444444,0.71,0.71,21.3,43.27,True,False,False,False,False,2.954637135057497e-14,1.2968519564071586e-15,2.106616923513577e-14,1.2302949375888887e-15,6.9850000000000005e-15,3.7299999999999995e-16,1.4952021154391973e-15,1.7050033249301197e-16,1.0,1.0,1.0,19.08,2.5490105771959857e-14,1.1351248612241211e-15,2.773383076486423,0.14902434812663495,105.04628649425031,10.298612225312182,2.872565186249118e-05,4.979048179970334e-06,0.826,0,18.29,1.3127415368256176e-15,1.0123664105452052e-16,5.173140995059323e-15,2.0065568994080997e-16,1.3565845546891179e-14,5.924065287797874e-16,297.5859152496084,11.0,1.0,1.0,18.29,0,2.0051728078776122e-14,6.336063910177528e-16
2CXO J053509.5-052822,820, 05 35 16.29,-05 22 55.41,83.78995833333332,-5.473002777777778,0.78,0.72,9.3,13.14,False,False,False,False,True,3.190909813817957e-15,4.035683869772509e-16,2.7427978845608028e-15,3.925001444333844e-16,3.726914233716645e-16,7.922086951957646e-17,7.542050588548989e-17,5.035010843836133e-17,0.926,0.911,0.983,19.06,,,,,,,,,,0,6.75,1.178260972836168e-16,3.3717982341603604e-17,4.4259184291930474e-16,6.149906404960261e-17,3.338688863255821e-15,3.280325340667574e-16,15.756131477243512,11.0,0.926,0.85,6.75,0,3.899106803458743e-15,3.354465391361553e-16
2CXO J053509.6-052355,821, 05 35 17.04,-05 23 39.87,83.79029166666665,-5.398847222222223,0.71,0.71,32.2,56.12,True,False,False,False,False,5.962559439066305e-14,1.8097490802091054e-15,4.968223269831169e-14,1.7553908114019385e-15,8.894000000000001e-15,4.130000000000002e-16,1.0493616923513577e-15,1.5240023806853346e-16,1.0,1.0,1.0,19.24,5.201e-14,1.8499999999999997e-15,2.878787307364817,0.13401522931441337,209.8180961047226,14.753112823549554,9.246684981551367e-05,1.657911038242293e-05,0.938,0,29.81,7.855864926819366e-16,8.002042411634289e-17,7.889887525354652e-15,2.5527981258891884e-16,3.754797240108992e-14,9.968023967459372e-16,493.76074928402704,10.0,1.0,1.0,29.81,0,4.622344641912651e-14,1.0320785188878014e-15
2CXO J053509.6-052623,822, 05 34 44.22,-05 33 43.56,83.79020833333331,-5.439808333333334,0.72,0.72,0.0,19.14,False,False,False,False,False,4.444551713388783e-15,4.474408108544988e-16,3.610063463175914e-15,4.311183621754809e-16,6.596e-16,1.0129999999999999e-16,1.7488825021286883e-16,6.386350298302067e-17,1.0,1.0,1.0,19.14,3.1662727096646887e-15,7.437482518561646e-16,2.486064611891383,0.5554182256753755,141.62885709518335,53.55683573374988,4.988579880793459e-06,2.837937342341064e-06,0.699,0,10.84,6.23948586480027e-17,2.1134245655021495e-17,6.092460311051867e-16,6.852026954433553e-17,2.3371945922650835e-15,2.597026164524917e-16,265.6801212917205,12.0,1.0,1.0,10.84,0,3.008835482018273e-15,2.6941999307791767e-16
2CXO J053509.7-052550,823, 05 34 44.86,-05 33 34.16,83.79079166666665,-5.430572222222223,0.87,0.78,28.9,3.89,False,False,False,False,False,,,,,,,,,,,0.975,19.16,,,,,,,,,,0,2.21,5.192475290063217e-17,2.0040690703891456e-17,1.5204322419241557e-16,3.7044403295137085e-17,2.277324788515156e-16,7.743248955734258e-17,11.256943995343825,6.0,,0.919,2.0,0,4.317004559445633e-16,8.814594453762335e-17
2CXO J053509.8-051933,824, 05 35 17.04,-05 23 39.87,83.79099999999998,-5.326027777777777,0.71,0.71,94.3,50.05,False,False,False,False,True,3.193787077621724e-14,1.6400502103212544e-15,1.6910211543919715e-14,1.4503909136078892e-15,8.964000000000001e-15,5.889999999999999e-16,6.06365923229752e-15,4.890908812260393e-16,1.0,1.0,1.0,19.44,2.7776169235135768e-14,1.3702648041370846e-15,2.851978845608029,0.14903804219984657,47.71319613310509,5.571469474462741,2.2838836508441577e-05,3.1704136195232954e-06,1.091,0,25.65,5.774315424594069e-15,2.1551477287576749e-16,8.148516100848821e-15,2.4503873168079276e-16,1.3012195913315876e-14,5.759593067889147e-16,168.46211779693994,10.0,1.0,1.0,25.65,0,2.6935027438758767e-14,6.619816617008302e-16
2CXO J053510.0-052401,825, 05 35 17.04,-05 23 39.87,83.79174999999998,-5.400525,0.74,0.73,77.1,22.76,False,False,False,False,False,,,,,,,,,0.993,0.998,1.0,19.24,,,,,,,,,,0,3.64,5.0606225089729476e-17,1.6098480835143382e-17,1.870444109987381e-16,3.90651308393954e-17,3.254426985111648e-16,8.706411207780475e-17,22.67184759275215,10.0,0.993,0.988,3.64,0,5.630933345996324e-16,9.677502335104399e-17
2CXO J053510.1-051931,826, 05 35 17.04,-05 23 39.87,83.79233333333332,-5.3254166666666665,0.73,0.72,85.2,13.43,True,False,False,False,True,1.5186136120582416e-15,3.8995483314481833e-16,1.3108404230878394e-15,3.8310000591909297e-16,1.871e-16,7.109999999999999e-17,2.067318897040224e-17,1.561881422496724e-17,0.116,0.553,1.0,19.45,,,,,,,,,,0,13.43,4.281276927993451e-17,1.4628850430751772e-17,1.5243334504971272e-16,3.958700152761e-17,5.101861744531136e-16,1.337206274788504e-16,160.74359074533294,10.0,0.116,1.0,13.43,0,7.054322887827609e-16,1.4022246670277124e-16
2CXO J053510.1-052020,827, 05 35 17.03,-05 23 39.85,83.79245833333331,-5.339108333333333,0.73,0.73,87.8,12.61,False,False,False,False,False,9.992712789479393e-16,1.9665314626195156e-16,1.4481604778572007e-16,1.0941006491051927e-16,3.5249999999999996e-16,1.051e-16,5.019552311622194e-16,1.251234895253504e-16,1.0,1.0,1.0,19.41,,,,,,,,,,0,10.54,1.853648243867837e-16,3.8564935182571907e-17,3.7050600055709866e-16,5.2860068047062716e-17,3.149009191248073e-16,8.344890872412723e-17,66.60357306860247,10.0,1.0,1.0,10.54,0,8.707717440686897e-16,1.0604320528361914e-16
2CXO J053510.1-052232,828, 05 35 17.03,-05 23 39.85,83.79225,-5.375680555555555,0.72,0.72,53.4,8.07,False,False,False,False,False,,,3.7757978845608024e-15,7.815000725401293e-16,6.414020005676503e-16,1.7293545965307614e-16,,,1.0,1.0,1.0,19.3,,,,,,,,,,0,6.16,6.940966726968e-17,2.252429127070699e-17,2.0318008856311127e-16,4.373895013353725e-17,4.0614631754943897e-16,1.0268512634637039e-16,41.56871768161295,10.0,1.0,1.0,6.16,0,6.787360733822303e-16,1.138625251292178e-16
2CXO J053510.2-051833,829, 05 35 17.04,-05 23 39.87,83.79249999999999,-5.309322222222222,0.83,0.79,127.1,7.2,False,False,False,False,False,1.8740533387090283e-15,4.006854243739791e-16,1.2952819038952775e-15,3.8445011944072074e-16,5.256202115439197e-16,1.0385000545884565e-16,5.315122326983117e-17,4.42955001548578e-17,0.999,0.978,0.998,19.5,,,,,,,,,,0,4.78,6.866870546661923e-17,2.0613548413440882e-17,1.4584469411976066e-16,3.30526462106881e-17,8.919175835295938e-16,1.8098363516040488e-16,18.622428406052546,10.0,0.999,0.955,4.78,0,1.1064309831159737e-15,1.851282582308728e-16
2CXO J053510.2-051955,830, 05 35 17.03,-05 23 39.85,83.79283333333332,-5.332219444444444,0.74,0.73,82.1,10.84,False,False,False,False,False,7.9442961614876e-16,2.3538974511733804e-16,4.088211543919714e-16,2.133265759879984e-16,2.0220846175678857e-16,7.051286466767692e-17,1.834e-16,7.020000000000001e-17,1.0,1.0,1.0,19.43,,,,,,,,,,0,8.21,2.0443137248960173e-16,4.2016421816519405e-17,1.8592183564386646e-16,3.809887647297173e-17,5.61570121179906e-16,1.33477173054387e-16,35.24507440190935,10.0,1.0,1.0,8.21,0,9.519233293133742e-16,1.4502778981063326e-16
2CXO J053510.2-052316,831, 05 35 17.04,-05 23 39.87,83.79274999999998,-5.387833333333334,0.72,0.72,74.6,7.8,True,False,False,False,False,1.048439365368241e-15,2.2587950527085635e-16,5.417797884560803e-16,2.0315000279055444e-16,3.4917978845608026e-16,7.915000716236401e-17,1.5747978845608027e-16,5.905000960035719e-17,1.0,1.0,0.97,19.27,,,,,,,,,,0,4.32,5.698357936722187e-17,1.860401713910013e-17,3.2392152073091603e-16,5.1765613739036456e-17,6.231219227152006e-16,1.345164281349014e-16,9.600962285349478,10.0,1.0,0.524,4.32,0,1.0040270228133385e-15,1.4532879156472452e-16
2CXO J053510.2-052321,832, 05 35 17.04,-05 23 39.87,83.79254166666665,-5.389283333333334,0.71,0.71,10.7,80.93,True,False,False,False,False,1.0137763578047462e-13,2.5192035425555087e-15,7.940031731587958e-14,2.415528111018735e-15,1.9138084617567887e-14,6.701353657017454e-16,2.8392338470271543e-15,2.5005804393835037e-16,1.0,1.0,1.0,19.27,8.856936536824085e-14,2.28223667056835e-15,2.7415957691216057,0.09700233770848271,153.8787307364817,9.102242409535565,0.00011335109218106263,1.436126240054156e-05,1.12,0,40.76,2.51151076153405e-15,1.4361994453479967e-16,1.8151767889346797e-14,3.8930415544402005e-16,7.756929887189402e-14,1.4247629728971401e-15,752.1125151403763,10.0,1.0,1.0,40.76,0,9.823257752277488e-14,1.4839588750544462e-15
2CXO J053510.3-052112,833, 05 35 16.31,-05 22 54.99,83.79295833333332,-5.353544444444444,0.71,0.71,34.5,20.59,False,False,False,False,False,4.211843251631994e-15,3.993548719467668e-16,2.0430423087839427e-15,3.480651549509847e-16,1.5950211543919715e-15,1.6503435406836737e-16,5.737797884560803e-16,1.0535000538112127e-16,1.0,1.0,1.0,19.37,3.579988274088545e-15,4.2854910428453377e-16,3.791468842769778,0.42251607495457394,104.08142098409691,20.971162340215756,1.1170440079814705e-05,4.240669737659254e-06,0.986,0,11.61,4.50541815343348e-16,5.919306104107775e-17,1.3061931809582633e-15,1.0140630966619e-16,2.3355837788311062e-15,2.4428449903921497e-16,55.55222238213522,10.0,1.0,1.0,11.61,0,4.0923187751327176e-15,2.7103869573617747e-16
2CXO J053510.3-054633,834, 05 35 05.83,-05 40 48.33,83.79308333333331,-5.776102777777778,0.72,0.71,125.5,29.83,False,False,False,False,False,2.4833e-13,1.0184707785501038e-14,1.43e-13,9.299999999999996e-15,6.124202115439198e-14,3.115001819906815e-15,4.408797884560803e-14,2.745002065212843e-15,0.998,1.0,1.0,18.53,2.1354042308783942e-13,7.80029071311482e-15,2.558191538243211,0.11200809829490964,40.44553460337663,4.050677425199075,0.0001295766152972846,1.3610666897060516e-05,1.115,0,29.83,4.408797884560803e-14,2.745002065212843e-15,6.124202115439198e-14,3.115001819906815e-15,1.43e-13,9.299999999999996e-15,,0.0,0.996,,29.83,0,2.4833e-13,1.0184707785501038e-14
2CXO J053510.4-052600,835, 05 34 44.86,-05 33 34.16,83.79362499999998,-5.433411111111111,0.71,0.71,19.9,25.6,False,False,False,False,False,8.574457116858321e-15,5.13308882072098e-16,3.313255001419125e-15,4.1609211123725885e-16,2.5839999999999998e-15,2.010000000000001e-16,2.677202115439197e-15,2.2350025364689774e-16,1.0,1.0,1.0,19.16,7.391871924932701e-15,4.751379458043134e-16,3.30334076770248,0.2511770094942285,42.15266727330581,7.358058549124715,7.734196133105089e-06,1.550289361658049e-06,1.472,0,13.09,2.0766564915502777e-15,1.3221449957193894e-16,1.167652832647699e-15,9.11362296632206e-17,2.1317766434904874e-15,2.347238155267972e-16,74.11051462212072,11.0,1.0,1.0,13.09,0,5.376085967688464e-15,2.8439717971481974e-16
2CXO J053510.5-052156,836, 05 35 17.04,-05 23 39.87,83.79408333333332,-5.365575,0.71,0.71,89.5,68.82,True,False,False,False,False,4.7342126926351825e-14,1.3659094890653206e-15,1.617202115439197e-14,1.0750052734860244e-15,1.3684042308783943e-14,5.300427832647607e-16,1.7486063463175915e-14,6.550778901816706e-16,1.0,1.0,1.0,19.34,4.1300105771959855e-14,1.2351147519842366e-15,3.4443830764864227,0.12702856503388707,40.31766152972846,3.0704726889890086,4.365287881722552e-05,4.008974121385912e-06,1.675,0,28.81,1.6987377817818242e-14,3.922584746623279e-16,1.2643747363382868e-14,3.111215107395998e-16,1.4868037136557203e-14,6.155954140853687e-16,265.49543534289484,10.0,1.0,1.0,28.81,0,4.4499162317758315e-14,7.934866219617339e-16
2CXO J053510.5-052416,837, 05 35 16.31,-05 22 54.79,83.79391666666665,-5.4046,0.71,0.71,42.0,27.85,False,False,False,False,False,8.913969555424053e-15,1.0133205372413727e-15,8.128000000000001e-15,9.999999999999997e-16,7.171200966723728e-16,1.5528295162555298e-16,6.884945875167926e-17,5.2016498628808317e-17,1.0,1.0,1.0,19.23,,,,,,,,,,0,16.53,9.669063857807452e-17,3.2834703834249345e-17,8.920968654166178e-16,9.116879059455515e-17,1.1975161225225724e-14,5.907752953672324e-16,202.57083717789652,10.0,1.0,1.0,16.53,0,1.2963948729220416e-14,5.986696215531546e-16
2CXO J053510.6-052255,838, 05 35 17.04,-05 23 39.87,83.79420833333333,-5.38221111111111,0.71,0.71,68.1,50.09,True,False,False,False,False,6.332258183677509e-14,2.4542047415949827e-15,5.5358296161487603e-14,2.4004629246171664e-15,7.542669809493506e-15,4.93625081481778e-16,4.2161586579397853e-16,1.312742935147789e-16,1.0,1.0,1.0,19.29,5.413796735845333e-14,3.0212725065573402e-15,3.141978845608029,0.19202952383100683,304.917038385124,24.604516358712694,0.00017155228774651753,4.427030247088898e-05,1.057,0,24.1,3.1355894087085876e-16,5.3394193522377317e-17,5.66372872134114e-15,2.1847826638728612e-16,3.8693631397221745e-14,1.0193830436089387e-15,228.78471943662785,10.0,1.0,1.0,24.1,0,4.4670919059433745e-14,1.0438991725175963e-15
2CXO J053510.8-052240,839, 05 35 17.04,-05 23 39.87,83.79516666666666,-5.377938888888888,0.77,0.75,107.7,3.14,False,False,False,False,False,4.1473876519583717e-16,2.467816854005932e-16,3.165208052704967e-16,2.3913483608817083e-16,5.775723384702715e-17,5.273800027518429e-17,4.0460726078313305e-17,3.05685090446966e-17,,,0.244,19.3,,,,,,,,,,0,2.05,4.465499119426044e-17,2.586038107283131e-17,7.508366809682535e-17,2.6530795868935838e-17,2.1533447454121018e-16,9.479599791035269e-17,6.890176308730144,2.0,,0.968,2.05,0,3.35073133832296e-16,1.0177879768640807e-16
2CXO J053510.8-052556,840, 05 35 17.04,-05 23 39.87,83.79516666666666,-5.432441666666667,0.73,0.72,43.5,12.24,False,False,False,False,True,1.5635257303356899e-15,4.738724675765019e-16,1.322329501277213e-15,4.657666502417734e-16,1.881882502128688e-16,7.376169068874633e-17,5.300797884560803e-17,4.6645000121535243e-17,1.0,1.0,1.0,19.16,,,,,,,,,,0,10.72,6.016000678945967e-17,1.9191144420267912e-17,1.6561395918415115e-16,3.702826449976932e-17,3.5486552169085324e-16,1.041952194715873e-16,149.31229228925133,10.0,1.0,1.0,10.72,0,5.806394876644641e-16,1.122320638532354e-16
2CXO J053510.9-052224,841, 05 35 17.04,-05 23 39.87,83.79574999999998,-5.373491666666666,0.71,0.71,170.0,35.92,False,False,False,False,False,8.186893079324675e-15,5.770715897158902e-16,4.436265578615112e-15,5.096069155719483e-16,2.355627500709563e-15,2.1154529363346724e-16,1.395e-15,1.6899999999999999e-16,1.0,1.0,1.0,19.32,6.633819038952775e-15,4.915093425342375e-16,3.3971492294592687,0.24913110406193004,65.60352493613935,10.482405792260002,9.945060926988214e-06,2.2834693910866873e-06,1.141,0,19.32,1.7545152783482164e-15,1.197125872081409e-16,3.1962875006124694e-15,1.5542171497476794e-16,6.41854377056803e-15,3.982373554040068e-16,282.9234197930698,10.0,1.0,1.0,19.32,0,1.1369346549528716e-14,4.4393693725679323e-16
2CXO J053510.9-052448,842, 05 35 17.04,-05 23 39.87,83.79558333333331,-5.4134777777777785,0.71,0.71,40.7,48.25,False,False,False,False,False,2.468697884560803e-14,9.352889061796698e-16,1.2987978845608029e-14,8.250068715003306e-16,7.475999999999999e-15,3.520000000000002e-16,4.223e-15,2.6500000000000016e-16,1.0,1.0,1.0,19.21,2.177383076486423e-14,7.904591282646108e-16,3.150787307364817,0.11901714871477458,62.13744998580874,4.740808422978927,2.5391174978713117e-05,2.8380398398582946e-06,1.086,0,25.08,4.005946196247081e-15,1.7608968481497992e-16,6.778625418428306e-15,2.292072020817171e-16,1.1477577010308812e-14,5.360736589999588e-16,203.32686369544288,10.0,1.0,1.0,25.08,0,2.22621486249842e-14,6.09030776281439e-16
2CXO J053511.1-052237,843, 05 35 17.04,-05 23 39.87,83.79662499999999,-5.3770999999999995,0.71,0.71,5.1,52.21,True,False,False,False,False,6.084148961614877e-14,1.883083322671786e-15,5.814e-14,1.8699999999999992e-15,2.61482961614876e-15,2.1605143490524643e-16,8.666e-17,4.924e-17,1.0,1.0,1.0,19.31,5.218413659358911e-14,2.5676222795044893e-15,2.590383076486423,0.1780203817953676,454.8553460337663,33.308238625027016,0.0001027050976408149,2.681033065946924e-05,1.217,0,24.68,1.2373568609084275e-16,3.543847957628642e-17,1.743282687263418e-15,1.2561489718192292e-16,5.926544971838465e-14,1.3302065737282385e-15,258.5344542624322,10.0,1.0,1.0,24.68,0,6.113246809173892e-14,1.3365943726570615e-15
2CXO J053511.2-051720,844, 05 35 17.04,-05 23 39.87,83.79670833333331,-5.289022222222222,0.71,0.71,0.0,54.0,True,False,False,False,True,4.226932904179103e-14,2.077571936653957e-15,2.5802021154391972e-14,1.915002960316972e-15,1.2060105771959857e-14,6.752099307393814e-16,4.4072021154391974e-15,4.3950012898772596e-16,1.0,1.0,1.0,19.58,3.730446539662337e-14,1.8814589028244575e-15,2.899978845608029,0.15403680736357556,78.60256150134595,7.803359982549651,4.0973207620259786e-05,6.495225454795755e-06,1.011,0,36.36,4.014395210996772e-15,1.878440270563051e-16,9.187822394023696e-15,2.76633826491015e-16,1.757607461397825e-14,7.340036507320245e-16,713.3244593565234,10.0,1.0,1.0,36.36,0,3.077829221899872e-14,8.065810633456074e-16
2CXO J053511.3-052438,845, 05 35 16.29,-05 22 55.41,83.79716666666666,-5.410583333333333,0.72,0.72,33.1,7.04,False,False,False,False,False,1.1692454585177458e-15,2.403774848792871e-16,1.0376010577195987e-15,2.3525006024453403e-16,1.1318135206116876e-16,4.737266047520502e-17,1.8463048736978305e-17,1.394902976324747e-17,0.874,0.758,0.993,19.22,,,,,,,,,,0,3.47,3.648245929939017e-17,1.2238757065465652e-17,1.4407451472291928e-16,3.5650395396924887e-17,9.417055190456914e-16,1.7032619045907075e-16,14.944440034803248,10.0,0.874,0.866,3.47,0,1.122262493068001e-15,1.7444698054928957e-16
2CXO J053511.5-052552,846, 05 35 17.04,-05 23 39.87,83.79804166666666,-5.431361111111111,0.86,0.79,17.1,3.41,False,False,False,False,False,2.0343662646790658e-16,1.2352568776902232e-16,1.6037479672137595e-16,1.2116486527280648e-16,1.5016187434309926e-17,1.1344889375294617e-17,2.804564231222072e-17,2.118878116586641e-17,0.643,0.287,0.946,19.17,,,,,,,,,,0,3.41,8.540029309027576e-17,3.437135913436309e-17,2.680537629763759e-16,9.462977254454419e-17,5.934913938833613e-16,1.693397724373425e-16,9.584579836721208,4.0,0.643,0.952,3.41,0,9.46945449950013e-16,1.9700797625910093e-16
2CXO J053511.6-052421,847, 05 35 17.04,-05 23 39.87,83.79858333333333,-5.405936111111111,0.73,0.72,32.3,6.71,False,False,False,False,False,6.818494366787367e-16,1.5528123197187715e-16,2.1592393653682408e-16,1.2838500039740704e-16,1.5924571168583227e-16,4.9958273007175105e-17,3.066797884560803e-16,7.165000791208802e-17,0.891,0.896,0.747,19.24,,,,,,,,,,0,3.58,2.2605672234137587e-16,4.272574422990311e-17,9.358246933448093e-17,2.490657812202875e-17,2.246849238215454e-16,7.220719250115352e-17,12.358986063039533,10.0,0.891,0.738,3.58,0,5.443241154974022e-16,8.751974350194624e-17
2CXO J053511.6-052608,848, 05 35 16.29,-05 22 55.41,83.79862499999999,-5.435722222222222,0.71,0.71,53.6,33.83,False,False,False,False,False,1.5958029041791024e-14,9.961710607118164e-16,1.2812126926351827e-14,9.602125643936752e-16,2.9622021154391974e-15,2.5650022101399366e-16,1.837e-16,6.750000000000001e-17,1.0,1.0,1.0,19.16,1.2764888484462797e-14,1.277849862915968e-15,3.1907449985808745,0.29512987824664516,237.1702689796932,34.03526297263916,4.0415720785419345e-05,1.4780795364982972e-05,1.189,0,20.33,2.252000544254094e-16,4.274468247209887e-17,2.7502750800114924e-15,1.5276696416468487e-16,1.1095202293331515e-14,5.48195129563436e-16,283.4594420157393,10.0,1.0,1.0,20.33,0,1.4070677427768416e-14,5.706862126394916e-16
2CXO J053511.6-053101,849, 05 34 45.65,-05 33 31.05,83.79858333333333,-5.516994444444444,0.93,0.86,62.7,10.02,False,False,False,False,False,2.5464286733007085e-15,4.3749299162094517e-16,8.697202115439198e-16,4.082500013886127e-16,3.5170846175678853e-16,6.321435029834695e-17,1.325e-15,1.4399999999999997e-16,0.881,0.852,0.947,18.99,1.1400161000439063e-15,4.54748109804174e-16,11.18140605079581,3.878456498418639,72.2806441820296,31.210929187710057,1.0601811952971535e-05,8.240315856272829e-06,0.724,0,4.97,9.714667709189776e-16,1.111631008042093e-16,2.919149709088851e-16,4.9125002739719437e-17,7.592708454277279e-16,2.041647938397036e-16,21.179889441899114,11.0,0.881,0.968,4.97,0,2.0226525872555905e-15,2.376000082453553e-16
2CXO J053511.7-051834,850, 05 35 17.04,-05 23 39.87,83.79904166666665,-5.309555555555556,0.83,0.81,149.7,8.0,False,False,False,False,False,3.6778535274578574e-16,2.0988222341461447e-16,2.3629202115439195e-16,2.037050000278295e-16,1.1544787307364816e-16,4.907000415904629e-17,1.6045458517745623e-17,1.2122514630030537e-17,1.0,1.0,1.0,19.52,,,,,,,,,,0,5.41,6.561349020782978e-17,2.2553410050917332e-17,1.9129530128521394e-16,4.230338593086392e-17,6.676396404359487e-16,1.624341705775381e-16,42.41021951470624,9.0,1.0,1.0,5.41,0,9.245484319289924e-16,1.6936083531133515e-16
2CXO J053511.7-052730,851, 05 34 44.86,-05 33 34.16,83.79912499999999,-5.458544444444445,0.75,0.75,0.0,8.94,False,False,False,False,True,2.866558096104723e-15,6.033187006997462e-16,2.230797884560803e-15,5.8050009765738e-16,5.910202115439198e-16,1.5815000358457877e-16,4.474e-17,4.474e-17,1.0,1.0,1.0,19.11,,,,,,,,,,0,5.56,4.061707806735419e-17,1.3609085592744688e-17,4.5095208162728395e-16,6.363759832310956e-17,5.111143892700673e-16,1.1657016629923176e-16,22.897387088217062,10.0,1.0,0.989,5.56,0,1.0026835489647054e-15,1.3350488680956451e-16
2CXO J053511.8-051925,852, 05 35 17.04,-05 23 39.87,83.7995,-5.323877777777778,0.71,0.71,92.1,71.83,True,False,False,False,True,1.3886435847594804e-13,3.878470588605449e-15,9.917850770540732e-14,3.650894506982035e-15,3.274797884560803e-14,1.185004783966193e-15,6.937871924932703e-15,5.561178540050152e-16,1.0,1.0,1.0,19.47,1.1936063463175915e-13,3.551436923343419e-15,2.7665957691216057,0.09700233770848271,109.61915382432115,6.8013337542294705,0.0001336553460337663,1.5317922845534273e-05,1.087,0,40.54,5.031143667226678e-15,1.9858614716046018e-16,1.7341257944335478e-14,3.7211830029472517e-16,4.5998056169622547e-14,1.0986356974903408e-15,789.0285607847723,10.0,1.0,1.0,40.54,0,6.83704577811847e-14,1.176821517078252e-15
