angDist,_RAJ2000_1,_DEJ2000_1,name_cat,SubClass,Class,e_Pos,ref,_RAJ2000_2,_DEJ2000_2,2CXO,RAICRS,DEICRS,r0,r1,PA,fe,fc,fp,fv,fst,fs,fa,fi,fr,fm,ff,fVi,Ns,PFluxb,PFluxh,PFluxm,PFluxs,PFluxu,PFluxw,PF90b,PF90h,PF90m,PF90s,PF90u,PF90w,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,F90b,F90h,F90m,F90s,F90u,F90w,PFavgb,PFavgh,PFavgm,PFavgs,PFavgu,PFavgw,PF90avgb,PF90avgh,PF90avgm,PF90avgs,PF90avgu,PF90avgw,Favgb,Favgh,Favgm,Favgs,Favgu,Favgw,F90avgb,F90avgh,F90avgm,F90avgs,F90avgu,F90avgw,Ldet,LClass,S/N,NHGal,HRhm,HRhs,HRms,fdw,Nac,ExpAC,Nhrc,ExpHRC
1.148187,181.626977,15.151318,G14884874784366,K5,LM-STAR,,LAMOST-DR8-AFGK,181.626699119,15.15114543,J120630.4+150904,181.6266991,15.1511454,2.258,2.258,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9290641706362e-06,0.0,5.6726318312709e-07,1.3269773664974e-06,0.0,,3.1856953912618e-06,0.0,6.1235723416595e-07,1.4326459899556e-06,0.0,,5.3618195539439e-15,0.0,1.3655046384275e-15,2.1439697143355e-15,,,6.1092511402592e-15,0.0,1.4755956343515e-15,2.3145841633572e-15,,,2.9290641706362e-06,0.0,5.6726318312709e-07,1.3269773664974e-06,0.0,,3.1856953912618e-06,0.0,6.1235723416595e-07,1.4326459899556e-06,0.0,,5.3618195539439e-15,0.0,1.3655046384275e-15,2.1439697143355e-15,,,6.1092511402592e-15,0.0,1.4755956343515e-15,2.3145841633572e-15,,,15.06507,TRUE,2.27,2.65,-0.35353,-0.99938,-0.43723,0,1,7058.278,0,
2.409868,184.184336,12.994892,G14883545322126,G8,LM-STAR,,LAMOST-DR8-AFGK,184.183718789,12.995185973,J121644.0+125942,184.1837188,12.995186,1.017,0.831,99.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7255659803641e-05,0.0,1.9180075367564e-06,1.1531024235642e-05,0.0,,1.805711495515e-05,0.0,2.0009130648746e-06,1.2102037758597e-05,0.0,,1.7391928106056e-14,,3.6530686516548e-15,1.5396308176775e-14,,,1.8706597193281e-14,,3.8319309593454e-15,1.6265434113039e-14,,,1.7255659803641e-05,0.0,1.9180075367564e-06,1.1531024235642e-05,0.0,,1.805711495515e-05,0.0,2.0009130648746e-06,1.2102037758597e-05,0.0,,1.7391928106056e-14,,3.6530686516548e-15,1.5396308176775e-14,,,1.8706597193281e-14,,3.8319309593454e-15,1.6265434113039e-14,,,442.4747,TRUE,4.167,2.67,-0.99938,-0.99938,-0.7208,0,1,5093.081,0,
1.072124,51.957852,2.77698,G16645656157168,G3,LM-STAR,,LAMOST-DR8-AFGK,51.957654079,2.776757264,J032749.8+024636,51.9576541,2.7767573,4.164,2.845,51.68,0,0,0,1,0,0,0,0,0,0,0,1,1,3.9562153793411e-06,8.8215342356497e-07,0.0,2.8158405335194e-06,4.9691940308761e-06,,4.7553403475569e-06,1.0856488001624e-06,0.0,2.7559286198316e-06,6.4257535241518e-06,,4.9703736566083e-14,4.6420515607678e-14,0.0,4.5615413713367e-15,0.0,,6.1676964015553e-14,5.1188460461676e-14,0.0,4.4743570997893e-15,0.0,,4.2816771859823e-06,5.2965708710872e-07,4.4710164243898e-07,2.7960806918019e-06,1.2690561549198e-05,,3.9766466178915e-06,7.1576007530324e-07,0.0,2.4789833021089e-06,6.5013612466021e-06,,2.2476710700959e-14,1.7716850040939e-14,1.0970135183252e-15,4.717142275302e-15,0.0,,3.6987464634261e-14,2.8429289668169e-14,0.0,4.2192793542814e-15,0.0,,68.01904,TRUE,7.143,8.86,0.99938,-0.43598,-0.99938,0,3,104162.174,0,
1.440064,52.16045,2.665294,G16645665979163,K1,LM-STAR,,LAMOST-DR8-AFGK,52.160274874,2.664934262,J032838.4+023953,52.1602749,2.6649343,4.993,3.014,57.85,0,0,0,1,0,0,0,0,0,0,0,0,1,2.9162865939336e-06,9.3011177085485e-07,3.6764792997464e-07,1.0878409320557e-06,0.0,,2.1761553652212e-06,5.8653369995773e-07,1.8476945248101e-07,1.2339527984359e-06,3.8380831836747e-05,,9.1070594992442e-15,1.0139983650501e-14,8.779747489748e-16,0.0,,,0.0,0.0,2.9498302261972e-16,0.0,,,3.8588009524001e-06,9.5332386884365e-07,3.1945732704784e-07,2.2281055749589e-06,0.0,,2.7865748388417e-06,4.9131033868276e-07,1.9022972210527e-07,2.3303442878576e-06,2.2073190577769e-05,,4.6492296594964e-15,0.0,4.3172558914973e-16,9.67757305272e-16,,,0.0,0.0,2.4807853604127e-16,2.2385602542312e-15,0.0,,27.39907,TRUE,4.216,8.87,0.53342,-0.03123,-0.54466,0,3,104143.453,0,
1.859952,51.54403917,2.22697111,G16646103067617,F5,LM-STAR,,LAMOST-DR8-AFGK,51.544538708,2.227104411,J032610.6+021337,51.5445387,2.2271044,4.77,3.017,165.3,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,3.0698616428883e-05,,,,,,2.7971156727969e-05,,,,,,7.1320803461671e-14,,,,,,6.6170100397729e-14,,,,,,3.0698616428883e-05,,,,,,2.7971156727969e-05,,,,,,7.1320803461671e-14,,,,,,6.6170100397729e-14,39.37714,TRUE,2.955,8.67,,,,0,0,,1,20023.639
0.455256,92.520761,21.535916,G16167106642661,K3,LM-STAR,,LAMOST-DR8-AFGK,92.520704467,21.535800992,J061004.9+213208,92.5207045,21.535801,1.423,1.423,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4829427736568e-06,0.0,1.5974235832927e-06,1.1939612943278e-06,0.0,,4.0802641328377e-06,0.0,1.6644229905736e-06,7.5588018874569e-07,0.0,,1.0146641536294e-14,0.0,4.7653599981154e-15,2.1843056329402e-15,,,9.5517905586704e-15,0.0,4.9652726687146e-15,1.0573992747677e-15,,,4.4829427736568e-06,0.0,1.5974235832927e-06,1.1939612943278e-06,0.0,,4.0802641328377e-06,0.0,1.6644229905736e-06,7.5588018874569e-07,0.0,,1.0146641536294e-14,0.0,4.7653599981154e-15,2.1843056329402e-15,,,9.5517905586704e-15,0.0,4.9652726687146e-15,1.0573992747677e-15,,,83.76899,TRUE,2.343,66.62,-0.99938,-0.99938,0.09744,0,1,4988.818,0,
0.572532,37.375962,0.604051,L17121553913416,K7,LM-STAR,,LAMOST-DR8-AFGK,37.376114816,0.604006926,J022930.2+003614,37.3761148,0.6040069,1.972,1.177,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.9450010944246e-06,1.0325487166354e-06,9.0584067873537e-07,3.4593309392958e-06,0.0,,5.8117854951977e-06,8.1332469828481e-07,1.0292216072997e-06,3.1779250596111e-06,0.0,,2.4947909957343e-14,1.2728862896088e-14,2.5428121440038e-15,1.1775852900667e-14,,,2.4561656816184e-14,1.3016512609908e-14,2.8682554069431e-15,1.0239788723418e-14,,,5.9450010944246e-06,1.0325487166354e-06,9.0584067873537e-07,3.4593309392958e-06,0.0,,5.8117854951977e-06,8.1332469828481e-07,1.0292216072997e-06,3.1779250596111e-06,0.0,,2.4947909957343e-14,1.2728862896088e-14,2.5428121440038e-15,1.1775852900667e-14,,,2.4561656816184e-14,1.3016512609908e-14,2.8682554069431e-15,1.0239788723418e-14,,,28.59176,TRUE,2.865,2.88,0.15116,-0.55965,-0.6346,0,1,8663.762,0,
0.369455,36.674652,0.469828,G17121391455114,K1,LM-STAR,,LAMOST-DR8-AFGK,36.674653452,0.469930616,J022641.9+002811,36.6746535,0.4699306,0.921,0.832,65.99,0,0,0,1,0,0,0,0,0,0,0,0,1,1.4546060694604e-05,8.3484292814663e-07,3.2790837563594e-06,8.3362676581483e-06,3.7503932443302e-05,,1.4883722781371e-05,9.0236961971342e-07,3.4415716091747e-06,8.2895886044923e-06,0.0,,2.3895230037128e-14,3.7937288819109e-15,7.5106380203065e-15,1.3563137221144e-14,0.0,,2.3945156320495e-14,4.1255045343792e-15,7.8476055433561e-15,1.3309833074516e-14,0.0,,1.4546060694604e-05,8.3484292814663e-07,3.2790837563594e-06,8.3362676581483e-06,3.7503932443302e-05,,1.4883722781371e-05,9.0236961971342e-07,3.4415716091747e-06,8.2895886044923e-06,0.0,,2.3895230037128e-14,3.7937288819109e-15,7.5106380203065e-15,1.3563137221144e-14,0.0,,2.3945156320495e-14,4.1255045343792e-15,7.8476055433561e-15,1.3309833074516e-14,0.0,,315.0699,TRUE,4.595,3.03,-0.57464,-0.82448,-0.45971,0,1,8657.091,0,
1.0488,202.30489,47.237856,G15178331902266,K7,LM-STAR,,LAMOST-DR8-AFGK,202.304491373,47.237748188,J132913.0+471415,202.3044914,47.2377482,2.247,1.749,58.47,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0424448939558e-07,0.0,6.7011970097763e-08,6.2618470177379e-07,0.0,,8.2094251303856e-07,0.0,1.2182851980537e-07,7.7964248967399e-07,0.0,,0.0,0.0,1.4973358022243e-16,1.4133945400452e-15,0.0,,1.0744885722105e-15,0.0,2.788968714974e-16,1.64792029488e-15,,,4.1676149070595e-07,0.0,4.9916238174269e-08,5.932489444365e-07,2.2025303531115e-06,,8.0662981902051e-07,0.0,1.1126939436556e-07,7.2748466872006e-07,0.0,,,,,,,,,,,,,,90.80619,TRUE,4.909,1.5,-0.30231,-0.99938,-0.80325,0,9,764923.824,0,
0.693421,202.705059,46.975481,G15177414564596,K0,LM-STAR,,LAMOST-DR8-AFGK,202.705092767,46.975289766,J133049.2+465831,202.7050928,46.9752898,2.413,2.263,170.8,1,1,0,1,0,0,0,0,0,0,0,1,2,7.4599519330686e-06,8.7816863671005e-07,7.1446444786292e-07,4.9985047128233e-06,0.00011733398925581,,7.4140759822637e-06,9.4643679899334e-07,6.0903821710113e-07,5.1351746225285e-06,9.8564162668237e-05,,2.517041129606e-14,1.2158222423332e-14,1.5294261656777e-15,8.0623391487384e-15,0.0,,2.0233023905885e-14,1.59944812769e-14,1.2086909015234e-15,9.0176590692673e-15,0.0,,7.4599519330686e-06,8.7816863671005e-07,7.1446444786292e-07,4.9985047128233e-06,0.00011733398925581,,7.4140759822637e-06,9.4643679899334e-07,6.0903821710113e-07,5.1351746225285e-06,9.8564162668237e-05,,2.517041129606e-14,1.2158222423332e-14,1.5294261656777e-15,8.0623391487384e-15,0.0,,2.0233023905885e-14,1.59944812769e-14,1.2086909015234e-15,9.0176590692673e-15,0.0,,292.6291,TRUE,12.92,1.61,0.19738,-0.68832,-0.75078,0,2,336653.327,0,
2.182384,23.444667,30.915248,L17348887113123,K5,LM-STAR,,LAMOST-DR8-AFGK,23.445057563,30.914742803,J013346.8+305453,23.4450576,30.9147428,0.82,0.786,57.18,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4487534275004e-06,7.4563025142634e-07,5.8449481179198e-07,1.4413158491247e-06,0.0,,3.3969113404819e-06,8.2969889511367e-07,5.3959157223263e-07,1.280646334326e-06,0.0,,8.0652502851284e-15,4.2869353148411e-15,1.4529021359119e-15,2.5595858614606e-15,0.0,,9.1979263979454e-15,5.4380064482598e-15,1.3310382006099e-15,2.3200310031332e-15,0.0,,5.0796583258627e-06,1.2024265925686e-06,9.65708281176e-07,1.6999949089205e-06,0.0,,5.0793380064473e-06,1.2628717252671e-06,9.8505841536072e-07,1.6284345658309e-06,0.0,,1.2210763852661e-14,7.0911816716439e-15,2.3201030683316e-15,2.8103833265013e-15,0.0,,1.3058404688419e-14,8.2789254346514e-15,2.3557663518159e-15,2.6164518714917e-15,0.0,,520.2794,TRUE,12.511,5.5,0.12867,-0.3248,-0.43223,0,2,188279.631,0,
1.897461,52.071095,2.8534675,G16645663023437,F7,LM-STAR,,LAMOST-DR8-AFGK,52.070650922,2.853182739,J032816.9+025111,52.0706509,2.8531827,1.865,1.453,75.76,1,0,0,1,0,0,0,0,0,0,0,0,1,6.7630784883892e-05,4.4916117170603e-06,5.1199177084575e-06,4.2105966996157e-05,7.8201259003169e-05,,6.3153990691238e-05,1.7586197077669e-06,5.3507831768437e-06,3.9767838501875e-05,1.9021830921325e-05,,1.988189915313e-13,1.1375550348659e-13,1.1958244479964e-14,6.7082590856721e-14,,,1.0735787977446e-13,0.0,1.1690715724647e-14,6.2734381330055e-14,,,6.2569009827115e-05,3.7257955897228e-06,5.24700752039e-06,3.8493929966432e-05,8.5048559832716e-05,,5.8374289967727e-05,2.6177593836277e-06,4.9800293985243e-06,3.6169563853578e-05,2.0217378468213e-05,,1.5693010831377e-13,8.3280640972936e-14,1.154411827896e-14,6.1715293875303e-14,0.0,,1.1701534250374e-13,2.9812390644791e-14,1.1189865938891e-14,5.8019431875687e-14,0.0,,972.4781,TRUE,19.058,8.95,0.09494,-0.7945,-0.78076,0,2,54543.264,0,
0.3226,202.8383011,47.1359031,G15178296083773,F7,LM-STAR,,LAMOST-DR8-AFGK,202.838173509,47.135925388,J133121.1+470809,202.8381735,47.1359254,4.698,3.522,166.6,0,0,0,1,0,0,0,0,0,0,0,1,1,3.3447694846779e-06,2.3128148149767e-07,2.2879079586229e-07,2.8978608063761e-06,1.4618189684505e-05,,3.2953181336862e-06,0.0,1.0248380211468e-07,2.9610920426625e-06,1.6829564918203e-05,,7.6738969342007e-15,6.5454164807992e-15,2.4898914014294e-16,4.2677148640321e-15,0.0,,1.0450836094197e-14,0.0,0.0,4.5722321695911e-15,0.0,,3.3447694846779e-06,2.3128148149767e-07,2.2879079586229e-07,2.8978608063761e-06,1.4618189684505e-05,,3.2953181336862e-06,0.0,1.0248380211468e-07,2.9610920426625e-06,1.6829564918203e-05,,7.6738969342007e-15,6.5454164807992e-15,2.4898914014294e-16,4.2677148640321e-15,0.0,,1.0450836094197e-14,0.0,0.0,4.5722321695911e-15,0.0,,75.14591,TRUE,8.441,1.59,0.3273,-0.83823,-0.85197,0,3,177860.46,0,
1.016423,12.5287953,32.2548017,G17238523893059,F5,LM-STAR,,LAMOST-DR8-AFGK,12.529109134,32.254898014,J005006.9+321517,12.5291091,32.254898,0.911,0.865,1.549,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8600478066775e-06,0.0,3.3097385050611e-07,1.7247544194502e-06,0.0,,1.7099803006759e-06,7.3398776159901e-08,2.6164578983965e-07,1.6804225752589e-06,0.0,,2.0306335734546e-15,6.8823076787023e-16,5.2330859604436e-16,1.3273629071578e-15,,,2.1345352753167e-15,8.7027985716393e-16,4.1655923697868e-16,1.4307755682585e-15,,,1.8600478066775e-06,0.0,3.3097385050611e-07,1.7247544194502e-06,0.0,,1.7099803006759e-06,7.3398776159901e-08,2.6164578983965e-07,1.6804225752589e-06,0.0,,2.0306335734546e-15,6.8823076787023e-16,5.2330859604436e-16,1.3273629071578e-15,,,2.1345352753167e-15,8.7027985716393e-16,4.1655923697868e-16,1.4307755682585e-15,,,93.69214,TRUE,5.226,5.78,-0.99938,-0.99938,-0.68957,0,2,126487.538,0,
0.550396,101.215134,0.293111,G16003056304455,F9,LM-STAR,,LAMOST-DR8-AFGK,101.214993263,0.293051265,J064451.5+001734,101.2149933,0.2930513,0.868,0.844,14.6,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7818424666426e-07,0.0,7.719612338544e-08,6.9917094275612e-07,0.0,,6.3597520465373e-07,0.0,8.4200914424544e-08,7.5801198202614e-07,0.0,,8.8850914931953e-16,,2.3706615866873e-16,1.0386219095773e-15,,,1.1373676694928e-15,,2.5894566092137e-16,1.1541606195164e-15,,,7.281428695323e-07,0.0,8.8817367893366e-08,7.5403197267202e-07,0.0,,7.0496355395727e-07,3.9966062766518e-08,7.7640103276436e-08,7.6830632429232e-07,0.0,,1.5492755879554e-15,0.0,2.3912473310325e-16,1.2520322532917e-15,,,1.6214686814694e-15,3.1798713020548e-16,2.0852887378227e-16,1.3065639396088e-15,,,70.20491,TRUE,4.057,73.55,-0.99938,-0.99938,-0.82199,0,2,145105.747,0,
