angDist,_RAJ2000_1,_DEJ2000_1,name_cat,SubClass,Class,e_Pos,ref,_RAJ2000_2,_DEJ2000_2,2CXO,RAICRS,DEICRS,r0,r1,PA,fe,fc,fp,fv,fst,fs,fa,fi,fr,fm,ff,fVi,Ns,PFluxb,PFluxh,PFluxm,PFluxs,PFluxu,PFluxw,PF90b,PF90h,PF90m,PF90s,PF90u,PF90w,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,F90b,F90h,F90m,F90s,F90u,F90w,PFavgb,PFavgh,PFavgm,PFavgs,PFavgu,PFavgw,PF90avgb,PF90avgh,PF90avgm,PF90avgs,PF90avgu,PF90avgw,Favgb,Favgh,Favgm,Favgs,Favgu,Favgw,F90avgb,F90avgh,F90avgm,F90avgs,F90avgu,F90avgw,Ldet,LClass,S/N,NHGal,HRhm,HRhs,HRms,fdw,Nac,ExpAC,Nhrc,ExpHRC
0.362941,309.836879,42.195487,G14250557949305,K3,LM-STAR,,LAMOST-DR8-AFGK,309.83675452,42.195446267,J203920.8+421143,309.8367545,42.1954463,1.349,1.349,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,7.6947825778867e-06,1.238492957545e-06,1.1577010187719e-06,4.4843055646164e-06,3.8994947925667e-05,,6.9010823088739e-06,1.1847988701904e-06,1.044352019981e-06,4.3211860388073e-06,0.0,,1.5331639622364e-14,7.1023206912179e-15,2.2655418419244e-15,5.9086771013498e-15,0.0,,1.2632507420187e-14,7.057248436224e-15,1.95514687914e-15,5.1026536157181e-15,0.0,,8.4682187916973e-06,1.3129622893272e-06,1.4328474744655e-06,4.8166363845942e-06,2.7249643901989e-05,,7.7264378935566e-06,1.3102663767221e-06,1.2290684317885e-06,4.7081578286395e-06,0.0,,1.5318290921496e-14,6.7430817931943e-15,2.6634332223197e-15,6.0093178512944e-15,0.0,,1.3542005925406e-14,6.8430301977939e-15,2.2388202376606e-15,5.3364186329951e-15,0.0,,127.8416,TRUE,7.214,125.74,0.05372,-0.57714,-0.60462,0,3,48790.796,0,
0.237291,309.8197414,42.3220864,G14250566304374,K5,LM-STAR,,LAMOST-DR8-AFGK,309.819825932,42.322065463,J203916.7+421919,309.8198259,42.3220655,0.75,0.733,3.392,0,0,0,0,0,0,0,0,0,0,0,1,1,3.3568451132057e-06,1.3582822795832e-07,3.8683771629442e-07,2.5732340536833e-06,,,3.4418914501208e-06,1.1367839371513e-07,4.1274104948552e-07,2.6303749119493e-06,,,6.3007050177381e-15,6.7530519077309e-16,9.4778554781475e-16,4.8306979935411e-15,0.0,,6.4690791476422e-15,6.0619593198842e-16,1.0132042234485e-15,4.9147639698758e-15,0.0,,3.3568451132057e-06,1.3582822795832e-07,3.8683771629442e-07,2.5732340536833e-06,,,3.4418914501208e-06,1.1367839371513e-07,4.1274104948552e-07,2.6303749119493e-06,,,6.3007050177381e-15,6.7530519077309e-16,9.4778554781475e-16,4.8306979935411e-15,0.0,,6.4690791476422e-15,6.0619593198842e-16,1.0132042234485e-15,4.9147639698758e-15,0.0,,324.6639,TRUE,8.107,127.47,-0.4797,-0.90194,-0.74204,0,4,97497.294,0,
1.926185,123.208742,48.508025,G16268899186868,G7,LM-STAR,,LAMOST-DR8-AFGK,123.208114518,48.50836184,J081249.9+483030,123.2081145,48.5083618,5.126,4.547,89.14,0,0,0,0,0,0,0,0,0,0,0,0,1,6.2533321234562e-06,0.0,0.0,4.4118393301234e-06,0.0,,6.4313747573151e-06,0.0,5.6465808699401e-07,4.2173503327636e-06,0.0,,5.3479132433627e-15,0.0,9.5057598768773e-16,8.9851985522357e-15,0.0,,7.9960962145594e-15,0.0,1.1001570904246e-15,8.5867442491516e-15,,,6.2533321234562e-06,0.0,0.0,4.4118393301234e-06,0.0,,6.4313747573151e-06,0.0,5.6465808699401e-07,4.2173503327636e-06,0.0,,5.3479132433627e-15,0.0,9.5057598768773e-16,8.9851985522357e-15,0.0,,7.9960962145594e-15,0.0,1.1001570904246e-15,8.5867442491516e-15,,,16.43534,TRUE,2.541,4.57,0.3148,-0.99938,-0.99938,0,1,4776.655,0,
0.899342,0.7554011,16.3224983,L17092059780237,K7,LM-STAR,,LAMOST-DR8-AFGK,0.755522547,16.322719262,J000301.3+161921,0.7555225,16.3227193,3.827,3.236,15.64,0,1,0,1,0,0,0,0,0,0,0,0,2,2.2931267880436e-06,2.4611196928961e-07,1.5412388972179e-07,2.3411271027413e-06,0.0,,2.9645514646853e-06,2.2567921003809e-07,2.8455519519678e-07,2.3544638224208e-06,0.0,,0.0,0.0,3.6804845600195e-16,4.3222594108062e-15,1.9774367414773e-11,,6.6846480818262e-15,0.0,6.2397782217193e-16,4.3714059145054e-15,,,2.2931267880436e-06,2.4611196928961e-07,1.5412388972179e-07,2.3411271027413e-06,0.0,,2.9645514646853e-06,2.2567921003809e-07,2.8455519519678e-07,2.3544638224208e-06,0.0,,0.0,0.0,3.6804845600195e-16,4.3222594108062e-15,1.9774367414773e-11,,6.6846480818262e-15,0.0,6.2397782217193e-16,4.3714059145054e-15,,,27.18627,TRUE,3.632,3.76,0.3935,-0.802,-0.87196,0,1,58331.396,0,
0.239961,81.441272,1.7638978,L16501995793364,K7,LM-STAR,,LAMOST-DR8-AFGK,81.441338082,1.763888839,J052545.9+014549,81.4413381,1.7638888,0.72,0.719,5.202,0,1,0,0,0,0,1,0,0,0,0,0,2,1.4067138723159e-05,2.6807915590452e-06,3.356887432094e-06,4.6403210968641e-06,0.0,,1.2428066547048e-05,2.654591673876e-06,3.1965645361658e-06,3.9473926730155e-06,0.0,,2.6688886448918e-14,1.4655829455866e-14,7.9304444471248e-15,7.0637511792112e-15,,,2.3979336807604e-14,1.4519104922135e-14,7.5646525239095e-15,5.8398351979325e-15,,,1.4067138723159e-05,2.6807915590452e-06,3.356887432094e-06,4.6403210968641e-06,0.0,,1.2428066547048e-05,2.654591673876e-06,3.1965645361658e-06,3.9473926730155e-06,0.0,,2.6688886448918e-14,1.4655829455866e-14,7.9304444471248e-15,7.0637511792112e-15,,,2.3979336807604e-14,1.4519104922135e-14,7.5646525239095e-15,5.8398351979325e-15,,,199.4094,TRUE,5.2,11.31,-0.09869,-0.27608,-0.17614,0,1,9336.262,0,
1.067448,81.441272,1.7638978,L16501995793364,K7,LM-STAR,,LAMOST-DR8-AFGK,81.440976361,1.763922307,J052545.8+014550,81.4409764,1.7639223,0.719,0.719,0.0,0,1,0,0,0,0,0,0,1,0,1,0,2,1.8865781050275e-05,0.0,1.2910730969583e-06,1.2859950578901e-05,4.0493177606272e-06,,2.0618945539727e-05,0.0,1.2988574229834e-06,1.4031127629172e-05,3.2305539992258e-06,,2.9090598480853e-14,0.0,2.9967862432557e-15,2.2735099782603e-14,,,3.2570665360021e-14,0.0,3.0152796927736e-15,2.4690610664405e-14,,,1.8865781050275e-05,0.0,1.2910730969583e-06,1.2859950578901e-05,4.0493177606272e-06,,2.0618945539727e-05,0.0,1.2988574229834e-06,1.4031127629172e-05,3.2305539992258e-06,,2.9090598480853e-14,0.0,2.9967862432557e-15,2.2735099782603e-14,,,3.2570665360021e-14,0.0,3.0152796927736e-15,2.4690610664405e-14,,,339.6441,TRUE,6.145,11.31,-0.99938,-0.99938,-0.81699,0,1,9336.262,0,
1.358959,126.312074,47.044399,G16261897611005,K7,LM-STAR,,LAMOST-DR8-AFGK,126.311800573,47.044070699,J082514.8+470238,126.3118006,47.0440707,2.029,1.221,96.07,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7134728380533e-06,0.0,1.4135143416745e-06,3.2739749585265e-06,0.0,,5.1036795109788e-06,0.0,1.4869854165906e-06,3.5843723458759e-06,0.0,,1.1049086709623e-14,,2.906973637912e-15,9.1758154238972e-15,,,1.2230984859492e-14,,3.0641964303163e-15,1.0029675403871e-14,,,4.7134728380533e-06,0.0,1.4135143416745e-06,3.2739749585265e-06,0.0,,5.1036795109788e-06,0.0,1.4869854165906e-06,3.5843723458759e-06,0.0,,1.1049086709623e-14,,2.906973637912e-15,9.1758154238972e-15,,,1.2230984859492e-14,,3.0641964303163e-15,1.0029675403871e-14,,,25.56052,TRUE,2.556,4.05,-0.99938,-0.99938,-0.4722,0,1,7966.847,0,
0.771179,81.819506,1.5525818,L16505304312017,K5,LM-STAR,,LAMOST-DR8-AFGK,81.81948079,1.552794529,J052716.6+013310,81.8194808,1.5527945,2.406,1.458,175.8,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8196552904811e-05,1.2340128228591e-06,3.0572594058166e-06,1.9971042557141e-05,2.6826492438474e-05,,2.5982731239965e-05,8.0688111996396e-07,3.059864599639e-06,1.8099727182746e-05,3.9616778793942e-05,,5.7511139784977e-14,9.995193978704e-15,6.729428381873e-15,4.1317389992851e-14,9.8272503045993e-14,,5.2188723684476e-14,7.0692244689398e-15,6.8773254815913e-15,3.7618207818919e-14,1.2583879769979e-13,,2.8196552904811e-05,1.2340128228591e-06,3.0572594058166e-06,1.9971042557141e-05,2.6826492438474e-05,,2.5982731239965e-05,8.0688111996396e-07,3.059864599639e-06,1.8099727182746e-05,3.9616778793942e-05,,5.7511139784977e-14,9.995193978704e-15,6.729428381873e-15,4.1317389992851e-14,9.8272503045993e-14,,5.2188723684476e-14,7.0692244689398e-15,6.8773254815913e-15,3.7618207818919e-14,1.2583879769979e-13,,124.5244,TRUE,6.534,12.41,-0.30231,-0.8782,-0.74079,0,1,9630.094,0,
0.263627,116.70342,39.033901,G16271924745216,K5,LM-STAR,,LAMOST-DR8-AFGK,116.703413362,39.033827952,J074648.8+390201,116.7034134,39.033828,0.753,0.736,179.4,0,0,0,1,0,0,0,0,0,0,0,0,1,2.3058930995327e-06,2.1647439585949e-07,1.5014209886357e-07,1.6636559874567e-06,1.3979677580061e-06,,2.1521515014739e-06,2.2747006165699e-07,1.6085711041613e-07,1.5061934101515e-06,1.6260509901933e-06,,5.1636693198377e-15,2.3034672809558e-15,3.1592697685182e-16,2.7382470331289e-15,0.0,,5.0802268333747e-15,2.5504815039964e-15,3.5209976236121e-16,2.3224806415071e-15,0.0,,2.3058930995327e-06,2.1647439585949e-07,1.5014209886357e-07,1.6636559874567e-06,1.3979677580061e-06,,2.1521515014739e-06,2.2747006165699e-07,1.6085711041613e-07,1.5061934101515e-06,1.6260509901933e-06,,5.1636693198377e-15,2.3034672809558e-15,3.1592697685182e-16,2.7382470331289e-15,0.0,,5.0802268333747e-15,2.5504815039964e-15,3.5209976236121e-16,2.3224806415071e-15,0.0,,135.4953,TRUE,4.778,5.59,0.25484,-0.77577,-0.84697,0,1,38996.339,0,
2.360197,148.205593,21.722765,G16307045772602,K3,LM-STAR,,LAMOST-DR8-AFGK,148.204888105,21.722796826,J095249.1+214322,148.2048881,21.7227968,2.543,2.277,5.709,0,0,0,0,0,0,0,0,0,0,0,0,1,5.3672487216311e-06,1.0626509625129e-06,1.6429625652279e-06,1.2596613719233e-06,0.0,,5.9104996916643e-06,1.8115180209037e-06,1.3348201392744e-06,1.5507314919176e-06,8.5773905557924e-05,,5.0230481207805e-15,0.0,3.7846393077909e-15,0.0,0.0,,1.4447443294929e-14,9.2758153408865e-15,3.1937102170072e-15,3.9359309178757e-15,0.0,,7.3579611750802e-06,1.9079745066778e-06,1.6566542368145e-06,2.129520917201e-06,0.0,,7.1325757679341e-06,2.0354434864352e-06,1.5573214145868e-06,1.7586966738202e-06,0.0,,1.5626640119154e-14,9.2328240285994e-15,4.0897065568538e-15,2.9749104458175e-15,0.0,,1.9467980118369e-14,1.2161512863493e-14,3.884329613112e-15,2.852845745277e-15,0.0,,51.41924,TRUE,4.897,2.78,-0.10493,-0.11493,0.005,0,2,26719.12,0,
0.454689,167.637469,57.109216,G15870190884052,G9,LM-STAR,,LAMOST-DR8-AFGK,167.637307903,57.1093071,J111032.9+570633,167.6373079,57.1093071,0.789,0.742,58.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00012406936837032,1.045527569297e-05,2.6853720196632e-05,6.3599050040914e-05,5.5205214693682e-05,,0.00012731854218401,1.0412406251447e-05,2.6613275819311e-05,6.5860590065085e-05,6.7754596278646e-05,,2.7213724697622e-13,6.1176155802741e-14,7.1840752450639e-14,1.428873853472e-13,1.1911376543002e-14,,2.8179265135383e-13,5.9429043127017e-14,7.1514156485664e-14,1.5086383803056e-13,1.4023972440971e-14,,0.00012406936837032,1.045527569297e-05,2.6853720196632e-05,6.3599050040914e-05,5.5205214693682e-05,,0.00012731854218401,1.0412406251447e-05,2.6613275819311e-05,6.5860590065085e-05,6.7754596278646e-05,,2.7213724697622e-13,6.1176155802741e-14,7.1840752450639e-14,1.428873853472e-13,1.1911376543002e-14,,2.8179265135383e-13,5.9429043127017e-14,7.1514156485664e-14,1.5086383803056e-13,1.4023972440971e-14,,826.5231,TRUE,10.681,0.74,-0.43973,-0.7233,-0.41349,0,1,5069.585,0,
1.309838,163.112458,55.391711,L15864762882498,F7,LM-STAR,,LAMOST-DR8-AFGK,163.111817401,55.39170866,J105226.8+552330,163.1118174,55.3917087,2.821,1.718,114.3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0449544168158e-06,1.9344801726906e-07,4.247502472848e-07,1.3490680885904e-06,0.0,,2.0557198895176e-06,2.415605376374e-07,3.3933910602277e-07,1.4697687670992e-06,0.0,,6.1498209755733e-15,0.0,9.2697553650456e-16,5.1818819064409e-15,,,6.8420067581328e-15,0.0,7.3613650671629e-16,5.5276658175988e-15,,,2.0449544168158e-06,1.9344801726906e-07,4.247502472848e-07,1.3490680885904e-06,0.0,,2.0557198895176e-06,2.415605376374e-07,3.3933910602277e-07,1.4697687670992e-06,0.0,,6.1498209755733e-15,0.0,9.2697553650456e-16,5.1818819064409e-15,,,6.8420067581328e-15,0.0,7.3613650671629e-16,5.5276658175988e-15,,,19.71061,TRUE,2.757,0.78,-0.30481,-0.77452,-0.58089,0,1,21847.822,0,
2.499416,94.33258,22.63715,G16168934858778,G3,LM-STAR,,LAMOST-DR8-AFGK,94.333305916,22.636967962,J061719.9+223813X,94.3333059,22.636968,2.154,2.154,0.0,1,,,,0,,1,0,1,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.16741851402375,0.019586660907651,0.036374179606181,0.079133882259794,0.078173991478332,,,,,,,,3.8473524441799e-10,1.502534031574e-10,8.7378829779359e-11,1.4021845367813e-10,1.552344492375e-09,,,,,,,,1402202.0,TRUE,1122.709,62.14,,,,0,7,340675.682,1,4112.361
1.143232,25.233814,13.870786,G17133374892418,K3,LM-STAR,,LAMOST-DR8-AFGK,25.23403293,13.870550052,J014056.1+135213,25.2340329,13.8705501,1.312,1.312,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3699298599543e-06,0.0,2.6739018045161e-07,3.4976422922597e-06,4.8657593415093e-05,,2.9702736281228e-06,0.0,3.0773409827047e-07,3.1345239186589e-06,5.6321146753549e-05,,7.8903047744934e-15,,,7.5032369715227e-15,5.8262089001509e-11,,7.1495164141258e-15,,,6.2465215693072e-15,6.60549871452e-11,,3.3699298599543e-06,0.0,2.6739018045161e-07,3.4976422922597e-06,4.8657593415093e-05,,2.9702736281228e-06,0.0,3.0773409827047e-07,3.1345239186589e-06,5.6321146753549e-05,,7.8903047744934e-15,,,7.5032369715227e-15,5.8262089001509e-11,,7.1495164141258e-15,,,6.2465215693072e-15,6.60549871452e-11,,29.93103,TRUE,2.791,4.81,-0.99938,-0.99938,-0.87695,0,1,9449.642,0,
0.42601,56.6209953,23.9728614,G17405326241132,G1,LM-STAR,,LAMOST-DR8-AFGK,56.620986236,23.972979446,J034629.0+235822,56.6209862,23.9729794,2.954,1.803,39.14,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3546142071305e-06,3.9680696625462e-07,4.6384389016055e-07,7.4567659051144e-07,3.4967234170209e-06,,2.3154705618157e-06,2.4034946386695e-07,5.6175905325333e-07,8.7729222710986e-07,0.0,,4.8029960210354e-15,2.5355691169123e-15,1.2174668161176e-15,1.2985629078742e-15,0.0,,4.4714103465152e-15,2.0814877818878e-15,1.4303333521377e-15,1.5720381994994e-15,,,2.3546142071305e-06,3.9680696625462e-07,4.6384389016055e-07,7.4567659051144e-07,3.4967234170209e-06,,2.3154705618157e-06,2.4034946386695e-07,5.6175905325333e-07,8.7729222710986e-07,0.0,,4.8029960210354e-15,2.5355691169123e-15,1.2174668161176e-15,1.2985629078742e-15,0.0,,4.4714103465152e-15,2.0814877818878e-15,1.4303333521377e-15,1.5720381994994e-15,,,22.1963,TRUE,2.757,10.78,0.03873,-0.27608,-0.28607,0,1,21215.64,0,
