angDist,_RAJ2000_1,_DEJ2000_1,name_cat,SubClass,Class,e_Pos,ref,_RAJ2000_2,_DEJ2000_2,2CXO,RAICRS,DEICRS,r0,r1,PA,fe,fc,fp,fv,fst,fs,fa,fi,fr,fm,ff,fVi,Ns,PFluxb,PFluxh,PFluxm,PFluxs,PFluxu,PFluxw,PF90b,PF90h,PF90m,PF90s,PF90u,PF90w,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,F90b,F90h,F90m,F90s,F90u,F90w,PFavgb,PFavgh,PFavgm,PFavgs,PFavgu,PFavgw,PF90avgb,PF90avgh,PF90avgm,PF90avgs,PF90avgu,PF90avgw,Favgb,Favgh,Favgm,Favgs,Favgu,Favgw,F90avgb,F90avgh,F90avgm,F90avgs,F90avgu,F90avgw,Ldet,LClass,S/N,NHGal,HRhm,HRhs,HRms,fdw,Nac,ExpAC,Nhrc,ExpHRC
0.748746,291.3826159,42.853618,G14083537231932,F4,LM-STAR,,LAMOST-DR8-AFGK,291.382586999,42.853411097,J192531.8+425112,291.382587,42.8534111,1.944,1.944,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0224205089475e-07,0.0,2.1531972669735e-07,5.7903462940551e-07,0.0,,9.3765507655959e-07,0.0,2.328653595205e-07,6.1619148500438e-07,0.0,,0.0,,5.149268711886e-16,9.1158628047894e-16,,,8.7592764300489e-16,,5.8188341507531e-16,9.7435215103753e-16,,,8.0224205089475e-07,0.0,2.1531972669735e-07,5.7903462940551e-07,0.0,,9.3765507655959e-07,0.0,2.328653595205e-07,6.1619148500438e-07,0.0,,0.0,,5.149268711886e-16,9.1158628047894e-16,,,8.7592764300489e-16,,5.8188341507531e-16,9.7435215103753e-16,,,8.721543,MARGINAL,1.795,9.19,-0.99938,-0.99938,-0.52592,0,1,19964.574,0,
1.231993,126.50865,36.175042,G16470401445743,G3,LM-STAR,,LAMOST-DR8-AFGK,126.508782981,36.175366949,J082602.1+361031,126.508783,36.1753669,6.849,3.804,126.7,0,0,0,0,0,0,0,0,0,0,0,0,1,6.1632972419441e-06,1.297392209787e-06,4.3546638136675e-07,6.8343127904104e-06,0.00061483423327136,,5.7069939169837e-06,6.7867108707977e-07,4.5485954426789e-07,7.612867350055e-06,0.0,,2.5818165746478e-14,2.7570525998767e-14,1.3051564606711e-15,0.0,0.0,,2.3243312219466e-14,1.3854164272334e-14,1.1910424524185e-15,7.3206801109859e-15,,,6.1632972419441e-06,1.297392209787e-06,4.3546638136675e-07,6.8343127904104e-06,0.00061483423327136,,5.7069939169837e-06,6.7867108707977e-07,4.5485954426789e-07,7.612867350055e-06,0.0,,2.5818165746478e-14,2.7570525998767e-14,1.3051564606711e-15,0.0,0.0,,2.3243312219466e-14,1.3854164272334e-14,1.1910424524185e-15,7.3206801109859e-15,,,28.92459,TRUE,2.971,4.78,0.53592,-0.68457,-0.88445,0,1,19819.417,0,
1.758625,300.002412,40.83785,G14071119674786,G5,LM-STAR,,LAMOST-DR8-AFGK,300.00179004,40.837718778,J200000.4+405015,300.00179,40.8377188,2.335,1.618,65.02,0,0,0,0,0,0,0,0,0,0,0,0,1,7.4534088594062e-07,0.0,0.0,1.1750130358403e-06,0.0,,9.4083398429577e-07,0.0,0.0,1.0903834261454e-06,0.0,,4.9244504107766e-15,2.8304709653155e-15,0.0,2.6555582132455e-15,0.0,,2.3494790832866e-15,0.0,,2.3408681662005e-15,0.0,,5.5060103278005e-07,0.0,0.0,7.2640973835586e-07,,,5.2721480421578e-07,0.0,4.5364014965285e-08,,,,0.0,0.0,,,,,,,,,,,22.43158,TRUE,4.057,31.45,0.99938,-0.99938,-0.99938,0,8,203173.683,0,
1.452297,290.2870002,37.9365096,G14080698597719,A1,LM-STAR,,LAMOST-DR8-AFGK,290.287503368,37.936437086,J192109.0+375611,290.2875034,37.9364371,1.304,0.91,4.334,0,0,0,1,0,0,0,0,0,0,0,0,1,2.6985860073303e-05,2.0615877926971e-06,5.473986394336e-06,1.3905691212465e-05,1.120741629116e-05,,2.7206664763315e-05,2.0538076644718e-06,5.5194573760636e-06,1.404815832351e-05,1.6204623440672e-05,,5.7009414694713e-14,1.5979177080768e-14,1.4077569115716e-14,2.7943567277488e-14,0.0,,5.7406284311084e-14,1.5124531419697e-14,1.4144539704182e-14,2.8834423333911e-14,0.0,,2.6985860073303e-05,2.0615877926971e-06,5.473986394336e-06,1.3905691212465e-05,1.120741629116e-05,,2.7206664763315e-05,2.0538076644718e-06,5.5194573760636e-06,1.404815832351e-05,1.6204623440672e-05,,5.7009414694713e-14,1.5979177080768e-14,1.4077569115716e-14,2.7943567277488e-14,0.0,,5.7406284311084e-14,1.5124531419697e-14,1.4144539704182e-14,2.8834423333911e-14,0.0,,660.6441,TRUE,14.305,10.64,-0.44347,-0.74079,-0.43848,0,1,48150.268,0,
0.735618,123.91374,36.795371,G16467757094873,G3,LM-STAR,,LAMOST-DR8-AFGK,123.913837149,36.79518205,J081539.3+364742,123.9138371,36.795182,1.246,0.937,1.64,0,0,0,1,0,0,0,0,0,0,0,1,1,1.5745034843152e-05,0.0,2.3964705046549e-06,1.051223832724e-05,1.7491373811683e-05,,1.5559057180713e-05,0.0,2.6762941058877e-06,9.5849179167734e-06,1.6339716585361e-05,,2.514119122475e-14,0.0,5.443235168883e-15,1.972039450227e-14,0.0,,2.5263408188751e-14,0.0,6.0535985307201e-15,1.8195181937294e-14,0.0,,1.5745034843152e-05,0.0,2.3964705046549e-06,1.051223832724e-05,1.7491373811683e-05,,1.5559057180713e-05,0.0,2.6762941058877e-06,9.5849179167734e-06,1.6339716585361e-05,,2.514119122475e-14,0.0,5.443235168883e-15,1.972039450227e-14,0.0,,2.5263408188751e-14,0.0,6.0535985307201e-15,1.8195181937294e-14,0.0,,224.271,TRUE,7.472,5.0,-0.99938,-0.99938,-0.6346,0,2,19771.905,0,
0.421239,123.927013,36.759462,G16467748795477,G8,LM-STAR,,LAMOST-DR8-AFGK,123.927063577,36.759571771,J081542.4+364534,123.9270636,36.7595718,1.014,0.818,9.092,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2639379523296e-05,4.0198446109054e-06,5.6685514465142e-06,2.5626603235581e-05,2.6943651264293e-05,,4.3539631141729e-05,4.4656884073512e-06,5.4711990468544e-06,2.5726748521075e-05,3.1118923999643e-05,,7.7647781512064e-14,1.915447425234e-14,1.3662131090908e-14,4.6479683587862e-14,1.8838681017127e-14,,8.2292041099782e-14,2.2295384274706e-14,1.3240208534841e-14,4.7770373969749e-14,2.0817320584745e-14,,3.9275072842378e-05,3.2156109727207e-06,4.8744037605922e-06,2.412779035943e-05,1.4236609585116e-05,,3.8664641527828e-05,3.4972546239954e-06,4.7765805563325e-06,2.3725939610106e-05,1.672284252449e-05,,6.8810423359954e-14,1.5811193817706e-14,1.1473749026593e-14,4.073649042079e-14,8.236725521652e-15,,7.0014054403306e-14,1.8262817530128e-14,1.159583053027e-14,4.1105523200432e-14,1.0255595326313e-14,,723.2126,TRUE,11.911,5.0,-0.16115,-0.73329,-0.6446,0,2,19771.905,0,
0.284654,128.179887,18.449143,G16327199418217,K1,LM-STAR,,LAMOST-DR8-AFGK,128.17988049,18.449221829,J083243.1+182657,128.1798805,18.4492218,3.08,1.833,113.7,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3247840516857e-06,0.0,3.4623981290177e-07,2.2009940566652e-06,0.0,,3.6737116135956e-06,0.0,0.0,2.4253181161978e-06,0.0,,0.0,,7.6218206452849e-16,3.4459348099577e-15,,,2.1910928661511e-15,,,3.7970503367043e-15,,,3.3247840516857e-06,0.0,3.4623981290177e-07,2.2009940566652e-06,0.0,,3.6737116135956e-06,0.0,0.0,2.4253181161978e-06,0.0,,0.0,,7.6218206452849e-16,3.4459348099577e-15,,,2.1910928661511e-15,,,3.7970503367043e-15,,,21.43948,TRUE,2.324,3.53,-0.87196,-0.99938,-0.76452,0,1,6394.426,0,
0.336926,61.1348353,11.0933272,G16683556347637,G8,LM-STAR,,LAMOST-DR8-AFGK,61.134751006,11.093283419,J040432.3+110535,61.134751,11.0932834,0.856,0.828,129.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4125704562255e-06,0.0,0.0,1.1244262519378e-06,0.0,,1.2717518901132e-06,0.0,0.0,7.5678266585211e-07,0.0,,1.6429668451367e-15,,0.0,1.4788597755962e-15,,,1.5211231943017e-15,,0.0,1.0726025015328e-15,,,1.4125704562255e-06,0.0,0.0,1.1244262519378e-06,0.0,,1.2717518901132e-06,0.0,0.0,7.5678266585211e-07,0.0,,1.6429668451367e-15,,0.0,1.4788597755962e-15,,,1.5211231943017e-15,,0.0,1.0726025015328e-15,,,85.08553,TRUE,2.412,11.85,-0.99938,-0.99938,-0.99938,0,1,21808.049,0,
0.50738,95.747821,-0.446534,G9905301548060,F0,LM-STAR,,LAMOST-DR8-AFGK,95.747842177,-0.446394661,J062259.4-002647,95.7478422,-0.4463947,1.584,1.467,83.09,0,0,0,1,0,0,0,0,0,0,0,0,1,3.8363388171771e-06,2.2468051055671e-07,4.2312090779072e-07,2.1180130911539e-06,5.6040353976634e-06,,4.0058091604989e-06,1.7899196350884e-07,4.926283886518e-07,2.1523503648429e-06,5.3219343625653e-06,,7.8133385801519e-15,3.5997483956831e-15,9.1315709371985e-16,3.6647406495076e-15,8.3063206599078e-14,,8.9006076165035e-15,3.8936315036131e-15,1.088568770777e-15,3.8140426733154e-15,8.87606541226e-14,,2.9504597668724e-06,1.7501256792125e-07,3.043069592392e-07,1.7867629447523e-06,4.3877481042355e-06,,2.8741156517019e-06,9.8287709831655e-08,3.0548610226885e-07,1.8410555359582e-06,4.7683678997606e-06,,6.6953555800477e-15,2.5138603284152e-15,7.4935650055275e-16,3.1154669549179e-15,,,7.0351572731011e-15,2.3833710323839e-15,7.9306486513371e-16,3.2880193069859e-15,9.814848756643e-15,,80.96626,TRUE,5.2,41.44,-0.17739,-0.802,-0.67958,0,2,81754.696,0,
0.719541,95.75884889,-0.24256694,G9905329569840,G3,LM-STAR,,LAMOST-DR8-AFGK,95.758885635,-0.242763406,J062302.1-001433,95.7588856,-0.2427634,2.078,1.378,91.33,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4666342228559e-06,0.0,3.5716384435614e-07,4.8915792657475e-06,0.0,,4.0875716497976e-06,0.0,2.6023271581024e-07,4.928521812423e-06,0.0,,1.5342078385132e-14,0.0,8.1239339930887e-16,1.5085567485396e-14,,,1.5404181704481e-14,0.0,5.7277343607887e-16,1.6463398058645e-14,,,4.4666342228559e-06,0.0,3.5716384435614e-07,4.8915792657475e-06,0.0,,4.0875716497976e-06,0.0,2.6023271581024e-07,4.928521812423e-06,0.0,,1.5342078385132e-14,0.0,8.1239339930887e-16,1.5085567485396e-14,,,1.5404181704481e-14,0.0,5.7277343607887e-16,1.6463398058645e-14,,,79.62641,TRUE,4.611,42.34,-0.24735,-0.99938,-0.8732,0,1,29673.868,0,
