name,ra,dec,source_id,solution_id,source_id_2,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,classprob_dsc_combmod_whitedwarf,classprob_dsc_combmod_binarystar,classprob_dsc_specmod_quasar,classprob_dsc_specmod_galaxy,classprob_dsc_specmod_star,classprob_dsc_specmod_whitedwarf,classprob_dsc_specmod_binarystar,classprob_dsc_allosmod_quasar,classprob_dsc_allosmod_galaxy,classprob_dsc_allosmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,abp_gspphot,abp_gspphot_lower,abp_gspphot_upper,arp_gspphot,arp_gspphot_lower,arp_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logposterior_gspphot,mcmcaccept_gspphot,libname_gspphot,teff_gspspec,teff_gspspec_lower,teff_gspspec_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper,mh_gspspec,mh_gspspec_lower,mh_gspspec_upper,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,fem_gspspec_nlines,fem_gspspec_linescatter,sife_gspspec,sife_gspspec_lower,sife_gspspec_upper,sife_gspspec_nlines,sife_gspspec_linescatter,cafe_gspspec,cafe_gspspec_lower,cafe_gspspec_upper,cafe_gspspec_nlines,cafe_gspspec_linescatter,tife_gspspec,tife_gspspec_lower,tife_gspspec_upper,tife_gspspec_nlines,tife_gspspec_linescatter,mgfe_gspspec,mgfe_gspspec_lower,mgfe_gspspec_upper,mgfe_gspspec_nlines,mgfe_gspspec_linescatter,ndfe_gspspec,ndfe_gspspec_lower,ndfe_gspspec_upper,ndfe_gspspec_nlines,ndfe_gspspec_linescatter,feiim_gspspec,feiim_gspspec_lower,feiim_gspspec_upper,feiim_gspspec_nlines,feiim_gspspec_linescatter,sfe_gspspec,sfe_gspspec_lower,sfe_gspspec_upper,sfe_gspspec_nlines,sfe_gspspec_linescatter,zrfe_gspspec,zrfe_gspspec_lower,zrfe_gspspec_upper,zrfe_gspspec_nlines,zrfe_gspspec_linescatter,nfe_gspspec,nfe_gspspec_lower,nfe_gspspec_upper,nfe_gspspec_nlines,nfe_gspspec_linescatter,crfe_gspspec,crfe_gspspec_lower,crfe_gspspec_upper,crfe_gspspec_nlines,crfe_gspspec_linescatter,cefe_gspspec,cefe_gspspec_lower,cefe_gspspec_upper,cefe_gspspec_nlines,cefe_gspspec_linescatter,nife_gspspec,nife_gspspec_lower,nife_gspspec_upper,nife_gspspec_nlines,nife_gspspec_linescatter,cn0ew_gspspec,cn0ew_gspspec_uncertainty,cn0_gspspec_centralline,cn0_gspspec_width,dib_gspspec_lambda,dib_gspspec_lambda_uncertainty,dibew_gspspec,dibew_gspspec_uncertainty,dibewnoise_gspspec_uncertainty,dibp0_gspspec,dibp2_gspspec,dibp2_gspspec_uncertainty,dibqf_gspspec,flags_gspspec,logchisq_gspspec,ew_espels_halpha,ew_espels_halpha_uncertainty,ew_espels_halpha_flag,ew_espels_halpha_model,classlabel_espels,classlabel_espels_flag,classprob_espels_wcstar,classprob_espels_wnstar,classprob_espels_bestar,classprob_espels_ttauristar,classprob_espels_herbigstar,classprob_espels_dmestar,classprob_espels_pne,azero_esphs,azero_esphs_uncertainty,ag_esphs,ag_esphs_uncertainty,ebpminrp_esphs,ebpminrp_esphs_uncertainty,teff_esphs,teff_esphs_uncertainty,logg_esphs,logg_esphs_uncertainty,vsini_esphs,vsini_esphs_uncertainty,flags_esphs,spectraltype_esphs,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,teff_espucd,teff_espucd_uncertainty,flags_espucd,radius_flame,radius_flame_lower,radius_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,mass_flame,mass_flame_lower,mass_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame,evolstage_flame,gravredshift_flame,gravredshift_flame_lower,gravredshift_flame_upper,bc_flame,mh_msc,mh_msc_upper,mh_msc_lower,azero_msc,azero_msc_upper,azero_msc_lower,distance_msc,distance_msc_upper,distance_msc_lower,teff_msc1,teff_msc1_upper,teff_msc1_lower,teff_msc2,teff_msc2_upper,teff_msc2_lower,logg_msc1,logg_msc1_upper,logg_msc1_lower,logg_msc2,logg_msc2_upper,logg_msc2_lower,ag_msc,ag_msc_upper,ag_msc_lower,logposterior_msc,mcmcaccept_msc,mcmcdrift_msc,flags_msc,neuron_oa_id,neuron_oa_dist,neuron_oa_dist_percentile_rank,flags_oa,source_id_3,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,flag,ph_qual,tmass_oid,_2MASS_2mass,RAJ2000_2mass,DEJ2000_2mass,err_maj,err_min,err_ang,Jmag_2mass,e_Jmag_2mass,Hmag_2mass,e_Hmag_2mass,Kmag_2mass,e_Kmag_2mass,ext_key,j_date,allwise_oid,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,ra_error,dec_error,radec_co_error,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,cc_flags,ext_flag,var_flag,ph_qual_2,w1mjd_mean,w2mjd_mean,w3mjd_mean,w4mjd_mean,w1gmag,w1gmag_error,w2gmag,w2gmag_error,w3gmag,w3gmag_error,w4gmag,w4gmag_error,tmass_key
2CXO J110521.7-585419,166.34091666666666,-58.90555277777778,5338654558119204352,1636148068921376768,5338654558119204864,4.4403137e-11,1.9085101e-07,0.9999953,2.0035362e-12,4.536075e-06,4.34016e-06,2.7733968e-05,0.9995145,0.0,0.00045339225,8.623429e-14,1.3392428e-06,0.9999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112471834,0.11176401,0,0.13006,,,,,,,,,,,,,,,,,,,,,,92,O,,,,,,,,,,,,,,,,,,,,,,,,,0.3803572,0.3972292,0.34974337,1.0029165,1.0655681,0.96806264,613.9325,633.6896,577.9132,3698.7788,3710.4463,3681.982,3331.2346,3850.1042,3000.0,4.6999702,4.7146616,4.6783886,4.7005234,4.72869,4.690586,0.6423423,0.68660057,0.61687267,-738.7462,0.28451073,0.4769241,0,,,,,5338654558119204864,6012.145,4485.668,8026.0283,5861.144,3799.8906,9170.658,10033,AAA,51836844,11052179-5854198,166.340833,-58.905502,0.07,0.06,0,14.035,0.042,13.291,0.035,13.148,0.042,,2451578.7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110515.6-585437,166.315375,-58.91041111111111,5338653046258795648,1636148068921376768,5338653046258795520,3.1936182e-05,1.800443e-06,0.9999594,1.3868604e-09,6.891609e-06,0.00032947035,0.00019382511,0.9987815,6.907235e-06,0.0006883585,9.487648e-05,1.8103995e-06,0.9999033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338653046258795520,4690.7646,2815.873,6564.3364,8101.2295,6783.591,10054.5205,20033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110504.2-585441,166.26779166666668,-58.91153333333333,5338653286808816512,1636148068921376768,5338653286808816640,7.560961e-10,5.1033505e-13,0.9999876,2.9867554e-08,1.2385189e-05,7.3993586e-05,0.0,0.9985403,0.00014892004,0.0012367513,0.0,0.0,1.0,7010.8374,6920.8647,7055.366,3.613,3.5636,3.6488,-1.5692,-1.7356,-1.5071,2473.287,2383.4214,2599.991,0.1472,0.1013,0.1683,0.1314,0.0904,0.1504,0.1603,0.1104,0.1834,0.0892,0.0614,0.1021,0.0711,0.0489,0.0814,1.5861,1.4872,1.6534,2.8864,2.7681,3.0521,-6402.809,0.29730406,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34252447,0.02940414,0,0.341096,,,,,,,,,,,,,,,,,,,,,,92,B,,,,,,,2.1829739,2.1062992,2.2752888,76.69821,72.26907,82.413795,2.8717535,2.8151698,2.92563,,,,00,159,0.49348778,0.48442152,0.50124604,-0.6497367,-0.16946794,0.5,-1.0,0.98336375,1.1554817,0.0,2442.8499,3556.2825,1777.8962,7757.1445,8000.0,3000.0,7409.254,8000.0,3000.0,3.9183416,5.2,3.3883228,4.401597,4.5900335,2.0,0.8689455,1.0216842,0.0,-1050.1448,0.13680191,0.0087265875,1,,,,,5338653286808816640,2359.9512,2281.4587,2456.7363,2356.7217,2275.381,2429.412,10033,AAA,51806270,11050429-5854417,166.267887,-58.911587,0.07,0.06,7,12.859,0.057,12.779,0.099,12.692,0.098,,2451578.7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110538.5-585117,166.41070833333333,-58.85486944444445,5338652187297406208,1636148068921376768,5338652187297405952,6.216987e-10,3.050702e-09,0.9999947,2.8854983e-09,5.3146346e-06,2.542339e-05,0.0,0.999429,1.4390803e-05,0.00053116784,1.3944661e-08,5.9817612e-05,0.99994016,9617.845,9597.133,9662.925,4.5038,4.455,4.5358,-2.0522,-2.2041,-1.9021,4095.5667,3986.2212,4319.2437,1.8674,1.8593,1.8761,1.6667,1.6591,1.6747,2.0271,2.0179,2.0368,1.1308,1.1259,1.1362,0.8963,0.8921,0.9007,2.6381,2.5199,2.7006,1.0546,1.0238,1.1127,-731.4183,0.4380251,PHOENIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83673954,0.14156628,0,0.610149,,,,,,,,,,,,,,,,,,,,,,92,A,,,,,,,1.0383109,1.0014441,1.0644848,8.345703,7.856012,8.601825,,,,,,,21,,0.8005064,0.77275914,0.8357283,-0.289,-0.04566575,0.5,-0.61195636,1.290062,2.184866,0.22063899,6625.2266,10000.0,10.0,6238.427,7550.4434,5861.3174,5481.603,5753.8345,3000.0,4.4106545,5.2,3.2919517,4.1026745,4.8502693,3.6496124,1.0328507,1.6779792,0.17178059,61.962128,0.18159905,0.01443658,0,,,,,5338652187297405952,5461.9863,3986.9268,7133.2783,4980.6826,4169.827,5994.4688,10033,AUU,52089940,11053861-5851181,166.410885,-58.855038,0.11,0.11,17,15.826,0.09,16.356,,16.1,,,2451578.7352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110529.7-585344,166.373875,-58.89566111111111,5338651706229303168,1636148068921376768,5338651706229303296,1.4689211e-13,7.376151e-11,0.99998677,2.0052048e-12,1.3260676e-05,0.0,1.4287594e-06,0.9986743,0.0,0.0013243546,4.3791366e-09,4.719671e-11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338651706229303296,304.63452,281.35483,332.51813,325.55902,303.31503,352.08127,10133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110535.6-584907,166.39870833333333,-58.81884444444445,5338658161546304256,1636148068921376768,5338658161546304512,1.0355536e-13,5.1725383e-13,0.99984825,2.0326644e-12,0.00015177776,0.0,0.0,0.9850465,0.0,0.014953497,0.0,0.0,1.0,5073.8433,5061.5215,5086.96,4.4496,4.4442,4.455,-0.4428,-0.457,-0.428,475.7454,471.5491,479.9795,0.2433,0.2327,0.2533,0.1952,0.1867,0.2034,0.2491,0.2383,0.2595,0.1445,0.1383,0.1506,0.1046,0.1,0.109,5.5369,5.516,5.5578,0.9,0.8915,0.9083,-1303.169,0.53040755,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012756733,0.024358125,0,0.043496,,,,,,,,,,,,,,,,,,,,,,93,K,,,M2,,,,0.89406,0.8744054,0.91484135,0.47705588,0.46834892,0.48835608,,,,,,,20,452,0.5888129,0.58651495,0.59099215,-0.014865153,-0.5075325,0.5,-0.9692408,0.18115702,2.5454075,0.0,530.68274,670.7212,459.67993,5028.05,7757.034,4671.502,4711.837,4870.162,3000.0,4.6264715,5.2,4.483201,4.5456123,5.2,4.290962,0.14320219,1.9807824,0.0,471.57727,0.16221957,0.029087856,0,,,,,5338658161546304512,472.57208,468.54858,476.6862,472.9841,468.69742,477.2283,10033,AAA,52270944,11053571-5849079,166.398801,-58.818874,0.06,0.06,0,12.651,0.029,12.225,0.029,12.131,0.032,,2451578.7352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110456.1-584727,166.2339583333333,-58.790977777777776,5338656310466218368,1636148068921376768,5338656310466217984,2.0459841e-10,5.2758405e-13,0.99964404,7.575657e-09,0.00035594904,1.936054e-05,0.0,0.9655618,3.6529844e-05,0.034382284,0.0,0.0,1.0,5436.7773,5404.116,5460.6055,4.477,4.4698,4.4845,-0.155,-0.1955,-0.1251,466.7835,457.8318,470.712,0.0947,0.0744,0.1104,0.078,0.0612,0.091,0.0983,0.0772,0.1146,0.0566,0.0445,0.0661,0.0416,0.0327,0.0486,5.1696,5.1452,5.2312,0.8988,0.8869,0.9071,-1192.4003,0.48755485,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09415024,0.080100924,0,0.079224,,,,,,,,,,,,,,,,,,,,,,95,G,,,M2,,,,0.89913183,0.87993073,0.91931283,0.6438427,0.6342028,0.65696055,0.89925677,0.85861105,0.94224286,7.6844206,5.6873207,9.291548,00,274,0.6236865,0.6206881,0.62885994,0.05027971,-0.46270818,0.5,-0.83170414,0.04022613,0.3691411,0.0,539.38635,727.12866,483.0692,5472.21,6704.6904,4805.452,4859.311,5220.727,3928.6274,4.6331534,5.2,3.8027797,4.4841394,4.8346004,3.6864672,0.032653548,0.2997472,0.0,-375.90594,0.16696897,0.1360983,0,,,,,5338656310466217984,468.6469,466.03586,471.41867,469.89447,466.9675,473.2215,10033,AAA,52409984,11045622-5847279,166.234284,-58.791096,0.07,0.06,0,12.352,0.03,11.981,0.032,11.854,0.023,,2451578.7332,61617031,J110456.26-584728.0,166.2344486,-58.7911201,0.0415,0.0421,-0.0096,11.586,0.024,11.621,0.023,11.184,0.205,9.32,0.522,hh00,1,65nn,AABC,55395.51511818,55395.51511818,55307.88917793,55307.88917793,,,,,,,,,826880025
2CXO J110540.1-585056,166.41725,-58.84915,5338652221657159936,1636148068921376768,5338652221657159680,4.4881407e-10,1.710169e-10,0.9999713,1.3677618e-08,2.871506e-05,4.385198e-05,3.3359238e-06,0.9970216,6.808875e-05,0.0028631066,1.6559838e-22,3.155614e-13,1.0,7058.6245,6914.648,7151.377,3.8136,3.7512,3.8709,-0.8009,-0.8643,-0.7521,3220.108,3035.993,3413.7278,0.8272,0.7586,0.8709,0.7194,0.6578,0.7584,0.8888,0.8141,0.9361,0.4987,0.457,0.5252,0.39,0.3572,0.411,1.9572,1.8858,2.0553,2.3531,2.2071,2.5262,-1062.5875,0.30332288,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38213024,0.07680339,0,0.327715,,,,,,,,,,,,,,,,,,,,,,92,F,,,,,,,1.6522276,1.5597863,1.7399008,6.357117,5.5986295,7.0053196,1.5077331,1.4559604,1.5595142,1.1465523,0.77558154,1.4839672,00,194,0.3780249,0.350836,0.38802359,0.036556978,-0.49960604,-0.20671806,-0.701408,0.65134275,1.3936971,0.31431484,1819.7468,2935.1863,1550.7747,6199.7495,6591.776,6175.858,5232.0273,7792.823,4921.329,4.5995,4.6335464,4.482351,4.692522,5.2,4.12057,0.53999597,1.1557293,0.26752287,78.7699,0.19145584,0.023788396,0,,,,,5338652221657159680,2243.4812,2155.7944,2388.1748,2243.6875,2124.84,2368.264,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110530.3-585358,166.37641666666664,-58.89956111111111,5338651706261239168,1636148068921376768,5338651706261238784,1.0271903e-13,7.230676e-13,0.9999368,4.5549622e-10,6.3187006e-05,0.0,0.0,0.99371815,2.2504094e-06,0.0062795724,5.673466e-12,4.100783e-09,1.0,4519.323,4450.4326,4552.3867,4.5085,4.4932,4.5214,-0.2615,-0.3006,-0.2155,1245.1427,1224.168,1264.5295,0.1962,0.1078,0.2416,0.1496,0.0819,0.1844,0.1944,0.1066,0.2396,0.1153,0.0633,0.1421,0.0791,0.0433,0.0976,6.4798,6.4368,6.5508,0.7937,0.7801,0.8105,-249.8464,0.4155486,PHOENIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13448028,0.10287606,1,-0.035871,,,,,,,,,,,,,,,,,,,,,,91,K,,,,,,,0.75096214,0.6892208,0.7957204,0.20567212,0.17136571,0.22765899,0.71909934,0.6759813,0.7629195,6.1417727,0.2,11.823202,00,285,0.58351207,0.5781629,0.5906493,-0.18806863,0.29221293,0.5,-0.111813575,0.25948977,0.8734075,0.0,1612.7864,1863.8643,1283.7239,4789.5254,4935.717,4529.2617,3987.3582,4977.0264,3000.0,4.6558285,5.2,4.1118765,4.7311583,5.2,4.0996494,0.19756305,0.66046643,0.0,258.01764,0.20042959,0.019191023,0,,,,,5338651706261238784,1208.9463,1112.5848,1352.6682,1245.0797,1174.1536,1326.3932,10033,AAB,51866537,11053035-5853583,166.376463,-58.899555,0.07,0.07,17,15.372,0.056,14.915,0.075,14.766,0.133,,2451578.7352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110520.9-585445,166.33729166666666,-58.91253888888889,5338654523727603328,1636148068921376768,5338654523727603712,2.6864784e-13,8.949601e-11,0.99997604,2.0073223e-12,2.393739e-05,0.0,1.7390703e-06,0.99761015,0.0,0.002388133,1.6269956e-08,1.7084232e-11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338654523727603712,478.24173,441.60403,525.7333,494.01724,451.6526,545.37164,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110439.0-584957,166.16266666666664,-58.83258055555556,5338655898149232256,1636148068921376768,5338655898149232640,1.0423116e-13,5.8778703e-13,0.9997813,2.0459294e-12,0.00021868448,0.0,0.0,0.97859436,0.0,0.021405619,2.5127438e-20,1.2899324e-09,1.0,4545.1846,4527.8984,4559.665,4.6149,4.5978,4.6304,0.0613,0.0259,0.0983,446.0008,430.3629,452.7019,0.1661,0.1451,0.182,0.127,0.1109,0.1392,0.1645,0.1437,0.1803,0.0979,0.0855,0.1073,0.0667,0.0582,0.0731,6.7487,6.7057,6.8352,0.6881,0.666,0.6998,-791.8638,0.39489028,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016142539,0.034264937,1,-0.0317,,,,,,,,,,,,,,,,,,,,,,92,K,,,,,,,0.7205342,0.7023086,0.7390722,0.20262964,0.1963538,0.20918854,0.71878827,0.67826563,0.7592049,12.275563,8.520968,13.5,00,300,0.65911597,0.6487036,0.6689761,-0.1544807,-0.18664443,0.5,-0.3364455,0.1931989,0.24968578,0.0,625.6919,666.4347,602.32947,4688.8105,4956.7646,4584.8604,4485.2383,4634.9844,3908.6953,4.8686256,4.972643,2.61701,4.6842747,4.9184685,4.3036966,0.14775738,0.19059598,0.0,249.47278,0.25386634,0.05201552,0,,,,,5338655898149232640,467.317,462.0684,472.7336,467.6162,461.9562,473.10773,10033,AAA,52202162,11043906-5849574,166.162752,-58.83263,0.07,0.06,0,13.423,0.033,12.899,0.027,12.73,0.034,,2451578.7332,61459045,J110439.07-584957.2,166.1628043,-58.8325592,0.0489,0.0486,-0.0057,12.623,0.026,12.783,0.028,12.184,,9.427,,dd00,0,12nn,AAUU,55406.63656523,55406.63656523,55301.29019921,55307.52329059,,,,,,,,,826880509
2CXO J110522.9-584720,166.345875,-58.78910833333333,5338661219580172032,1636148068921376768,5338661219580172288,1.1762995e-13,5.3608837e-13,0.999561,2.0896028e-12,0.00043896737,0.0,0.0,0.9579303,0.0,0.042069662,1.049618e-09,8.172147e-11,1.0,3461.803,3437.5793,3480.386,4.5714,4.5381,4.5918,-0.3382,-0.4619,-0.1848,590.1226,532.6276,668.5261,0.7001,0.6517,0.7484,0.4583,0.4265,0.4901,0.6744,0.6289,0.7202,0.3847,0.358,0.4114,0.2897,0.2706,0.3091,8.997,8.7507,9.2297,0.5445,0.4949,0.6108,-163.0273,0.5075862,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338661219580172288,511.8318,481.40878,549.1466,522.7753,491.90195,567.4973,10033,AAB,52420231,11052299-5847206,166.345826,-58.789066,0.07,0.07,17,15.572,0.07,15.066,0.08,14.598,0.11,,2451578.7353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110540.5-585123,166.41908333333333,-58.85643888888889,5338652187297409024,1636148068921376768,5338652187297409024,1.0213931e-13,5.103069e-13,0.99998844,2.0048637e-12,1.1554742e-05,0.0,0.0,0.9988458,0.0,0.0011541765,2.6335525e-14,2.5007815e-12,1.0,5561.416,5220.578,5659.4316,4.4336,4.2624,4.6161,-0.012,-0.3211,0.0491,2028.9127,1444.4652,2586.049,1.1933,0.9925,1.2514,0.9424,0.7786,0.9907,1.2097,1.0037,1.2711,0.707,0.5865,0.7415,0.503,0.4162,0.5295,4.9508,4.3862,5.9142,0.9409,0.7055,1.1764,-380.1404,0.4438558,PHOENIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20470992,0.13146387,0,0.096466,,,,,,,,,,,,,,,,,,,,,,95,F,,,,,,,0.98649144,0.87263817,1.2142973,0.56272936,0.40450296,0.81775606,0.8376998,0.788604,0.88173383,8.931734,2.4281101,13.376466,00,345,0.6989783,0.6807154,0.7102943,-0.02972632,0.13763934,0.5,-0.4214756,1.0650073,4.2091846,0.0,1882.9125,2758.0503,1409.663,4897.8086,5271.7246,3973.829,4135.5073,5398.3247,3167.3115,4.751935,5.2,2.970662,4.616371,5.2,4.020916,0.7907047,3.1017485,0.0,204.61095,0.18293557,0.03795127,0,,,,,5338652187297409024,2231.7256,1823.3461,2979.6707,2098.3503,1810.1945,2398.2793,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110439.4-584939,166.16466666666665,-58.82758611111112,5338655928161170432,1636148068921376768,5338655928161170432,1.05447355e-13,5.267042e-13,0.9996609,2.069802e-12,0.00033909405,0.0,0.0,0.96719104,0.0,0.032808915,0.0,0.0,1.0,6182.5244,6169.7417,6195.5137,4.2157,4.208,4.2243,-0.3438,-0.3559,-0.3322,472.7488,468.9297,475.794,0.0116,0.0044,0.0185,0.01,0.0038,0.0159,0.0124,0.0047,0.0197,0.007,0.0026,0.0112,0.0054,0.002,0.0086,3.845,3.8302,3.8618,1.2709,1.2599,1.2795,-1067.5298,0.49191222,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22636646,0.014097325,0,0.178368,,,,,,,,,,,,,,,,,,,,,,91,F,,,M2,,,,1.2909752,1.2645193,1.3184326,2.1838334,2.1643202,2.215437,1.1583819,1.1182665,1.1985147,3.5319757,2.877006,4.180748,00,275,0.483201,0.477124,0.48854154,0.07093445,-0.16846493,-0.038137734,-0.37944272,0.108712815,0.61826044,0.0,575.33777,639.65845,527.91833,6710.326,6829.9307,6572.836,5363.081,5642.8467,5051.621,4.6373577,4.8126287,4.525234,4.5163026,4.808127,4.328748,0.093912534,0.52960944,0.0,92.97644,0.17295943,0.28072816,0,,,,,5338655928161170432,478.91888,476.35254,481.3041,478.56754,475.7619,480.77213,10033,AAA,52227351,11043954-5849393,166.164787,-58.827606,0.07,0.06,0,11.408,0.026,11.182,0.023,11.088,0.023,,2451578.7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110540.9-585114,166.42062499999997,-58.85395833333334,5338652221625848576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338652221625848832,661.6199,570.93585,792.7671,,,,10099,AUU,52095507,11054092-5851141,166.42052,-58.85392,0.11,0.11,163,14.652,0.082,13.815,,13.636,,,2451578.7352,61378261,J110540.95-585113.6,166.4206552,-58.8537884,0.0475,0.048,0.0023,13.551,0.024,14.017,0.031,10.483,0.074,7.803,0.114,0h00,0,421n,AAAB,55395.70983055,55395.70983055,55310.40356158,55310.40356158,,,,,,,,,826908016
