_rs_2mass,_q,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,Jmag_2mass,Jcmsig_2mass,e_Jmag_2mass,Jsnr_2mass,Hmag_2mass,Hcmsig_2mass,e_Hmag_2mass,Hsnr_2mass,Kmag_2mass,Kcmsig_2mass,e_Kmag_2mass,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass
"[3.577, 9.265]",42.0,3.577,166.220935,-58.816288,0.19,0.18,5.0,11045302-5848586,16.345,0.153,0.153,7.7,15.105,,,,15.129,,,,BUU,200,100,c00,060000,8.0,246.0,826880323.0,0.0,0.0,826880313.0,s,2000-02-04,73.0,289.505,1.25,32.2,2451578.7332,1.12,,,16.18,0.247,,,,,4276.0,221.0,sw,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.476, 8.256]",43.0,0.476,166.226576,-58.821865,0.07,0.07,90.0,11045437-5849187,15.346,0.056,0.057,19.2,14.767,0.083,0.084,15.6,14.503,0.078,0.079,11.2,AAA,222,111,000,060605,7.9,84.0,826880370.0,0.0,0.0,826880375.0,s,2000-02-04,73.0,289.51,1.246,21.6,2451578.7332,0.99,0.94,1.21,15.882,0.157,15.099,0.187,15.494,0.566,4256.0,231.0,sw,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[1.098, 4.237, 8.805]",44.0,1.098,166.227379,-58.720062,0.07,0.06,173.0,11045457-5843122,12.526,0.055,0.056,258.2,12.029,0.032,0.033,193.8,11.979,0.033,0.034,114.8,AAA,222,111,ccc,566655,4.9,320.0,826879212.0,0.0,0.0,826879231.0,s,2000-02-04,73.0,289.469,1.339,20.2,2451578.7331,0.44,0.51,0.75,10.774,0.121,10.734,0.124,10.796,0.165,4622.0,233.0,sw,0.0,1.0,U,4.9,140,0.0,9.0,1.0,,45127.0,1037917.0,221.0,Opt
"[0.523, 8.537]",45.0,0.523,166.229392,-58.786903,0.07,0.06,0.0,11045505-5847128,12.329,0.028,0.03,309.6,11.977,0.029,0.03,203.3,11.894,0.03,0.032,124.1,AAA,222,111,000,666666,8.1,75.0,826879972.0,0.0,0.0,826879978.0,s,2000-02-04,73.0,289.497,1.278,16.4,2451578.7332,2.72,2.09,1.43,12.237,0.016,11.872,0.039,11.861,0.028,4382.0,237.0,sw,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.226, 5.758]",46.0,0.226,166.230913,-58.921364,0.1,0.09,2.0,11045541-5855169,16.163,0.107,0.108,9.1,15.247,0.106,0.106,10.0,14.758,0.121,0.122,8.9,BAB,222,111,ccc,060605,5.8,341.0,826881445.0,0.0,0.0,826881463.0,s,2000-02-04,73.0,289.551,1.155,13.5,2451578.7333,0.84,1.27,0.8,15.932,0.331,14.897,0.063,14.463,0.195,3898.0,240.0,sw,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.43, 6.447]",47.0,0.43,166.232439,-58.926151,0.07,0.06,0.0,11045578-5855341,10.312,0.025,0.027,1984.4,10.157,0.022,0.024,1086.7,10.105,0.019,0.021,644.8,AAA,222,111,000,666666,6.1,59.0,826881496.0,0.0,0.0,826881506.0,s,2000-02-04,73.0,289.554,1.151,10.6,2451578.7333,0.87,0.72,0.83,10.298,0.015,10.164,0.041,10.101,0.017,3881.0,242.0,sw,0.0,1.0,U,0.7,330,11.4,10.3,2.0,,45127.0,1037917.0,221.0,Opt
"[0.565, 6.468, 9.834]",48.0,0.565,166.234844,-58.837376,0.07,0.06,0.0,11045636-5850145,13.182,0.036,0.038,141.1,12.641,0.038,0.039,110.3,12.53,0.04,0.041,69.1,AAA,222,111,sss,666644,6.1,315.0,826880538.0,0.0,0.0,826880552.0,s,2000-02-04,73.0,289.52,1.233,6.2,2451578.7332,4.09,4.14,3.43,12.995,0.01,12.518,0.038,12.321,0.053,4200.0,247.0,sw,0.0,1.0,U,1.8,158,17.5,13.4,1.0,,45127.0,1037917.0,221.0,Opt
"[0.215, 9.774]",49.0,0.215,166.241782,-58.795052,0.07,0.06,0.0,11045802-5847421,8.21,0.017,0.024,13754.0,8.285,0.047,0.049,6094.1,8.124,0.015,0.021,3997.8,AAA,111,111,000,666666,10.0,240.0,826880082.0,0.0,0.0,826880066.0,s,2000-02-04,73.0,289.506,1.273,-6.7,2451578.7332,1.14,1.13,0.69,,,,,8.195,0.009,4352.0,245.0,se,0.0,1.0,T,0.1,289,8.34,8.34,2.0,,45127.0,1037917.0,221.0,Opt
[6.898],50.0,6.898,166.241826,-58.84993,0.09,0.09,7.0,11045803-5850597,16.014,0.082,0.083,10.4,15.006,0.074,0.075,12.5,14.739,0.111,0.111,9.0,AAB,222,111,000,060606,11.3,280.0,826880689.0,0.0,0.0,826880695.0,s,2000-02-04,73.0,289.528,1.223,-6.8,2451578.7332,1.25,1.08,0.87,16.371,0.178,15.171,0.175,15.137,0.356,4155.0,245.0,se,0.0,1.0,U,0.3,79,20.3,17.4,1.0,,45127.0,1037917.0,221.0,Opt
"[0.438, 5.666, 9.398]",51.0,0.438,166.24402,-58.747425,0.07,0.06,0.0,11045856-5844507,11.881,0.023,0.026,467.8,11.586,0.024,0.026,291.4,11.518,0.019,0.021,175.5,AAA,222,111,000,566666,5.6,19.0,826879492.0,0.0,0.0,826879510.0,s,2000-02-04,73.0,289.488,1.318,-10.9,2451578.7331,0.89,0.89,0.87,11.867,0.008,11.594,0.038,11.537,0.033,4524.0,241.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
[6.498],52.0,6.498,166.244813,-58.690804,0.08,0.07,0.0,11045875-5841268,15.271,0.048,0.05,20.6,14.953,0.077,0.077,13.1,14.663,0.111,0.111,9.7,AAB,222,111,000,060606,9.0,260.0,826878880.0,0.0,0.0,826878875.0,s,2000-02-04,73.0,289.466,1.37,-12.4,2451578.7331,1.03,0.86,1.38,15.451,0.112,15.089,0.208,14.644,0.089,4728.0,240.0,se,0.0,1.0,U,0.3,236,17.5,16.5,1.0,,45127.0,1037916.0,209.0,Opt
[0.244],53.0,0.244,166.253173,-58.828644,0.07,0.06,0.0,11050076-5849431,14.411,0.049,0.05,45.5,13.672,0.039,0.04,42.7,13.509,0.045,0.045,28.0,AAA,222,111,ccc,666666,10.8,146.0,826880487.0,0.0,0.0,826880458.0,s,2000-02-04,73.0,289.525,1.245,-27.9,2451578.7332,2.06,1.21,0.94,14.308,0.075,13.819,0.076,13.527,0.068,4231.0,224.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.265, 8.331, 8.354, 9.743]",54.0,0.265,166.276253,-58.744957,0.07,0.06,0.0,11050630-5844418,12.404,0.031,0.033,289.0,12.075,0.032,0.033,185.7,11.986,0.026,0.027,114.0,AAA,222,111,000,666666,8.1,129.0,826879497.0,0.0,0.0,826879483.0,s,2000-02-04,73.0,289.503,1.326,-71.1,2451578.7331,1.6,1.55,0.74,12.342,0.019,12.039,0.026,11.974,0.042,4533.0,181.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
[0.306],55.0,0.306,166.276616,-58.702648,0.07,0.06,0.0,11050638-5842095,11.93,0.018,0.022,447.1,11.583,0.021,0.023,292.2,11.493,0.017,0.019,179.6,AAA,222,111,000,666666,14.7,306.0,826878983.0,0.0,0.0,826879006.0,s,2000-02-04,73.0,289.486,1.365,-71.8,2451578.7331,0.75,0.92,0.67,11.953,0.007,11.597,0.053,11.53,0.026,4685.0,180.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037916.0,209.0,Opt
"[0.644, 7.702, 8.906]",56.0,0.644,166.280157,-58.762062,0.07,0.06,0.0,11050723-5845434,14.208,0.043,0.044,54.9,13.462,0.043,0.044,51.8,13.331,0.043,0.044,33.0,AAA,222,111,000,666655,8.0,354.0,826879645.0,0.0,0.0,826879668.0,s,2000-02-04,73.0,289.511,1.312,-78.3,2451578.7331,0.8,0.91,1.13,14.211,0.029,13.512,0.037,13.395,0.084,4471.0,174.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
[2.976],57.0,2.976,166.282092,-58.869381,0.07,0.07,101.0,11050770-5852097,14.935,0.036,0.038,28.1,14.54,0.061,0.062,19.2,14.477,0.085,0.085,11.5,AAA,222,111,000,661606,11.4,249.0,826880925.0,0.0,0.0,826880909.0,s,2000-02-04,73.0,289.555,1.214,-81.7,2451578.7332,0.88,1.46,1.21,14.936,0.099,14.674,0.166,15.555,0.357,4085.0,170.0,se,0.0,1.0,U,1.1,228,15.5,16.4,1.0,,45127.0,1037917.0,221.0,Opt
"[0.45, 3.861]",58.0,0.45,166.28327,-58.792343,0.22,0.14,88.0,11050798-5847324,15.962,0.102,0.103,10.9,14.961,,,,14.573,,,,AUU,266,200,c00,260000,3.5,71.0,826880038.0,0.0,0.0,826880041.0,s,2000-02-04,73.0,289.525,1.284,-84.1,2451578.7332,1.2,,,15.485,0.224,,,,,4362.0,168.0,se,0.0,1.0,U,2.4,248,16.3,14.2,1.0,,45127.0,1037917.0,221.0,Opt
"[0.933, 4.13, 9.352, 9.957]",59.0,0.933,166.285059,-58.972942,0.08,0.06,3.0,11050841-5858225,15.228,0.06,0.061,21.4,14.601,0.072,0.073,18.1,14.401,0.096,0.097,12.3,AAA,222,111,00c,663616,3.2,47.0,826881991.0,0.0,0.0,826881997.0,s,2000-02-04,73.0,289.598,1.119,-87.0,2451578.7333,3.13,2.58,1.66,14.873,0.058,14.275,0.11,14.06,0.075,3712.0,165.0,se,0.0,1.0,U,2.2,211,18.2,16.1,1.0,,45127.0,1037917.0,221.0,Opt
"[0.224, 5.62, 9.884]",60.0,0.224,166.293362,-58.841534,0.07,0.06,0.0,11051040-5850295,13.681,0.029,0.032,89.1,13.045,0.024,0.026,76.0,12.957,0.03,0.032,46.6,AAA,222,111,000,666655,5.8,309.0,826880584.0,0.0,0.0,826880599.0,s,2000-02-04,73.0,289.549,1.241,-102.8,2451578.7332,0.99,0.65,1.14,13.696,0.025,13.049,0.038,13.156,0.083,4185.0,149.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.537, 3.467]",61.0,0.537,166.296116,-58.746571,0.07,0.06,0.0,11051106-5844476,13.769,0.04,0.042,82.2,13.069,0.04,0.041,74.4,12.929,0.045,0.045,47.8,AEA,222,212,c0c,666655,3.6,348.0,826879488.0,0.0,0.0,826879501.0,s,2000-02-04,73.0,289.513,1.329,-108.2,2451578.7331,0.63,10.04,0.77,13.558,0.043,12.853,0.03,12.627,0.038,4527.0,144.0,se,0.0,1.0,U,0.4,137,19.3,15.4,1.0,,45127.0,1037917.0,221.0,Opt
[0.61],62.0,0.61,166.302146,-58.704975,0.07,0.06,0.0,11051251-5842179,14.102,0.018,0.022,60.5,13.41,0.021,0.023,54.3,13.259,0.024,0.026,35.3,AAA,222,111,000,666666,9.7,166.0,826879061.0,0.0,0.0,826879029.0,s,2000-02-04,73.0,289.499,1.368,-119.6,2451578.7331,0.83,0.79,1.81,14.197,0.031,13.495,0.047,13.453,0.084,4676.0,133.0,se,0.0,1.0,U,2.3,30,17.6,16.5,1.0,,45127.0,1037916.0,209.0,Opt
"[0.76, 6.391, 7.14]",63.0,0.76,166.305932,-58.750984,0.07,0.06,0.0,11051342-5845035,14.896,0.04,0.042,29.1,14.191,0.05,0.051,26.5,14.102,0.07,0.07,16.2,AAA,222,111,000,563626,5.9,172.0,826879558.0,0.0,0.0,826879544.0,s,2000-02-04,73.0,289.519,1.327,-126.5,2451578.7331,0.99,1.35,0.96,15.127,0.121,14.425,0.18,14.105,0.195,4511.0,126.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.773, 4.376, 6.883]",64.0,0.773,166.306185,-58.907356,0.07,0.06,0.0,11051348-5854264,14.719,0.055,0.056,34.3,14.518,0.076,0.076,19.6,14.055,0.077,0.078,17.0,AAA,222,111,000,663616,5.0,335.0,826881301.0,0.0,0.0,826881314.0,s,2000-02-04,73.0,289.582,1.184,-126.5,2451578.7332,2.3,1.68,1.2,14.442,0.045,14.145,0.131,13.911,0.065,3948.0,126.0,se,0.0,1.0,U,2.5,161,16.5,14.9,1.0,,45127.0,1037917.0,221.0,Opt
"[0.258, 8.473]",65.0,0.258,166.310043,-58.828251,0.07,0.07,90.0,11051441-5849417,14.922,0.04,0.042,28.4,14.206,0.048,0.049,26.1,14.019,0.053,0.054,17.5,AAA,222,111,000,663636,8.6,270.0,826880448.0,0.0,0.0,826880449.0,s,2000-02-04,73.0,289.552,1.257,-133.9,2451578.7332,0.94,1.0,0.92,14.933,0.086,14.296,0.133,14.016,0.197,4232.0,118.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.114, 6.292, 7.355, 8.567, 9.478]",66.0,0.114,166.311871,-58.985989,0.07,0.06,0.0,11051484-5859095,11.558,0.019,0.023,629.8,11.286,0.02,0.022,384.2,11.226,0.017,0.019,229.6,AAA,222,111,000,666666,6.3,37.0,826882144.0,0.0,0.0,826882159.0,s,2000-02-04,73.0,289.616,1.113,-136.7,2451578.7333,0.8,0.58,0.86,11.573,0.015,11.32,0.054,11.239,0.023,3665.0,115.0,se,0.0,1.0,U,1.5,315,12.6,11.5,1.0,,45127.0,1037918.0,233.0,Opt
"[0.805, 6.629]",67.0,0.805,166.313275,-58.795982,0.16,0.12,173.0,11051518-5847455,16.16,0.131,0.132,9.1,15.441,0.147,0.147,8.4,15.028,,,,BBU,220,110,cc0,160600,5.8,147.0,826880089.0,0.0,0.0,826880075.0,s,2000-02-04,73.0,289.541,1.287,-140.0,2451578.7332,1.3,1.77,,15.81,0.213,14.922,0.263,,,4349.0,112.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
[0.253],68.0,0.253,166.313306,-58.808907,0.07,0.06,0.0,11051519-5848320,11.639,0.021,0.024,584.6,11.395,0.027,0.029,347.5,11.319,0.019,0.021,210.8,AAA,222,111,000,556666,11.8,343.0,826880187.0,0.0,0.0,826880226.0,s,2000-02-04,73.0,289.546,1.275,-140.1,2451578.7332,0.83,1.0,0.9,11.645,0.021,11.438,0.043,11.322,0.016,4302.0,112.0,se,0.0,1.0,U,0.6,291,16.3,12.3,1.0,,45127.0,1037917.0,221.0,Opt
"[2.045, 5.049, 6.791, 7.351, 7.612]",69.0,2.045,166.31497,-58.910946,0.07,0.06,0.0,11051559-5854394,14.239,0.039,0.041,53.3,13.753,0.032,0.033,39.6,13.628,0.051,0.051,25.1,AAA,222,111,ccc,666646,6.8,279.0,826881350.0,0.0,0.0,826881355.0,s,2000-02-04,73.0,289.587,1.182,-142.8,2451578.7332,1.06,1.02,0.96,14.185,0.05,13.765,0.159,13.637,0.098,3935.0,109.0,se,1.0,1.0,U,1.2,136,17.6,15.5,1.0,,45127.0,1037917.0,221.0,Opt
"[0.275, 6.22, 8.449, 9.786]",70.0,0.275,166.318418,-58.936565,0.07,0.06,0.0,11051642-5856116,14.39,0.052,0.054,46.4,13.844,0.05,0.051,36.4,13.572,0.047,0.048,26.5,AAA,222,111,000,666646,6.0,57.0,826881613.0,0.0,0.0,826881625.0,s,2000-02-04,73.0,289.599,1.159,-149.1,2451578.7333,0.69,0.81,0.82,14.408,0.015,13.876,0.071,13.672,0.077,3842.0,103.0,se,1.0,1.0,U,1.1,238,15.6,15.8,1.0,,45127.0,1037917.0,221.0,Opt
[0.906],71.0,0.906,166.320503,-58.752041,0.17,0.16,99.0,11051692-5845073,16.386,,,,15.634,0.15,0.15,7.0,15.509,,,,UBU,020,010,0p0,000500,11.3,175.0,826879585.0,0.0,0.0,826879552.0,s,2000-02-04,73.0,289.527,1.329,-153.7,2451578.7331,,0.85,,,,16.676,0.645,,,4507.0,98.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[3.409, 6.95]",72.0,3.409,166.324563,-58.846561,0.09,0.09,84.0,11051789-5850476,15.684,0.072,0.073,14.1,15.324,0.117,0.117,9.3,15.208,0.17,0.171,5.9,ABC,222,111,000,160606,9.4,15.0,826880632.0,0.0,0.0,826880658.0,s,2000-02-04,73.0,289.566,1.243,-160.9,2451578.7332,1.78,1.08,1.25,15.595,0.096,14.953,0.122,15.68,0.197,4166.0,91.0,se,1.0,1.0,U,0.5,263,18.5,17.1,1.0,,45127.0,1037917.0,221.0,Opt
"[1.896, 4.185]",73.0,1.896,166.327243,-58.811825,0.06,0.06,0.0,11051853-5848425,12.99,0.026,0.029,168.4,12.482,0.032,0.033,123.3,12.428,0.028,0.029,75.9,AAA,222,111,000,666666,6.1,257.0,826908476.0,0.0,0.0,826908484.0,s,2000-02-04,74.0,289.554,1.276,219.4,2451578.7352,1.44,1.37,2.08,12.983,0.008,12.45,0.03,12.383,0.052,4289.0,33.0,sw,0.0,0.0,U,0.7,321,17.9,14.6,1.0,,45128.0,1037926.0,56.0,Opt
[0.353],74.0,0.353,166.327058,-58.770943,0.07,0.06,0.0,11051849-5846153,9.477,0.027,0.032,4281.8,9.305,0.069,0.071,2381.8,9.193,0.033,0.036,1493.6,AAA,111,111,ccc,665655,13.0,349.0,826879741.0,0.0,0.0,826879795.0,s,2000-02-04,73.0,289.537,1.313,-165.9,2451578.7331,,,,,,,,,,4439.0,86.0,se,1.0,1.0,U,0.3,275,0.0,9.4,1.0,,45127.0,1037917.0,221.0,Opt
[],75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2.553, 3.762, 5.171, 7.573]",76.0,2.553,166.333822,-58.899906,0.07,0.06,7.0,11052011-5853596,12.643,0.052,0.054,231.9,11.875,0.052,0.052,223.3,11.542,0.047,0.048,171.6,EEA,222,111,000,666666,5.8,222.0,826881239.0,0.0,0.0,826881229.0,s,2000-02-04,73.0,289.592,1.196,-177.9,2451578.7332,14.22,15.21,7.68,12.408,0.013,11.638,0.033,11.348,0.012,3974.0,74.0,se,1.0,1.0,U,3.8,210,15.3,13.5,1.0,,45127.0,1037917.0,221.0,Opt
"[0.476, 8.654]",77.0,0.476,166.336476,-58.799381,0.07,0.06,0.0,11052075-5847577,12.738,0.023,0.026,212.4,12.244,0.021,0.023,159.0,12.12,0.017,0.019,100.8,AAA,222,111,000,666666,8.8,10.0,826880087.0,0.0,0.0,826880109.0,s,2000-02-04,73.0,289.553,1.289,-183.3,2451578.7332,0.92,0.83,0.75,12.768,0.016,12.259,0.063,12.118,0.028,4336.0,69.0,se,1.0,1.0,U,1.0,266,17.5,14.3,1.0,,45127.0,1037917.0,221.0,Opt
"[0.726, 4.138, 5.42, 7.492]",78.0,0.726,166.341064,-58.757999,0.07,0.06,0.0,11052185-5845287,15.17,0.063,0.064,22.6,14.458,0.062,0.063,20.7,14.267,0.085,0.085,14.0,AAA,222,111,ccc,461626,3.4,174.0,826909104.0,0.0,0.0,826879626.0,s,2000-02-04,73.0,289.539,1.328,-192.1,2451578.7331,3.4,2.08,1.67,14.918,0.102,14.267,0.075,14.013,0.13,4485.0,60.0,se,1.0,1.0,U,2.9,22,17.3,14.8,1.0,,45127.0,1037917.0,221.0,Opt
"[0.726, 5.16]",79.0,0.726,166.343275,-58.743298,0.06,0.06,17.0,11052238-5844358,10.803,0.028,0.03,1262.5,10.572,0.041,0.042,716.3,10.548,0.054,0.055,428.8,AAE,222,111,ccc,666655,5.3,240.0,826879473.0,0.0,0.0,826909252.0,s,2000-02-04,74.0,289.534,1.342,189.9,2451578.7353,1.17,0.82,307.61,10.529,0.041,10.23,0.046,9.976,0.07,4536.0,63.0,sw,1.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
[1.394],80.0,1.394,166.344552,-58.955154,0.06,0.06,0.0,11052269-5857185,14.066,0.031,0.033,62.5,13.286,0.024,0.026,58.8,12.972,0.028,0.029,46.0,AAA,222,111,000,666666,13.0,157.0,826906829.0,0.0,0.0,826906866.0,s,2000-02-04,74.0,289.619,1.148,186.3,2451578.7351,0.85,0.93,1.05,14.112,0.026,13.342,0.029,13.017,0.068,3773.0,67.0,sw,1.0,1.0,U,3.1,330,18.6,17.0,2.0,,45128.0,1037925.0,44.0,Opt
[1.311],81.0,1.311,166.348352,-58.727798,0.06,0.06,0.0,11052360-5843400,13.245,0.028,0.03,133.2,12.656,0.033,0.035,105.1,12.524,0.03,0.032,69.5,AAA,222,111,000,666666,15.6,185.0,826909378.0,0.0,0.0,826909424.0,s,2000-02-04,74.0,289.53,1.357,180.5,2451578.7353,3.7,4.0,3.02,13.181,0.028,12.53,0.043,12.389,0.018,4591.0,72.0,sw,1.0,1.0,U,0.4,283,18.1,15.6,1.0,,45128.0,1037926.0,56.0,Opt
"[0.414, 6.015]",82.0,0.414,166.349186,-58.830399,0.06,0.06,17.0,11052380-5849494,15.05,0.062,0.064,25.3,14.251,0.068,0.068,24.2,14.009,0.068,0.068,17.7,AAA,222,111,000,463615,5.6,118.0,826908265.0,0.0,0.0,826908276.0,s,2000-02-04,74.0,289.571,1.263,178.4,2451578.7352,1.27,1.1,1.19,15.166,0.119,14.346,0.215,14.081,0.101,4222.0,74.0,sw,1.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
[8.569],83.0,8.569,166.355928,-58.82169,0.07,0.07,17.0,11052542-5849180,15.75,0.095,0.096,13.3,14.834,0.084,0.085,14.1,14.817,0.129,0.129,8.4,AAB,222,111,cc0,060606,6.4,108.0,826908355.0,0.0,0.0,826908361.0,s,2000-02-04,74.0,289.571,1.272,165.8,2451578.7352,1.04,1.1,1.2,16.021,0.21,15.07,0.207,15.004,0.234,4253.0,87.0,sw,1.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.118, 9.967]",84.0,0.118,166.355934,-58.968788,0.06,0.06,0.0,11052542-5858076,14.106,0.026,0.029,60.3,13.601,0.038,0.039,44.0,13.387,0.037,0.038,31.4,AAA,222,111,000,666666,10.0,242.0,826906676.0,0.0,0.0,826906694.0,s,2000-02-04,74.0,289.63,1.137,165.1,2451578.7351,0.76,1.11,1.2,14.156,0.053,13.557,0.079,13.418,0.063,3724.0,88.0,sw,1.0,1.0,U,0.2,316,18.9,16.6,1.0,,45128.0,1037925.0,44.0,Opt
"[7.953, 9.347]",85.0,7.953,166.360483,-58.790314,0.08,0.07,0.0,11052651-5847251,15.494,0.082,0.083,16.8,15.276,0.141,0.141,9.4,14.707,0.134,0.134,9.3,ABB,222,111,000,160606,10.0,0.0,826908749.0,0.0,0.0,826908722.0,s,2000-02-04,74.0,289.561,1.302,157.5,2451578.7353,1.17,0.88,0.84,15.421,0.081,15.228,0.169,14.546,0.167,4366.0,95.0,sw,1.0,1.0,U,2.1,307,16.6,16.0,1.0,,45128.0,1037926.0,56.0,Opt
"[4.713, 8.829]",86.0,4.713,166.360137,-58.70826,0.07,0.07,17.0,11052643-5842297,15.737,0.074,0.075,13.4,15.096,0.091,0.091,11.1,14.838,0.115,0.115,8.3,AAB,222,111,000,060606,10.5,154.0,826909610.0,0.0,0.0,826909645.0,s,2000-02-04,74.0,289.528,1.377,158.5,2451578.7353,1.24,1.0,1.08,16.494,0.251,15.474,0.277,15.509,0.47,4662.0,94.0,sw,1.0,1.0,U,0.7,281,20.9,27.0,2.0,,45128.0,1037926.0,56.0,Opt
[],87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.39, 7.139, 7.399]",88.0,0.39,166.363913,-58.960278,0.06,0.06,0.0,11052733-5857370,14.087,0.052,0.053,61.3,13.426,0.05,0.051,51.7,13.253,0.048,0.049,35.5,AAA,222,111,000,666666,7.0,155.0,826906788.0,0.0,0.0,826906814.0,s,2000-02-04,74.0,289.63,1.147,150.3,2451578.7351,7.93,4.93,2.72,13.757,0.027,13.137,0.054,13.032,0.049,3754.0,103.0,sw,1.0,1.0,U,1.7,230,18.0,15.7,2.0,,45128.0,1037925.0,44.0,Opt
"[0.506, 7.323]",89.0,0.506,166.369354,-58.825256,0.06,0.06,0.0,11052864-5849309,11.673,0.021,0.024,566.5,11.298,0.02,0.022,367.0,11.226,0.019,0.021,229.6,AAA,222,111,000,666666,7.6,355.0,826908344.0,0.0,0.0,826908325.0,s,2000-02-04,74.0,289.579,1.272,140.8,2451578.7352,0.72,0.61,1.01,11.69,0.015,11.312,0.046,11.232,0.018,4241.0,112.0,sw,0.0,1.0,U,0.5,292,15.8,12.8,1.0,,45128.0,1037926.0,56.0,Opt
"[0.4, 5.384, 7.127, 7.42]",90.0,0.4,166.372026,-58.77494,0.06,0.06,0.0,11052928-5846297,14.929,0.099,0.1,28.2,14.113,0.046,0.047,27.5,13.892,0.073,0.073,19.7,AAA,222,111,000,665645,5.0,135.0,826908896.0,0.0,0.0,826908909.0,s,2000-02-04,74.0,289.56,1.319,136.0,2451578.7353,1.09,1.0,0.85,14.646,0.051,14.036,0.112,13.677,0.148,4422.0,117.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[2.379, 8.607, 9.74]",91.0,2.379,166.37136,-58.901981,0.07,0.07,17.0,11052912-5854071,15.483,0.082,0.083,17.0,15.006,0.11,0.11,12.1,14.6,0.108,0.108,10.3,ABA,222,111,000,060606,6.4,264.0,826881252.0,0.0,0.0,826907473.0,s,2000-02-04,74.0,289.61,1.202,136.7,2451578.7352,0.8,0.92,0.96,15.962,0.339,14.887,0.189,14.712,0.174,3964.0,116.0,sw,0.0,1.0,U,0.2,311,21.6,17.6,1.0,,45128.0,1037926.0,56.0,Opt
"[0.099, 4.693, 9.113]",92.0,0.099,166.373448,-58.9552,0.14,0.13,81.0,11052962-5857187,15.992,0.105,0.105,10.6,15.429,0.126,0.127,8.2,15.066,0.151,0.151,6.7,ABC,222,111,c00,060605,4.8,112.0,826906857.0,0.0,0.0,826906865.0,s,2000-02-04,74.0,289.632,1.154,132.6,2451578.7351,0.82,0.83,1.09,16.003,0.15,15.495,0.368,15.939,0.489,3773.0,120.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037925.0,44.0,Opt
"[0.654, 5.117, 6.203]",93.0,0.654,166.374005,-58.789097,0.08,0.07,85.0,11052976-5847207,15.541,0.105,0.105,16.1,14.881,0.118,0.119,13.5,14.779,0.13,0.13,8.7,ABB,222,111,ccc,563606,5.5,258.0,826908728.0,0.0,0.0,826908733.0,s,2000-02-04,74.0,289.567,1.306,132.3,2451578.7353,2.25,1.52,1.15,14.893,0.105,14.346,0.144,14.453,0.11,4371.0,121.0,sw,0.0,1.0,U,2.5,120,18.6,16.4,2.0,,45128.0,1037926.0,56.0,Opt
