name,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W1,cp_counts,CSC_flags,Class,Class_prob,Class_prob_e,conf_flag,CT,PU_TeV,TeV_extent,true_Class,P_AGN,P_CV,P_HM-STAR,P_LM-STAR,P_HMXB,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_LM-STAR,e_P_HMXB,e_P_LMXB,e_P_NS,e_P_YSO
2CXO J110506.3-584209,166.27654166666667,-58.70263333333334,1.19,9.25,1.2520089400731072e-14,-0.8146544735242989,,0.798,13.102275,11.93000030517578,11.497,9,,LM-STAR,0.99066,0.021767825758174354,1.0,29.956308974400784,12.0,point,,1e-05,0.00078,0.00434,0.99066,8.999999999999999e-05,0.0015,0.0,0.00262,0.000316227766016838,0.0038218066678216743,0.011157458890306919,0.021767825758174354,0.001045463051950184,0.009635499096717457,0.0,0.0063226241051936305
2CXO J110506.6-584651,166.27791666666667,-58.780991666666665,1.0,2.86,1.2203496614643133e-15,-0.3357225888824348,,0.327,12.228726,11.45199966430664,11.140212689128688,8,,LM-STAR,0.7734099999999999,0.20484832128854455,0.0,1.412802588134018,12.0,point,,0.00011,0.00157,0.21480000000000002,0.7734099999999999,0.00152,0.0030600000000000002,0.0,0.00553,0.0010435463521037236,0.006548127822360979,0.1905430834920718,0.20484832128854455,0.008863868690823897,0.01374136911756704,0.0,0.01490440341782393
2CXO J110506.7-584321,166.278125,-58.72264722222222,2.7,4.32,3.0313742611013258e-15,-0.529224634594104,,0.992,16.247223,14.119000434875488,13.096,9,,YSO,0.64119,0.17006765391133874,0.0,1.4588787153617684,12.0,point,,0.00382,0.059550000000000006,0.04919,0.20828,0.02077,0.017,0.0002,0.64119,0.00643809358809338,0.0586902210086318,0.04217846515608316,0.12667394320809577,0.026911546431435916,0.023886619069482633,0.001470429244187614,0.17006765391133874
2CXO J110506.8-584925,166.27874999999997,-58.82381111111111,0.87,3.94,8.67018947055537e-16,-0.34000927276163695,,0.944,19.137297,,,3,,YSO,0.36494,0.09652623329289153,0.0,0.5579877588836859,12.0,point,,0.02932,0.16841,0.10533,0.04064,0.00304,0.26536000000000004,0.02296,0.36494,0.026818964500085706,0.07505868174772125,0.06621386090068589,0.025239402279519766,0.009079693873740507,0.0819364630917395,0.028730886931382125,0.09652623329289153
2CXO J110507.0-585820,166.279375,-58.97245,1.25,4.39,6.9934204651626906e-15,-0.434903725157419,,0.271,15.356772,13.61299991607666,12.877,9,conf,LM-STAR,0.72993,0.18324867032307537,1.0,2.3594712030802683,12.0,point,,0.00083,0.07721000000000001,0.02241,0.72993,0.0107,0.04259,0.0005899999999999999,0.11574,0.0030364980356193767,0.06934496827185539,0.02385499865774386,0.18324867032307537,0.018089699755309302,0.04731416839098549,0.003092161292924652,0.07705965605030038
2CXO J110507.1-584543,166.27991666666665,-58.76200833333333,0.89,7.73,5.454412577763636e-15,-0.703953144480789,,0.253,16.425606,14.208000183105469,,6,,YSO,0.54828,0.13909345271646908,0.0,0.669867904911934,12.0,point,,0.0018700000000000001,0.046520000000000006,0.01683,0.36592,0.0045,0.01569,0.00039,0.54828,0.0047355596845067354,0.04244397591049984,0.017039408482733234,0.13313932431734685,0.008799285620289152,0.02241486842090148,0.0020376584728683204,0.13909345271646908
2CXO J110507.1-585120,166.27991666666665,-58.85567222222223,0.77,4.19,1.055092297296788e-15,-0.5903073539816017,,0.109,19.119108,16.243999481201172,,6,,YSO,0.65244,0.16782136458273245,0.0,1.5537281980661746,12.0,point,,0.01085,0.060399999999999995,0.02492,0.21328,0.01056,0.02521,0.00234,0.65244,0.01262286959596893,0.05775444204193801,0.03210645456017253,0.11482781469237767,0.019474744302959805,0.037616098559936674,0.0070834013421925005,0.16782136458273245
2CXO J110507.4-585105,166.28112499999995,-58.85152777777778,0.77,2.81,9.594586340641089e-16,0.38386328474422027,,,18.837492,16.065000534057617,,6,,YSO,0.48475,0.12454094888006897,0.0,1.3668634687427088,12.0,point,,0.03363,0.022900000000000004,0.18824000000000002,0.05442,0.12340999999999999,0.08639,0.00626,0.48475,0.022922664516773536,0.025369935625334846,0.09238634984475595,0.039943197907266526,0.0633173039617211,0.08179216256988107,0.01227856519155081,0.12454094888006897
2CXO J110507.7-585206,166.28233333333333,-58.868566666666666,0.72,10.82,1.9667099999999998e-14,0.7887741456544177,,0.827,,,,0,,NS,0.60813,0.1480740660245036,0.0,1.1417674534538458,12.0,point,,0.28167000000000003,0.014320000000000001,0.03156,2e-05,1e-05,0.0624,0.60813,0.0018900000000000002,0.13785105735544442,0.02601565710133831,0.03705859872876658,0.0004469897088298563,0.00031622776601683794,0.08420053283518901,0.1480740660245036,0.005436677060250813
2CXO J110507.9-584732,166.28312499999998,-58.79231111111111,0.88,5.09,2.037156174010271e-15,-0.796420539450732,,0.681,18.64965,15.961999893188477,,6,,CV,0.28861000000000003,0.08381642496010604,0.0,0.18498998644311743,12.0,point,,0.040420000000000005,0.28861000000000003,0.04376,0.19486,0.00996,0.13445,0.028050000000000002,0.25989,0.02223326152227599,0.08381642496010604,0.028370182714731806,0.08221763886259519,0.011503509496268115,0.05307083958271263,0.020691196814723554,0.07143522164094465
2CXO J110508.3-585823,166.28479166666665,-58.97313611111111,1.06,5.52,8.188466545338841e-15,-0.25428345181778483,,1.0,17.84159,15.227999687194824,,6,extent|conf,YSO,0.33638999999999997,0.09840300326235495,0.0,0.24210141951702677,12.0,point,,0.00216,0.18669,0.00607,0.2834,0.00478,0.17552,0.0049900000000000005,0.33638999999999997,0.005015930577625607,0.08571283795669467,0.009713364476300137,0.12047221071082559,0.010072390632469185,0.09304830781689467,0.00966919817737714,0.09840300326235495
2CXO J110508.4-584758,166.285375,-58.7995,0.81,3.53,1.2774877673016884e-15,-0.13796401713193604,,0.574,19.364578,14.734000205993652,,4,,LM-STAR,0.39106,0.11283708879889003,0.0,0.6246981842138833,12.0,point,,0.00697,0.05087,0.07483,0.39106,0.00873,0.18146,0.005520000000000001,0.28056,0.01004091230516032,0.025561621554519888,0.04998469335276126,0.11283708879889003,0.01779898603583653,0.07109235206773312,0.00879812519841625,0.06404833009992209
2CXO J110509.4-584651,166.28937499999998,-58.78093333333333,1.0,3.41,1.1461195655591569e-15,-0.7101182624378078,,0.151,16.982256,14.08199977874756,,4,,LM-STAR,0.31877,0.08285077761464495,0.0,1.0432207380684027,12.0,point,,0.07656,0.06161,0.17807,0.31877,0.007719999999999999,0.0839,0.12406,0.14931,0.03749362842100204,0.026993268355953823,0.05202000750846911,0.08285077761464495,0.009491664326749635,0.03562666500332661,0.04915824379422981,0.04720012448873152
2CXO J110509.4-584947,166.28954166666665,-58.82990277777778,0.87,2.0,2.2005396622315287e-16,-0.9274828284627468,,,14.083296,13.111000061035156,,6,,LM-STAR,0.64715,0.13884039093201284,0.0,1.1800824789036528,12.0,point,,0.00027,0.0019000000000000002,0.32461,0.64715,4e-05,0.0016300000000000002,2.9999999999999997e-05,0.02437,0.0017973119735678411,0.0049410944551196755,0.1344794877765105,0.13884039093201284,0.0006315051850925681,0.011873671887166332,0.0005471740119919801,0.02037690649530293
2CXO J110509.8-584750,166.2913333333333,-58.797488888888886,1.05,2.92,1.77675557577686e-15,0.9820372690159365,,,,,,0,,LMXB,0.59468,0.17537232693059948,0.0,1.4113171427237674,12.0,point,,0.18869,0.00068,0.00546,0.00051,0.00056,0.59468,0.16824,0.04118,0.11229512052664659,0.005964325039195398,0.018529212928015376,0.002417797705711904,0.0031138555034066814,0.17537232693059948,0.11592558449773346,0.035219995003521055
2CXO J110510.2-584255,166.292875,-58.71553611111111,3.06,2.97,4.189322326983117e-15,0.7358416069256792,,,20.721613,,,3,,CV,0.28322,0.1523490789005364,0.0,0.3269794338471236,12.0,point,,0.16358,0.28322,0.08993999999999999,0.00365,0.02743,0.16797,0.1854,0.07881,0.1096604259020044,0.1523490789005364,0.04636967270260321,0.0067098824522134936,0.021493186293731727,0.07944867016628533,0.14681346734613343,0.05576372919284984
2CXO J110510.2-584858,166.29279166666666,-58.816338888888886,0.79,2.97,1.5373566334964585e-15,0.9792400918975263,,,,,,0,,LMXB,0.5750599999999999,0.17999498491512092,0.0,1.2470686126262676,12.0,point,,0.20274,0.00075,0.00647,0.00062,0.00049,0.5750599999999999,0.17188,0.04199,0.11856116206055475,0.006661972822061181,0.023194332865531547,0.0027970383307032894,0.0026957683815875522,0.17999498491512092,0.118128828065041,0.03518490980346372
2CXO J110510.3-585029,166.29333333333332,-58.84151944444445,0.72,8.18,5.8733836747198346e-15,-0.6515275586660576,,0.262,15.494361,13.680999755859377,,6,,LM-STAR,0.85711,0.08149103440679036,1.0,5.271771160605219,12.0,point,,0.0004,0.0178,0.025580000000000002,0.85711,0.0010400000000000001,0.006549999999999999,0.00016,0.09136,0.002060156364027801,0.020311882546247977,0.02485319458905195,0.08149103440679036,0.0036237455114193017,0.010183378673171366,0.0014753225330674568,0.06376375315346655
2CXO J110510.9-584447,166.29591666666664,-58.74655277777778,1.14,5.09,3.2966030970249336e-15,-0.6665762487592196,,0.771,15.961198,13.769000053405762,,6,,LM-STAR,0.64937,0.14712426261038206,0.0,1.3164748967563444,12.0,point,,0.0008399999999999999,0.026600000000000002,0.02829,0.64937,0.00433,0.00875,0.00034,0.28148,0.0030172012699691587,0.02607527411015886,0.03907560367803426,0.14712426261038206,0.008271609246060867,0.015607084323507745,0.001971874308440651,0.1323265654353651
2CXO J110511.8-584630,166.29929166666665,-58.775025,1.1,4.78,3.1567021154391973e-15,-0.36864489358929875,,0.003,13.723861,12.553000450134276,,6,,LM-STAR,0.6823400000000001,0.14081531647286585,0.0,1.7525334676098518,12.0,point,,0.00038,0.02052,0.24171,0.6823400000000001,0.0034,0.02057,5e-05,0.031030000000000002,0.002111885427777763,0.027420457353616146,0.11060926864558102,0.14081531647286585,0.012513856184110328,0.03569662938358956,0.000705689732104696,0.023655838575258714
2CXO J110512.4-584217,166.30195833333337,-58.70488888888889,1.29,8.06,9.783679237974021e-15,-0.4694552926646342,,0.991,16.201986,14.10200023651123,,6,,LM-STAR,0.5067200000000001,0.18815962809711767,0.0,0.7270784640962811,12.0,point,,0.00108,0.12153,0.01004,0.5067200000000001,0.00463,0.05917,0.0009,0.29593,0.00363962179997412,0.09766113247754603,0.012310562535885588,0.18815962809711767,0.009118456352159958,0.05862463601548368,0.003224965178168655,0.10175406128990128
2CXO J110512.4-585342,166.30208333333331,-58.895125,0.91,3.58,1.6607169919858219e-15,0.5613285246224348,,0.044,,,,0,,AGN,0.6398400000000001,0.2173882058255048,0.0,1.3420130159107746,12.0,point,,0.6398400000000001,0.0013900000000000002,0.04524,0.00026000000000000003,0.0,0.12437000000000001,0.18441,0.00449,0.2173882058255048,0.005966867143108145,0.04455701659366039,0.0018804084492300972,0.0,0.15468849870508025,0.12197511971639881,0.009100699023851012
2CXO J110512.6-585406,166.30283333333333,-58.90188611111111,1.09,2.32,7.520198173751931e-16,-0.31099391024841777,,0.995,20.851915,,,1,,LMXB,0.46646,0.11509089587936272,0.0,1.2883459530956678,12.0,point,,0.05938,0.0414,0.09943,0.19253,0.00046,0.46646,0.11884,0.0215,0.08273488176495247,0.026667417406849695,0.0427574941186139,0.09753056603604485,0.003065582782734433,0.11509089587936272,0.07821362906662604,0.0169421674244188
2CXO J110512.7-585425,166.30329166666664,-58.90699166666666,1.76,2.86,1.014276063463176e-15,-0.17276917664507085,,0.102,19.291027,,,3,conf,CV,0.39443,0.12787113093316294,0.0,0.7945350899187742,12.0,point,,0.02773,0.39443,0.0686,0.02384,0.00438,0.20712,0.05057,0.22333,0.033332539029575246,0.12787113093316294,0.045251383268223797,0.026414998621089352,0.01167698385508655,0.06460556848662102,0.05246453685707736,0.08747492762479407
2CXO J110513.3-584503,166.30566666666664,-58.75088333333333,0.91,7.02,4.89409307887399e-15,-0.7336900394710086,,0.254,17.214458,14.895999908447266,,6,,LM-STAR,0.40488,0.20381247539128974,0.0,0.08823103294532747,12.0,point,,0.00252,0.18686000000000003,0.00352,0.40488,0.005849999999999999,0.02022,0.0016799999999999999,0.37447,0.005538978270428607,0.16599968763915274,0.007865842070081971,0.20381247539128974,0.009558706443283469,0.025447970433792936,0.004604215329325813,0.1408508361993567
2CXO J110513.3-585426,166.30591666666666,-58.90725,0.81,5.85,3.743875212963045e-15,-0.3359167940860601,,0.985,18.380178,14.718999862670898,13.70936502729983,6,conf,LM-STAR,0.385,0.14951171778076044,0.0,0.6799830900555112,12.0,point,,0.024550000000000002,0.15197,0.03875,0.385,0.01723,0.11248000000000001,0.03252,0.2375,0.023050571117194225,0.07490680963791033,0.0294075211859535,0.14951171778076044,0.021120444435976563,0.06354437416079793,0.039815007658354586,0.06740544112676283
2CXO J110514.1-585204,166.30891666666665,-58.86799444444444,0.79,3.53,9.082360313892794e-16,-0.41919009196376955,,0.459,18.266657,,,3,,YSO,0.31228,0.08837993331414441,0.0,0.49280933894461415,12.0,point,,0.03853,0.20897,0.17122,0.04023,0.00254,0.22118000000000002,0.00505,0.31228,0.02952983425471792,0.10015423091397578,0.11027271499184042,0.037172959647153885,0.008222895841248141,0.09647857645983238,0.01021282535843053,0.08837993331414441
