name,usrid,ra,dec,significance,net_counts,remove_code,flux_significance_b_max,theta_mean,theta_median,e_theta,NET_COUNTS_broad,NET_ERR_broad,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,ra_ave,dec_ave,PU_ave,PU,err_ellipse_r0
IC2395_CXO_noconversion-6.0,6.0,130.54452118488726,-48.15358710402552,49.411537,205.7403,0,10.7475,3.818764134339969,3.818764134339969,0.00963668433715914,195.8981979005662,14.074386366373613,2.1640802831572173e-14,3.240807790093835e-15,1.271093308211454e-14,1.316260013278058e-15,1.7426954865443728e-14,2.360747135066649e-15,3.3157420218275235,1.0,0.9998635298213048,0.931,10.7475,0,5.177869077913044e-14,4.220012155268398e-15,130.54452121083756,-48.15358720307798,0.33420311765770916,0.310655187483812,0.310655187483812
IC2395_CXO_noconversion-92.0,92.0,130.55814150297616,-48.10720416287339,2.5351079,5.9429584,0,2.09757,2.4677086920584586,2.4677086920584586,0.010323553344603775,6.501308516167544,2.6496649984638814,4.910630492002602e-14,3.6274831031302954e-14,3.0627580308504615e-16,2.261407196794024e-16,2.098368348328521e-15,9.713054309849331e-16,,0.0,0.809199052089614,,2.09757,0,5.151094907143959e-14,3.6288537311593836e-14,130.55814084257318,-48.107203710528744,1.2072060924143613,1.261176998554328,1.261176998554328
IC2395_CXO_noconversion-3.0,3.0,130.62959735291656,-48.17518050765273,35.089256,131.24124,0,9.58253,3.708079480033052,3.708079480033052,0.0007561001466966921,132.4750806128891,11.578706294257481,7.974843985699844e-15,4.250060205595748e-15,5.7003377555136915e-15,8.936590112851877e-16,3.478869664665346e-14,3.650504060565811e-15,,0.0,0.1356959166915993,,9.58253,0,4.846387838786699e-14,5.673430891078806e-15,130.62959744039452,-48.1751807604966,0.3903863278241105,0.3770593519701358,0.3770593519701358
IC2395_CXO_noconversion-52.0,52.0,130.6082464019822,-48.03204271602495,36.26906,189.82495,0,9.79984,4.92353982422315,4.92353982422315,0.0010578429583416593,187.6646968266205,13.825304811821182,2.1656483093112624e-14,2.8018761555445803e-15,1.1291910132420344e-14,1.2625290484473803e-15,1.2194984140990306e-14,2.0113395032578628e-15,15.578677040669962,1.0,0.93158154136604,1.0,9.79984,0,4.514337736652327e-14,3.672870292638757e-15,130.608246558058,-48.032043033717144,0.44596974404876066,0.4326251821349215,0.4326251821349215
IC2395_CXO_noconversion-4.0,4.0,130.6474432487236,-48.15703972144032,29.446436,78.02806,0,6.69292,2.8348454401612653,2.8348454401612653,0.0024998982657138402,77.2555450906195,8.833503813313222,1.5873265989806073e-14,1.2065296249406548e-14,3.256838877298997e-15,6.54850476486179e-16,2.2105122620125528e-14,2.989346868252785e-15,,0.0,0.01435339146330561,,5.61534,0,4.12352274872306e-14,1.2447344995268294e-14,130.64744382777457,-48.15703935758113,0.40231604642450813,0.3876018520850081,0.3876018520850081
IC2395_CXO_noconversion-19.0,19.0,130.6579987362922,-48.10684120546122,70.11868,238.01646,0,10.3179,1.6192522620492933,1.6192522620492933,0.010936926427003724,211.52830948896758,14.596580544732332,1.489081156183895e-14,2.146563751202077e-15,1.2649048438699625e-14,1.3045025701504201e-15,1.2550729542765611e-14,1.8976047522720877e-15,13.772844246626018,1.0,0.9740144187097486,1.0,10.3179,0,4.0090589543304186e-14,3.1480734885560395e-15,130.65799937469944,-48.106841358344546,0.19981450606212178,0.1618290889338226,0.1618290889338226
IC2395_CXO_noconversion-14.0,14.0,130.72137438853153,-48.12766761659804,38.56813,145.99208,0,9.88544,4.186367681201281,4.186367681201281,0.010165213217692592,138.61814479575486,11.834680946385783,1.9137850923355423e-14,2.8420101697428303e-15,7.408352066214806e-15,1.019540700569647e-15,1.041867731508748e-14,1.825404828789956e-15,0.936014492523632,1.0,0.17743512896890368,0.667,9.88544,0,3.696488030465771e-14,3.5282556361478974e-15,130.7213738524075,-48.12766724706694,0.4304452654456715,0.34777369189914126,0.34777369189914126
IC2395_CXO_noconversion-23.0,23.0,130.69488742756076,-48.09064284962816,42.594307,164.55188,0,8.93932,3.3449009550515303,3.3449009550515303,0.010645041682577183,156.33346044670049,12.572637520223802,1.7748879954339465e-14,2.6953168230802864e-15,9.635985973069143e-15,1.123409791833669e-15,8.754331558956006e-15,1.6139059357777346e-15,1.2524815619149494,1.0,0.6585382342492344,0.737,8.93932,0,3.6139197486364615e-14,3.336386474421988e-15,130.6948875483426,-48.090642984937844,0.3298603273097411,0.306282444893966,0.306282444893966
IC2395_CXO_noconversion-54.0,54.0,130.6740179479854,-48.20494916737251,10.693027,65.48947,0,6.57899,5.8970391792354535,5.8970391792354535,0.0021481209353160224,61.58791620260038,8.262383395812412,2.2090402712938402e-14,8.692351016707287e-15,4.069205512556096e-15,7.901725459799575e-16,9.808671667782265e-15,2.4863830415174886e-15,,-1.0,,,,0,3.5968279893276766e-14,9.075430539606284e-15,130.6740183829267,-48.204949010403276,0.982262765767186,0.9478227113848738,0.9478227113848738
IC2395_CXO_noconversion-106.0,106.0,130.57078683070668,-47.98650832366783,15.278761,107.95634,0,7.80663,7.877357838290639,7.877357838290639,0.0007097311566419684,107.03781796711112,10.980329184200906,7.978845608028655e-18,6.028102749890869e-18,5.3089342830554296e-15,9.476888996883014e-16,2.744121969334606e-14,3.4387674224174234e-15,,-1.0,,,,1,3.275813282200952e-14,3.5669695785210386e-15,130.57078703905586,-47.986508602541974,1.2533453009692763,1.2469440877499758,1.2469440877499758
IC2395_CXO_noconversion-118.0,118.0,130.52096532782696,-48.10051028901147,3.0461314,8.520379,0,2.2163,4.005499517156355,4.005499517156355,0.010170444197402206,8.259471459582683,3.1736618948065636,2.8390240144742522e-14,1.7452622604580526e-14,1.1967579850104827e-15,6.18489152984041e-16,1.3790890210569755e-15,7.146471599315213e-16,,0.0,0.8911178980166833,,2.2163,0,3.096608715080998e-14,1.747819456275368e-14,130.5209648251545,-48.10051004671968,1.607726318262188,1.5822755458763795,1.5822755458763795
IC2395_CXO_noconversion-29.0,29.0,130.69423889335852,-48.176442977704,30.134605,127.34396,0,10.8064,4.818531414656055,4.818531414656055,0.005148039734796939,124.3382525016996,11.274338190464457,1.3024121065844613e-16,2.5914770517552682e-17,3.466496810028557e-15,7.072436918836001e-16,2.6076228733700834e-14,3.728399072449252e-15,,0.0,1.0,,10.8064,0,2.967296675438784e-14,3.794973630801743e-15,130.69423832184046,-48.17644251527563,0.5377401957497984,0.5129175136053163,0.5129175136053163
IC2395_CXO_noconversion-123.0,123.0,130.59843572134332,-48.01516370927756,6.831548,33.96958,0,4.51092,5.974460369334915,5.974460369334915,0.0005043458335669548,32.50335259435607,6.182951348789407,2.275539647436706e-14,7.877081311910248e-15,2.7738591969308513e-15,6.550258707408808e-16,3.894467205213884e-15,2.146875727907087e-15,,0.0,0.06692851195105964,,4.51092,0,2.94237228765118e-14,8.190637598921228e-15,130.5984360832617,-48.0151634081301,1.3706961323659321,1.3394767888857861,1.3394767888857861
IC2395_CXO_noconversion-139.0,139.0,130.47209366151364,-47.986514145037525,12.086986,101.28744,0,9.60005,9.644094239959113,9.644094239959113,0.005003942763843305,131.4022409650999,12.405947178547692,7.978845608028655e-18,6.028102749890869e-18,8.792284712213984e-15,1.3473327982331115e-15,1.8674163954231277e-14,3.724225388514959e-15,,-1.0,,,,1,2.747442751205329e-14,3.960454109275454e-15,130.4720938673314,-47.9865140689893,1.801084125874845,2.0505399188091142,2.0505399188091142
IC2395_CXO_noconversion-131.0,131.0,130.4031206837847,-48.16009294415171,6.960397,47.99455,0,4.65996,9.077392236920891,9.077392236920891,0.0108910031139402,57.89628055142026,8.82054945775052,2.024353601130844e-14,6.6922617475639416e-15,3.0282943787721405e-15,7.76770874769211e-16,3.7154290146095934e-15,1.3467738700233352e-15,,0.0,0.8650051899524863,,4.57054,0,2.698725940469017e-14,6.8704832542387395e-15,130.4031201769265,-48.1600928657696,2.3255759114699557,2.557410120314306,2.557410120314306
IC2395_CXO_noconversion-94.0,94.0,130.80400326672398,-48.10113163629635,15.179233,96.82132,0,7.05577,7.453098713270229,7.453098713270229,0.010930445560200841,96.0455180837182,10.26513239133577,7.978845608028655e-18,6.028102749890869e-18,4.581136012035714e-15,9.018382351939637e-16,2.2117773209453427e-14,3.0564166034734554e-15,,-1.0,,,,1,2.670688806709717e-14,3.1866959369335413e-15,130.80400416348172,-48.10113154677085,1.1832520389977403,1.176818031075963,1.176818031075963
IC2395_CXO_noconversion-55.0,55.0,130.68505959996955,-48.1877528355614,15.209583,57.879414,0,6.42856,5.167071940102719,5.167071940102719,0.0038075488142275127,60.54735222506166,8.008971459389329,1.3700596778076551e-14,4.4497701974047365e-15,4.3590649239500855e-15,7.892154682778096e-16,8.022078516980225e-15,1.9978822866828285e-15,,0.0,0.7561412802845476,,6.42856,0,2.6081740219006862e-14,4.9411384818198894e-15,130.68505924190217,-48.18775293534263,0.8190915180227106,0.8312739984079517,0.8312739984079517
IC2395_CXO_noconversion-58.0,58.0,130.7356949387184,-48.16774381902475,9.021656,41.103893,0,4.5899,5.686019061061042,5.686019061061042,0.007715059022013193,35.96285163272209,6.419477648999984,2.102210995821102e-14,9.25036145516995e-15,1.3340840137625197e-15,4.529674929324547e-16,3.1667292737604114e-15,9.669993209992247e-16,,0.0,0.8447504854040734,,4.5899,0,2.5522923245733954e-14,9.311791142833927e-15,130.73569526375508,-48.1677434375002,1.2092611308093746,1.129431503271613,1.129431503271613
IC2395_CXO_noconversion-25.0,25.0,130.5534913909661,-48.08707256911071,28.237099,83.8685,0,6.93031,3.073741407509024,3.073741407509024,0.008155773546624667,82.37745218851869,9.111851498083913,7.912288629694934e-15,2.4506823598766882e-15,5.895543655946671e-15,8.857205870805166e-16,9.502713823066231e-15,1.9317701462637617e-15,6.2418957108672,1.0,0.2584710044815931,0.988,6.93031,0,2.3310546108707835e-14,3.2437757144082794e-15,130.55349173884338,-48.087072876803404,0.41403953765954005,0.3982877821965702,0.3982877821965702
IC2395_CXO_noconversion-128.0,128.0,130.6344323820194,-48.18550471611692,3.799639,12.043102,0,2.51313,4.347340783671594,4.347340783671594,0.0004169636575324098,12.087678931665124,3.7522659009758086,1.8648304629316766e-14,8.887582324048042e-15,8.599148540442518e-16,3.551137451973832e-16,3.516690379753688e-15,1.727720175619052e-15,,0.0,4.798900316360655e-05,,2.51313,0,2.302490986311471e-14,9.060918405106648e-15,130.6344317457213,-48.1855048705674,1.4557280959143286,1.4585266319619092,1.4585266319619092
IC2395_CXO_noconversion-72.0,72.0,130.73837547008173,-48.0599411093316,17.227936,86.55606,0,6.82183,5.7752136411774035,5.7752136411774035,0.010098940155447877,77.1728428583443,9.066469795500616,1.8586068407742437e-14,3.5799537340818616e-15,3.5449652476224373e-15,7.38853252933003e-16,5.826809846709371e-16,3.430949476119006e-16,14.812297194655883,1.0,0.30885491394689035,1.0,6.82183,0,2.271371464003581e-14,3.671469325843967e-15,130.738375313451,-48.059940962096725,0.8499027735123762,0.7993258242397088,0.7993258242397088
IC2395_CXO_noconversion-77.0,77.0,130.59890523320422,-48.03535840401314,14.662509,54.403744,0,5.37817,4.773961714532893,4.773961714532893,0.000157591339598806,50.52079150278922,7.287142187269008,6.805236827953292e-15,5.319401196860486e-15,1.9260525310626782e-15,5.288493573606419e-16,1.3821759130323174e-14,2.2172513475890747e-15,,0.0,0.18733773793565256,,4.3122,0,2.2553048489339144e-14,5.78721990893098e-15,130.59890559650992,-48.03535867996874,0.8063661691184593,0.7728011630705196,0.7728011630705196
IC2395_CXO_noconversion-48.0,48.0,130.66368658788682,-48.06562313601009,23.256233,69.75275,0,6.67411,3.40113107836678,3.40113107836678,0.0073946272865055285,70.92225842427598,8.487913413335914,1.0218743119187891e-16,5.82127678036502e-17,3.3111572359598896e-15,6.462453172028294e-16,1.9135553394450174e-14,3.02387469654256e-15,0.38896985208914014,1.0,0.3194830058720397,0.467,6.67411,0,2.2548898061601942e-14,3.092707538182734e-15,130.66368602352895,-48.06562332543913,0.48276290456743826,0.47573574939552354,0.47573574939552354
IC2395_CXO_noconversion-122.0,122.0,130.78264909183957,-48.03481055597508,9.755827,77.924736,0,6.09473,8.094959179472838,8.094959179472838,0.009899295540699349,81.89122246467201,9.88073163457263,7.978845608028655e-18,6.028102749890869e-18,4.323437819914406e-15,8.649318713670195e-16,1.789525592866993e-14,2.8781223571501626e-15,,-1.0,,,,1,2.2226672594192365e-14,3.0052839770738513e-15,130.78264882349535,-48.034810254938165,1.5140974379142969,1.552223072460577,1.552223072460577
IC2395_CXO_noconversion-12.0,12.0,130.6523779416921,-48.13373715531083,20.99404,51.62169,0,5.6376,1.796022976581063,1.796022976581063,0.006726468661395146,45.29411582659627,6.784490413770803,1.4684502545832545e-14,5.045723957675311e-15,2.6522323870906377e-15,5.907275917581186e-16,4.361707044933675e-15,1.083399118050274e-15,,0.0,0.9806651574178561,,5.6376,0,2.169844197785686e-14,5.194424221577889e-15,130.65237834802335,-48.13373729657355,0.4011991447059123,0.36173986477226683,0.36173986477226683
IC2395_CXO_noconversion-20.0,20.0,130.65273074108347,-48.10225667545828,32.81651,88.835976,0,7.53773,1.5202602085456538,1.5202602085456538,0.010516260116924192,78.253546851158,8.889935686128096,8.166667964471707e-15,2.04120422724593e-15,4.559951900229846e-15,7.77137584277554e-16,5.048358639875733e-15,1.1914430294069495e-15,6.715853368755781,1.0,0.9954911152747693,0.99,7.53773,0,1.7774978504577286e-14,2.487969858046077e-15,130.65273026776543,-48.10225643212098,0.2956969594068712,0.21268965381560914,0.21268965381560914
IC2395_CXO_noconversion-47.0,47.0,130.51576965587424,-48.06849378939738,17.724297,73.017815,0,6.70714,4.948068348316663,4.948068348316663,0.00791245447616351,72.22749042084564,8.667185613692507,6.431107959553285e-15,1.5578182800934818e-15,5.017678733730344e-15,8.312372267752781e-16,6.033825739137253e-15,1.4434833797547687e-15,0.21565219644509287,1.0,0.9338804960407364,0.358,6.70714,0,1.748261243242088e-14,2.2806572273357343e-15,130.51576976344074,-48.068494191795224,0.7089430665619643,0.6992617651061102,0.6992617651061102
IC2395_CXO_noconversion-22.0,22.0,130.59988012127272,-48.092992273951836,2.7632787,5.654929,0,2.38475,1.4670015789361837,1.4670015789361837,0.0,5.917962466487936,2.45017654026243,1.3114657601704526e-14,6.71587652552322e-15,1.4705387504961855e-15,7.582957689522932e-16,7.978845608028655e-18,6.028102749890869e-18,,-1.0,,,,4,1.459317519780874e-14,6.758553566948149e-15,130.59988038772678,-48.09299252076171,0.9816521368921968,0.9928696449414334,0.9928696449414334
IC2395_CXO_noconversion-64.0,64.0,130.4696790838265,-48.140672340396435,5.400591,31.462364,0,3.90483,6.191618046993904,6.191618046993904,0.0109331645754418,27.008430147652877,5.855848768941313,3.642181173303234e-15,1.5727112286808988e-15,1.7966154418585614e-15,5.150583559367685e-16,7.852702915781038e-15,3.5044360549439504e-15,,-1.0,,,,0,1.3291499530942833e-14,3.875535805799037e-15,130.46967918714628,-48.14067213448999,1.5872356574876396,1.4733611692871047,1.4733611692871047
IC2395_CXO_noconversion-105.0,105.0,130.52440104618242,-48.00601696824588,8.865565,44.54942,0,5.45799,7.495858871907705,7.495858871907705,0.0036916943706066796,42.5065693122433,7.310058326320226,7.978845608028655e-18,6.028102749890869e-18,3.1503605061695558e-15,7.089165093237761e-16,9.913903244637345e-15,3.103461843101147e-15,,-1.0,,,,1,1.307224259641493e-14,3.1834060951753138e-15,130.5244004512929,-48.006016614045656,1.7898400443856537,1.7488553206123203,1.7488553206123203
IC2395_CXO_noconversion-36.0,36.0,130.53394197580374,-48.14053302354807,12.105185,40.31809,0,4.72951,3.7634236777670056,3.7634236777670056,0.010589228974372533,36.297770678706,6.170143669489855,8.861666232341873e-15,3.2104142341118125e-15,2.655826495739433e-15,5.991704852843933e-16,1.4533395995360764e-15,5.7901104418336875e-16,,0.0,0.42212595081854054,,4.72951,0,1.2970832327617383e-14,3.316778348685662e-15,130.53394144184995,-48.14053281584889,0.7290885817350488,0.6868771625016107,0.6868771625016107
