_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
[0.069],12.0,0.069,1304m485o0037451,130.6526698,-48.102269,1494.585,1494.584,890.022,890.03,9389.8,9754.2,0.002,0.006,0.002,0.006,17.497,40.575,1.0,1.0,56.08,9.235,0.961,0.9595,9502.2,9900.5,17.826,41.488,2.6418,2.8665,-6.71148e-05,-0.00072664,9.92574e-05,0.000192,-22.044,-16.144,130.6526698,130.6526616,-48.102269,-48.1022696,1304m485,1304m485w1o0038539,1304m485w2o0032905,217.0,220.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.339, 8.703]",13.0,0.339,1304m485o0037427,130.5846209,-48.1027037,1494.108,1494.107,949.514,949.481,4391.2,5066.3,0.005,0.012,0.005,0.011,14.325,35.781,1.0,1.0,78.29,6.766,0.6949,0.6937,4401.2,4968.6,14.589,36.604,2.6452,2.8682,0.00339156,0.00199318,0.000142606,0.000297,-13.043,0.078901,130.5846209,130.5846576,-48.1027037,-48.1027039,1304m485,1304m485w1o0038513,1304m485w2o0032885,225.0,225.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.097],14.0,0.097,1304m485o0037305,130.6580197,-48.1068485,1488.58,1488.576,885.358,885.365,28959.0,28614.0,0.001,0.003,0.001,0.003,28.469,60.584,1.0,1.0,161.6,25.42,0.9903,0.9897,29330.0,28941.0,28.995,61.805,2.6459,2.8693,-0.00120425,-0.0017938,5.86789e-05,0.000109,-17.038,-10.615,130.6580197,130.6580116,-48.1068485,-48.106852,1304m485,1304m485w1o0038386,1304m485w2o0032779,212.0,229.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.143, 9.846]",15.0,0.143,1304m485o0036257,130.6299776,-48.1398825,1445.38,1445.361,909.944,909.956,17687.0,32780.0,0.002,0.003,0.002,0.003,23.561,65.368,1.0,1.0,54.03,7.607,0.9474,0.9616,17530.0,32772.0,23.918,66.536,2.6418,2.8663,0.00245208,0.000756144,6.94479e-05,9.9e-05,31.2,39.288,130.6299776,130.6299638,-48.1398825,-48.139897,1304m485,1304m485w1o0037285,1304m485w2o0031864,226.0,233.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[2.098, 5.104, 5.578]",16.0,2.098,1304m485o0101103,130.6234828,-48.0855042,1516.578,1517.155,915.503,915.277,1825.4,1714.7,0.01,0.031,0.01,0.03,10.663,28.577,1.0,1.0,186.3,8.989,0.4776,0.3941,1658.6,1649.1,10.861,29.292,2.6471,2.867,0.0158138,0.0055173,0.000240805,0.000651,-15.329,-14.828,130.6234828,130.6237398,-48.0855042,-48.0850638,1304m485,1304m485w1o0112994,1304m485w2o0148803,220.0,225.0,1.0,1.0,162.0,162.0,160.0,0.0,1.0
"[0.11, 7.84]",17.0,0.11,1304m485o0036233,130.6337674,-48.1409963,1443.916,1443.933,906.636,906.616,9728.7,11198.0,0.003,0.007,0.003,0.006,18.968,45.431,1.0,1.0,21.72,2.59,0.8546,0.7776,9671.4,11241.0,19.241,46.247,2.6441,2.8675,0.00118118,0.000753224,9.22925e-05,0.000178,34.014,40.722,130.6337674,130.6337903,-48.1409963,-48.1409834,1304m485,1304m485w1o0037261,1304m485w2o0052507,228.0,233.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.113, 9.379]",18.0,0.113,1304m485o0036456,130.6523723,-48.1337324,1453.396,1453.405,890.364,890.374,13774.0,13306.0,0.002,0.006,0.002,0.005,21.84,47.72,1.0,1.0,23.88,5.872,0.8671,0.8468,13776.0,13330.0,22.177,48.651,2.6459,2.8693,8.46386e-05,-0.000311196,7.97842e-05,0.000164,33.206,45.622,130.6523723,130.6523618,-48.1337324,-48.133725,1304m485,1304m485w1o0037496,1304m485w2o0032041,227.0,228.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.071],19.0,0.071,1304m485o0036116,130.636055,-48.1445027,1439.323,1439.34,904.646,904.636,6571.5,7364.6,0.004,0.009,0.003,0.008,16.093,38.803,1.0,1.0,14.01,2.9,0.9072,0.8868,6543.3,7419.9,16.393,39.703,2.6456,2.8691,3.98159e-05,-0.000525832,0.000116804,0.000232,40.068,46.079,130.636055,130.6360661,-48.1445027,-48.144489,1304m485,1304m485w1o0037140,1304m485w2o0031739,230.0,233.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.097, 8.265]",20.0,0.097,1304m485o0036357,130.5792226,-48.1368365,1449.428,1449.443,954.279,954.269,37780.0,36827.0,0.001,0.003,0.001,0.003,32.825,68.434,0.99988,0.99992,84.21,13.94,0.9622,0.9592,37694.0,36708.0,33.401,69.79,2.6448,2.8684,-0.000159919,-0.000286996,4.90593e-05,9.3e-05,-0.5331,17.781,130.5792226,130.5792343,-48.1368365,-48.1368253,1304m485,1304m485w1o0037390,1304m485w2o0031957,230.0,231.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[],21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.227, 8.12]",23.0,0.227,1304m485o0038221,130.5952075,-48.0779842,1526.458,1526.479,940.218,940.235,4604.3,5221.2,0.004,0.011,0.004,0.01,13.489,33.546,1.0,1.0,13.86,3.753,0.893,0.9084,4625.8,5259.1,13.747,34.36,2.6441,2.8683,-0.000645578,-0.000531077,0.000140438,0.00028,-17.56,-19.335,130.5952075,130.5951887,-48.0779842,-48.0779684,1304m485,1304m485w1o0039343,1304m485w2o0033598,214.0,224.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[],24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.125, 9.749, 9.847]",25.0,0.125,1304m485o0036821,130.5603366,-48.1225236,1468.181,1468.133,970.764,970.754,57513.0,54643.0,0.001,0.002,0.001,0.002,38.853,80.348,1.0,1.0,704.3,17.04,0.9872,0.9727,56856.0,54538.0,39.481,81.781,2.6427,2.8665,0.00323969,0.000378847,3.99975e-05,7.7e-05,3.0973,2.8885,130.5603366,130.5603483,-48.1225236,-48.1225599,1304m485,1304m485w1o0037878,1304m485w2o0032359,232.0,234.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.703, 8.152]",26.0,0.703,1304m485o0037579,130.6749588,-48.0982005,1499.87,1499.915,870.524,870.628,4308.9,4299.6,0.005,0.013,0.004,0.012,12.967,32.322,1.0,1.0,142.7,1.972,0.9039,0.8723,4354.4,4442.4,13.204,33.087,2.6453,2.8676,0.00548053,-0.000405312,0.000139825,0.000323,-21.207,-14.687,130.6749588,130.6748401,-48.0982005,-48.0981663,1304m485,1304m485w1o0038677,1304m485w2o0033024,215.0,216.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[2.006, 9.638]",27.0,2.006,1304m485o0127788,130.6544176,-48.0809987,1522.428,1522.772,888.438,888.535,934.06,1488.0,0.023,0.04,0.019,0.035,11.201,29.737,1.0,1.0,43.03,8.738,0.1561,0.2205,917.25,1426.6,11.395,30.444,2.6469,2.8689,0.00690716,0.00995761,0.00045657,0.000783,-24.199,-14.458,130.6544176,130.6543066,-48.0809987,-48.0807359,1304m485,1304m485w1o0155357,1304m485w2o0127949,222.0,222.0,1.0,1.0,162.0,162.0,160.0,0.0,1.0
"[1.81, 6.114, 7.923]",28.0,1.81,1304m485o0206091,130.5584433,-48.1201351,0.0,1471.309,0.0,972.416,0.0,2997.5,0.0,0.023,0.0,0.02,0.0,35.257,0.0,1.0,0.0,35.58,0.0,0.2706,0.0,2969.5,0.0,35.883,0.0,2.8692,0.0,0.00835675,0.0,0.000463,0.0,0.13602,0.0,130.5584433,0.0,-48.1201351,1304m485,,1304m485w2o0127247,0.0,226.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
[0.057],29.0,0.057,1304m485o0035772,130.6195619,-48.1554961,1424.955,1424.958,919.075,919.071,16549.0,16072.0,0.002,0.005,0.002,0.004,22.868,49.485,1.0,1.0,20.42,4.302,0.976,0.9746,16434.0,16098.0,23.279,50.546,2.6401,2.8647,0.000517666,-7.42078e-05,7.49796e-05,0.000147,45.101,50.606,130.6195619,130.6195673,-48.1554961,-48.1554934,1304m485,1304m485w1o0036786,1304m485w2o0031453,231.0,229.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.872, 4.312, 7.812]",30.0,0.872,1304m485o0035746,130.6081799,-48.1559113,1424.426,1424.1,929.016,929.037,4548.1,5252.9,0.005,0.012,0.004,0.011,14.579,35.593,1.0,1.0,69.5,3.146,0.797,0.8372,4409.8,5143.0,14.87,36.475,2.642,2.8648,0.00112093,-2.23517e-05,0.000144472,0.000291,35.417,43.147,130.6081799,130.6081566,-48.1559113,-48.15616,1304m485,1304m485w1o0036759,1304m485w2o0031427,222.0,232.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.61, 8.731]",31.0,0.61,1304m485o0100681,130.5568917,-48.0986828,1499.394,1499.378,973.751,973.649,19709.0,20751.0,0.002,0.005,0.002,0.005,28.047,61.001,0.99067,0.99049,92.92,58.7,0.7113,0.682,19707.0,21041.0,28.44,62.168,2.6442,2.869,-0.000944555,0.0037595,6.70323e-05,0.00013,-17.102,-0.36268,130.5568917,130.5570081,-48.0986828,-48.0986948,1304m485,1304m485w1o0112474,1304m485w2o0033006,225.0,229.0,1.0,1.0,35.0,34.0,160.0,0.0,1.0
[],32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5.377],33.0,5.377,1304m485o0201166,130.6474808,-48.1546309,0.0,1426.045,0.0,894.691,0.0,551.46,0.0,0.096,0.0,0.092,0.0,27.924,0.0,0.99993,0.0,6.952,0.0,0.2401,0.0,434.54,0.0,28.694,0.0,2.8669,0.0,0.0266191,0.0,0.002344,0.0,66.329,0.0,130.6474808,0.0,-48.1546309,1304m485,,1304m485w2o0092547,0.0,224.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
[0.391],34.0,0.391,1304m485o0035713,130.6344731,-48.1569777,1422.994,1423.005,906.056,906.055,3668.9,3975.6,0.006,0.015,0.005,0.014,13.722,33.971,0.99947,0.99953,12.5,1.18,0.8058,0.7822,3547.9,3897.4,14.018,34.875,2.64,2.8646,0.00272059,0.00155699,0.000162605,0.000358,57.715,64.689,130.6344731,130.6344748,-48.1569777,-48.1569694,1304m485,1304m485w1o0036725,1304m485w2o0031399,228.0,230.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.162, 8.062]",35.0,0.162,1304m485o0037879,130.6753959,-48.08805,1513.157,1513.163,870.112,870.119,79397.0,78060.0,0.001,0.002,0.001,0.002,45.314,92.98,1.0,1.0,75.37,12.11,0.9921,0.9917,79452.0,77949.0,46.128,94.681,2.6409,2.8655,0.000311136,0.000230789,3.55226e-05,6.4e-05,-22.521,-15.088,130.6753959,130.675388,-48.08805,-48.0880461,1304m485,1304m485w1o0038986,1304m485w2o0033302,222.0,227.0,1.0,1.0,40.0,8.0,160.0,0.0,1.0
"[2.946, 8.069, 9.904]",36.0,2.946,1304m485o0035639,130.6254319,-48.1594334,1419.792,1419.747,913.957,913.95,6901.8,7182.6,0.004,0.009,0.003,0.008,16.543,38.656,1.0,1.0,130.7,21.89,0.8939,0.8822,6723.0,7157.7,16.834,39.523,2.6407,2.8657,0.00471443,0.00371253,0.000110733,0.000234,52.867,58.015,130.6254319,130.6254398,-48.1594334,-48.1594675,1304m485,1304m485w1o0036651,1304m485w2o0031339,231.0,236.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.442, 5.58]",37.0,0.442,1304m485o0035773,130.5860489,-48.1550569,1425.569,1425.523,948.342,948.344,5982.3,6072.6,0.004,0.011,0.004,0.01,16.11,37.986,1.0,1.0,11.81,3.65,0.7701,0.7623,6048.5,6192.9,16.397,38.872,2.6459,2.8694,-0.000537634,-0.00117296,0.00012763,0.000273,10.115,29.044,130.5860489,130.586047,-48.1550569,-48.1550919,1304m485,1304m485w1o0036787,1304m485w2o0031454,235.0,232.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.037],38.0,0.037,1304m485o0037241,130.5490696,-48.1091401,1485.709,1485.713,980.599,980.59,95435.0,94091.0,0.001,0.001,0.001,0.001,49.775,101.96,1.0,1.0,325.2,40.52,0.9886,0.9834,95620.0,94241.0,50.782,104.02,2.6457,2.8689,8.04663e-05,-0.0002895,3.237e-05,5.9e-05,-6.7675,-9.2265,130.5490696,130.5490798,-48.1091401,-48.1091365,1304m485,1304m485w1o0038318,1304m485w2o0032716,222.0,221.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[8.789],39.0,8.789,1304m485o0201166,130.6474808,-48.1546309,0.0,1426.045,0.0,894.691,0.0,551.46,0.0,0.096,0.0,0.092,0.0,27.924,0.0,0.99993,0.0,6.952,0.0,0.2401,0.0,434.54,0.0,28.694,0.0,2.8669,0.0,0.0266191,0.0,0.002344,0.0,66.329,0.0,130.6474808,0.0,-48.1546309,1304m485,,1304m485w2o0092547,0.0,224.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
[0.068],40.0,0.068,1304m485o0037930,130.5534687,-48.0871091,1514.548,1514.558,976.733,976.723,22292.0,22613.0,0.002,0.004,0.001,0.004,26.692,57.516,1.0,1.0,99.11,14.9,0.8916,0.8832,22137.0,22834.0,27.22,58.851,2.6446,2.8685,-0.000766516,-0.000587583,6.51293e-05,0.000123,-13.692,-7.1938,130.5534687,130.5534802,-48.0871091,-48.0871013,1304m485,1304m485w1o0039039,1304m485w2o0033349,225.0,232.0,1.0,1.0,34.0,162.0,160.0,0.0,1.0
"[0.887, 9.891]",41.0,0.887,1304m485o0035915,130.5623344,-48.1504993,1431.555,1431.496,969.048,969.027,3325.4,3617.6,0.006,0.015,0.005,0.014,12.206,31.683,1.0,1.0,35.11,5.308,0.8677,0.8365,3361.9,3624.3,12.458,32.499,2.6421,2.8668,0.00114316,8.01682e-05,0.000167386,0.000368,-2.3678,12.535,130.5623344,130.5623584,-48.1504993,-48.1505449,1304m485,1304m485w1o0036933,1304m485w2o0031569,227.0,224.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.627],42.0,0.627,1304m485o0035774,130.5695924,-48.1551853,1425.415,1425.41,962.714,962.734,4302.5,4971.6,0.005,0.012,0.004,0.011,13.328,34.037,1.0,1.0,40.14,6.704,0.9,0.8943,4424.7,5137.5,13.57,34.824,2.645,2.8685,5.13792e-05,-0.000821352,0.000145293,0.000295,-1.6059,14.393,130.5695924,130.5695704,-48.1551853,-48.1551894,1304m485,1304m485w1o0036788,1304m485w2o0031455,228.0,226.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.414, 9.28]",43.0,0.414,1304m485o0100985,130.6898806,-48.0890509,1511.817,1511.831,857.448,857.493,9675.1,10313.0,0.004,0.009,0.003,0.008,23.354,53.295,1.0,1.0,231.5,14.9,0.3623,0.3168,9783.3,10313.0,23.581,53.98,2.6453,2.8683,-0.00191015,-0.000511944,0.000105722,0.000215,-21.151,-17.58,130.6898806,130.6898296,-48.0890509,-48.0890407,1304m485,1304m485w1o0112840,1304m485w2o0094520,216.0,221.0,1.0,1.0,35.0,0.0,160.0,0.0,1.0
"[4.859, 6.851]",44.0,4.859,1304m485o0127291,130.5433234,-48.129178,1459.479,1458.768,985.636,985.577,422.1,401.94,0.036,0.12,0.034,0.113,8.53,25.045,1.0,1.0,37.49,3.732,0.3501,0.2238,320.92,381.91,8.7322,25.723,2.6463,2.8687,0.0184616,0.0178504,0.0008158,0.002578,13.601,4.933,130.5433234,130.5433922,-48.129178,-48.1297208,1304m485,1304m485w1o0154416,1304m485w2o0142276,229.0,225.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.219, 9.288]",45.0,0.219,1304m485o0059844,130.5408585,-48.1318169,1456.026,1456.03,987.792,987.838,2093.6,2368.0,0.009,0.024,0.008,0.022,11.596,30.558,1.0,1.0,17.91,4.477,0.584,0.5088,1966.6,2302.8,11.81,31.268,2.6417,2.8653,0.00253254,0.00155204,0.000222662,0.000515,11.901,4.698,130.5408585,130.540806,-48.1318169,-48.1318135,1304m485,1304m485w1o0062263,1304m485w2o0093234,227.0,225.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.618, 5.174]",46.0,0.618,1304m485o0038729,130.6488375,-48.0619745,1547.343,1547.347,893.27,893.385,3879.0,4501.2,0.005,0.012,0.005,0.012,13.061,32.782,1.0,1.0,34.62,3.003,0.746,0.7906,3892.4,4546.6,13.303,33.575,2.6444,2.8693,0.000204921,0.000815272,0.000155029,0.000312,-27.977,-22.769,130.6488375,130.6487066,-48.0619745,-48.0619715,1304m485,1304m485w1o0039865,1304m485w2o0034022,216.0,213.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.101, 6.048]",47.0,0.101,1304m485o0036165,130.5486329,-48.1434418,1440.803,1440.905,981.009,980.994,9812.9,10591.0,0.003,0.007,0.002,0.006,18.697,42.851,1.0,1.0,15.6,15.52,0.8773,0.8808,9733.7,10475.0,19.023,43.795,2.6405,2.8647,-5.90086e-05,0.00204951,9.71332e-05,0.000184,2.478,11.902,130.5486329,130.5486506,-48.1434418,-48.1433638,1304m485,1304m485w1o0037191,1304m485w2o0031777,236.0,238.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.1, 3.822]",48.0,0.1,1304m485o0100913,130.6949409,-48.0906753,1509.679,1509.684,853.029,852.964,21569.0,20684.0,0.003,0.007,0.002,0.006,44.449,95.175,1.0,1.0,564.7,40.19,0.1679,0.1546,21894.0,20770.0,45.044,96.585,2.6414,2.8661,-0.000371754,-0.000286341,0.000112267,0.000233,-20.944,-18.896,130.6949409,130.6950153,-48.0906753,-48.0906716,1304m485,1304m485w1o0112751,1304m485w2o0094465,216.0,225.0,1.0,1.0,33.0,0.0,168.0,0.0,1.0
[0.468],49.0,0.468,1304m485o0035528,130.6584728,-48.1633243,1414.645,1414.71,885.115,885.144,4994.0,6032.5,0.005,0.011,0.004,0.01,15.579,37.931,0.99983,0.99988,10.34,3.071,0.7707,0.8071,5046.9,5975.1,15.871,38.841,2.6422,2.8666,0.000437796,0.00150293,0.00013791,0.000268,54.182,68.599,130.6584728,130.6584393,-48.1633243,-48.1632746,1304m485,1304m485w1o0036536,1304m485w2o0031238,231.0,231.0,1.0,1.0,34.0,34.0,160.0,0.0,1.0
[],50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.204],51.0,0.204,1304m485o0038656,130.5742282,-48.0647465,1543.809,1543.809,958.551,958.549,68213.0,66133.0,0.001,0.002,0.001,0.002,42.003,86.244,1.0,1.0,184.3,26.38,0.9942,0.9931,68044.0,66049.0,42.831,87.966,2.6454,2.8684,0.000338852,-0.00034827,3.79234e-05,7e-05,-19.709,-12.586,130.5742282,130.5742302,-48.0647465,-48.064746,1304m485,1304m485w1o0039791,1304m485w2o0033963,212.0,222.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[8.372],52.0,8.372,1304m485o0101085,130.6958802,-48.0855367,1516.405,1516.233,852.19,852.25,1355.2,1540.9,0.014,0.035,0.012,0.032,10.854,28.928,1.0,1.0,48.76,2.514,0.3048,0.2707,1403.1,1566.8,11.067,29.65,2.6435,2.8672,-0.00749046,-0.00136876,0.000323749,0.000728,-21.61,-20.155,130.6958802,130.6958128,-48.0855367,-48.0856679,1304m485,1304m485w1o0112969,1304m485w2o0094623,218.0,220.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[6.013, 7.415]",53.0,6.013,1304m485o0035351,130.6322005,-48.1691846,1407.017,1407.033,908.069,907.718,691.83,726.02,0.025,0.07,0.024,0.066,9.8233,26.924,0.9997,0.99973,48.03,4.124,0.3768,0.3712,465.42,591.21,10.11,27.829,2.64,2.8666,0.0140758,0.013517,0.000565446,0.001505,51.789,58.015,130.6322005,130.6326026,-48.1691846,-48.1691718,1304m485,1304m485w1o0036358,1304m485w2o0092040,231.0,232.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.719],54.0,0.719,1304m485o0035820,130.550452,-48.1540301,1426.941,1426.963,979.429,979.425,3991.5,4771.4,0.005,0.012,0.005,0.012,13.459,34.589,1.0,1.0,23.66,5.237,0.744,0.7239,3965.3,4706.9,13.729,35.491,2.6448,2.8678,0.00035131,0.000446379,0.000151798,0.000307,-3.7461,11.01,130.550452,130.5504569,-48.1540301,-48.1540127,1304m485,1304m485w1o0036835,1304m485w2o0031496,228.0,233.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[2.013, 7.649, 8.78]",55.0,2.013,1304m485o0205891,130.6297623,-48.1746871,0.0,1399.817,0.0,910.21,0.0,505.32,0.0,0.099,0.0,0.097,0.0,26.379,0.0,1.0,0.0,3.237,0.0,0.2839,0.0,515.74,0.0,27.123,0.0,2.8664,0.0,0.0122899,0.0,0.002046,0.0,53.615,0.0,130.6297623,0.0,-48.1746871,1304m485,,1304m485w2o0126349,0.0,224.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
"[0.316, 9.785, 9.984]",56.0,0.316,1304m485o0035771,130.6885005,-48.155391,1424.972,1424.976,858.869,858.853,4458.5,4833.1,0.005,0.013,0.005,0.012,14.826,35.934,1.0,1.0,27.18,2.6,0.8585,0.8425,4426.4,4835.3,15.118,36.813,2.6406,2.8652,0.00177336,0.00074923,0.000145157,0.000313,85.573,85.047,130.6885005,130.6885191,-48.155391,-48.1553881,1304m485,1304m485w1o0036785,1304m485w2o0031452,222.0,220.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.715, 7.988, 9.289, 9.572]",57.0,0.715,1304m485o0037401,130.7110808,-48.1032242,1493.214,1493.221,838.961,838.966,8390.3,9462.7,0.003,0.007,0.003,0.006,17.042,40.549,1.0,1.0,35.28,8.106,0.9663,0.9676,8566.9,9620.6,17.344,41.442,2.6407,2.8654,-0.000494003,-0.000954866,0.000105245,0.000198,0.28755,1.991,130.7110808,130.7110754,-48.1032242,-48.1032187,1304m485,1304m485w1o0038486,1304m485w2o0032857,217.0,221.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
[0.105],58.0,0.105,1304m485o0036259,130.5339537,-48.1405154,1444.641,1444.654,993.83,993.827,9470.6,9789.3,0.003,0.007,0.002,0.006,18.186,41.833,1.0,1.0,31.7,6.204,0.9058,0.8614,9451.3,9666.2,18.541,42.836,2.6428,2.8671,0.000582695,0.00160563,9.74165e-05,0.000193,4.5047,1.7914,130.5339537,130.5339575,-48.1405154,-48.1405057,1304m485,1304m485w1o0037287,1304m485w2o0031866,230.0,233.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.113],59.0,0.113,1304m485o0038673,130.5615311,-48.0639306,1544.887,1544.888,969.658,969.655,48534.0,74274.0,0.001,0.002,0.001,0.002,36.108,91.107,1.0,1.0,85.36,18.24,0.9847,0.9895,48393.0,74098.0,36.798,92.95,2.6439,2.8673,0.000552356,3.35574e-05,4.44076e-05,6.6e-05,-19.451,-11.725,130.5615311,130.5615346,-48.0639306,-48.0639299,1304m485,1304m485w1o0039809,1304m485w2o0033979,218.0,221.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.171],60.0,0.171,1304m485o0035962,130.5406022,-48.1493693,1433.047,1433.047,988.028,988.05,9173.8,10076.0,0.003,0.007,0.002,0.006,17.959,42.278,1.0,1.0,23.76,4.917,0.9,0.8675,9166.8,9910.2,18.286,43.319,2.6399,2.8647,0.000685692,0.00085938,9.96397e-05,0.00019,-1.2233,5.6223,130.5406022,130.5405776,-48.1493693,-48.1493692,1304m485,1304m485w1o0036982,1304m485w2o0031609,224.0,237.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.106],61.0,0.106,1304m485o0035062,130.6149266,-48.1774325,1396.243,1396.251,923.166,923.168,64529.0,63720.0,0.001,0.002,0.001,0.002,41.322,85.364,1.0,1.0,119.7,18.73,0.9973,0.997,64228.0,63674.0,42.097,87.008,2.6421,2.8664,0.00107312,0.000613809,3.90183e-05,7.1e-05,42.545,45.883,130.6149266,130.614925,-48.1774325,-48.1774269,1304m485,1304m485w1o0036061,1304m485w2o0030845,236.0,238.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.389, 7.417]",62.0,0.389,1304m485o0039084,130.6345195,-48.0509875,1561.75,1561.748,905.772,905.786,7619.7,8282.6,0.003,0.007,0.003,0.007,16.159,38.351,1.0,1.0,8.981,4.043,0.9264,0.9307,7620.1,8296.1,16.437,39.185,2.643,2.8669,0.000500262,0.00088799,0.000106246,0.000208,-29.021,-24.061,130.6345195,130.6345039,-48.0509875,-48.0509891,1304m485,1304m485w1o0040227,1304m485w2o0034335,215.0,224.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.203, 8.328]",63.0,0.203,1304m485o0035848,130.5444117,-48.153592,1427.517,1427.525,984.704,984.709,18374.0,18374.0,0.002,0.004,0.002,0.004,23.752,52.19,1.0,1.0,48.63,8.616,0.9506,0.9205,18399.0,18287.0,24.157,53.399,2.6451,2.8687,-0.000531793,-0.000319779,7.07155e-05,0.000136,-3.6395,8.8261,130.5444117,130.5444062,-48.153592,-48.1535863,1304m485,1304m485w1o0036866,1304m485w2o0031517,228.0,229.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.514, 6.795, 8.155, 8.427]",64.0,0.514,1304m485o0205884,130.6276654,-48.1773099,0.0,1396.386,0.0,912.046,0.0,465.97,0.0,0.111,0.0,0.101,0.0,26.349,0.0,1.0,0.0,3.119,0.0,0.2797,0.0,479.84,0.0,27.032,0.0,2.8666,0.0,0.00625187,0.0,0.002158,0.0,50.558,0.0,130.6276654,0.0,-48.1773099,1304m485,,1304m485w2o0126305,0.0,221.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
"[0.434, 7.426]",65.0,0.434,1304m485o0035688,130.6915348,-48.1573222,1422.437,1422.407,856.226,856.249,3461.2,3903.0,0.007,0.016,0.006,0.015,14.301,34.838,1.0,1.0,26.27,5.985,0.7419,0.7497,3398.1,3949.3,14.558,35.632,2.6441,2.8683,-0.00215137,-0.00199157,0.000174624,0.000367,90.513,87.892,130.6915348,130.6915078,-48.1573222,-48.1573454,1304m485,1304m485w1o0036700,1304m485w2o0031377,222.0,223.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
