name,usrid,ra_pnt,dec_pnt,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,_q,_rs_gaia,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_rs_2mass,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,Jmag_2mass,Jcmsig_2mass,e_Jmag_2mass,Jsnr_2mass,Hmag_2mass,Hcmsig_2mass,e_Hmag_2mass,Hsnr_2mass,Kmag_2mass,Kcmsig_2mass,e_Kmag_2mass,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass,_rs_catwise,_r_catwise,objID_catwise,RA_ICRS_catwise,e_RA_ICRS_catwise,DE_ICRS_catwise,e_DE_ICRS_catwise,Name_catwise,ePos_catwise,Xpos_catwise,Ypos_catwise,skyW1_catwise,e_skyW1_catwise,confW1_catwise,skyW2_catwise,e_skyW2_catwise,confW2_catwise,nW1_catwise,mW1_catwise,nW2_catwise,mW2_catwise,_tab1_20_catwise,RAPMdeg_catwise,e_RAPMdeg_catwise,DEPMdeg_catwise,e_DEPMdeg_catwise,ePosPM_catwise,pmRA_catwise,e_pmRA_catwise,pmDE_catwise,e_pmDE_catwise,snrW1pm_catwise,snrW2pm_catwise,FW1pm_catwise,e_FW1pm_catwise,FW2pm_catwise,e_FW2pm_catwise,W1mproPM_catwise,e_W1mproPM_catwise,chi2W1pm_catwise,W2mproPM_catwise,e_W2mproPM_catwise,chi2W2pm_catwise,chi2pm_catwise,pmQual_catwise,Dist_catwise,dW1mpro_catwise,chi2dW1mpro_catwise,dW2mpro_catwise,chi2dW2mpro_catwise,ELONavg_catwise,e_ELONavg_catwise,ELATavg_catwise,e_ELATavg_catwise,dELON_catwise,e_dELON_catwise,dELAT_catwise,e_dELAT_catwise,snrdELON_catwise,snrdELAT_catwise,chi2pmRA_catwise,chi2pmDE_catwise,ka_catwise,k1_catwise,k2_catwise,km_catwise,plx1_catwise,e_plx1_catwise,plx2_catwise,e_plx2_catwise,Sep_catwise,ccf_catwise,abf_catwise,WISEA_catwise,_rs_unwise,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise,_rs_allwise,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
2CXO J084229.2-480705,1.0, 08 42 26.84,-48 07 04.72,130.62174999999996,-48.11833333333333,0.87,0.78,47.8,2.26,False,False,False,False,False,1.2666269218449942e-15,5.854955588067394e-16,5.848103474528919e-16,4.7116815798198845e-16,3.5468390446292763e-16,2.443796227619365e-16,3.271326699291748e-16,2.4715221274552564e-16,,,0.462,,,,,,,,,,,0,1.37,3.271326699291748e-16,2.4715221274552564e-16,6.740176770220973e-16,3.931008152155485e-16,1.4207035128782937e-15,8.65889777868e-16,,0.0,,,1.37,0,2.4218538598295656e-15,9.825362968381538e-16,1,"[0.26271032024038515, 4.9610247103552245, 7.385398989032092, 7.912874895123227]",0.26271032024038515,Gaia DR3 5329110144320086400,130.6218016173,-48.11826900674,1.6361480689213768e+18,5329110144320086400,309017148.0,0.0377,0.0427,0.6768,0.0443,15.2765,7.818,-6.562,0.052,4.251,0.055,-0.0216,-0.0852,-0.085,0.1742,-0.1027,0.187,-0.2905,0.0636,-0.0351,-0.096,371.0,0.0,369.0,2.0,11.7037,810.3,0.372,14.36,31.0,0.0,1.439,,,,,,,,42.0,26.0,0.080449,46.0,19.0,0.0,0.0179,137.0,0.0,0.0,1.463,0.159,0.103,0.174,0.098,-51.319,-70.977,6.401,-29.678,0.0,358.0,7802.3203,5.0844,1534.6,15.956807,0.002845,39.0,3161.2,11.398,277.34,16.588928,0.004807,37.0,6758.9,13.552,498.74,15.173203,0.004362,1.271,0,3,0,2,0.0,1.415725,0.632121,0.783604,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.63907934297,-3.59665804617,158.78122523937,-62.20843177144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999993,5716.3,5688.9,5743.4,4.4615,4.441,4.4815,-0.4719,-0.5046,-0.4395,884.8193,856.0472,914.5655,1.4293,1.4107,1.4463,1.1422,1.1265,1.1564,0.6223,0.6136,0.63,MARCS,,,,,,,,,,,,,,,,,441247046,0.186984,1,0,8,,,,,,,,,,,,J084229.25-480705.7,0.161951,8,108252977,1,0,,,,,,,S66G054840,0.111873,8,178915131,1,0,,,,,,08422924-4807058,0.025229,8,101991192,1,0,,,,,,130.62184530016,-48.11828789791,0.837319,0.899082,-0.1107,"[0.291, 7.283]",0.291,130.621856,-48.118294,0.07,0.06,0.0,08422924-4807058,14.218,0.026,0.029,74.2,13.628,0.029,0.03,47.6,13.437,0.048,0.049,31.0,AAA,222,111,000,665555,7.5,277.0,157282583.0,0.0,0.0,157282581.0,s,1998-11-21,114.0,266.639,-3.597,-87.7,2451138.849,0.72,0.72,0.84,14.246,0.034,13.674,0.088,13.348,0.086,973.0,165.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.414, 7.213]",0.414,1304m485o0036949,130.6218867,-48.1182633,1473.694,1473.687,916.967,916.977,4187.4,3934.1,0.005,0.014,0.005,0.014,13.793,32.978,1.0,1.0,43.24,7.157,0.7388,0.687,4229.3,4143.4,14.042,33.778,2.6414,2.8661,-0.00148886,-0.00324464,0.000144939,0.000349,-7.1285,-2.2088,130.6218867,130.6218762,-48.1182633,-48.1182691,1304m485,1304m485w1o0038011,1304m485w2o0032464,225.0,233.0,1.0,1.0,40.0,40.0,160.0,0.0,1.0,[0.408],0.408,J084229.25-480705.7,130.6218797,-48.1182602,0.0601,0.0533,96.8,Im,13.438,0.027,13.588,0.034,12.556,,9.077,,14.218,0.029,13.628,0.03,13.437,0.049,1834.951,2948.379,1.3040485013510446e+18,39.5,1.49,32.1,1.16,-8.0,1.25,-3.9,1.08,1.27,2.0,0.0,0.0,0.0,0.0,0.0,hhH0,0.0,76nn,38,38,38,38,0,18,0.0,20.0,0.0,130.621879,0.0613,-48.1182621,0.0554,-0.0026,50,78,98,81,1.49,1.16,1.25,1.08,1.27,2N000,AAUU,3.0,11.0,39.684,39.667,20.774,20.923,157282581,0.134,2M
2CXO J084225.2-480704,2.0, 08 42 26.66,-48 07 04.90,130.6053333333333,-48.11784166666667,0.79,0.75,144.5,2.15,False,False,False,False,False,3.268823978429293e-15,1.3550157130894028e-15,1.2862975399461625e-15,5.706734996717578e-16,9.829455923074516e-16,8.687443993204993e-16,9.99580846175679e-16,8.693000104341633e-16,0.676,0.692,0.212,,,,,,,,,,,0,1.76,9.99580846175679e-16,8.693000104341633e-16,9.829455923074516e-16,8.687443993204993e-16,1.3313877811342044e-15,6.479812287978799e-16,,-1.0,,,,0,3.313914219617335e-15,1.3893448140638025e-15,2,"[4.431163247427521, 7.627465221825994, 8.175669697029662, 8.373526597192631, 8.479721658024776]",4.431163247427521,Gaia DR3 5329110041240848384,130.60615024021,-48.11894513522,1.6361480689213768e+18,5329110041240848384,1426950693.0,0.8761,1.2709,3.112,1.1456,2.7165,3.226,-2.566,1.905,1.955,2.014,0.1115,0.2532,0.3075,0.0629,-0.0835,0.204,0.5591,0.0107,-0.2247,0.1671,123.0,0.0,123.0,0.0,-1.7218,99.22,0.0,0.0,95.0,0.0,,1.4789,0.3269,-0.281,-0.054,-0.185,0.044,0.135,14.0,9.0,3.036336,18.0,5.0,0.0,0.0439,26.6,0.0,0.0,0.887,0.0573,0.227,0.12,0.228,-97.28,-83.702,-52.752,-15.058,0.0,130.0,90.01803,1.0624,84.733,20.801542,0.013106,13.0,34.776,10.217,3.4037,21.485332,0.318996,16.0,80.078,5.577,14.359,19.989117,0.07571,1.276,0,0,0,0,0.0,1.496216,0.68379,0.812426,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.63318371978,-3.60531896673,158.76339332204,-62.21479735687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.60616732452,-48.11895382393,30.22877,31.524305,0.1622,[7.655],7.655,130.60215,-48.117912,0.09,0.09,90.0,08422451-4807044,15.869,0.064,0.065,16.2,15.357,0.104,0.104,9.7,15.318,0.182,0.182,5.5,ABC,222,111,000,360606,8.9,291.0,157282594.0,0.0,0.0,157282586.0,s,1998-11-21,114.0,266.631,-3.607,-40.3,2451138.849,0.93,1.06,1.09,15.693,0.079,15.799,0.081,16.186,0.488,972.0,212.0,ne,0.0,1.0,U,0.2,319,18.9,17.2,1.0,,9546.0,219557.0,257.0,Opt,[7.723],7.723,1304m485_b0-063397,130.6021209,0.0436,-48.1177933,0.0529,J084224.50-480704.0,0.0077,935.24,1475.336,40.11,21.9,0.0,90.21,31.2,2.53,12.0,12.0,11.0,12.0,57230.922805,130.6021224,0.0443,-48.1177992,0.0538,0.009,-0.03139,0.0167,0.00105,0.0198,71.3,19.5,690.0,10.0,380.0,20.0,15.4,0.015,5.052,16.053,0.056,1.999,3.498,3N000,0.211,-0.237,57.906,0.051,0.219,158.757199,0.046,-62.215337,0.051,0.059,0.092,-0.184,0.102,0.639,1.806,0.391,3.58,3,3,3,3,0.045,0.047,0.032,0.046,,,H0,WISEA,[7.43],7.43,1304m485o0100094,130.6022421,-48.1178582,1474.25,1474.151,934.135,934.061,828.47,606.4,0.017,0.074,0.016,0.071,8.7014,24.311,1.0,1.0,13.53,3.674,0.6222,0.5361,920.49,753.22,8.8881,24.957,2.6418,2.8651,-0.00510836,-0.00824481,0.000421477,0.001598,-8.2328,-1.4033,130.6022421,130.6023277,-48.1178582,-48.1179331,1304m485,1304m485w1o0111756,1304m485w2o0093638,219.0,225.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084232.9-480634,3.0, 08 42 26.84,-48 07 04.72,130.637375,-48.10957222222223,0.92,0.79,35.9,1.91,False,False,False,False,False,8.127910366339422e-15,4.6126315570424026e-15,1.927116119412749e-15,1.6550865622700789e-15,5.206540585710739e-16,3.476922659318217e-16,5.6801401883556005e-15,4.291406347647311e-15,,,0.714,,,,,,,,,,,0,1.56,5.6801401883556005e-15,4.291406347647311e-15,7.410345223886507e-16,4.62030755672199e-16,2.3839018225159918e-15,1.4482693178019254e-15,,0.0,,,1.56,0,8.805076533260243e-15,4.552705226203549e-15,3,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9.197],9.197,1304m485_b0-126021,130.637169,0.0798,-48.1070212,0.0899,J084232.92-480625.2,0.0229,904.584,1489.391,18.14,15.9,3.32,43.21,26.4,4.26,12.0,12.0,0.0,12.0,57282.667145,130.6371721,0.0807,-48.1070266,0.0898,0.0234,-0.01003,0.0344,0.06395,0.0371,42.5,1.7,320.0,8.0,34.0,20.0,16.225,0.026,2.117,17.817,,1.273,1.682,1N000,0.0,0.179,11.626,0.016,0.197,158.786105,0.08,-62.193384,0.09,-0.045,0.162,0.0,0.182,0.278,0.0,0.0316,0.0551,3,3,3,3,-0.012,0.081,-0.024,0.083,,,00,WISEA,[9.147],9.147,1304m485o0127502,130.6370941,-48.1070383,1488.367,1487.798,903.65,903.679,336.83,214.1,0.04,0.203,0.036,0.191,7.5207,22.661,1.0,1.0,20.06,4.023,0.3836,0.2841,375.02,293.65,7.7207,23.353,2.6458,2.8677,-0.00799376,-0.00738823,0.000848484,0.004055,-19.881,-16.745,130.6370941,130.6370624,-48.1070383,-48.107473,1304m485,1304m485w1o0154824,1304m485w2o0142398,223.0,223.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084227.5-480737,4.0, 08 42 26.66,-48 07 04.90,130.61462499999996,-48.12695277777778,0.86,0.79,84.6,2.92,False,False,False,False,False,2.0561175649915063e-15,7.147771099691862e-16,4.073234279472338e-16,3.406706098255065e-16,1.0046806164325849e-15,3.82654617752242e-16,6.441135206116876e-16,4.98422808516931e-16,0.705,0.353,0.554,,,,,,,,,,,0,2.67,6.99383263905039e-16,5.014812231509608e-16,9.136035622560028e-16,4.197918423909374e-16,7.560144340160268e-16,4.665499499664502e-16,0.2329607859673723,1.0,0.705,0.371,2.67,0,2.3690012601770687e-15,8.033538846141584e-16,4,"[0.3413846697256281, 2.8159645785706644, 3.7798407919780286, 6.8597874140928745, 6.864674231352165, 8.01867411466752, 9.096736285951486, 9.560043870216973]",0.3413846697256281,Gaia DR3 5329110041240868992,130.61476035038,-48.12698159655,1.6361480689213768e+18,5329110041240868992,286325793.0,0.0446,0.0499,1.3926,0.0534,26.0655,5.526,-4.358,0.057,3.398,0.069,-0.0418,-0.1768,-0.0259,0.1654,-0.0325,0.1486,-0.218,0.1351,-0.0983,-0.112,346.0,0.0,346.0,0.0,0.6457,375.0,0.0,0.0,31.0,0.0,1.317,,,,,,,,39.0,24.0,0.097905,42.0,18.0,1.0,0.0131,142.0,0.0,0.0,1.024,0.192,0.0903,0.22,0.0377,-60.2,-81.078,12.031,-9.08,0.0,342.0,3049.6631,4.4106,691.43,16.976738,0.003171,36.0,732.55,9.9175,73.864,18.176456,0.014962,36.0,3484.0,15.949,218.45,15.892709,0.006244,1.383,0,14,0,14,0.0,2.283748,1.199718,1.084029,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.64307543779,-3.60571875427,158.7832230856,-62.21828746923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.997667,3654.1,3607.1,3680.3,4.3848,4.3104,4.4768,-0.2857,-0.3412,-0.2593,546.2098,449.5802,608.4435,0.6993,0.6503,0.7298,0.4727,0.4391,0.4937,0.2791,0.2592,0.2912,PHOENIX,,,,,,,,,,,,,,,,,441247057,0.084516,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G054473,0.571486,8,178841695,1,0,,,,,,08422754-4807371,0.058717,8,101953873,1,0,,,,,,130.61478936511,-48.126996697,0.919637,1.114364,-0.1252,"[0.376, 8.89]",0.376,130.614773,-48.126987,0.07,0.06,0.0,08422754-4807371,14.422,0.037,0.039,61.5,13.696,0.042,0.043,44.7,13.49,0.043,0.044,29.5,AAA,222,111,ccc,666655,9.0,220.0,157282496.0,0.0,0.0,157282513.0,s,1998-11-21,114.0,266.643,-3.606,-70.6,2451138.849,0.94,0.96,0.81,14.36,0.06,13.611,0.044,13.447,0.038,1005.0,182.0,ne,0.0,1.0,U,0.6,23,15.7,15.9,1.0,,9546.0,219557.0,257.0,Opt,"[0.883, 9.92]",0.883,1304m485_b0-015116,130.6144774,0.0347,-48.1271775,0.0403,J084227.47-480737.8,0.0103,924.459,1463.036,45.6,27.2,6.28,87.48,38.7,10.38,12.0,12.0,12.0,12.0,57140.632094,130.6144791,0.0352,-48.1271757,0.0408,0.0102,0.02406,0.009,0.01225,0.0105,49.9,74.2,5200.0,100.0,5100.0,70.0,13.217,0.022,9.713,13.235,0.015,5.116,7.357,2N000,1.216,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,D0,WISEA,[0.332],0.332,1304m485o0099834,130.6147328,-48.1270106,1462.252,1462.335,923.237,923.286,4467.6,4937.1,0.006,0.014,0.005,0.013,16.153,38.893,1.0,1.0,50.45,6.951,0.3961,0.3548,4674.4,5031.7,16.406,39.699,2.6433,2.8683,-0.00353473,-0.000970304,0.000155353,0.000324,1.9011,18.368,130.6147328,130.6146762,-48.1270106,-48.1269472,1304m485,1304m485w1o0111435,1304m485w2o0093373,232.0,236.0,1.0,1.0,34.0,32.0,160.0,0.0,1.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
