src,KS,KP,RA,DEC,COMPONENT,NET_COUNTS,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,NET_FLUX_APER_0.7-1.2,NET_FLUX_APER_LO_0.7-1.2,NET_FLUX_APER_HI_0.7-1.2,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,NET_FLUX_APER_medium,NET_FLUX_APER_LO_medium,NET_FLUX_APER_HI_medium,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,NET_FLUX_APER_hard,NET_FLUX_APER_LO_hard,NET_FLUX_APER_HI_hard,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,SRC_SIGNIFICANCE_broad,THETA_broad,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,NET_FLUX_APER_0.7-7.0,NET_FLUX_APER_LO_0.7-7.0,NET_FLUX_APER_HI_0.7-7.0,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0
11,0.0385925586323362,0.2033443078041819,92.11970649460075,13.97424866940341,11,4.0,2.0,0.912882,1.0735561836721348,1.0,1.0,4.71705362597804e-16,1.1256596783039305e-16,1.2114241543129987e-15,6.873974100000001e-16,1.64037895e-16,1.7653601000000001e-15,5.3712029880000006e-15,1.281763386e-15,1.3794214680000002e-14,0.88549,1.0735561836721348,0.9583118888317036,1.0008685720976458,2.0072768260334047e-16,4.4115996400770704e-17,5.249803755364744e-16,7.26364968e-16,1.5964073264999999e-16,1.899724785e-15,8.860636256e-15,1.9473935638e-15,2.3173984220000003e-14,1.34867,1.0735561836721348,2.0,1.4142135623730951,4.860267263150806e-16,2.0443993748468894e-16,9.489100670138018e-16,9.962067066000001e-16,4.1903958320000004e-16,1.9449765240000002e-15,1.8572913680999997e-15,7.812420812e-16,3.626143133999999e-15,0.807367,1.0735561836721348,0.8758647194465796,1.0025649717729148,5.017443359929416e-16,7.167794989642887e-17,1.3738260050127403e-15,1.2916167537e-15,1.8451716206000002e-16,3.5365754179000002e-15,1.4143629825000002e-15,2.0205238350000003e-16,3.8726668275e-15,1.95725,1.0735561836721348,3.9591717701953923,2.0004166926790474,1.2979993779361828e-15,7.368833839577228e-16,2.075440923590646e-15,4.409090063e-15,2.503071466e-15,7.049930923e-15,7.810472639000001e-15,4.434060298e-15,1.2488584219e-14,1.95697,1.0735561836721348,4.0,2.0,1.5684202928139228e-15,8.962431880623588e-16,2.5163704963792643e-15,4.176019614000001e-15,2.3863049652e-15,6.699997824e-15,6.466435129000001e-15,3.6951182422e-15,1.0374736064e-14
12,0.188519206295856,0.0796530538419699,92.14205963608738,13.990195160089526,12,146.0,12.083045973594572,5.56225,2.6826837964018626,30.795966009898216,5.568512007154458,1.607428990351387e-14,1.3346358149248107e-14,1.9124843602478945e-14,1.15166478e-14,9.562183284e-15,1.370225928e-14,9.03608811e-14,7.5025938258e-14,1.0750942836e-13,5.7348,2.6826837964018626,32.795966009898216,5.745287283837369,3.351909818612526e-14,2.8061215893947974e-14,3.9689250607149025e-14,1.25090784e-14,1.0472237280000001e-14,1.481173344e-14,1.5326438400000001e-13,1.2830849280000003e-13,1.8147709440000002e-13,8.06971,2.6826837964018626,65.70885256513999,8.124783661549094,1.6998074865809705e-14,1.4917325264770112e-14,1.9099899810030554e-14,1.7458416225000002e-14,1.5321315825e-14,1.961716273e-14,3.259209825e-14,2.860247025e-14,3.6622136099999997e-14,6.54779,2.6826837964018626,44.29365776528461,6.710391061421711,2.591365912469674e-14,2.2177969136164536e-14,3.00425372149866e-14,3.180038118e-14,2.7216066589999996e-14,3.686720314e-14,3.482883582e-14,2.980794191e-14,4.037818786e-14,11.9765,2.6826837964018626,145.05061813186813,12.084667479247408,7.688731023797634e-14,7.054561006641527e-14,8.329311371083411e-14,7.736584457e-14,7.098467467e-14,8.381151673999999e-14,1.3713442156e-13,1.2582351236e-13,1.4855966392e-13,11.8931,2.6826837964018626,143.05061813186813,12.001632725757771,5.937622547722873e-14,5.4444452693126165e-14,6.435773676548329e-14,7.625239676000001e-14,6.991889388e-14,8.264977504000001e-14,1.1814344039e-13,1.0833047907e-13,1.2805536856000003e-13
13,0.841095438482798,0.9895606742117008,92.09111895267786,13.991067092682847,13,19.0,4.358898943540674,0.845813,1.681581738797812,0.9204419889502763,1.0015811193114086,4.212542303136747e-16,7.659182012828069e-17,1.1249413826442863e-15,3.6540028780000003e-16,6.643653903999999e-17,9.75785821e-16,2.8458923851e-15,5.174359376799999e-16,7.599833744499999e-15,1.30496,1.681581738797812,1.9204419889502762,1.4153320241417187,1.5067732269393056e-14,6.004429586437948e-15,2.9682328812062216e-14,7.967819009e-16,3.175143236e-16,1.5696019780000001e-15,9.686720844e-15,3.860118576e-15,1.908213048e-14,3.31576,1.681581738797812,10.958958049371498,3.3168787197772835,2.830420789802833e-15,2.0552050965551563e-15,3.7588718880812764e-15,2.9913230485e-15,2.172038305e-15,3.972554241999999e-15,5.57085407e-15,4.0450691e-15,7.39823804e-15,2.28556,1.681581738797812,5.706236642704488,2.452004920470754,4.289867875943678e-15,2.674209803029823e-15,6.444085539662149e-15,4.38654767e-15,2.7344778720000004e-15,6.589314456000001e-15,4.8026956300000005e-15,2.993895408e-15,7.214436984e-15,4.34266,1.681581738797812,18.875744047619047,4.359489249201184,2.2592708127776575e-14,1.7766566482588612e-14,2.810828446833479e-14,1.0815395778e-14,8.505064866e-15,1.3455767208e-14,1.9150290621000002e-14,1.5059501037e-14,2.3825466756e-14,4.23052,1.681581738797812,17.875744047619047,4.243247166251419,7.866044558098422e-15,6.1411963040069286e-15,9.837297978496576e-15,1.0248676504e-14,8.001370168000001e-15,1.2817024352000002e-14,1.5862936886999998e-14,1.2384548378999999e-14,1.9838234556000002e-14
14,0.284159912473347,0.2946212111681471,92.09546824150435,13.991238107499397,14,114.0,10.677078252031311,5.30606,1.599512617053861,27.75407010151312,5.292455030748487,1.507874927149736e-14,1.2419458954683201e-14,1.805934669144681e-14,1.342317078e-14,1.1055858516e-14,1.607651208e-14,1.0462884089999998e-13,8.617648398e-14,1.2531069239999999e-13,5.48775,1.599512617053861,29.71308178509864,5.478299032964288,2.713025315366758e-14,2.247357800220686e-14,3.2343857438702706e-14,1.473635064e-14,1.2206982504000001e-14,1.7568226200000002e-14,1.792945132e-13,1.4852014852e-13,2.13749431e-13,7.42742,1.599512617053861,55.709974984365225,7.484117607208462,1.3689890621422867e-14,1.1869181953578795e-14,1.5528998576680068e-14,1.780116312e-14,1.543366926e-14,2.019258184e-14,3.3160520639999995e-14,2.8750284719999997e-14,3.761532448e-14,5.00772,1.599512617053861,25.79359113206345,5.099854990502433,1.854857287249655e-14,1.512593108187427e-14,2.2486382307543304e-14,2.2416081292e-14,1.827979452e-14,2.71749518e-14,2.454369676e-14,2.0014815600000002e-14,2.9754254000000003e-14,10.5983,1.599512617053861,113.41993880673125,10.678203671123503,6.140292024434746e-14,5.56798701933292e-14,6.718392672978663e-14,7.446941540999999e-14,6.752850462e-14,8.148061571999998e-14,1.3186539561e-13,1.1957490102000002e-13,1.4428035412e-13,10.5079,1.599512617053861,111.4613717491076,10.584059568675977,4.9871337026000514e-14,4.518308432101304e-14,5.4607000126357447e-14,7.31346066e-14,6.625944467999999e-14,8.007929424e-14,1.1320579179999999e-13,1.0256365964e-13,1.2395554352e-13
15,0.948696418893703,0.9822590487424898,92.09114839720712,13.99354896025394,15,11.0,3.3166247903554,0.889164,1.8165889476715447,0.9589734931622489,1.000841233294926,2.703616769109282e-16,5.942013104189587e-17,7.011572236131632e-16,3.6761945359999997e-16,8.07954602e-17,9.533859915999999e-16,2.8640065663999997e-15,6.294518048e-16,7.427527878399999e-15,0.889164,1.8165889476715447,0.9589734931622489,1.000841233294926,2.703616769109282e-16,5.942013104189587e-17,7.011572236131632e-16,3.7536128e-16,8.249696e-17,9.7346368e-16,4.56466128e-15,1.00322196e-15,1.183801368e-14,2.16443,1.8165889476715447,4.916783806578578,2.2368420747615994,1.228457666347502e-15,7.450374330177509e-16,1.8881819895739266e-15,1.3500899311e-15,8.188052093000001e-16,2.0751349941e-15,2.514578733e-15,1.525046679e-15,3.864994623e-15,2.07778,1.8165889476715447,4.745250974965405,2.238485241770875,3.0173026668092945e-15,1.7816437020091905e-15,4.712732674589326e-15,3.505499825e-15,2.069912228e-15,5.475249052e-15,3.8380961e-15,2.266302224e-15,5.994732016e-15,3.16957,1.8165889476715447,10.626003957630077,3.318966924941628,4.524967509612869e-15,3.2483302849219245e-15,6.0994824653125165e-15,5.9199066e-15,4.2497127000000005e-15,7.9798068e-15,1.0482103901999999e-14,7.524769069e-15,1.4129473595999998e-14,3.16957,1.8165889476715447,10.626003957630077,3.318966924941628,4.524967509612869e-15,3.2483302849219245e-15,6.0994824653125165e-15,5.9160373799999995e-15,4.24693511e-15,7.97459124e-15,9.156896052e-15,6.5734444939999994e-15,1.2343144295999998e-14
16,0.342143277200361,0.5260323409104688,92.13187190501975,13.997966053798654,16,42.0,6.48074069840786,0.0,2.5435953510035465,-0.040930979133226325,0.040930979133226325,,,,0.0,,4.63987272e-16,0.0,,3.63708576e-15,0.0,2.5435953510035465,-0.08186195826645265,0.05788514581141883,,,,0.0,,4.811479757e-16,0.0,,5.889366559e-15,3.87475,2.5435953510035465,14.958773601247184,3.8732027594684646,3.714354352335655e-15,2.8421997819218533e-15,4.7609383980606146e-15,4.0091964627e-15,3.0678110463000004e-15,5.138857409400001e-15,7.482552915999998e-15,5.725600804e-15,9.590892552e-15,5.19856,2.5435953510035465,27.629746835443036,5.292941708916219,2.1791990533825708e-14,1.7902063233276146e-14,2.626740864455331e-14,2.1330691250000002e-14,1.7523107077999998e-14,2.571137239e-14,2.33612775e-14,1.9191228372e-14,2.8158979859999998e-14,6.39593,2.5435953510035465,41.62963780918728,6.481916453165715,2.3845035273685085e-14,2.034819582234214e-14,2.7751017377260515e-14,2.38869767e-14,2.0383986600000002e-14,2.77998291e-14,4.233462979e-14,3.6126318419999997e-14,4.9269335669999996e-14,6.44053,2.5435953510035465,41.711940518256775,6.4816551927621315,2.4396896078705652e-14,2.0813563148512302e-14,2.8361276748009244e-14,2.3833690399999996e-14,2.0333079199999998e-14,2.77065528e-14,3.6924072639999994e-14,3.150079072e-14,4.292406048e-14
17,0.571558060315345,0.6759398562036767,92.1785151932442,14.005645032036842,17,149.0,12.206555615733702,8.07496,4.981401782770363,65.75076413183575,8.124675568066085,5.703013577464204e-14,5.005354925153075e-14,6.407732974671961e-14,2.613110877e-14,2.2934448990000002e-14,2.9360120760000004e-14,2.0635491669e-13,1.8111119403e-13,2.3185412172000004e-13,8.1922,4.981401782770363,67.70922482047506,8.246943591459702,9.135845183925714e-14,8.034225752109254e-14,1.0248559211872995e-13,2.74653513e-14,2.415352146e-14,3.081053514e-14,3.3883320599999997e-13,2.979759852e-13,3.801019068e-13,8.00247,4.981401782770363,64.6668340577326,8.063118189828042,1.7291592941786623e-14,1.5157126386685434e-14,1.9447645546985524e-14,1.7686895416e-14,1.5503632899e-14,1.9892237461000003e-14,3.30889796e-14,2.900449065e-14,3.721477535e-14,3.75579,4.981401782770363,15.168934211530148,4.004314362938835,8.905582331053538e-15,6.738085418691172e-15,1.1473591817243135e-14,1.124184126e-14,8.505730884e-15,1.448353326e-14,1.2317061509999999e-14,9.319257234e-15,1.586880351e-14,12.0618,4.981401782770363,147.58616153643777,12.208963605869359,1.1687944431477974e-13,1.0730739266735165e-13,1.2654829125524672e-13,8.128742411999999e-14,7.463024478e-14,8.801192274e-14,1.4422325526e-13,1.3241183319e-13,1.5615411777e-13,11.9825,4.981401782770363,145.6277450206602,12.126708669019905,8.270089878354133e-14,7.588315382340995e-14,8.958758565115978e-14,8.015589823999999e-14,7.354795951999999e-14,8.683065728e-14,1.2431252988e-13,1.1406438099e-13,1.3466430936000002e-13
18,0.024925665448259,0.0639663444630336,92.14215958687652,14.006683968815441,18,11.0,3.3166247903554,1.95682,3.3323617831117085,4.0,2.0,6.6120237387149304e-15,3.772968601146498e-15,1.0609138233566509e-14,1.717685112e-15,9.801495352e-16,2.756063728e-15,1.349441301e-14,7.700213821e-15,2.165208394e-14,1.92394,3.3323617831117085,3.916671199347294,2.0008677728698387,5.886031248021284e-15,3.3108837789137046e-15,9.47279854691575e-15,1.90302069e-15,1.0704462936e-15,3.062663256e-15,2.334775795e-14,1.3133078948000002e-14,3.757516708e-14,2.13715,3.3323617831117085,4.875667466810366,2.2372198952278066,1.2266722573373752e-15,7.38276905751551e-16,1.891117987609803e-15,1.6240743443999999e-15,9.77454715e-16,2.503778974e-15,3.033149532e-15,1.82551145e-15,4.67610122e-15,0.340456,3.3323617831117085,0.5011385316019448,1.0103160711980297,6.215060118213399e-17,0.0,2.537818274045633e-16,4.4274310739999995e-16,0.0,1.8078691554e-15,4.849468467e-16,0.0,1.9802012307e-15,3.11989,3.3323617831117085,10.460780970244693,3.3199948698066275,7.462156443177892e-15,5.3233230410002024e-15,1.0100047709178577e-14,7.044037647e-15,5.025047142e-15,9.534122856000001e-15,1.2487798603000001e-14,8.908495358e-15,1.6902267144000003e-14,3.13976,3.3323617831117085,10.543737744053201,3.3194766187430766,8.176157730557195e-15,5.847508046179786e-15,1.1048154743732732e-14,7.083203667e-15,5.065837989e-15,9.571284309e-15,1.0976645648e-14,7.850389616e-15,1.4832355696e-14
19,0.166500903553678,0.2577603802079696,92.06933242452267,13.87175648903713,19,75.0,8.660254037844387,4.49012,5.979556838448589,20.666868090854155,4.584089016218097,1.2028849060412214e-14,9.542887561028094e-15,1.488904269898908e-14,1.0278622691999999e-14,8.154374548999999e-15,1.2722651300999999e-14,7.918608204e-14,6.282096263e-14,9.801477687e-14,4.45131,5.979556838448589,20.583585113567697,4.584467268479975,1.0114986059672363e-14,8.01522369036538e-15,1.253082992355233e-14,1.0456187344e-14,8.285595256e-15,1.2953523068e-14,1.2566294472e-13,9.957666828e-14,1.5567604134e-13,5.51445,5.979556838448589,31.46141689465903,5.6588261337853645,9.542496499127154e-15,7.926259816551561e-15,1.1364965879063291e-14,1.0124597304e-14,8.409768740999999e-15,1.2058238942999998e-14,1.878973728e-14,1.5607272119999998e-14,2.2378286759999998e-14,4.26252,5.979556838448589,20.209612790605412,4.698355690495182,1.6967980669464706e-14,1.3289602381766876e-14,2.1200086603174623e-14,1.7211914883e-14,1.3480655681999999e-14,2.1504862201e-14,1.8834947361e-14,1.4751841494e-14,2.3532706867e-14,8.3427,5.979556838448589,72.45987429299402,8.666358774214226,3.696197762715309e-14,3.25855380199314e-14,4.138276173460089e-14,4.683327471e-14,4.1288035749999996e-14,5.2434701089999995e-14,8.278852806e-14,7.29860495e-14,9.269033074e-14,8.35248,5.979556838448589,72.5431571030598,8.666158687110089,3.888223470784132e-14,3.428372076446206e-14,4.3527196806970354e-14,4.68500142e-14,4.1309169e-14,5.244682575e-14,7.239926012e-14,6.38367634e-14,8.104824395000001e-14
20,0.419098668725569,0.9124081831706612,92.11154089245763,13.893593913647532,20,15.0,3.872983346207417,1.95202,4.354123497783125,3.958371877890842,2.0004331782267397,3.2930292332555074e-15,1.8817350595671534e-15,5.279309876789955e-15,1.8400025159999998e-15,1.0514322828e-15,2.949850356e-15,1.428800868e-14,8.164594044000001e-15,2.290621188e-14,2.19922,4.354123497783125,4.958371877890841,2.236455432274548,7.465598812376477e-15,4.542740172299461e-15,1.133929946127452e-14,2.357187275e-15,1.434324238e-15,3.580269054e-15,2.8566695e-14,1.73825404e-14,4.33891932e-14,2.16443,4.354123497783125,4.917468257021931,2.2368293954388876,1.3017978612585942e-15,7.895197384017923e-16,2.0009138454930855e-15,1.5951870225000001e-15,9.674556075e-16,2.4518643750000004e-15,2.9679583870000003e-15,1.800019649e-15,4.561867250000001e-15,2.11736,4.354123497783125,5.290542405631081,2.4555259419642215,5.107730528778101e-15,3.0073598615373188e-15,7.85252397893229e-15,4.695680355999999e-15,2.7647505179999995e-15,7.219046186e-15,5.1404258319999996e-15,3.026610396e-15,7.902789092e-15,3.60675,4.354123497783125,14.12821338831261,3.877652774898983,1.291731844803039e-14,9.679110915008737e-15,1.683165737167596e-14,9.416579403e-15,7.055962648e-15,1.2270088313e-14,1.6666221528e-14,1.2488211648e-14,2.1716591688000002e-14,3.46765,4.354123497783125,13.12821338831261,3.746490496809218,8.770982030216717e-15,6.484002778214505e-15,1.1535490747715069e-14,8.741449605000001e-15,6.46217075e-15,1.1496650055000001e-14,1.3523859257999999e-14,9.997596699999999e-15,1.7786418078e-14
21,0.904699785814949,0.9999290059376196,92.1228380354682,13.916521823350111,21,6.0,2.449489742783178,,3.1608132151870083,0.0,0.0,0.0,,,,,,,,,0.889164,3.1608132151870083,0.9585846401286691,1.0008572485790728,3.8939532451939546e-13,8.558143115348939e-14,1.0098604663459671e-12,3.899673035e-16,8.570714088e-17,1.0113438405e-15,4.7412357200000005e-15,1.0420303296e-15,1.2295952760000002e-14,0.920996,3.1608132151870083,1.0,1.0,3.481677079927927e-16,8.308553020385082e-17,8.90202342610588e-16,2.5287053351999997e-16,6.0344144124e-17,6.4654457076e-16,4.709580963999999e-16,1.1238780117999997e-16,1.2041553282e-15,1.84247,3.1608132151870083,3.79257880910683,2.0021500218730632,2.111462702296174e-15,1.1517056590536108e-15,3.4664077984009465e-15,2.9252831600000003e-15,1.5956072376000002e-15,4.802464352e-15,3.2027604750000003e-15,1.7469583335e-15,5.25800142e-15,2.32514,3.1608132151870083,5.792961203070336,2.451239077015299,3.889505299377061e-13,2.433023960280076e-13,5.792892910778659e-13,3.3181382249999994e-15,2.0756135249999996e-15,4.94191881e-15,5.87509951e-15,3.67508379e-15,8.750167355999999e-15,2.11736,3.1608132151870083,4.834368962456269,2.2376010390928616,2.475763436423267e-15,1.480829933638487e-15,3.840890164674922e-15,2.7565508750000004e-15,1.6487775e-15,4.2765027499999995e-15,4.26635937e-15,2.5518402e-15,6.618814019999999e-15
22,0.982661031084714,0.997501864547924,92.14217481650515,13.92963269366933,22,12.0,3.4641016151377544,1.95682,3.1255238751278833,4.0,2.0,2.5428975369779997e-15,1.4510314351740079e-15,4.080120512656144e-15,1.709193564e-15,9.75302211e-16,2.74242891e-15,1.336152162e-14,7.624368505e-15,2.143877905e-14,1.95682,3.1255238751278833,4.0,2.0,2.5428975369779997e-15,1.4510314351740079e-15,4.080120512656144e-15,1.745014986e-15,9.957426764999999e-16,2.799904965e-15,2.1298656479999997e-14,1.2153466519999998e-14,3.41740412e-14,2.08768,3.1255238751278833,4.754235145385588,2.2383178342884955,1.2080822247732588e-15,7.099643235184932e-16,1.8779630134226475e-15,1.55954604e-15,9.1651216e-16,2.42431328e-15,2.908063821e-15,1.709007484e-15,4.520583272000001e-15,1.4188,3.1255238751278833,2.544192107222636,1.7374945607532426,1.0537111719303015e-15,4.463634761582636e-16,1.953753622442959e-15,2.1885882148e-15,9.271096952e-16,4.058002104e-15,2.3965960224e-15,1.0152240576e-15,4.4436827520000006e-15,3.22551,3.1255238751278833,11.33666290747006,3.468068771830423,4.838213190165351e-15,3.4876729912707677e-15,6.470744698055786e-15,7.541170005e-15,5.4361256760000005e-15,1.0085745275999999e-14,1.3359449429999999e-14,9.630288936000001e-15,1.7867254535999998e-14,3.22551,3.1255238751278833,11.33666290747006,3.468068771830423,4.838213190165351e-15,3.4876729912707677e-15,6.470744698055786e-15,7.536195345e-15,5.432539644e-15,1.0079092043999999e-14,1.1670552359999999e-14,8.412831072e-15,1.5608482272e-14
23,0.999998462007117,0.999999999966935,92.1561681542326,13.947660509099785,23,15.0,3.872983346207417,0.889164,3.2537395448789623,0.9584985133795838,1.0008608161935928,2.905449770250332e-16,6.385600171179704e-17,7.535010111325306e-16,3.6149112479999997e-16,7.944855257999999e-17,9.37493158e-16,2.835050556e-15,6.2308767135e-16,7.352436385e-15,0.889164,3.2537395448789623,0.9584985133795838,1.0008608161935928,2.905449770250332e-16,6.385600171179704e-17,7.535010111325306e-16,3.6899010720000003e-16,8.109667962e-17,9.56941062e-16,4.519141224e-15,9.932172729e-16,1.1719966789999999e-14,1.21161,3.2537395448789623,1.795011388256208,1.4171817336491923,5.218435751687987e-16,1.8517032707843392e-16,1.0689338451578194e-15,4.752931988999999e-16,1.6865244928999998e-16,9.735809941e-16,8.872131149999999e-16,3.1481760149999997e-16,1.817349435e-15,3.10995,3.2537395448789623,10.41792047286405,3.320271251568707,7.627959138424576e-15,5.410249207371092e-15,1.0308714527125069e-14,7.570841355e-15,5.369737527000001e-15,1.0231523379e-14,8.291873865e-15,5.881141101e-15,1.1205954176999998e-14,3.62662,3.2537395448789623,14.209836688188378,3.877223355765208,8.967443071704129e-15,6.731725338263281e-15,1.1669962062185736e-14,7.747566750000001e-15,5.815982436000001e-15,1.0082451521999999e-14,1.3732254374999999e-14,1.030859789e-14,1.7870744904999998e-14,3.62662,3.2537395448789623,14.209836688188378,3.877223355765208,8.967443071704129e-15,6.731725338263281e-15,1.1669962062185736e-14,7.742912625e-15,5.812488654000001e-15,1.0076394783e-14,1.1995748625e-14,9.005029006000002e-15,1.5610908287e-14
24,0.0106207798236725,0.0866036737692874,92.13469789723351,13.950098218905145,24,14.0,3.7416573867739413,1.30496,2.04541580311576,1.9180161943319838,1.41540124070735,1.4348686224304714e-15,5.717903310431656e-16,2.8265948862804833e-15,1.7419701750000001e-15,6.941692692e-16,3.4315643340000006e-15,1.3617799125e-14,5.426647254e-15,2.6826150330000005e-14,1.92576,2.04541580311576,3.918016194331984,2.0008399916524824,9.105139975454649e-14,5.09511815145648e-14,1.4624852916440176e-13,3.64857903e-15,2.041697469e-15,5.8604186e-15,4.453075863e-14,2.4918834548999998e-14,7.15261706e-14,2.19172,2.04541580311576,4.959083469721768,2.2364423002729157,1.2558211266491095e-15,7.651733915269954e-16,1.9158536577018714e-15,2.98893137e-15,1.821159642e-15,4.55984931e-15,5.573265829999999e-15,3.395797878e-15,8.50245429e-15,1.87203,2.04541580311576,3.8355523369171634,2.001689476036019,2.0689961886087686e-15,1.1325038863436244e-15,3.36483707101883e-15,6.469056396e-15,3.5409594033e-15,1.0520715744e-14,7.083953143999999e-15,3.8775346762e-15,1.1520730816e-14,3.67192,2.04541580311576,13.834479746697237,3.74257254285917,9.509134911890689e-14,7.15769506273049e-14,1.23256986634241e-13,1.7567438008999996e-14,1.3223323200999999e-14,2.2770835538e-14,3.1121827494e-14,2.3425953366e-14,4.0339975308000005e-14,3.39254,2.04541580311576,11.834479746697237,3.465090076543949,5.344495034487975e-15,3.9297830395655806e-15,7.073597097066527e-15,1.501744116e-14,1.1042256599999999e-14,1.987602711e-14,2.3255654352e-14,1.709977752e-14,3.0779545692e-14
25,0.973132044066177,0.9967717390267362,92.02734368406021,13.950495636698893,25,22.0,4.69041575982343,2.9013,4.527040827879109,8.800201000633589,3.001330359695441,5.341983111182071e-15,3.695480464085069e-15,7.390960928170137e-15,4.6012262659999994e-15,3.183039224e-15,6.366078448e-15,3.539379571e-14,2.448474244e-14,4.896948488e-14,2.84953,4.527040827879109,8.680321601013743,3.0021282925363635,,,,4.639145602e-15,3.189411706e-15,6.443247434e-15,5.566909957e-14,3.827249521e-14,7.731806969e-14,2.34493,4.527040827879109,5.843617677286742,2.450737411008021,1.6719460496372334e-15,1.0511358448457561e-15,2.4832254958158375e-15,2.0407466774e-15,1.2829971297999998e-15,3.0309794869999997e-15,3.785497034e-15,2.3799043179999997e-15,5.6223361700000005e-15,1.89174,4.527040827879109,4.335581039755351,2.2412573134260882,4.0776129628799875e-15,2.2299408086823183e-15,6.562389460171605e-15,4.39767484e-15,2.404974351e-15,7.07748756e-15,4.81220258e-15,2.6316688245e-15,7.744616219999999e-15,4.45021,4.527040827879109,20.980404164115125,4.694518378123472,5.129039658335009e-15,4.059530334585665e-15,6.359581197246309e-15,1.5197552064e-14,1.2028552657999998e-14,1.8843696440000002e-14,2.6860095072e-14,2.1259217709e-14,3.3304276620000004e-14,4.46124,4.527040827879109,21.093692590324554,4.6940627087170474,1.2131203065591092e-14,9.618510938591344e-15,1.5022200807039432e-14,1.528691338e-14,1.2120590412e-14,1.892995124e-14,2.361946759e-14,1.8727252866000002e-14,2.9248243820000005e-14
26,0.682537107722609,0.7939285451430204,92.16301559820077,13.950966272049605,26,10.0,3.1622776601683795,1.35184,3.577825646968703,2.0,1.4142135623730951,8.853435584858792e-16,3.712727511946736e-16,1.720706562843798e-15,6.954121396000001e-16,2.9162416760000003e-16,1.351565978e-15,5.46054084e-15,2.28990204e-15,1.06128162e-14,1.35184,3.577825646968703,2.0,1.4142135623730951,8.853435584858792e-16,3.712727511946736e-16,1.720706562843798e-15,7.098703092e-16,2.976872652e-16,1.3796661059999998e-15,8.704592644e-15,3.650309564e-15,1.6917782419999997e-14,2.5138,3.577825646968703,6.745280579260409,2.647794112819887,1.96083011602809e-15,1.2788001564462108e-15,2.852117991257783e-15,1.804477482e-15,1.1768312142000002e-15,2.6246958618e-15,3.3697558199999997e-15,2.197663242e-15,4.901465518e-15,0.354642,3.577825646968703,0.5219279690893195,1.010335356869151,1.1136555250077334e-16,0.0,4.387798641002798e-16,3.687970672e-16,0.0,1.4530590779e-15,4.039319552e-16,0.0,1.5914904064e-15,2.9089,3.577825646968703,9.359907938424389,3.166593520354769,3.011537043275657e-15,2.0896415741793676e-15,4.158789673245947e-15,5.073713455999999e-15,3.5205419759999998e-15,7.00655739e-15,8.994433496e-15,6.241046316e-15,1.2420885615e-14,2.9089,3.577825646968703,9.359907938424389,3.166593520354769,3.011537043275657e-15,2.0896415741793676e-15,4.158789673245947e-15,5.070662312e-15,3.518424852e-15,7.0023439049999994e-15,7.857373832e-15,5.452064772e-15,1.0850660205e-14
