name,usrid,ra_pnt,dec_pnt,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b
2CXO J084225.9-480922,30.0, 08 42 26.66,-48 07 04.90,130.60829166666664,-48.15614166666666,0.86,0.75,85.9,3.11,False,False,False,False,False,2.9198532544702453e-15,1.0645321677299517e-15,9.099358475948044e-16,6.25263193769992e-16,1.336744309351593e-15,6.962752483545346e-16,6.73173097523848e-16,5.07420390974989e-16,0.859,0.808,0.982,,,,,,,,,,,0,3.11,1.3802185375999103e-15,7.915315432873104e-16,1.336744309351593e-15,6.962752483545346e-16,1.314800092545168e-15,6.517824812287518e-16,,0.0,0.859,,3.11,0,4.031762939496671e-15,1.2394118800167554e-15
2CXO J084213.6-480555,31.0, 08 42 26.84,-48 07 04.72,130.55704166666666,-48.098819444444445,0.98,0.8,147.6,2.38,False,False,False,False,False,,,6.023012635870163e-16,5.725595702689334e-16,,,2.561209440177198e-16,1.935020982714969e-16,0.021,0.275,0.864,,,,,,,,,,,0,2.1,2.7075892261710574e-16,1.9337761585566577e-16,1.0670425385270364e-15,7.906001032554496e-16,7.753275233772384e-16,4.87932162037711e-16,,0.0,0.021,,2.1,0,2.1131289845213806e-15,9.489579655244715e-16
2CXO J084240.3-480836,32.0, 08 42 26.66,-48 07 04.90,130.66791666666663,-48.14353055555556,1.28,0.96,58.4,2.43,False,False,False,False,False,2.104241710550532e-15,8.853915516163296e-16,7.898989422804014e-16,6.222500227762608e-16,9.868797884560803e-16,5.411500010475859e-16,3.2746297981405016e-16,3.2230387089625907e-16,0.988,0.984,0.989,,,,,,,,,,,0,2.43,7.123821615392073e-16,4.769193692691548e-16,9.868797884560803e-16,5.411500010475859e-16,1.27466099645789e-15,6.791586678135786e-16,,0.0,0.988,,2.43,0,2.9739229464531775e-15,9.907330137247903e-16
2CXO J084235.6-480912,33.0, 08 42 26.66,-48 07 04.90,130.64862499999998,-48.15334722222222,1.05,0.94,23.0,1.95,False,False,False,False,False,2.196958707032644e-15,9.301266864812167e-16,5.321890020555113e-16,4.0207445341772097e-16,7.065103474528917e-16,4.234758353154759e-16,9.582593575242413e-16,7.239751402618934e-16,0.493,0.471,0.083,,,,,,,,,,,0,1.76,9.582593575242413e-16,7.239751402618934e-16,5.455872720532082e-16,2.63100030776353e-16,6.188423193199967e-16,3.9079318810982153e-16,,0.0,0.493,,1.76,0,2.122688948897446e-15,8.637597731920516e-16
2CXO J084232.2-480924,34.0, 08 42 26.66,-48 07 04.90,130.6344583333333,-48.156869444444446,1.26,0.9,149.2,2.51,False,False,False,False,False,1.720222714842276e-15,7.342767112767416e-16,2.566794632102818e-16,1.9392406546398926e-16,5.263e-16,2.9040000000000004e-16,9.372432516319943e-16,6.459284678331694e-16,0.04,0.012,0.07,,,,,,,,,,,0,2.05,1.0891106414481975e-15,6.284409522586096e-16,8.015232094234323e-16,3.9318625242687266e-16,5.625794185499837e-16,3.238296984687209e-16,0.4559941771008631,1.0,0.04,0.5,2.05,0,2.453213269421613e-15,8.089494008796465e-16
2CXO J084242.0-480516,35.0, 08 42 26.84,-48 07 04.72,130.6753333333333,-48.088033333333335,0.72,0.72,39.4,13.13,False,False,False,False,False,8.117116349155844e-14,1.0267842772213858e-14,1.8637978845608032e-14,3.3850016747444545e-15,1.406202115439197e-14,1.8950029915603725e-15,4.847116349155843e-14,9.506804011804328e-15,0.992,0.968,0.774,,,,,,,,,,,0,10.48,4.78445357572977e-14,7.992777121921037e-15,1.2775315170311579e-14,1.4841464985882775e-15,1.626696249566769e-14,2.4806446221209223e-15,0.327417737808496,1.0,0.992,0.433,10.48,0,7.688681342327698e-14,8.499457317454663e-15
2CXO J084230.1-480936,36.0, 08 42 26.84,-48 07 04.72,130.6257083333333,-48.16023055555556,1.07,0.92,175.9,2.05,False,False,False,False,False,1.7556013410623857e-15,7.855582276068195e-16,9.143757066800839e-16,6.908205751374937e-16,5.414604048886653e-16,2.976194965738007e-16,2.9976522949363655e-16,2.264758203134e-16,0.574,0.224,0.523,,,,,,,,,,,0,1.68,7.410638025281526e-16,4.444495970652867e-16,5.068445898438179e-16,3.1335489431100086e-16,1.1092677625670895e-15,6.915224023604439e-16,0.256084392503134,1.0,0.574,0.387,1.68,0,2.3571761549390598e-15,8.797328953077257e-16
2CXO J084220.6-480917,37.0, 08 42 26.84,-48 07 04.72,130.5859583333333,-48.15495,0.96,0.81,107.2,2.4,False,False,False,False,False,2.3951062224323764e-15,8.869408219977761e-16,6.848243185370993e-16,5.173920590231333e-16,9.335010577195985e-16,3.733500379604332e-16,7.767808461756788e-16,6.161000147223147e-16,0.37,0.201,0.77,,,,,,,,,,,0,1.95,9.513598547808303e-16,5.685621200072072e-16,6.611798673076337e-16,3.4867218312234785e-16,1.7414477505524617e-15,9.43577400018632e-16,0.9299928036130717,1.0,0.37,0.665,1.95,0,3.3539874726409256e-15,1.1554970728722403e-15
2CXO J084211.7-480632,38.0, 08 42 26.84,-48 07 04.72,130.5490833333333,-48.109144444444446,0.71,0.71,0.0,27.69,True,False,False,False,False,2.8192306738683586e-13,1.584378789578653e-14,1.2570105771959858e-13,9.35151565559872e-15,5.745255001419126e-14,3.751021794576509e-15,9.876945965304601e-14,1.2227207584987499e-14,1.0,1.0,0.851,,,,,,,,,,,0,22.07,6.678792080109588e-14,6.717816591065429e-15,5.3995007342845677e-14,2.89171073951991e-15,1.1873867045399476e-13,6.964904710080612e-15,10.995651023930918,1.0,1.0,0.999,22.07,0,2.395215985979363e-13,1.0099551889700444e-14
2CXO J084235.3-480925,39.0, 08 42 26.84,-48 07 04.72,130.64749999999998,-48.15707222222222,0.73,0.73,39.4,7.9,False,False,False,False,False,2.3863567479173224e-14,3.45677765716612e-15,2.0040000000000002e-14,3.34e-15,3.2052867330070824e-15,7.586256271459923e-16,6.182807461661405e-16,4.671176820890435e-16,0.039,0.102,0.532,,,,,,,,,,,0,6.02,5.889740879690661e-16,4.3520971013261963e-16,3.3616163537909814e-15,7.466705288942886e-16,2.0952377435440895e-14,3.313631937326481e-15,1.3646801148212777,1.0,0.039,0.757,6.02,0,2.490296787720094e-14,3.424482586695842e-15
2CXO J084212.8-480513,40.0, 08 42 26.84,-48 07 04.72,130.5534583333333,-48.087091666666666,0.79,0.79,0.0,8.14,False,False,False,False,False,2.6398212692635185e-14,4.658013855892681e-15,8.040000000000001e-15,1.904e-15,5.0230000000000006e-15,9.080000000000002e-16,1.3335212692635182e-14,4.153000491414394e-15,0.738,0.355,0.648,,,,,,,,,,,0,6.09,8.595058467679694e-15,3.33920575283351e-15,5.275796534453347e-15,9.487601436023773e-16,8.411271310670356e-15,2.059279289686814e-15,4.651204628392818,1.0,0.738,0.969,6.09,0,2.2282126312803395e-14,4.036220021601627e-15
2CXO J084214.9-480902,41.0, 08 42 26.84,-48 07 04.72,130.56249999999997,-48.15071944444444,1.06,0.99,121.5,3.84,False,False,False,False,False,3.5963604048886655e-15,1.1357103322200609e-15,1.1393989422804016e-15,7.037500201385838e-16,9.388816741521835e-16,3.9930510168609396e-16,1.5180797884560803e-15,7.969500007113383e-16,0.749,0.913,0.863,,,,,,,,,,,0,3.0,8.031432227294594e-16,4.483059997392158e-16,8.98877025244277e-16,4.2386122133166517e-16,1.2628481121347954e-15,6.988126504313148e-16,2.0393502526778873,1.0,0.749,0.847,3.0,0,2.9648683601085318e-15,9.321886744397765e-16
2CXO J084216.6-480918,42.0, 08 42 26.66,-48 07 04.90,130.5693333333333,-48.155163888888886,1.13,0.98,102.9,1.95,False,False,False,False,False,1.5284006369710954e-15,5.673438992524332e-16,2.9896734493283366e-16,2.258730100384109e-16,8.530379630340015e-16,4.239004144132172e-16,3.763953290042603e-16,3.0194191828139013e-16,0.483,0.481,0.059,,,,,,,,,,,0,1.64,3.763953290042603e-16,3.0194191828139013e-16,9.878603041976748e-16,4.729771225446631e-16,6.695901008973401e-16,3.8168976281787795e-16,,0.0,0.483,,1.64,0,2.033845734099275e-15,6.786481824230011e-16
2CXO J084245.5-480520,43.0, 08 42 26.84,-48 07 04.72,130.6897083333333,-48.08904722222223,0.88,0.74,28.5,5.16,False,False,False,False,False,2.596470154108146e-14,7.565829217548367e-15,2.2917226954734337e-15,1.0231864009484077e-15,1.9950000000000003e-15,5.650000000000001e-16,2.1677978845608028e-14,7.475000758396133e-15,0.349,0.623,0.944,,,,,,,,,,,0,3.76,9.504093694917683e-15,5.0914846611447875e-15,1.9393403279171765e-15,6.117558673517031e-16,1.826998214509496e-15,9.329079231107367e-16,2.8813270712981325,1.0,0.349,0.91,3.76,0,1.3270432237344356e-14,5.21227191241158e-15
2CXO J084210.3-480749,44.0, 08 42 26.84,-48 07 04.72,130.54291666666663,-48.1305,0.83,0.8,120.3,3.03,False,False,False,False,False,3.8569325550576275e-15,1.3024369418895669e-15,2.6519248109126306e-15,1.0856817796078133e-15,8.160390207536e-16,6.567171984979466e-16,3.889687233913969e-16,2.938700090571799e-16,0.881,0.96,0.648,,,,,,,,,,,0,2.32,9.26548769577878e-16,5.192197486684749e-16,8.160390207536e-16,6.567171984979466e-16,2.9168152865993074e-15,1.0988247143468385e-15,,0.0,0.881,,2.32,0,4.659403076930785e-15,1.3814059428964957e-15
2CXO J084209.8-480754,45.0, 08 42 26.84,-48 07 04.72,130.54091666666665,-48.13186388888889,1.61,1.0,38.8,2.15,False,False,False,False,False,4.287576222931291e-15,1.5872994337048319e-15,1.0454888484462798e-15,8.091236016342273e-16,1.4808737448501182e-16,1.1188158703797454e-16,3.0939999999999998e-15,1.361e-15,,,0.454,,,,,,,,,,,0,1.64,3.02313142854168e-15,1.6111689256437554e-15,2.778289745623078e-16,1.516767401383751e-16,1.3673658810836199e-15,7.768895782389879e-16,0.20668066703245652,1.0,,0.351,1.64,0,4.668326284187608e-15,1.7951124079665344e-15
2CXO J084235.6-480343,46.0, 08 42 26.84,-48 07 04.72,130.6485833333333,-48.062,0.82,0.76,28.8,5.29,False,False,False,False,False,8.160339618987012e-15,1.889298516453016e-15,3.108e-15,1.255e-15,1.6740000000000002e-15,5.810000000000001e-16,3.378339618987011e-15,1.2871918599305883e-15,0.74,0.894,0.07,,,,,,,,,,,0,4.26,3.4351607370350863e-15,1.2968991666536418e-15,1.6986702943881664e-15,5.679691197772148e-16,3.163763448305898e-15,1.2380659588958887e-15,0.6540500480438641,1.0,0.74,0.581,4.26,0,8.29759447972915e-15,1.880782732817433e-15
2CXO J084211.6-480836,47.0, 08 42 26.84,-48 07 04.72,130.54862499999996,-48.14346944444444,1.13,0.79,122.7,5.14,False,False,False,False,False,5.9479988512845304e-15,1.4743676457009551e-15,1.8758930793246736e-15,8.471295674928932e-16,1.455e-15,5.419999999999999e-16,2.6171057719598567e-15,1.078131462563393e-15,0.385,0.293,0.211,,,,,,,,,,,0,4.19,2.935304308281102e-15,1.1714980264069596e-15,1.4987520561647801e-15,5.599312670019249e-16,1.4353688212064946e-15,6.730978281018066e-16,0.0012658086619451359,1.0,0.385,0.028,4.19,0,5.869425185652377e-15,1.462529088885808e-15
2CXO J084246.7-480526,48.0, 08 42 26.84,-48 07 04.72,130.69491666666664,-48.09065277777778,0.73,0.72,36.1,10.88,False,False,False,False,False,3.755719866929279e-14,5.508436150737114e-15,7.728202115439197e-15,2.189500025891808e-15,8.802404230878394e-15,1.4870001524952545e-15,2.10265923229752e-14,4.830920099716655e-15,0.657,0.869,0.995,,,,,,,,,,,0,8.06,1.5901333072107668e-14,3.4574790287234094e-15,1.0843555140057408e-14,1.3030859275279477e-15,9.366560988955649e-15,1.9979892739779097e-15,0.7592506140737745,1.0,0.657,0.616,8.06,0,3.6111449201120726e-14,4.200494650337543e-15
2CXO J084238.0-480947,49.0, 08 42 26.84,-48 07 04.72,130.65854166666665,-48.16320277777778,1.05,0.92,170.3,1.9,False,False,False,False,False,2.287056013190105e-15,1.438003796761651e-15,6.644560131901053e-16,6.436106583183062e-16,3.636e-16,2.618e-16,1.259e-15,1.259e-15,,,0.238,,,,,,,,,,,0,1.78,1.456957598564562e-15,1.0410387676220197e-15,4.782799553591936e-16,3.153965865335992e-16,1.3076924567595603e-15,7.14127133625625e-16,1.5233709488736231,1.0,,0.783,1.78,0,3.2429300106833157e-15,1.3012356763743342e-15
2CXO J084239.2-480355,50.0, 08 42 26.84,-48 07 04.72,130.66374999999996,-48.06554444444444,0.79,0.73,26.3,7.42,False,False,False,False,False,2.3630949071343207e-14,3.663031692520309e-15,1.914446539662337e-14,3.5207794027768074e-15,3.819202115439197e-15,8.595000659570815e-16,6.672815592806365e-16,5.321402202526711e-16,0.773,0.397,0.022,,,,,,,,,,,0,6.06,9.69588404576022e-16,5.698749784357469e-16,3.661267234426431e-15,8.404082110639568e-16,1.9740008239509898e-14,3.584986871275643e-15,0.4167769082451499,1.0,0.773,0.481,6.06,0,2.437086387851235e-14,3.7260131936816306e-15
2CXO J084217.8-480352,51.0, 08 42 26.84,-48 07 04.72,130.57424999999995,-48.06469166666666,0.84,0.77,167.1,4.55,False,False,False,False,False,5.2890413898115666e-15,1.4499897111536623e-15,1.2681165788989362e-15,8.341890600969893e-16,1.4382021154391973e-15,4.875001162873991e-16,2.5827226954734335e-15,1.0811764014654385e-15,0.932,0.954,0.673,,,,,,,,,,,0,3.82,2.6920773143364913e-15,1.1445099077550345e-15,1.4128358068874036e-15,5.312441583730197e-16,1.357736756205981e-15,8.39051084583528e-16,0.03306670939424764,1.0,0.932,0.144,3.82,0,5.462649877429876e-15,1.5152986528390008e-15
2CXO J084247.0-480516,52.0, 08 42 26.84,-48 07 04.72,130.69608333333332,-48.08785833333334,1.14,0.89,32.6,2.05,False,False,False,False,False,2.409562879804512e-15,9.584157296353572e-16,1.741015406307791e-15,8.886797617909427e-16,3.012014217030817e-16,2.2756087880838033e-16,3.6734605179363927e-16,2.7753385060497565e-16,,,0.288,,,,,,,,,,,0,1.58,8.62805170946314e-16,4.946990007460144e-16,2.202503234713134e-16,1.2520003761611898e-16,1.6636944985607615e-15,8.622823919202147e-16,1.217421403452978,1.0,,0.73,1.58,0,2.746749992978389e-15,1.001964607246099e-15
2CXO J084232.0-481014,53.0, 08 42 26.84,-48 07 04.72,130.633625,-48.17055833333333,0.85,0.77,97.3,4.06,False,False,False,False,False,6.8103884993248046e-15,1.8214289711018796e-15,5.903e-15,1.7709999999999998e-15,6.030753278345921e-16,3.581941416490287e-16,3.0431317149021286e-16,2.2991183888083775e-16,0.635,0.647,0.088,,,,,,,,,,,0,3.28,7.318159362020187e-16,4.053575925579966e-16,4.58125026922705e-16,2.378511293335895e-16,5.798236873389586e-15,1.8042822684249684e-15,0.5879719793353896,1.0,0.635,0.557,3.28,0,6.9881778365143095e-15,1.86448986098676e-15
2CXO J084212.1-480914,54.0, 08 42 26.84,-48 07 04.72,130.55075,-48.15405,2.0,1.27,20.0,2.2,False,False,False,False,False,2.4079577299537418e-15,9.190472850456984e-16,6.008868627406379e-16,4.539764180942813e-16,1.0857180961047226e-15,5.685500807650848e-16,7.213527711083814e-16,5.61519482855378e-16,,,0.449,,,,,,,,,,,0,2.05,8.31116636747329e-16,4.773091354802246e-16,1.0857180961047226e-15,5.685500807650848e-16,1.0009898793354978e-15,5.911275236545536e-16,,0.0,,,2.05,0,2.9178246121875497e-15,9.48949395053724e-16
2CXO J084231.0-481030,55.0, 08 42 26.84,-48 07 04.72,130.6295833333333,-48.17523333333333,0.73,0.73,93.6,9.94,False,False,False,False,False,3.8771894921776264e-14,4.464477380293602e-15,3.0594465396623375e-14,3.71073949543988e-15,5.166202115439197e-15,9.435000600849095e-16,3.011227409713692e-15,2.2960353465823597e-15,0.858,0.516,0.879,,,,,,,,,,,0,8.73,1.7403299996688656e-15,1.2004594899029919e-15,5.718358481176714e-15,1.0188548631050846e-15,3.0384251697390183e-14,3.725212699006237e-15,3.960028119092005,1.0,0.858,0.953,8.73,0,3.7842940178235763e-14,4.044301901664658e-15
2CXO J084245.2-480919,56.0, 08 42 26.84,-48 07 04.72,130.68862499999997,-48.15541944444444,0.87,0.79,118.4,4.0,False,False,False,False,False,5.320819723675222e-15,1.5756217727950525e-15,4.0588387608041763e-16,3.066495868869485e-16,1.2127337321556072e-15,4.907745290738501e-16,3.702202115439197e-15,1.4655000386831208e-15,0.713,0.916,0.646,,,,,,,,,,,0,2.86,2.548493724936863e-15,1.258510791803612e-15,1.1141662844049279e-15,4.475206973030245e-16,7.097085912558278e-16,3.8996057186810385e-16,3.186855248535876,1.0,0.713,0.926,2.86,0,4.372368600597619e-15,1.3914716796300376e-15
2CXO J084250.6-480610,57.0, 08 42 26.84,-48 07 04.72,130.71112499999998,-48.10302777777778,0.86,0.75,43.2,5.85,False,False,False,False,False,7.439881123670125e-15,2.2756932673470264e-15,3.2969999999999997e-15,1.333e-15,2.309095194763871e-15,8.186402414742117e-16,1.833785928906254e-15,1.6527912760199425e-15,0.911,0.746,0.926,,,,,,,,,,,0,4.32,2.1379013623719904e-15,1.2547633281005889e-15,2.68781249971448e-15,7.000868549243535e-16,3.956938503351566e-15,1.1704724561251257e-15,1.5024798900571195,1.0,0.911,0.78,4.32,0,8.782652365438035e-15,1.8532561572895216e-15
2CXO J084208.1-480825,58.0, 08 42 26.84,-48 07 04.72,130.53395833333332,-48.140544444444444,0.75,0.74,139.3,5.15,False,False,False,False,False,6.413701541081463e-15,1.4253305679892173e-15,1.851e-15,7.990000000000001e-16,2.369e-15,5.920000000000002e-16,2.1937015410814623e-15,1.0211279195303912e-15,0.513,0.388,0.078,,,,,,,,,,,0,4.32,2.4196518223871032e-15,1.0222618240300595e-15,2.3644915733019347e-15,6.688630983232916e-16,1.7370706442560055e-15,7.767265701903715e-16,0.31125984172705146,1.0,0.513,0.423,4.32,0,6.5212140399450426e-15,1.4476537037591536e-15
2CXO J084214.7-480350,59.0, 08 42 26.84,-48 07 04.72,130.56154166666664,-48.0639,0.77,0.74,148.7,7.32,False,False,False,False,False,2.125075442706139e-14,3.4957211063387393e-15,1.1382819038952775e-14,2.6945017041743427e-15,3.8477332726694194e-15,1.037716847759288e-15,6.0202021154391974e-15,1.9705000287694057e-15,0.999,0.943,1.0,,,,,,,,,,,0,6.83,3.138451831724314e-15,1.1135273613722141e-15,2.7537389534454276e-15,7.097335283044554e-16,5.949978131980119e-15,1.5706397769073772e-15,11.256482430912682,1.0,0.999,0.999,6.83,0,1.184216891714986e-14,2.0519683658691504e-15
2CXO J084209.7-480857,60.0, 08 42 26.84,-48 07 04.72,130.54054166666663,-48.14939444444445,0.75,0.73,126.9,6.15,False,False,False,False,False,9.93625408244675e-15,2.7171106448279368e-15,5.011413659358911e-15,1.8848068446666034e-15,2.282e-15,7.750000000000001e-16,2.6428404230878395e-15,1.7971000012618133e-15,0.868,0.982,0.973,,,,,,,,,,,0,4.65,3.608525805119155e-15,1.7405146034823331e-15,2.8280849992105702e-15,6.971531526796019e-16,5.4148735496699806e-15,1.6733538756700697e-15,5.747895057685446,1.0,0.868,0.983,4.65,0,1.1851484353999705e-14,2.5130711880976262e-15
2CXO J084227.5-481038,61.0, 08 42 26.84,-48 07 04.72,130.6149583333333,-48.17745277777777,0.72,0.72,0.0,17.53,False,False,False,False,False,1.7294669809493507e-13,1.6271847813407418e-14,3.827063463175914e-14,4.921036905011678e-15,3.24e-14,3.009999999999998e-15,1.0227606346317592e-13,1.521500335334189e-14,0.991,0.998,0.994,,,,,,,,,,,0,15.0,8.034460907615214e-14,8.686341128623736e-15,2.6106423007145653e-14,2.1356395004783323e-15,2.0102772234776987e-14,2.7601788203240487e-15,12.955065895718901,1.0,0.991,1.0,15.0,0,1.2655380431807477e-13,9.361199997809526e-15
2CXO J084232.3-480303,62.0, 08 42 26.84,-48 07 04.72,130.63462499999997,-48.05090555555555,0.98,0.82,9.4,4.13,False,False,False,False,False,6.409863621291979e-15,2.7799328340485557e-15,4.3886362129197937e-16,3.752619909093304e-16,1.696e-15,6.06e-16,4.2749999999999995e-15,2.687e-15,0.879,0.91,0.046,,,,,,,,,,,0,3.43,2.550148696942115e-15,1.8673043861461894e-15,1.8470659188213174e-15,6.400919144718012e-16,5.575410499282186e-16,3.54405200763074e-16,3.293616728068294,1.0,0.879,0.93,3.43,0,4.954755665691651e-15,2.005528951628694e-15
2CXO J084210.6-480913,63.0, 08 42 26.84,-48 07 04.72,130.5444583333333,-48.153638888888885,0.72,0.72,112.1,12.35,False,False,False,False,False,7.18768544554439e-14,1.0790860601445746e-14,1.41e-14,3.0799999999999996e-15,1.1619627500709564e-14,1.696505647281632e-15,4.615722695473434e-14,1.0201869490861739e-14,1.0,0.99,0.556,,,,,,,,,,,0,9.69,1.9051764827854965e-14,3.764230001154689e-15,1.1649001442195769e-14,1.3640291913081246e-15,1.585839366571378e-14,2.5930193664547737e-15,3.9571368969957863,1.0,1.0,0.953,9.69,0,4.6559159935764513e-14,4.7700893672072055e-15
2CXO J084230.6-481038,64.0, 08 42 26.66,-48 07 04.90,130.6275833333333,-48.17744166666667,1.09,0.79,80.9,2.25,False,False,False,False,False,2.7417038533744098e-15,1.2670753647310301e-15,1.640558519192562e-15,1.0746500258485605e-15,3.4443161671641003e-16,3.517959522966733e-16,7.567137174654376e-16,5.717052647996501e-16,0.584,0.415,0.125,,,,,,,,,,,0,1.9,7.567137174654376e-16,5.717052647996501e-16,3.513979872011501e-16,2.1346345192421858e-16,1.9581023637969173e-15,1.0215497603804414e-15,,0.0,0.584,,1.9,0,3.066214068463505e-15,1.189948514869605e-15
2CXO J084246.0-480926,65.0, 08 42 26.66,-48 07 04.90,130.69170833333328,-48.157288888888885,1.33,1.11,20.8,2.51,False,False,False,False,False,3.755863831666231e-15,1.7603386119087292e-15,4.647797884560803e-16,4.647500012197981e-16,3.5649999999999993e-16,2.852e-16,2.934584043210151e-15,1.6737563815988722e-15,0.138,0.09,0.389,,,,,,,,,,,0,2.32,2.948084767493699e-15,1.5917800900150444e-15,4.0608711974723633e-16,2.280181899628751e-16,8.214438368220072e-16,4.882438569397641e-16,0.1703813807861223,1.0,0.138,0.32,2.32,0,4.175615724062943e-15,1.6805172458983174e-15
2CXO J084223.2-480259,66.0, 08 42 26.84,-48 07 04.72,130.5970833333333,-48.04983055555555,0.81,0.75,169.9,5.57,False,False,False,False,False,1.7215329041791026e-14,4.599353289486229e-15,2.520722695473434e-15,1.0791767283840751e-15,3.047e-15,7.849999999999999e-16,1.1647606346317591e-14,4.4015001159175314e-15,0.353,0.109,0.887,,,,,,,,,,,0,5.09,8.735724184419496e-15,4.0917193856707845e-15,2.555635360138957e-15,7.154038864122444e-16,1.534649288200921e-15,7.440142766300951e-16,2.8119045791281305,1.0,0.353,0.906,5.09,0,1.2826008832759374e-14,4.2198966214348485e-15
2CXO J084222.6-480301,67.0, 08 42 26.66,-48 07 04.90,130.59425,-48.05027777777777,1.25,0.92,171.4,2.79,False,False,False,False,False,3.635023288749327e-15,1.358376046217626e-15,3.2733501961829965e-15,1.339713327442664e-15,7.403570839689788e-17,5.593476541623737e-17,2.8763738416943296e-16,2.1731310413356585e-16,0.005,0.093,0.782,,,,,,,,,,,0,2.7,8.369496868399834e-16,4.767098236298268e-16,2.190795445699957e-16,1.26097472663846e-16,2.838509347283504e-15,1.1966081530013512e-15,0.7697361394453506,1.0,0.005,0.62,2.7,0,3.894538578693483e-15,1.2942271440464749e-15
2CXO J084215.9-480328,68.0, 08 42 26.84,-48 07 04.72,130.56658333333328,-48.057916666666664,1.29,1.01,172.3,3.23,False,False,False,False,False,1.1499296525471084e-14,4.54740967986182e-15,6.036732556399135e-16,5.360969478493956e-16,5.344e-16,3.0329999999999997e-16,1.036122326983117e-14,4.505501522473114e-15,0.326,0.442,0.446,,,,,,,,,,,0,2.43,7.10837106241005e-15,3.777739244355813e-15,3.305781917002852e-16,2.335825256957622e-16,1.0011621642212423e-15,5.962479215923827e-16,1.9658905779250093,1.0,0.326,0.839,2.43,0,8.440111418331577e-15,3.831629702706105e-15
2CXO J084218.1-480313,69.0, 08 42 26.84,-48 07 04.72,130.57554166666665,-48.053799999999995,1.17,0.85,178.9,3.42,False,False,False,False,False,4.378744098977341e-15,1.591093935387438e-15,4.615443287204353e-16,3.8185808636066723e-16,7.611997702569061e-16,3.882516105667231e-16,3.156e-15,1.495e-15,0.865,0.744,0.961,,,,,,,,,,,0,2.86,1.9516231579412874e-15,1.2197592924717383e-15,6.202906493229159e-16,3.397657405931547e-16,5.252778083754268e-16,3.381290818423543e-16,2.595708898889673,1.0,0.865,0.893,2.86,0,3.09719161563963e-15,1.3105665820703364e-15
2CXO J084205.0-480737,70.0, 08 42 26.84,-48 07 04.72,130.52116666666663,-48.12710277777778,1.42,0.93,129.8,2.15,False,False,False,False,False,2.3241342258726456e-15,9.637330804141021e-16,9.399080126257755e-16,7.101105039371445e-16,4.790202115439197e-16,3.0905000183433473e-16,9.052060017029504e-16,5.735962158598908e-16,,,0.152,,,,,,,,,,,0,1.68,1.327135450531808e-15,7.765648077532568e-16,3.6963728312267436e-16,2.507631225344e-16,1.2674130628256067e-15,8.080682579542784e-16,0.10727434667706849,1.0,,0.257,1.68,0,2.964185796480089e-15,1.148437788379204e-15
2CXO J084245.3-480358,71.0, 08 42 26.84,-48 07 04.72,130.68908333333331,-48.06614722222222,1.41,1.0,19.1,2.0,False,False,False,False,False,3.827077468490972e-15,2.0153368427863237e-15,2.1737808700513547e-15,1.6819964031795816e-15,1.9715727497438806e-16,1.4895441894980338e-16,1.4561393234652293e-15,1.1001287518550835e-15,,,0.55,,,,,,,,,,,0,1.63,1.5464274863392407e-15,8.279804341604037e-16,2.3754283609506584e-16,1.3522309732703654e-16,2.8504907733327087e-15,1.4455610255821318e-15,0.6667457360675483,1.0,,0.586,1.63,0,4.634461095767015e-15,1.6713717611845763e-15
2CXO J084205.0-480601,72.0, 08 42 26.84,-48 07 04.72,130.52104166666663,-48.10048611111111,1.5,0.88,130.3,2.44,False,False,False,False,False,3.1884221598533834e-15,1.8514480278423638e-15,2.6391584281966908e-15,1.8251733011223923e-15,1.7872614161984183e-16,1.3502950159755546e-16,3.705375900368507e-16,2.79945091704932e-16,0.97,0.958,0.936,,,,,,,,,,,0,2.21,3.743741094084145e-16,2.799282765039798e-16,2.0625566282846762e-16,1.3191395238086912e-16,1.219950908543105e-15,7.601261354545944e-16,1.4465043748238793,1.0,0.97,0.771,2.21,0,1.800580680779987e-15,8.207026700458378e-16
