separation,name,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,dither_warning_flag,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,var_flag,var_inter_hard_flag,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_intra_index_b,var_intra_prob_b,ks_intra_prob_b,kp_intra_prob_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,nh_gal,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,apec_kt,apec_kt_lolim,apec_kt_hilim,apec_kt_rhat,apec_abund,apec_abund_lolim,apec_abund_hilim,apec_abund_rhat,apec_z,apec_z_lolim,apec_z_hilim,apec_z_rhat,apec_nh,apec_nh_lolim,apec_nh_hilim,apec_nh_rhat,apec_norm,apec_norm_lolim,apec_norm_hilim,apec_norm_rhat,apec_stat,obsid,region_id,obi,ra_pnt,dec_pnt,gti_obs,gti_end,instrument,grating,datamode,theta,phi,src_cnts_aper90_b,src_cnts_aper90_lolim_b,src_cnts_aper90_hilim_b,flux_significance_b,conf_code,dither_warning_flag.1,edge_code,extent_code,multi_chip_code,pileup_warning,sat_src_flag.1,streak_src_flag.1,var_code,flux_aper90_b.1,flux_aper90_lolim_b.1,flux_aper90_hilim_b.1,flux_aper90_h.1,flux_aper90_lolim_h.1,flux_aper90_hilim_h.1,flux_aper90_m.1,flux_aper90_lolim_m.1,flux_aper90_hilim_m.1,flux_aper90_s.1,flux_aper90_lolim_s.1,flux_aper90_hilim_s.1,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,usrid
170.08, 2CXO J084235.3-480925, 08 42 35.40,-48 09 25.46,0.73,0.73,39.4,7.9,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,2.455e-14,2.105e-14,2.805e-14,2.004e-14,1.67e-14,2.338e-14,3.238e-15,2.459e-15,3.976e-15,0.000e+00,0.000e+00,7.749e-16, 0,    0.318,    0.102,    0.039, 3,    0.532,6.890e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,21,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,2.746,38.89,48.277,39.977,56.577,6.02,1,FALSE,0,0,0,0.00257174,False,False,0,2.156e-14,1.779e-14,2.533e-14,1.956e-14,1.538e-14,2.352e-14,3.238e-15,2.298e-15,4.179e-15,0.000e+00,0.000e+00,7.223e-16, 0,    0.318,    0.102,    0.037,7.766e-05, 0.001093, 0.001059, 0.001658,39.0
170.08, 2CXO J084235.3-480925, 08 42 35.40,-48 09 25.46,0.73,0.73,39.4,7.9,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,2.455e-14,2.105e-14,2.805e-14,2.004e-14,1.67e-14,2.338e-14,3.238e-15,2.459e-15,3.976e-15,0.000e+00,0.000e+00,7.749e-16, 0,    0.318,    0.102,    0.039, 3,    0.532,6.890e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,21,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,2.759,38.33,33.808,26.666,40.951,5.03,1,FALSE,0,0,0,0.002898288,False,False,0,3.494e-14,2.677e-14,4.266e-14,2.404e-14,1.833e-14,2.974e-14,3.571e-15,2.343e-15,4.799e-15,1.436e-14,0.000e+00,2.871e-14, 0,    0.205,    0.023,    0.039,5.835e-05, 0.001325, 0.001298, 0.001734,39.0
184.8, 2CXO J084212.8-480513, 08 42 12.83,-48 05 13.53,0.79,0.79,0.0,8.14,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,3.267e-14,2.823e-14,3.711e-14,8.04e-15,6.136e-15,9.944e-15,5.023e-15,4.115e-15,5.931e-15,1.334e-14,9.184e-15,1.749e-14, 0,    0.176,    0.355,    0.738, 4,    0.648,1.856e-06,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,67,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,2.984,198.57,46.682,38.038,54.751,6.09,0,FALSE,7,0,1,0.001890985,False,False,0,1.971e-14,1.616e-14,2.326e-14,7.637e-15,4.899e-15,1.023e-14,5.372e-15,4.164e-15,6.581e-15,8.442e-15,5.100e-15,1.178e-14, 0,    0.176,    0.355,    0.738,5.959e-05, 0.001851, 0.001761, 0.001904,40.0
184.8, 2CXO J084212.8-480513, 08 42 12.83,-48 05 13.53,0.79,0.79,0.0,8.14,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,3.267e-14,2.823e-14,3.711e-14,8.04e-15,6.136e-15,9.944e-15,5.023e-15,4.115e-15,5.931e-15,1.334e-14,9.184e-15,1.749e-14, 0,    0.176,    0.355,    0.738, 4,    0.648,1.856e-06,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,67,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,2.963,198.97,35.184,27.854,42.514,4.93,0,FALSE,7,0,1,0.002634807,False,False,0,3.010e-13,2.391e-13,3.628e-13,9.727e-15,6.485e-15,1.297e-14,5.183e-15,3.612e-15,6.675e-15,3.369e-13,1.838e-13,4.900e-13, 0,    0.164,    0.272,    0.227,0.0001751, 0.002358, 0.002160, 0.002956,40.0
190.26, 2CXO J084214.9-480902, 08 42 15.00,-48 09 02.59,1.06,0.99,121.5,3.84,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,3.520e-15,2.432e-15,4.608e-15,1.139e-15,4.355e-16,1.843e-15,9.546e-16,5.455e-16,1.344e-15,1.518e-15,7.211e-16,2.315e-15, 2,    0.756,    0.913,    0.749, 5,    0.863,8.826e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,27,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,2.787,115.35,9.3225,5.6746,12.97,2.61,0,FALSE,0,0,0,0.0004538365,False,False,0,2.002e-15,7.281e-16,3.276e-15,1.462e-15,4.872e-16,2.382e-15,6.563e-16,1.811e-16,1.132e-15,0.000e+00,0.000e+00,7.709e-16, 0,    0.469,    0.311,    0.402,1.163e-05,0.0002139,0.0002103,0.0003116,41.0
190.26, 2CXO J084214.9-480902, 08 42 15.00,-48 09 02.59,1.06,0.99,121.5,3.84,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,3.520e-15,2.432e-15,4.608e-15,1.139e-15,4.355e-16,1.843e-15,9.546e-16,5.455e-16,1.344e-15,1.518e-15,7.211e-16,2.315e-15, 2,    0.756,    0.913,    0.749, 5,    0.863,8.826e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,27,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,2.763,114.96,11.832,7.5649,15.906,3.0,0,FALSE,0,0,0,0.0006587019,False,False,0,5.602e-15,3.663e-15,7.542e-15,9.596e-16,0.0,2.067e-15,1.871e-15,9.140e-16,2.785e-15,3.328e-15,1.625e-15,5.030e-15, 2,    0.756,    0.913,    0.749,0.0001854,0.0004554,0.0002700,0.0006407,41.0
191.04, 2CXO J084216.6-480918, 08 42 16.64,-48 09 18.59,1.13,0.98,102.9,1.95,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE,FALSE,6.347e-16,2.308e-16,1.039e-15,0.0,0.0,3.747e-16,8.749e-16,4.374e-16,1.285e-15,1.257e-16,0.000e+00,5.656e-16, 1,    0.507,    0.481,    0.483, 0,    0.059,1.922e-08,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,169,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,2.786,107.07,2.545,0.60595,4.484,1.19,0,FALSE,0,0,0,0.0002634807,False,False,0,4.475e-16,0.000e+00,1.014e-15,0.0,0.0,1.522e-15,1.009e-15,2.717e-16,1.747e-15,         ,         ,         ,  ,         ,         ,         ,         ,         ,         ,         ,42.0
191.04, 2CXO J084216.6-480918, 08 42 16.64,-48 09 18.59,1.13,0.98,102.9,1.95,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE,FALSE,6.347e-16,2.308e-16,1.039e-15,0.0,0.0,3.747e-16,8.749e-16,4.374e-16,1.285e-15,1.257e-16,0.000e+00,5.656e-16, 1,    0.507,    0.481,    0.483, 0,    0.059,1.922e-08,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,169,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,2.806,107.52,4.5537,1.85,7.1152,1.64,0,FALSE,0,0,0,0.0002269182,False,False,0,8.762e-16,2.556e-16,1.497e-15,0.0,0.0,6.963e-16,9.996e-16,3.665e-16,1.599e-15,1.257e-16,0.000e+00,5.656e-16, 1,    0.507,    0.481,    0.483,4.437e-06,9.507e-05,9.384e-05,0.0001437,42.0
191.62, 2CXO J084245.5-480520, 08 42 45.53,-48 05 20.57,0.88,0.74,28.5,5.16,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE,FALSE,2.746e-14,2.155e-14,3.302e-14,2.338e-15,1.286e-15,3.332e-15,1.995e-15,1.430e-15,2.560e-15,2.167e-14,1.420e-14,2.915e-14, 1,    0.612,    0.623,    0.349, 6,    0.944,1.421e-06,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,65,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,3.57,311.14,16.85,11.709,21.705,3.26,7,FALSE,0,0,0,0.0007563941,False,False,0,1.429e-13,1.024e-13,1.834e-13,1.385e-15,3.59e-16,2.359e-15,1.614e-15,8.875e-16,2.340e-15,1.516e-13,7.053e-14,2.292e-13, 1,    0.547,    0.623,    0.349,3.771e-05,0.0003803,0.0003629,0.0007212,43.0
191.62, 2CXO J084245.5-480520, 08 42 45.53,-48 05 20.57,0.88,0.74,28.5,5.16,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE,FALSE,2.746e-14,2.155e-14,3.302e-14,2.338e-15,1.286e-15,3.332e-15,1.995e-15,1.430e-15,2.560e-15,2.167e-14,1.420e-14,2.915e-14, 1,    0.612,    0.623,    0.349, 6,    0.944,1.421e-06,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,65,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,3.597,311.32,19.409,14.0,24.818,3.76,7,FALSE,0,0,0,0.001449144,False,False,0,1.693e-14,1.221e-14,2.138e-14,5.175e-15,2.518e-15,7.693e-15,2.775e-15,1.615e-15,3.885e-15,8.928e-15,3.826e-15,1.403e-14, 1,    0.612,    0.433,    0.302,0.0001656,0.0007864,0.0006694, 0.001427,43.0
192.72, 2CXO J084210.3-480749, 08 42 10.30,-48 07 49.80,0.83,0.8,120.3,3.03,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,2.131e-15,1.093e-15,3.170e-15,2.699e-15,1.584e-15,3.755e-15,8.383e-16,1.677e-16,1.481e-15,0.000e+00,0.000e+00,4.875e-16, 1,    0.620,    0.960,    0.881, 4,    0.648,4.568e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,41,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,2.86,144.94,8.1122,4.6092,11.431,2.21,7,FALSE,0,0,0,0.0003025576,False,False,0,7.850e-16,0.000e+00,1.913e-15,2.817e-15,1.507e-15,4.062e-15,         ,         ,         ,0.000e+00,0.000e+00,9.704e-16, 0,    0.483,    0.133,    0.199,8.543e-06,0.0001664,0.0001636,0.0002443,44.0
192.72, 2CXO J084210.3-480749, 08 42 10.30,-48 07 49.80,0.83,0.8,120.3,3.03,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,2.131e-15,1.093e-15,3.170e-15,2.699e-15,1.584e-15,3.755e-15,8.383e-16,1.677e-16,1.481e-15,0.000e+00,0.000e+00,4.875e-16, 1,    0.620,    0.960,    0.881, 4,    0.648,4.568e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,41,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,2.831,144.85,5.9465,2.897,8.8435,2.32,7,FALSE,0,0,0,0.0005269615,False,False,0,3.980e-15,1.891e-15,6.070e-15,3.445e-15,1.231e-15,5.537e-15,8.383e-16,1.677e-16,1.481e-15,0.000e+00,0.000e+00,1.870e-15, 1,    0.620,    0.960,    0.881,9.218e-05,0.0002900,0.0001806,0.0004161,44.0
198.92, 2CXO J084209.8-480754, 08 42 09.82,-48 07 54.71,1.61,1.0,38.8,2.15,            MARGINAL,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,3.708e-15,1.943e-15,5.474e-15,1.079e-15,2.49e-16,1.867e-15,0.000e+00,0.000e+00,1.856e-16,3.094e-15,1.733e-15,4.455e-15,  ,         ,         ,         , 0,    0.454,2.212e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,40,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,2.961,143.83,4.535,1.9239,7.1461,1.64,7,FALSE,0,0,0,0.0003025576,False,False,0,3.442e-15,1.398e-15,5.486e-15,1.744e-15,2.906e-16,3.197e-15,0.000e+00,0.000e+00,3.004e-16,2.715e-15,9.334e-16,4.412e-15,  ,         ,         ,         ,         ,         ,         ,         ,45.0
198.92, 2CXO J084209.8-480754, 08 42 09.82,-48 07 54.71,1.61,1.0,38.8,2.15,            MARGINAL,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,3.708e-15,1.943e-15,5.474e-15,1.079e-15,2.49e-16,1.867e-15,0.000e+00,0.000e+00,1.856e-16,3.094e-15,1.733e-15,4.455e-15,  ,         ,         ,         , 0,    0.454,2.212e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,40,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,2.931,143.72,3.3679,1.1226,5.6132,1.63,7,FALSE,0,0,0,0.0002634807,False,False,0,5.081e-15,1.577e-15,8.585e-15,0.0,0.0,1.525e-15,0.000e+00,0.000e+00,4.606e-16,5.291e-15,1.017e-15,9.564e-15,  ,         ,         ,         ,         ,         ,         ,         ,45.0
199.45, 2CXO J084235.6-480343, 08 42 35.66,-48 03 43.20,0.82,0.76,28.8,5.29,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,8.098e-15,6.333e-15,9.863e-15,3.108e-15,1.853e-15,4.363e-15,1.674e-15,1.093e-15,2.255e-15,3.431e-15,2.111e-15,4.685e-15, 2,    0.762,    0.894,    0.740, 0,    0.070,4.173e-08,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,75,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,3.668,273.9,21.254,15.519,26.652,4.26,0,FALSE,1,0,0,0.001210231,False,False,0,7.431e-15,5.393e-15,9.348e-15,2.67e-15,1.178e-15,4.084e-15,2.184e-15,1.370e-15,2.954e-15,2.916e-15,1.377e-15,4.374e-15, 1,    0.550,    0.550,    0.177,5.953e-05,0.0006028,0.0005773, 0.001150,46.0
199.45, 2CXO J084235.6-480343, 08 42 35.66,-48 03 43.20,0.82,0.76,28.8,5.29,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,8.098e-15,6.333e-15,9.863e-15,3.108e-15,1.853e-15,4.363e-15,1.674e-15,1.093e-15,2.255e-15,3.431e-15,2.111e-15,4.685e-15, 2,    0.762,    0.894,    0.740, 0,    0.070,4.173e-08,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,75,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,3.682,274.3,16.105,11.192,20.746,3.22,0,FALSE,1,0,0,0.001053923,False,False,0,1.077e-14,7.429e-15,1.393e-14,4.728e-15,2.306e-15,7.034e-15,1.222e-15,4.074e-16,2.037e-15,5.176e-15,2.588e-15,7.763e-15, 2,    0.762,    0.894,    0.740,0.0002423,0.0005900,0.0003886, 0.001385,46.0
200.26, 2CXO J084211.6-480836, 08 42 11.67,-48 08 36.49,1.13,0.79,122.7,5.14,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,5.964e-15,4.575e-15,7.353e-15,1.911e-15,1.042e-15,2.736e-15,1.455e-15,9.130e-16,1.997e-15,2.657e-15,1.554e-15,3.710e-15, 0,    0.491,    0.293,    0.385, 0,    0.211,1.625e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,24613,33,0, 08 42 26.84,-48 07 04.72,2020-08-19T22:36:31,2020-08-20T10:17:50,ACIS,NONE,    VFAINT,2.957,129.03,18.32,12.914,23.425,4.19,0,FALSE,0,0,0,0.0008320335,False,False,0,6.500e-15,4.561e-15,8.438e-15,2.945e-15,1.636e-15,4.188e-15,1.161e-15,4.837e-16,1.838e-15,2.617e-15,1.132e-15,4.103e-15, 0,    0.491,    0.293,    0.385,5.443e-05,0.0005704,0.0005475,0.0009950,47.0
200.26, 2CXO J084211.6-480836, 08 42 11.67,-48 08 36.49,1.13,0.79,122.7,5.14,                TRUE,FALSE,FALSE,FALSE,False,False,False,FALSE, TRUE,5.964e-15,4.575e-15,7.353e-15,1.911e-15,1.042e-15,2.736e-15,1.455e-15,9.130e-16,1.997e-15,2.657e-15,1.554e-15,3.710e-15, 0,    0.491,    0.293,    0.385, 0,    0.211,1.625e-07,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,21137,33,0, 08 42 26.66,-48 07 04.90,2020-08-19T05:26:54,2020-08-19T12:09:32,ACIS,NONE,    VFAINT,2.93,128.78,12.753,8.3386,16.922,3.06,0,FALSE,0,0,0,0.0009221826,False,False,0,6.234e-15,4.156e-15,8.312e-15,6.385e-16,0.0,1.572e-15,2.275e-15,1.251e-15,3.242e-15,3.531e-15,1.580e-15,5.390e-15, 0,    0.413,    0.046,    0.232,3.211e-05,0.0004968,0.0004840,0.0006771,47.0
