name,ra,dec,PU,significance,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
2CXO J084208.1-480825,130.53395833333332,-48.14054444444445,0.75,5.15,2.4196518223871032e-15,1.0222618240300597e-15,2.3644915733019347e-15,6.688630983232916e-16,1.7370706442560057e-15,7.767265701903715e-16,6.5212140399450426e-15,1.4476537037591536e-15,0.513,0.423,,Gaia DR3 5329115912443805312,0.0831361470174806,0.0080534434101196,130.5339403607,-48.14052470955,16.013487,0.003455,16.521133,0.008595,14.779227,0.005527,2.4218,0.3131,6.879,449.755126953125,394.1004028320313,547.13330078125,468.68017578125,418.1786193847656,531.7483520507812,2,08420815-4808260,0.056,0.140230098279221,130.533961,-48.14056,13.656999588012695,0.0320000015199184,12.847000122070312,0.0209999997168779,12.777999877929688,0.0289999991655349,0,,,,,,,,,,-8,1304m485o0036259,0.105,0.039328494293578,130.5339537,-48.1405154,12.555056264626272,-0.0020848941587366,12.491120905069865,-0.004639719147809,0,J084208.14-480825.8,0.062,0.1078992143780481,130.533953,-48.1405276,12.601,0.027,12.611,0.028,11.35,,8.728,,0,True,0.0,allwise,12.601,0.027,12.611,0.028
2CXO J084214.7-480350,130.56154166666664,-48.0639,0.77,7.32,3.138451831724314e-15,1.1135273613722141e-15,2.753738953445428e-15,7.097335283044558e-16,5.949978131980119e-15,1.5706397769073772e-15,1.184216891714986e-14,2.0519683658691504e-15,0.999,0.999,,Gaia DR3 5329122994862096512,0.0725540457858365,0.0025964353718126,130.56154460435,-48.06392005805,16.069912,0.025133,17.040714,0.084437,14.993319,0.064592,1.2976,0.0292,5.512,755.6973266601562,738.0692749023438,774.6231689453125,756.5430297851562,740.1497192382812,770.676025390625,0,08421477-4803502,0.182,0.1400240639090296,130.561573,-48.063946,13.140999794006348,0.0240000002086162,12.112000465393066,0.0219999998807907,11.437000274658203,0.0230000000447034,0,,,,,,,,,,-8,1304m485o0038673,0.113,0.0113021446460395,130.5615311,-48.0639306,10.780884785500184,-0.0008077587440022,10.290907966697164,-0.001331800743287,0,J084214.77-480350.1,0.098,0.0674499701526991,130.5615612,-48.063924,10.604,0.023,10.162,0.019,8.202,0.023,6.312,0.048,0,True,0.0,allwise,10.604,0.023,10.162,0.019
2CXO J084209.7-480857,130.54054166666663,-48.14939444444445,0.75,6.15,3.608525805119155e-15,1.7405146034823333e-15,2.8280849992105706e-15,6.97153152679602e-16,5.4148735496699806e-15,1.6733538756700697e-15,1.1851484353999704e-14,2.5130711880976266e-15,0.868,0.983,,Gaia DR3 5329115916756040320,0.0878310105745903,0.0026989018507533,130.54057675528,-48.1493875762,16.182245,0.003651,17.23067,0.01116,15.155382,0.007128,1.3486,0.034,5.564,724.89013671875,706.689697265625,742.7747802734375,730.0884399414062,710.001953125,744.1077880859375,0,08420974-4808578,0.174,0.1400259967571736,130.540612,-48.149406,13.541000366210938,0.0260000005364418,12.798999786376951,0.0209999997168779,12.61299991607666,0.0299999993294477,0,,,,,,,,,,-8,1304m485o0035962,0.171,0.0385944266421979,130.5406022,-48.1493693,12.589626830622144,-0.0021254808804695,12.459779602934812,-0.0045556525669674,0,J084209.74-480857.8,0.161,0.0924393842895981,130.5406086,-48.1493905,12.611,0.025,12.518,0.025,12.355,,9.029,,0,True,0.0,allwise,12.611,0.025,12.518,0.025
2CXO J084227.5-481038,130.6149583333333,-48.17745277777777,0.72,17.53,8.034460907615216e-14,8.686341128623736e-15,2.6106423007145653e-14,2.1356395004783323e-15,2.0102772234776987e-14,2.7601788203240487e-15,1.2655380431807477e-13,9.361199997809526e-15,0.991,1.0,,Gaia DR3 5329109663274476032,0.1438660332885048,0.0193494263987333,130.61500175187,-48.17748032359,13.716465,0.004574,13.62809,0.006334,12.290117,0.006273,,,,,,,,,,2,08422759-4810388,0.071,0.1413199663883345,130.614987,-48.177448,11.19200038909912,0.0240000002086162,10.631999969482422,0.0219999998807907,10.491999626159668,0.0209999997168779,0,J084227.58-481038.7,0.094,0.0460279578082712,130.6149315,-48.1774337,10.491,0.012,10.482,0.008,0,1304m485o0035062,0.106,0.0221885758894075,130.6149266,-48.1774325,10.471612662656293,-0.0006952655620421,10.457310582177264,-0.0014545320995444,0,J084227.58-481038.7,0.105,0.0785988097874261,130.6149447,-48.1774252,10.478,0.022,10.484,0.02,10.374,0.086,8.165,0.217,0,True,0.0,allwise,10.478,0.022,10.484,0.02
2CXO J084232.3-480303,130.63462499999997,-48.05090555555555,0.98,4.13,2.550148696942115e-15,1.8673043861461894e-15,1.8470659188213174e-15,6.400919144718012e-16,5.575410499282186e-16,3.54405200763074e-16,4.954755665691651e-15,2.005528951628694e-15,0.879,0.93,,Gaia DR3 5329122410746641024,0.3255987234893031,0.0029125535600225,130.63457456012,-48.0509894797,16.636423,0.003367,17.968813,0.012599,15.479908,0.006715,1.4087,0.0534,5.05,700.081298828125,674.4876098632812,722.6192626953125,690.77490234375,666.3838500976562,717.77001953125,0,08423230-4803035,0.332,0.14003025860506,130.634592,-48.050995,13.869999885559082,0.0260000005364418,13.157999992370604,0.0219999998807907,12.864999771118164,0.0230000000447034,0,J084232.29-480303.4,0.276,0.0411032033423187,130.6345497,-48.0509633,12.638,0.011,12.669,0.009,0,1304m485o0039084,0.389,0.0386098863634691,130.6345195,-48.0509875,12.79115531801234,-0.0023025068352673,12.672583279896015,-0.0050272944713832,0,J084232.29-480303.7,0.47,0.0896472717097402,130.6345597,-48.0510287,12.793,0.024,12.732,0.024,12.377,,9.211,,0,True,0.0,allwise,12.793,0.024,12.732,0.024
2CXO J084210.6-480913,130.5444583333333,-48.153638888888885,0.72,12.35,1.9051764827854965e-14,3.764230001154689e-15,1.1649001442195767e-14,1.3640291913081246e-15,1.5858393665713783e-14,2.5930193664547737e-15,4.6559159935764513e-14,4.7700893672072055e-15,1.0,0.953,,Gaia DR3 5329115848036574336,0.1498485199884098,0.0028159891832178,130.54442603321,-48.15360327617,14.605258,0.004075,15.288824,0.012137,13.801533,0.008697,1.4078,0.0168,5.6,695.1629028320312,688.0752563476562,703.1748046875,693.775634765625,685.415283203125,702.385009765625,0,08421066-4809130,0.051,0.140028314037983,130.544454,-48.153625,12.767999649047852,0.0270000007003545,12.12600040435791,0.0219999998807907,11.937999725341797,0.0240000002086162,0,,,,,,,,,,-8,1304m485o0035848,0.203,0.0221794664570633,130.5444117,-48.153592,11.835490719901918,-0.0014035270673459,11.807490719901915,-0.0030839540941725,0,J084210.65-480912.9,0.213,0.0852465174204788,130.5444092,-48.1535895,11.832,0.024,11.859,0.023,12.318,,9.107,,0,True,0.0,allwise,11.832,0.024,11.859,0.023
2CXO J084230.6-481038,130.6275833333333,-48.17744166666667,1.09,2.25,7.567137174654376e-16,5.717052647996501e-16,3.513979872011501e-16,2.134634519242185e-16,1.9581023637969173e-15,1.0215497603804414e-15,3.066214068463505e-15,1.189948514869605e-15,0.584,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,J084230.58-481037.9,0.931,0.1660269550517626,130.627439,-48.1772015,15.876,0.023,16.107,0.058,0,1304m485o0205884,0.514,0.6105073298526071,130.6276654,-48.1773099,,,15.797105107705567,-0.0613946461342403,0,,,,,,,,,,,,,,-8,,0.0,catwise,15.876,0.023,16.107,0.058
2CXO J084246.0-480926,130.69170833333328,-48.157288888888885,1.33,2.51,2.948084767493699e-15,1.5917800900150445e-15,4.0608711974723633e-16,2.280181899628751e-16,8.214438368220076e-16,4.882438569397641e-16,4.175615724062943e-15,1.6805172458983174e-15,0.138,0.32,,Gaia DR3 5329109010448834816,0.2047428838481088,0.0029698760916913,130.69162388108,-48.15729667825,17.68894,0.003039,19.283089,0.02558,16.476995,0.00678,1.4814,0.0748,5.666,668.9981689453125,628.3726196289062,709.0137329101562,659.5947875976562,629.912353515625,697.921875,0,08424599-4809263,0.141,0.120036663415808,130.691663,-48.157314,14.666000366210938,0.0359999984502792,13.935999870300291,0.0299999993294477,13.75,0.0469999983906745,0,J084245.96-480926.6,0.65,0.0492893554837147,130.6915178,-48.1574171,13.567,0.011,13.546,0.01,0,1304m485o0035688,0.434,0.0880499890062457,130.6915348,-48.1573222,13.647933262392511,-0.0044860491922587,13.489503621796878,-0.0096912318476463,0,,0.627,0.0982447991702359,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J084223.2-480259,130.5970833333333,-48.04983055555555,0.81,5.57,8.735724184419496e-15,4.091719385670785e-15,2.555635360138957e-15,7.154038864122448e-16,1.534649288200921e-15,7.440142766300951e-16,1.2826008832759374e-14,4.219896621434849e-15,0.353,0.906,,Gaia DR3 5329122651264752128,0.3088644129456502,0.0029551733485533,130.5971585354,-48.04990008029,16.923782,0.003173,18.314255,0.015974,15.728257,0.005494,1.4369,0.0606,5.611,679.0501098632812,654.9273071289062,710.750244140625,675.64013671875,648.51953125,709.3187255859375,0,08422332-4802597,0.407,0.1400311381082079,130.597181,-48.049923,14.052000045776367,0.0219999998807907,13.36400032043457,0.0209999997168779,13.107000350952148,0.0309999994933605,0,J084223.25-480259.6,0.508,0.0558780783481321,130.5969027,-48.0499036,12.818,0.014,12.705,0.01,0,1304m485o0102205,0.417,0.0550792124115804,130.596945,-48.0499002,12.969158906528548,-0.0031711723089108,12.761375643926074,-0.0063092537429873,0,,,,,,,,,,,,,,-8,True,0.0,catwise,12.818,0.014,12.705,0.01
2CXO J084222.6-480301,130.59425,-48.05027777777777,1.25,2.79,8.369496868399834e-16,4.767098236298268e-16,2.190795445699957e-16,1.26097472663846e-16,2.838509347283504e-15,1.1966081530013512e-15,3.894538578693483e-15,1.2942271440464749e-15,0.005,0.62,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J084215.9-480328,130.56658333333328,-48.05791666666666,1.29,3.23,7.108371062410051e-15,3.777739244355813e-15,3.3057819170028523e-16,2.335825256957622e-16,1.0011621642212425e-15,5.962479215923827e-16,8.440111418331577e-15,3.831629702706105e-15,0.326,0.839,,Gaia DR3 5329122994862098432,0.2351433558911816,0.0026999861925572,130.56655213134,-48.05785476782,17.496025,0.003033,18.887339,0.02381,16.331512,0.006119,1.3464,0.0698,5.415,723.8696899414062,687.2285766601562,775.0360717773438,730.5862426757812,702.798828125,762.5479736328125,0,08421598-4803284,0.073,0.1400259642352089,130.566598,-48.057899,14.675000190734863,0.0370000004768371,14.001999855041504,0.0460000000894069,13.760000228881836,0.0520000010728836,0,J084215.97-480328.3,0.185,0.0500726538142327,130.5665748,-48.0578657,13.613,0.012,13.584,0.01,0,1304m485o0038862,0.308,0.0715508257115178,130.5666149,-48.0578338,13.576846363815257,-0.0036567280414622,13.458272449541104,-0.0085950174450705,0,J084215.98-480328.2,0.295,0.1022355645555889,130.5665877,-48.0578348,13.638,0.025,13.657,0.032,12.783,,9.282,,0,True,0.0,allwise,13.638,0.025,13.657,0.032
2CXO J084218.1-480313,130.57554166666665,-48.0538,1.17,3.42,1.951623157941288e-15,1.2197592924717385e-15,6.202906493229159e-16,3.397657405931547e-16,5.252778083754268e-16,3.381290818423543e-16,3.0971916156396304e-15,1.3105665820703364e-15,0.865,0.893,,Gaia DR3 5329123029221847296,0.2405704126460053,0.0030159505698867,130.57544185212,-48.05379624071,17.882193,0.003403,19.71331,0.037355,16.564774,0.005938,1.4563,0.0969,5.369,673.1444702148438,631.1893920898438,712.5306396484375,667.1878662109375,626.81787109375,706.355224609375,0,08421811-4803137,0.189,0.1400323518091444,130.575468,-48.053818,14.62399959564209,0.0350000001490116,13.913000106811523,0.0430000014603138,13.767000198364258,0.050000000745058,0,J084218.11-480313.7,0.211,0.0494916109376124,130.5754555,-48.0538115,13.522,0.012,13.394,0.01,0,1304m485o0038985,0.25,0.0660685973303505,130.5754445,-48.0538244,13.506185263484506,-0.0034874378766895,13.28280001494455,-0.0075308217663081,0,J084218.11-480313.6,0.176,0.1096413222886335,130.5754688,-48.053796,13.595,0.028,13.503,0.029,12.783,,9.074,,0,True,0.0,allwise,13.595,0.028,13.503,0.029
2CXO J084205.0-480737,130.52116666666663,-48.12710277777778,1.42,2.15,1.327135450531808e-15,7.76564807753257e-16,3.6963728312267436e-16,2.507631225344e-16,1.267413062825607e-15,8.080682579542784e-16,2.964185796480089e-15,1.148437788379204e-15,,0.257,,Gaia DR3 5329116122914422528,0.0055712096625033,0.0028112532365477,130.52116897541,-48.1271026359,17.007532,0.002949,18.564335,0.013441,15.789045,0.004872,1.4037,0.0535,5.611,697.3038940429688,673.7754516601562,725.77001953125,685.0133666992188,658.0816650390625,711.7426147460938,0,08420508-4807376,0.051,0.1400281862474837,130.521168,-48.127117,14.074999809265137,0.0270000007003545,13.348999977111816,0.0379999987781047,13.012999534606934,0.032999999821186,0,,,,,,,,,,-8,1304m485o0036673,0.138,0.0440896013109667,130.5212055,-48.1271311,12.893336869812504,-0.0025848327364009,12.73563586597894,-0.0055462805653728,0,J084205.09-480737.5,0.147,0.1096360020420299,130.5212277,-48.1271069,12.918,0.028,12.837,0.031,10.523,0.122,7.593,0.158,0,True,0.0,allwise,12.918,0.028,12.837,0.031
2CXO J084245.3-480358,130.68908333333331,-48.06614722222222,1.41,2.0,1.5464274863392409e-15,8.279804341604037e-16,2.3754283609506584e-16,1.3522309732703654e-16,2.8504907733327087e-15,1.4455610255821318e-15,4.634461095767015e-15,1.6713717611845765e-15,,0.586,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J084205.0-480601,130.52104166666663,-48.10048611111111,1.5,2.44,3.743741094084145e-16,2.799282765039798e-16,2.0625566282846762e-16,1.3191395238086912e-16,1.219950908543105e-15,7.601261354545944e-16,1.800580680779987e-15,8.20702670045838e-16,0.97,0.771,,Gaia DR3 5329116977594185472,0.2843733916801724,0.0028003048476906,130.52115483352,-48.10050909228,18.174932,0.003248,19.712742,0.076525,16.9295,0.009891,1.3929,0.1034,5.649,695.3363037109375,648.4901123046875,749.8800659179688,688.287109375,648.4341430664062,723.3746337890625,0,08420507-4806019,0.326,0.1400278666833141,130.521161,-48.100529,15.07900047302246,0.032999999821186,14.472999572753906,0.0489999987185001,14.20199966430664,0.0649999976158142,0,,,,,,,,,,-8,1304m485o0100644,0.427,0.1320295552059462,130.521029,-48.1003678,14.129873056225764,-0.0072224316507463,14.006399747934273,-0.0149793622805263,0,,,,,,,,,,,,,,-8,True,0.0,unwise,14.129873056225764,-0.0072224316507463,14.006399747934273,-0.0149793622805263
2CXO J084220.9-480300,130.58733333333333,-48.05021111111111,1.28,2.83,7.241390878726355e-16,4.1593422252826604e-16,5.980105529807275e-16,3.499505761167777e-16,2.0373740705796608e-15,9.849681862367125e-16,3.3595237114330237e-15,1.1250017827066305e-15,0.171,0.703,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J084211.1-480937,130.54654166666666,-48.16036388888889,1.19,2.1,6.872337998093207e-16,4.654126584442204e-16,4.3108910546427934e-16,2.811015111650257e-16,1.1730137814525109e-15,6.4802328741920075e-16,2.291336686726111e-15,8.459084957942943e-16,0.097,0.65,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J084204.4-480703,130.51845833333329,-48.11774722222222,0.8,4.97,8.718162764594766e-16,4.834366397771518e-16,1.8907371004792694e-15,5.962851166569043e-16,5.983534017870473e-15,1.7102479746404937e-15,8.746087394809221e-15,1.874623978238695e-15,0.655,0.831,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
