src,KS,KP,RA,DEC,COMPONENT,NET_COUNTS,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,NET_FLUX_APER_0.7-1.2,NET_FLUX_APER_LO_0.7-1.2,NET_FLUX_APER_HI_0.7-1.2,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,NET_FLUX_APER_medium,NET_FLUX_APER_LO_medium,NET_FLUX_APER_HI_medium,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,NET_FLUX_APER_hard,NET_FLUX_APER_LO_hard,NET_FLUX_APER_HI_hard,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,SRC_SIGNIFICANCE_broad,THETA_broad,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,NET_FLUX_APER_0.7-7.0,NET_FLUX_APER_LO_0.7-7.0,NET_FLUX_APER_HI_0.7-7.0,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0
11,0.905738025439317,0.9998793770565798,92.11970575825401,13.974249626437933,11,3.0,1.7320508075688772,1.35165,1.1066238213640762,2.0,1.4142135623730951,7.053774483183804e-16,2.9758149468500495e-16,1.366674725684623e-15,1.3959785109e-15,5.889291936e-16,2.70472008e-15,1.0907345169e-14,4.601542176e-15,2.11330728e-14,1.35165,1.1066238213640762,2.0,1.4142135623730951,7.053774483183804e-16,2.9758149468500495e-16,1.366674725684623e-15,1.4252360874000002e-15,6.012722496000001e-16,2.7614068800000002e-15,1.7385636180000002e-14,7.33457472e-15,3.3684816e-14,0.916355,1.1066238213640762,1.0,1.0,2.2474495776518927e-16,5.48795421888365e-17,5.749286093660519e-16,4.872129295e-16,1.1897051122e-16,1.246357893e-15,9.083288970000001e-16,2.2180107852000001e-16,2.323630638e-15,0.0,1.1066238213640762,-0.041329166400918424,0.041329166400918424,,,,0.0,,1.6740212475e-15,0.0,,1.8331488865e-15,1.68049,1.1066238213640762,3.0,1.7320508075688772,9.37796349418519e-16,4.778577660568833e-16,1.6127671610468548e-15,3.0316462092e-15,1.5447870808000001e-15,5.2136473480000005e-15,5.370328920599999e-15,2.7364719243999996e-15,9.235576714e-15,1.68049,1.1066238213640762,3.0,1.7320508075688772,9.37796349418519e-16,4.778577660568833e-16,1.6127671610468548e-15,3.0297115863e-15,1.5438012862000001e-15,5.2103202970000004e-15,4.6914605325e-15,2.3905519050000002e-15,8.068098675e-15
12,0.198091513817904,0.3293317953183051,92.14205891711961,13.990196093789958,12,82.0,9.055385138137417,4.5663,2.717821725983621,20.876116681859617,4.583133828743293,1.036319083637136e-14,8.271964256443618e-15,1.2779729715941049e-14,7.245474431999999e-15,5.783383367999999e-15,8.935009145999999e-15,5.6851063232e-14,4.5378877068e-14,7.0107868671e-14,4.5663,2.717821725983621,20.876116681859617,4.583133828743293,1.036319083637136e-14,8.271964256443618e-15,1.2779729715941049e-14,7.398054144e-15,5.905173456e-15,9.123168132e-15,9.064746944e-14,7.235538155999999e-14,1.1178508406999999e-13,6.0309,2.717821725983621,35.91776263666614,6.000281784380135,8.712814952073083e-15,7.358174967775128e-15,1.022142125329534e-14,8.391617988e-15,7.0869166576e-15,9.844609684e-15,1.56661326e-14,1.323041352e-14,1.8378691800000002e-14,4.71962,2.717821725983621,22.752233885659756,4.796898095773546,1.3956026080121955e-14,1.1212025032238469e-14,1.7113095659819843e-14,1.5192900432e-14,1.2205708056e-14,1.8629770176e-14,1.6640278632e-14,1.3368506156e-14,2.0404567776000003e-14,9.01225,2.717821725983621,81.79322170667743,9.055857300803602,3.403961584792865e-14,3.030848958278847e-14,3.7808260715364504e-14,4.08751902e-14,3.6394807799999996e-14,4.54006254e-14,7.245279159e-14,6.451114751e-14,8.047429343e-14,9.01225,2.717821725983621,81.79322170667743,9.055857300803602,3.403961584792865e-14,3.030848958278847e-14,3.7808260715364504e-14,4.085036721e-14,3.637270569e-14,4.5373054170000004e-14,6.329310828e-14,5.635546892e-14,7.030050956e-14
13,0.581391854511082,0.9370277095757392,92.09111964327322,13.99106807932032,13,12.0,3.4641016151377544,1.61586,1.712931314778566,2.8755635707844904,1.7335401567232205,1.496639747432401e-15,7.39193572972851e-16,2.619113426800291e-15,1.1101758959999999e-15,5.4831825e-16,1.94280327e-15,8.646581044e-15,4.270564875e-15,1.5131481405000002e-14,1.61586,1.712931314778566,2.8755635707844904,1.7335401567232205,1.496639747432401e-15,7.39193572972851e-16,2.619113426800291e-15,1.1335120472e-15,5.59844025e-16,1.9836414390000002e-15,1.3781022511999999e-14,6.806476499999999e-15,2.411673294e-14,2.75394,1.712931314778566,7.876895628902766,2.8293199822680157,1.900147378924214e-15,1.2943004627740685e-15,2.671221991431346e-15,2.0762420892e-15,1.4142487718e-15,2.9187754538e-15,3.866792256e-15,2.633896224e-15,5.4359259839999996e-15,0.359568,1.712931314778566,0.5389263902282224,1.009616888348698,1.1601431525844165e-16,0.0,4.504086363560227e-16,3.6981597599999997e-16,0.0,1.4357565192e-15,4.0491457199999996e-16,0.0,1.5720216923999998e-15,3.29874,1.712931314778566,11.551677852348993,3.4667379577935744,3.659553025212328e-15,2.656475671623605e-15,4.872046396951881e-15,6.094616242e-15,4.42409214e-15,8.113901588000002e-15,1.0791222816e-14,7.83336672e-15,1.4366601024e-14,3.29874,1.712931314778566,11.551677852348993,3.4667379577935744,3.659553025212328e-15,2.656475671623605e-15,4.872046396951881e-15,6.090779771999999e-15,4.42130724e-15,8.108794008e-15,9.426974083999999e-15,6.84305628e-15,1.2550345576e-14
14,0.0620377652402967,0.0680846649432674,92.09546752388542,13.991237722884128,14,108.0,10.392304845413264,4.781,1.6349431118652022,22.79622359319499,4.796697297599054,9.71358691520299e-15,7.828856234046674e-15,1.186755409784864e-14,9.914042414e-15,7.990417281999999e-15,1.2112460176e-14,7.727479309599999e-14,6.2281137848e-14,9.4410313664e-14,4.76017,1.6349431118652022,22.755468311833987,4.796870433704967,9.485498367629481e-15,7.632706648659566e-15,1.1600103173401647e-14,1.0166132735999998e-14,8.180393471999999e-15,1.2432471552e-14,1.236895056e-13,9.95293737e-14,1.512636417e-13,8.01854,1.6349431118652022,64.79396446078431,8.062784266534976,1.5085171375074646e-14,1.3226804075596782e-14,1.696239400395986e-14,1.9186274660000003e-14,1.682268564e-14,2.1573845080000002e-14,3.5741510980000003e-14,3.133845492e-14,4.018924124000001e-14,4.49105,1.6349431118652022,20.754514458896324,4.5836714387575626,1.0989186741117971e-14,8.728141195765397e-15,1.359062135951515e-14,1.6956172131999997e-14,1.346740828e-14,2.0970151894e-14,1.856538309e-14,1.4745521100000002e-14,2.2960306155e-14,10.3046,1.6349431118652022,107.3375156838143,10.393624504561654,3.511921629441475e-14,3.175256444262161e-14,3.851989997817633e-14,6.518244173000001e-14,5.893382313e-14,7.149422455e-14,1.1542366356e-13,1.0435874435999999e-13,1.266004326e-13,10.3086,1.6349431118652022,107.37892095357591,10.393542030773748,3.534804998503664e-14,3.1960865450744865e-14,3.87694748838488e-14,6.516374612e-14,5.891950823e-14,7.147110575e-14,1.0087206104000001e-13,9.120611666e-14,1.106357165e-13
15,0.992544937724383,0.9759781731310558,92.09114768216153,13.993548580098802,15,17.0,4.123105625617661,2.61763,1.8489540011507823,6.959200528576148,2.6460658716041947,3.443852717815385e-15,2.295896706310346e-15,4.923736929210024e-15,2.523637832e-15,1.6824214799999998e-15,3.608089488e-15,1.966027192e-14,1.3106818799999999e-14,2.810863728e-14,2.61763,1.8489540011507823,6.959200528576148,2.6460658716041947,3.443852717815385e-15,2.295896706310346e-15,4.923736929210024e-15,2.5767007799999997e-15,1.7177966999999998e-15,3.68395452e-15,3.133412048e-14,2.0889367199999997e-14,4.479894432e-14,2.40908,1.8489540011507823,6.0,2.449489742783178,1.3756970372479812e-15,8.799487376006962e-16,2.0263629353073472e-15,1.427001468e-15,9.127650248e-16,2.1019329148e-15,2.65792752e-15,1.700112672e-15,3.915052272e-15,1.43851,1.8489540011507823,2.5766568988091527,1.73721672169381,1.2088266083451686e-15,5.216176813031618e-16,2.227216605993027e-15,1.7928149772e-15,7.736130103000001e-16,3.30319275e-15,1.9628827008e-15,8.469984992e-16,3.616535999999999e-15,4.01412,1.8489540011507823,16.709101316542643,4.124571355114843,6.955000586630323e-15,5.37119198320929e-15,8.83146492787408e-15,8.864125698e-15,6.845566768e-15,1.1255673417000002e-14,1.569577062e-14,1.212149392e-14,1.9930501230000003e-14,4.01412,1.8489540011507823,16.709101316542643,4.124571355114843,6.955000586630323e-15,5.37119198320929e-15,8.83146492787408e-15,8.858473638e-15,6.841201807999999e-15,1.1248496427e-14,1.3711332353999999e-14,1.0588956463999999e-14,1.7410660041e-14
16,0.361568218840811,0.2941151854670747,92.13187119461894,13.997966997964028,16,39.0,6.244997998398398,0.889164,2.5847122036877037,0.9582846003898635,1.00086970908537,2.5642619659414757e-16,5.635738943205448e-17,6.650168965850442e-16,3.489336767e-16,7.668869781999999e-17,9.049262278e-16,2.7351628722e-15,6.0113452212e-16,7.0933841748e-15,0.889164,2.5847122036877037,0.9582846003898635,1.00086970908537,2.5642619659414757e-16,5.635738943205448e-17,6.650168965850442e-16,3.562269499e-16,7.829161454e-17,9.238406366e-16,4.360203033e-15,9.582861018e-16,1.1307770922000001e-14,3.58879,2.5847122036877037,12.917348401787974,3.6060249088634286,3.0640972026364902e-15,2.2827091597028595e-15,3.985965103779982e-15,3.3264200286e-15,2.4781359618e-15,4.3272106847999995e-15,6.208367732e-15,4.625146316e-15,8.076224575999999e-15,5.11874,2.5847122036877037,26.709559322033897,5.197311884693271,1.441069405447579e-14,1.1798228483372686e-14,1.7416437140687357e-14,1.914572352e-14,1.5674860608e-14,2.3139086079999997e-14,2.096827656e-14,1.7167009224e-14,2.534178224e-14,6.14648,2.5847122036877037,38.501294219154445,6.246657155737037,1.6734873929425163e-14,1.4154044790810153e-14,1.9587470354448574e-14,2.0822674399999998e-14,1.761143032e-14,2.4372069919999998e-14,3.69037717e-14,3.1212523010000005e-14,4.319432206e-14,6.14648,2.5847122036877037,38.501294219154445,6.246657155737037,1.6734873929425163e-14,1.4154044790810153e-14,1.9587470354448574e-14,2.08096014e-14,1.760037342e-14,2.435676852e-14,3.22393253e-14,2.7267421090000002e-14,3.773478254e-14
17,0.737002701048303,0.5667207912327491,92.17851449024259,14.00564456093604,17,224.0,14.966629547095765,9.17169,5.014298341240354,84.75000901453143,9.220109322316588,5.4880074691006435e-14,4.89692901413851e-14,6.085069714731563e-14,3.094422762e-14,2.7611421250000003e-14,3.4310773700000004e-14,2.443599255e-13,2.1804146875000004e-13,2.7094481750000005e-13,9.32405,5.014298341240354,87.6666786860419,9.381571717323933,7.378630948975794e-14,6.596901607155544e-14,8.168238495573871e-14,3.26717904e-14,2.92103763e-14,3.6168088350000004e-14,4.030546848e-13,3.603530406e-13,4.461866727e-13,9.48298,5.014298341240354,90.66770128394307,9.54011545027557,2.2124340621729466e-14,1.9819696057627418e-14,2.445232317457175e-14,2.2729298444e-14,2.0361636736e-14,2.5120936283999998e-14,4.252386018e-14,3.809424192e-14,4.6998334979999995e-14,6.26958,5.014298341240354,41.45760215671102,6.562339297609158,2.2435647665443874e-14,1.9057922516634765e-14,2.6169058730544208e-14,2.8377170640000003e-14,2.4104939040000003e-14,3.309928272e-14,3.1090880079999996e-14,2.641009488e-14,3.626456784e-14,14.8036,5.014298341240354,222.08737319362518,14.969286048802717,1.1994868848327714e-13,1.1194477223438233e-13,1.28033664348727e-13,1.1367643956e-13,1.060910569e-13,1.2133864314e-13,2.0168545488e-13,1.882274212e-13,2.1527978472e-13,14.7081,5.014298341240354,219.17053088085888,14.86862694435524,1.0086875216962231e-13,9.409428880949076e-14,1.077117423519834e-13,1.1210954928e-13,1.0458014083999999e-13,1.1971512115999998e-13,1.738688172e-13,1.6219158409999998e-13,1.8566417089999998e-13
18,0.193573994810615,0.2623365747145111,92.14215888568997,14.006683535470883,18,37.0,6.082762530298219,2.42776,3.3728461381220685,5.958587024984253,2.449839797721405,2.2068576658153475e-15,1.4112463009387621e-15,3.239241960094594e-15,2.42758032e-15,1.55239452e-15,3.5632203e-15,1.907165392e-14,1.2195984119999998e-14,2.79935143e-14,2.39525,3.3728461381220685,5.917174049968507,2.450189802647809,1.3554495709975914e-15,8.636004602478413e-16,2.001722000774006e-15,2.521097604e-15,1.606272264e-15,3.72314592e-15,3.0932408470000004e-14,1.9708031020000003e-14,4.5680845600000006e-14,4.00319,3.3728461381220685,15.95842803030303,4.000216022749832,4.096842685119781e-15,3.1547858349928688e-15,5.1922538728460705e-15,4.4731417836e-15,3.4445560695e-15,5.6691675846e-15,8.35437176e-15,6.433308700000001e-15,1.058815836e-14,3.89489,3.3728461381220685,15.709424475503546,4.0015074683608995,1.013427427618556e-14,7.755835154241308e-15,1.2952227522468731e-14,1.2717494964e-14,9.732793076999999e-15,1.6253742873e-14,1.3929884603999999e-14,1.0660643846999998e-14,1.7803251603e-14,6.02233,3.3728461381220685,36.71029502785228,6.083748010312711,1.511138875952642e-14,1.2747918954521061e-14,1.775158457461626e-14,2.19297792e-14,1.84998912e-14,2.57612544e-14,3.887885519999999e-14,3.2798077199999996e-14,4.5671598899999996e-14,6.04806,3.3728461381220685,36.751681452444814,6.083607237227212,1.5959135040316592e-14,1.3463034196414624e-14,1.869415211964324e-14,2.191595966e-14,1.8488177060000002e-14,2.567183514e-14,3.3962456220000004e-14,2.8650532020000005e-14,3.9782815379999997e-14
19,0.105365849929506,0.1274965314745065,92.06933157473239,13.871756129557065,19,121.0,11.0,5.34635,5.9356726669528665,28.750410149841407,5.386128713236471,1.790613629915324e-14,1.4792015847190148e-14,2.1426514913970963e-14,1.2672092712e-14,1.0468243572000001e-14,1.5163448940000002e-14,9.762883264e-14,8.064985184e-14,1.168228368e-13,5.47795,5.9356726669528665,30.625615224762115,5.569162753352208,3.1700903671002336e-14,2.627297381167237e-14,3.776379283463057e-14,1.38940516e-14,1.1515067759999999e-14,1.6551329e-14,1.669845892e-13,1.3839295512e-13,1.9892087300000001e-13,7.7334,5.9356726669528665,60.542133925848475,7.811469663501572,1.5948115326250132e-14,1.3910986782252237e-14,1.8005855758336032e-14,1.7460224075999998e-14,1.5229946697e-14,1.9713067644e-14,3.240203116e-14,2.826316577e-14,3.6582774040000006e-14,4.77919,5.9356726669528665,25.543331347002898,5.30115948441122,2.2229991865163513e-14,1.7885662745434852e-14,2.712889237912422e-14,1.9577473902e-14,1.5751517038e-14,2.389182982e-14,2.1424018644e-14,1.7237198036e-14,2.6145304040000004e-14,10.6948,5.9356726669528665,117.96321470153246,11.005740759114557,7.065232320487383e-14,6.412647428694146e-14,7.724397026431783e-14,6.8064634e-14,6.177779872e-14,7.441485752e-14,1.20318979e-13,1.0920563632e-13,1.3154437412000003e-13,10.613,5.9356726669528665,116.08801409735989,10.914263054696018,5.689122635305305e-14,5.1595989751521883e-14,6.224000798338406e-14,6.693212790000001e-14,6.070231926000001e-14,7.322493189000001e-14,1.03428927e-13,9.38021238e-14,1.131530757e-13
20,0.543380905941444,0.5513136568168644,92.11154006747877,13.893593511464491,20,21.0,4.58257569495584,1.95682,4.314668807537774,4.0,2.0,4.482906052037305e-15,2.5580322579572067e-15,7.19286802515889e-15,1.585374002e-15,9.046448422000001e-16,2.543748594e-15,1.2311004819999999e-14,7.024895702e-15,1.975313154e-14,1.96062,4.314668807537774,3.958575983556879,2.000428941286913,3.842952820247911e-15,2.195979911791193e-15,6.1609362925667666e-15,1.7297684959999999e-15,9.884422336e-16,2.773126292e-15,2.0963792e-14,1.19793472e-14,3.3608684e-14,3.58979,4.314668807537774,12.958380562811099,3.6057914772698543,3.1940542743825916e-15,2.393215344485242e-15,4.171829945726415e-15,3.7144582151999995e-15,2.7831394314e-15,4.8515418597e-15,6.911271583999999e-15,5.178422087999999e-15,9.026975523999999e-15,1.52371,4.314668807537774,3.1313454903893545,2.008962782099342,2.0954344584770565e-15,9.388642757841424e-16,3.71463472817782e-15,2.5495676880000003e-15,1.142339724e-15,4.519689288e-15,2.791060775e-15,1.2505412625e-15,4.947790775e-15,4.36188,4.314668807537774,20.16928830711693,4.586338855321817,9.260487561477348e-15,7.298702744729052e-15,1.1517605431762874e-14,1.2326809910999999e-14,9.715441086000001e-15,1.5331302142e-14,2.1816405719999996e-14,1.719471672e-14,2.713385784e-14,4.37182,4.314668807537774,20.210823891761084,4.586150770640113,9.89756677076525e-15,7.805588140457791e-15,1.230447681373199e-14,1.2345581586e-14,9.736183392e-15,1.5347804757999998e-14,1.9100225478e-14,1.5063146015999998e-14,2.3745056434e-14
21,0.680889508708588,0.8015966668642757,92.12283723585294,13.916522776733885,21,11.0,3.3166247903554,,3.12751809797394,0.0,0.0,0.0,,,,,,,,,,3.12751809797394,0.0,0.0,0.0,,,,,,,,,0.535827,3.12751809797394,0.7928624906413776,1.0042814294592222,1.653548689836262e-16,1.0878653675421783e-17,4.764839024126074e-16,2.0269355609999997e-16,1.3335156155999998e-17,5.8407845622e-16,3.7749589299999993e-16,2.4835356279999996e-17,1.0877860286e-15,3.02763,3.12751809797394,9.71010101010101,3.1641753930152947,7.919601618492061e-15,5.564429242260968e-15,1.0792391348460168e-14,6.928419673e-15,4.868010146e-15,9.441663879e-15,7.585841998000001e-15,5.329924796e-15,1.0337562354e-14,3.10995,3.12751809797394,10.416886970596169,3.3202842047573977,7.824959333738055e-15,5.549971299394826e-15,1.057495737336913e-14,5.564012447999999e-15,3.946360368e-15,7.519424951999999e-15,9.851711148e-15,6.987475818e-15,1.3313989377e-14,3.11989,3.12751809797394,10.45853790126787,3.320022951778443,8.067294862467298e-15,5.7293213848381056e-15,1.0893421940116575e-14,5.57783355e-15,3.961328002e-15,7.531854904e-15,8.633081849999999e-15,6.1311382940000005e-15,1.1657414888e-14
22,0.030332649498115,0.0500290594003372,92.14217403116778,13.929632260615788,22,10.0,3.1622776601683795,1.34247,3.107777231632394,2.0,1.4142135623730951,1.035036556754874e-15,4.326796013226226e-16,2.0191749518656753e-15,7.658438065e-16,3.201481056e-16,1.494027067e-15,5.987040929999999e-15,2.502781632e-15,1.1679667739999999e-14,1.34247,3.107777231632394,2.0,1.4142135623730951,1.035036556754874e-15,4.326796013226226e-16,2.0191749518656753e-15,7.818497099999999e-16,3.2683910399999995e-16,1.5252517799999998e-15,9.542255555e-15,3.988979232e-15,1.861526849e-14,2.39507,3.107777231632394,5.917111783255035,2.4501908554717895,1.4815617921862002e-15,9.399821971303569e-16,2.1787682264580236e-15,1.7480602393000001e-15,1.1090630935e-15,2.5706778667e-15,3.25950595e-15,2.06800525e-15,4.79339305e-15,1.21161,3.107777231632394,1.7923581774290887,1.417258983141795,9.49510728802645e-16,3.369238886677307e-16,1.9449671605057003e-15,1.4150454435e-15,5.021139825e-16,2.8985632649999997e-15,1.5495588315e-15,5.498446425e-16,3.174098985e-15,3.02053,3.107777231632394,9.667412297452126,3.1644631175739373,3.456687568379576e-15,2.4333217846473953e-15,4.7302068361451016e-15,5.842516602e-15,4.112816864e-15,7.995027443e-15,1.0350753804000001e-14,7.286372928e-15,1.4164197786e-14,3.02053,3.107777231632394,9.667412297452126,3.1644631175739373,3.456687568379576e-15,2.4333217846473953e-15,4.7302068361451016e-15,5.838936827999999e-15,4.110296896e-15,7.990128801999999e-15,9.04218369e-15,6.365210080000001e-15,1.2373521835e-14
23,0.688451608264191,0.2505745917209286,92.15616879669507,13.947660061411902,23,22.0,4.69041575982343,0.912228,3.2542548622671665,1.0,1.0,3.017457915359468e-16,7.368198666985121e-17,7.754161496050869e-16,3.133887664e-16,7.652503384e-17,8.053358734e-16,2.4576859775999998e-15,6.001316025599999e-16,6.315678465599999e-15,0.912228,3.2542548622671665,1.0,1.0,3.017457915359468e-16,7.368198666985121e-17,7.754161496050869e-16,3.198873432e-16,7.811189292e-17,8.220356967e-16,3.9175052879999995e-15,9.565985028e-16,1.0067072852999999e-14,1.89174,3.2542548622671665,3.876824058147922,2.0012639599888824,9.82391562503944e-16,5.474779591280469e-16,1.5912713662615942e-15,9.529580583e-16,5.3107493265e-16,1.5435951705e-15,1.778844688e-15,9.91334104e-16,2.8813608799999998e-15,3.97438,3.2542548622671665,16.54222043227279,4.125415264305671,1.013920046395081e-14,7.807187297248638e-15,1.290214508540509e-14,1.1030322079999999e-14,8.4933512e-15,1.403609844e-14,1.2080934047999999e-14,9.30232272e-15,1.5373003464000002e-14,4.53079,3.2542548622671665,21.418105902448282,4.692993263067564,1.1542742635750061e-14,9.188625697152592e-15,1.425123071104341e-14,1.0736215203000002e-14,8.546587758e-15,1.3255452768e-14,1.9029204733000002e-14,1.5148240338000003e-14,2.3494380448e-14,4.53079,3.2542548622671665,21.418105902448282,4.692993263067564,1.1542742635750061e-14,9.188625697152592e-15,1.425123071104341e-14,1.0729730676000002e-14,8.541425736000002e-15,1.3247446656e-14,1.6622724713e-14,1.3232556618e-14,2.0523223328e-14
24,0.739697776675457,0.9209954275345548,92.13469713426989,13.95009779375213,24,7.0,2.6457513110645907,0.918697,2.0400337539296096,1.0,1.0,2.835018538624292e-16,6.843142196397397e-17,7.266765100610171e-16,5.87701056e-16,1.418587512e-16,1.5064047959999998e-15,4.594273824e-15,1.1089616748e-15,1.1776116534e-14,0.918697,2.0400337539296096,1.0,1.0,2.835018538624292e-16,6.843142196397397e-17,7.266765100610171e-16,6.000767968e-16,1.4484599636e-16,1.5381264937999998e-15,7.323975136e-15,1.7678545172e-15,1.8772930825999998e-14,1.67741,2.0400337539296096,3.0,1.7320508075688772,7.965239441638445e-16,4.084736375705527e-16,1.3734977382620094e-15,1.274252115e-15,6.5346233519999995e-16,2.197275312e-15,2.3760797774999998e-15,1.2185019132e-15,4.097227992e-15,1.5666,2.0400337539296096,2.794096311589755,1.7344968336033908,1.397076325676341e-15,6.677851386833235e-16,2.4866193848670015e-15,3.4982593632e-15,1.6721245439999999e-15,6.226459776e-15,3.8307935231999995e-15,1.8310717439999998e-15,6.8183285759999995e-15,2.54281,2.0400337539296096,6.835975943138327,2.647022095262399,2.573108191028897e-15,1.6920384576200316e-15,3.714490671348207e-15,6.50544623e-15,4.2778866599999996e-15,9.39114003e-15,1.1524720628e-14,7.578488375999999e-15,1.6636870308e-14,2.54281,2.0400337539296096,6.835975943138327,2.647022095262399,2.573108191028897e-15,1.6920384576200316e-15,3.714490671348207e-15,6.501083241e-15,4.275017621999999e-15,9.384841701e-15,1.0067711933e-14,6.620380686e-15,1.4533559913e-14
25,0.0038235762440883,1.1784120416010546e-05,92.02734432921903,13.950495323105798,25,64.0,8.0,4.91989,4.504316658813908,23.920044296788483,4.899305711755291,1.3767192181485435e-14,1.1178482538279745e-14,1.6767741204428012e-14,1.0817017825999999e-14,8.783043288e-15,1.3174578601e-14,8.321087309999999e-14,6.756434279999999e-14,1.0134661935e-13,4.96122,4.504316658813908,24.800110741971206,5.000799050461342,3.013404656868614e-14,2.4449532049389343e-14,3.649104601893554e-14,1.1886180193e-14,9.643960127e-15,1.43936576e-14,1.4262735514000001e-13,1.1572199846e-13,1.72715648e-13,4.84993,4.504316658813908,23.80331931198201,4.899769041353668,6.3618871135096606e-15,5.139460789016979e-15,7.755170270424914e-15,7.5266124362e-15,6.0803860238e-15,9.174975909e-15,1.3961043356000001e-14,1.1278451444000001e-14,1.701857742e-14,3.34842,4.504316658813908,12.189030710915139,3.6095144271039077,8.745980004075748e-15,6.384294769648673e-15,1.1600732642222909e-14,1.1143476708000002e-14,8.134393176e-15,1.4780790024e-14,1.2193546304e-14,8.900911488e-15,1.6173610112e-14,7.71937,4.504316658813908,60.93595577451017,7.876575103508318,4.629524760202043e-14,4.0371090982156315e-14,5.227950467037904e-14,4.013647848e-14,3.500042679e-14,4.532463531e-14,7.093666944e-14,6.185928111999999e-14,8.010614768e-14,7.66946,4.504316658813908,60.04996051295551,7.812560591834008,2.932239453726839e-14,2.5545629136963984e-14,3.313723990207609e-14,3.952514624e-14,3.4434252159999996e-14,4.466737024e-14,6.106446715999999e-14,5.319927844e-14,6.900895816e-14
26,0.772587956139863,0.597106133260827,92.16301624423446,13.950965817243961,26,16.0,4.0,2.18301,3.582237680303163,4.916623632693301,2.2368450570642198,6.235261520239181e-15,3.781580925927109e-15,9.554974321041793e-15,1.779337328e-15,1.0791380728e-15,2.72667352e-15,1.3971700368e-14,8.4736005768e-15,2.141036712e-14,2.13715,3.582237680303163,4.874935449039951,2.2372334956300266,3.9445167451847964e-15,2.3557515194352685e-15,6.062860758334291e-15,1.816550461e-15,1.0848835954000001e-15,2.792101851e-15,2.2276809119999998e-14,1.3304196768e-14,3.424023792e-14,2.40646,3.582237680303163,5.957696272118193,2.4498550172189164,1.5839125173410353e-15,1.0128853246614606e-15,2.3316813135659095e-15,1.4269016175999998e-15,9.124795039999998e-16,2.1005452016e-15,2.664492144e-15,1.70389776e-15,3.922405104e-15,1.86011,3.582237680303163,4.260141788105553,2.243256432506726,1.8895020949772288e-15,1.025154225636449e-15,3.0754613399091945e-15,2.856440688e-15,1.5497692484000002e-15,4.649305724e-15,3.128630712e-15,1.6974466466e-15,5.092337726e-15,3.74585,3.582237680303163,15.14469477564223,4.004569558809122,6.834346097590718e-15,5.1665509399006676e-15,8.810327692216652e-15,7.625908976e-15,5.764947608e-15,9.830751336e-15,1.3518472736000001e-14,1.0219540688e-14,1.7427003696e-14,3.76572,3.582237680303163,15.230225298078008,4.00411283759669,9.687404271774263e-15,7.335844144622894e-15,1.2473493676082356e-14,7.660393494e-15,5.800878252e-15,9.863516286000002e-15,1.1870709408e-14,8.989164864e-15,1.5284715552e-14
