name,ra,dec,source_id,solution_id,source_id_2,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,classprob_dsc_combmod_whitedwarf,classprob_dsc_combmod_binarystar,classprob_dsc_specmod_quasar,classprob_dsc_specmod_galaxy,classprob_dsc_specmod_star,classprob_dsc_specmod_whitedwarf,classprob_dsc_specmod_binarystar,classprob_dsc_allosmod_quasar,classprob_dsc_allosmod_galaxy,classprob_dsc_allosmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,abp_gspphot,abp_gspphot_lower,abp_gspphot_upper,arp_gspphot,arp_gspphot_lower,arp_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logposterior_gspphot,mcmcaccept_gspphot,libname_gspphot,teff_gspspec,teff_gspspec_lower,teff_gspspec_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper,mh_gspspec,mh_gspspec_lower,mh_gspspec_upper,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,fem_gspspec_nlines,fem_gspspec_linescatter,sife_gspspec,sife_gspspec_lower,sife_gspspec_upper,sife_gspspec_nlines,sife_gspspec_linescatter,cafe_gspspec,cafe_gspspec_lower,cafe_gspspec_upper,cafe_gspspec_nlines,cafe_gspspec_linescatter,tife_gspspec,tife_gspspec_lower,tife_gspspec_upper,tife_gspspec_nlines,tife_gspspec_linescatter,mgfe_gspspec,mgfe_gspspec_lower,mgfe_gspspec_upper,mgfe_gspspec_nlines,mgfe_gspspec_linescatter,ndfe_gspspec,ndfe_gspspec_lower,ndfe_gspspec_upper,ndfe_gspspec_nlines,ndfe_gspspec_linescatter,feiim_gspspec,feiim_gspspec_lower,feiim_gspspec_upper,feiim_gspspec_nlines,feiim_gspspec_linescatter,sfe_gspspec,sfe_gspspec_lower,sfe_gspspec_upper,sfe_gspspec_nlines,sfe_gspspec_linescatter,zrfe_gspspec,zrfe_gspspec_lower,zrfe_gspspec_upper,zrfe_gspspec_nlines,zrfe_gspspec_linescatter,nfe_gspspec,nfe_gspspec_lower,nfe_gspspec_upper,nfe_gspspec_nlines,nfe_gspspec_linescatter,crfe_gspspec,crfe_gspspec_lower,crfe_gspspec_upper,crfe_gspspec_nlines,crfe_gspspec_linescatter,cefe_gspspec,cefe_gspspec_lower,cefe_gspspec_upper,cefe_gspspec_nlines,cefe_gspspec_linescatter,nife_gspspec,nife_gspspec_lower,nife_gspspec_upper,nife_gspspec_nlines,nife_gspspec_linescatter,cn0ew_gspspec,cn0ew_gspspec_uncertainty,cn0_gspspec_centralline,cn0_gspspec_width,dib_gspspec_lambda,dib_gspspec_lambda_uncertainty,dibew_gspspec,dibew_gspspec_uncertainty,dibewnoise_gspspec_uncertainty,dibp0_gspspec,dibp2_gspspec,dibp2_gspspec_uncertainty,dibqf_gspspec,flags_gspspec,logchisq_gspspec,ew_espels_halpha,ew_espels_halpha_uncertainty,ew_espels_halpha_flag,ew_espels_halpha_model,classlabel_espels,classlabel_espels_flag,classprob_espels_wcstar,classprob_espels_wnstar,classprob_espels_bestar,classprob_espels_ttauristar,classprob_espels_herbigstar,classprob_espels_dmestar,classprob_espels_pne,azero_esphs,azero_esphs_uncertainty,ag_esphs,ag_esphs_uncertainty,ebpminrp_esphs,ebpminrp_esphs_uncertainty,teff_esphs,teff_esphs_uncertainty,logg_esphs,logg_esphs_uncertainty,vsini_esphs,vsini_esphs_uncertainty,flags_esphs,spectraltype_esphs,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,teff_espucd,teff_espucd_uncertainty,flags_espucd,radius_flame,radius_flame_lower,radius_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,mass_flame,mass_flame_lower,mass_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame,evolstage_flame,gravredshift_flame,gravredshift_flame_lower,gravredshift_flame_upper,bc_flame,mh_msc,mh_msc_upper,mh_msc_lower,azero_msc,azero_msc_upper,azero_msc_lower,distance_msc,distance_msc_upper,distance_msc_lower,teff_msc1,teff_msc1_upper,teff_msc1_lower,teff_msc2,teff_msc2_upper,teff_msc2_lower,logg_msc1,logg_msc1_upper,logg_msc1_lower,logg_msc2,logg_msc2_upper,logg_msc2_lower,ag_msc,ag_msc_upper,ag_msc_lower,logposterior_msc,mcmcaccept_msc,mcmcdrift_msc,flags_msc,neuron_oa_id,neuron_oa_dist,neuron_oa_dist_percentile_rank,flags_oa,source_id_3,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,flag,ph_qual,tmass_oid,_2MASS_2mass,RAJ2000_2mass,DEJ2000_2mass,err_maj,err_min,err_ang,Jmag_2mass,e_Jmag_2mass,Hmag_2mass,e_Hmag_2mass,Kmag_2mass,e_Kmag_2mass,ext_key,j_date,allwise_oid,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,ra_error,dec_error,radec_co_error,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,cc_flags,ext_flag,var_flag,ph_qual_2,w1mjd_mean,w2mjd_mean,w3mjd_mean,w4mjd_mean,w1gmag,w1gmag_error,w2gmag,w2gmag_error,w3gmag,w3gmag_error,w4gmag,w4gmag_error,tmass_key
2CXO J111203.4-603615,168.01441666666665,-60.60430277777778,5337639532746972800,1636148068921376768,5337639532746973184,1.9582936e-12,5.316107e-13,0.9999564,2.0112009e-12,4.3518565e-05,0.0,0.0,0.99566674,0.0,0.0043333005,1.8112408e-07,3.8724102e-10,0.9999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337639532746973184,2833.9402,1850.7559,4134.351,3645.0432,2765.5054,4776.5596,10033,AAB,43185437,11120353-6036157,168.014724,-60.604382,0.1,0.09,86,15.961,0.096,15.115,0.085,14.761,0.131,,2451566.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111157.9-603530,167.9915833333333,-60.59175555555556,5337639605809501952,1636148068921376768,5337639605809502208,7.390846e-10,1.0161295e-08,0.9999853,1.209458e-09,1.46880075e-05,7.2311144e-05,0.00015790762,0.99829745,6.0193265e-06,0.0014663531,0.0,2.6054532e-09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029397681,0.23852877,1,0.090903,,,,,,,,,,,,,,,,,,,,,,95,B,,,,,,,,,,,,,,,,,,,,,,,,,0.42626584,0.5,-1.0,0.14197254,5.0,0.0,2008.8049,3440.2527,10.0,5546.933,6443.554,3000.0,3994.1047,8000.0,3115.2888,4.753129,5.122468,3.441207,4.4781704,5.2,4.3038673,0.113794535,5.0,0.0,-12.696472,0.20009546,0.012940059,0,,,,,5337639605809502208,4972.601,3426.0293,6848.9023,3239.8196,2389.1648,4494.065,10033,AAA,43250169,11115796-6035302,167.991514,-60.59174,0.06,0.06,17,14.491,0.041,14.108,0.055,14.061,0.085,,2451566.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111139.6-603639,167.91520833333334,-60.61094166666667,5337639915037460480,1636148068921376768,5337639915037460480,1.0341354e-13,7.44452e-13,0.9999477,2.012944e-12,5.2309726e-05,0.0,0.0,0.9947958,0.0,0.005204159,8.4138765e-11,4.533391e-09,1.0,4731.211,4699.3145,4767.957,4.7284,4.7162,4.7406,-0.9946,-1.0299,-0.9556,721.2303,707.6227,738.0818,1.3861,1.3514,1.427,1.047,1.0194,1.0793,1.3783,1.3425,1.4203,0.8092,0.7887,0.8331,0.5691,0.5537,0.5872,7.0536,6.9696,7.1147,0.536,0.528,0.5462,-417.9341,0.48407525,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48321775,0.1319707,1,0.039798,,,,,,,,,,,,,,,,,,,,,,93,K,,,,,,,1.0330745,0.9469807,1.1386873,0.4823843,0.40433264,0.5791082,,,,,,,20,405,0.66248,0.653825,0.6768139,-0.10096142,0.04221581,0.30489916,-0.27468097,1.474907,2.6991377,0.43911302,1247.4358,1428.7273,828.5088,4440.088,4834.4385,3945.3662,3798.6396,4213.1123,3316.4717,4.618049,5.1762156,3.7625031,4.524391,5.2,4.1643314,1.0417602,1.8069909,0.29059684,201.66553,0.20775656,0.030933628,0,,,,,5337639915037460480,1435.1302,1315.6678,1615.8059,1441.2822,1303.5547,1605.7861,10033,AAA,43152254,11113966-6036392,167.915284,-60.610909,0.07,0.06,0,15.247,0.06,14.574,0.052,14.37,0.085,,2451566.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111159.5-603531,167.99824999999998,-60.59214166666667,5337639635820450304,1636148068921376768,5337639635820449792,1.02192906e-13,6.3217357e-13,0.9999858,2.0053867e-12,1.4193124e-05,0.0,0.0,0.99858266,0.0,0.0014173511,2.6641532e-12,2.387972e-09,1.0,4692.578,4662.6978,4714.684,4.2798,4.2485,4.3069,-1.365,-1.3929,-1.3214,1117.1069,1075.3969,1157.8558,1.2555,1.2229,1.2777,0.9531,0.927,0.9708,1.2539,1.22,1.2768,0.7331,0.7139,0.7462,0.5207,0.5062,0.5305,5.736,5.6608,5.8417,0.9991,0.9635,1.0373,-427.8865,0.47373042,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24862021,0.098953344,1,0.049725,,,,,,,,,,,,,,,,,,,,,,92,K,,,,,,,1.0112097,0.9625764,1.0561925,0.44487485,0.40595856,0.48022872,,,,,,,21,384,0.43763047,0.42265326,0.4531676,-0.1159557,0.09937733,0.23714572,-0.06966003,0.045682542,0.4782493,0.0,1076.5183,1212.2141,974.5005,4382.6787,4469.0166,4302.171,3712.433,3989.855,3543.954,4.4653225,4.6144295,4.364538,4.496769,4.5763817,4.330076,0.033343136,0.35090774,0.0,135.2867,0.28868735,0.029683415,0,,,,,5337639635820449792,2140.0193,1952.0626,2388.3298,2092.4243,1925.6769,2375.2593,10033,AAA,43248170,11115957-6035316,167.998235,-60.592129,0.06,0.06,17,14.711,0.035,14.142,0.04,13.959,0.051,,2451566.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111155.9-603852,167.98308333333333,-60.647958333333335,5337639056000961280,1636148068921376768,5337639056000961536,3.023449e-11,3.994294e-10,0.9999926,6.9507115e-11,7.390295e-06,2.1422188e-06,7.8222565e-06,0.9992512,3.368317e-07,0.0007384925,3.759378e-09,1.0764913e-13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337639056000961536,4314.9185,2479.4768,6249.66,7752.0483,5740.5215,8944.936,10033,ABU,42964591,11115592-6038522,167.983027,-60.647842,0.15,0.14,2,15.987,0.102,15.35,0.143,14.984,,,2451566.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111209.2-603658,168.0387083333333,-60.616308333333336,5337639537080452992,1636148068921376768,5337639537080453120,1.0765377e-13,5.377252e-13,0.99944246,2.1131111e-12,0.0005575409,0.0,0.0,0.94716096,0.0,0.05283905,0.0,0.0,1.0,4416.703,4403.8276,4423.5654,4.6711,4.6572,4.6747,0.3297,0.2171,0.4377,134.1779,132.8386,135.4787,0.5864,0.5593,0.6007,0.4331,0.4127,0.4438,0.5707,0.5445,0.5847,0.3415,0.3256,0.35,0.2292,0.2189,0.2347,7.0459,7.0347,7.0589,0.6554,0.6545,0.6576,-5515.2656,0.31510973,PHOENIX,4228.0,4165.0,4324.0,5.01,4.79,5.05,0.06,-0.04,0.21,0.19,0.11,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111011000009999999999999999999999999999,-2.578931,-0.09804935,0.016976302,1,-0.113135,,,,,,,,,,,,,,,,,,,,,,93,K,,,M2,,,,0.66647965,0.6491215,0.68375593,0.15270346,0.14760841,0.15773977,0.7037923,0.6637325,0.7438215,5.4462485,2.516091,8.367881,00,156,0.7306216,0.7277963,0.73294216,-0.22520806,-0.10365701,0.5,-0.13280547,0.100945875,0.15280348,0.0832053,153.04901,183.2457,150.99411,4391.7793,4405.51,4375.3486,3536.349,3882.963,3471.3345,5.001041,5.0275245,4.730293,4.4548025,5.051054,4.445657,0.07173942,0.113621,0.059272364,-6662.149,0.21508354,0.12731546,1,,,,,5337639537080453120,136.13475,135.88968,136.3657,136.05875,135.84827,136.27599,10033,AAA,43125119,11120931-6036586,168.038828,-60.616283,0.06,0.06,0,11.142,0.024,10.484,0.022,10.393,0.021,,2451566.822,54855405,J111209.34-603658.9,168.0389258,-60.6163857,0.0381,0.0392,-0.0106,10.221,0.023,10.317,0.021,10.193,0.204,8.834,,H0D0,0,n0nn,AABU,55402.46967567,55402.46967567,55309.09444022,55309.41308354,,,,,,,,,794092147
2CXO J111152.8-603502,167.97016666666664,-60.583983333333336,5337640361714100608,1636148068921376768,5337640361714100224,4.2247573e-11,7.970376e-10,0.99999774,3.1401004e-10,2.277323e-06,3.9626098e-06,1.2057806e-05,0.9997548,1.557652e-06,0.00022767342,4.213777e-10,2.957423e-09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48620528,0.5,0.34654295,0.3055179,1.3846767,0.0,1702.0608,2419.4167,680.845,3883.4712,4403.1636,3000.0,3182.8372,5988.4814,3000.0,4.77345,5.2,4.04572,4.7730484,5.2,4.003624,0.20611295,0.92984354,0.0,-162.35529,0.25587112,0.022348976,0,,,,,5337640361714100224,4803.6313,3653.718,6145.5347,4595.828,3427.8254,5780.138,10033,BUU,43289087,11115253-6035027,167.968912,-60.58411,0.14,0.14,35,15.714,0.128,14.854,,14.601,,,2451566.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111159.3-603509,167.99745833333333,-60.58590277777778,5337639640159665280,1636148068921376768,5337639640159665152,1.02120915e-13,5.381705e-13,0.9999902,2.0045064e-12,9.752397e-06,0.0,0.0,0.9990257,0.0,0.0009743166,7.542054e-15,5.5053395e-10,1.0,5725.1675,5649.678,5814.148,4.5712,4.5222,4.6141,-0.9509,-1.0583,-0.8299,1107.0519,1041.5609,1210.4319,0.9247,0.8757,0.9776,0.7544,0.7133,0.7992,0.9623,0.9106,1.0184,0.5497,0.5204,0.5816,0.4126,0.3902,0.4368,5.4642,5.2336,5.6337,0.7162,0.6793,0.7728,-342.5508,0.48996866,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1861802,0.0774541,0,0.120902,,,,,,,,,,,,,,,,,,,,,,93,G,,,,,,,0.6879039,0.66850775,0.70416564,0.43821594,0.4064065,0.46892926,,,,,,,21,,0.6254999,0.61374766,0.645885,0.02349697,-0.94266474,-0.15456378,-1.0,0.38026643,1.0537634,0.0,1132.4825,1354.7665,956.2301,4796.9277,5435.17,4077.6455,4100.4707,4964.66,3876.1177,5.019738,5.2,3.9238567,4.591227,5.2,4.4083886,0.29097676,0.770275,0.0,220.82993,0.20818616,0.058121007,0,,,,,5337639640159665152,2272.789,2006.8491,2630.3594,2218.0151,2033.6218,2526.5803,10033,AUA,43283083,11115951-6035070,167.997994,-60.585289,0.08,0.08,17,14.828,0.043,12.858,,14.239,0.08,,2451566.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111141.0-603532,167.9208333333333,-60.59229166666667,5337640292951730176,1636148068921376768,5337640292951730176,1.0983008e-09,3.0731908e-06,0.9999938,1.50839e-09,3.1235518e-06,0.000107552725,0.00040727138,0.9991656,7.5160215e-06,0.0003120953,8.758912e-14,1.4694767e-06,0.9999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337640292951730176,2652.377,2086.9263,3600.5942,4144.1504,3357.6663,5303.756,10033,,,,,,,,,,,,,,,,,54942870,J111140.74-603531.9,167.919782,-60.5922188,0.0651,0.0672,-0.0047,12.371,0.032,12.511,0.037,10.469,0.383,7.91,0.298,dd00,1,42nn,AACB,55395.82991085,55399.04113403,55301.30241002,55301.30240638,,,,,,,,,794092471
2CXO J111146.2-603501,167.942625,-60.58365277777778,5337640430433570688,1636148068921376768,5337640430433570816,2.2252334e-11,5.100388e-13,0.9999914,2.7545582e-10,8.618419e-06,2.1692567e-06,0.0,0.9991353,1.364332e-06,0.00086111843,2.0387016e-24,1.1363533e-13,1.0,7834.1167,7805.8516,7866.819,4.1189,4.0989,4.1406,-0.6048,-0.6507,-0.5662,2110.7898,2045.35,2161.762,1.3839,1.3729,1.3966,1.2106,1.2004,1.2223,1.4888,1.4767,1.5027,0.8344,0.8277,0.8422,0.6543,0.6489,0.6606,2.2277,2.1756,2.2916,1.7021,1.648,1.7447,-1224.0479,0.42968652,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32824484,0.039139472,0,0.450679,,,,,,,,,,,,,,,,,,,,,,94,F,,,,,,,1.8078238,1.735262,1.9314781,11.081061,10.309823,12.530691,1.7314509,1.6817378,1.7858349,0.7934481,0.5899636,0.9954822,00,191,0.5243759,0.5153543,0.5330572,0.017503742,0.07207396,0.16280735,-0.12100042,0.09770807,0.1237471,0.040018596,5496.0005,5734.814,5276.2446,4595.1343,4667.39,4574.0015,7220.5947,7512.372,7047.538,2.9037852,2.980122,2.861287,4.002406,4.1447945,3.9676423,0.08042051,0.10194062,0.0324153,-76.68292,0.22310263,0.1770859,0,,,,,5337640430433570816,2291.9944,2169.974,2430.5762,2319.5955,2202.068,2466.7874,10033,AAA,43291872,11114619-6035007,167.942497,-60.583553,0.06,0.06,0,13.796,0.03,13.563,0.043,13.405,0.05,,2451566.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111133.0-603808,167.88754166666664,-60.63583055555556,5337639949356329472,1636148068921376768,5337639949356328960,8.175624e-09,0.0011020519,0.99889797,9.342854e-10,1.00064214e-10,0.0004882053,0.0012784796,0.99822867,4.652299e-06,0.0,6.4002252e-09,0.00016900063,0.999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19293603,0.5,-0.3378154,1.445411,3.3026774,0.5217309,1636.4106,2578.6812,1112.0955,4912.8623,5338.8,4710.582,4232.5737,6198.018,3100.147,4.705755,5.2,3.8915272,4.740698,5.2,3.1395597,1.0744135,2.4173682,0.40305185,-343.10327,0.28307876,0.05049611,0,,,,,5337639949356328960,1201.5183,1078.5298,1354.2695,1166.3617,1055.5159,1274.5059,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111131.1-603635,167.879625,-60.60988611111111,5337640086797976192,1636148068921376768,5337640086797976576,2.1835322e-10,2.6301855e-08,0.9999981,8.39348e-11,1.9027908e-06,1.3006428e-05,8.865291e-05,0.99970764,4.09013e-07,0.0001902192,6.4378995e-09,4.819583e-08,0.99999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337640086797976576,4825.8154,3317.967,6522.608,5312.5093,2981.3728,6739.152,10133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111144.1-603950,167.93387499999997,-60.66399166666667,5337638197007324928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337638197007325184,2239.61,1291.7372,4775.6855,,,,10099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111214.6-603826,168.0608333333333,-60.64063333333333,5337639227842839168,1636148068921376768,5337639227842839552,1.1973724e-09,2.2871378e-05,0.9999771,1.7795142e-10,1.00046485e-10,0.00011728748,0.0003976813,0.9994841,8.781758e-07,0.0,6.051139e-13,1.1269785e-05,0.99998873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337639227842839552,3889.3452,2262.322,6011.7983,9948.461,8394.264,11984.648,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111128.5-603712,167.869125,-60.620158333333336,5337639983756592128,1636148068921376768,5337639983756592128,1.0244818e-13,1.1408233e-12,0.9999953,1.8705548e-10,4.7068256e-06,0.0,0.0,0.9995286,9.236398e-07,0.0004704662,3.7054186e-11,1.2376351e-08,1.0,4958.5527,4836.9463,5041.1587,4.706,4.6645,4.7547,-0.6451,-0.9097,-0.48,1080.0645,959.9772,1182.4279,0.78,0.669,0.8449,0.6092,0.5208,0.6611,0.7868,0.6742,0.8529,0.4602,0.3943,0.4988,0.3266,0.28,0.354,6.5884,6.3335,6.9245,0.5888,0.5348,0.6337,-299.4888,0.43184954,PHOENIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098296076,0.13385068,1,0.045673,,,,,,,,,,,,,,,,,,,,,,95,K,,,,,,,0.90809226,0.84110886,0.98546165,0.39785686,0.33625063,0.47999159,0.80735004,0.75843245,0.847632,10.102514,4.9384894,12.152042,00,401,0.72176224,0.68254715,0.7419487,-0.072346106,-0.19508961,0.17519039,-0.40490988,0.5915711,1.0611216,0.122446775,1608.412,1795.099,1338.3485,4735.838,4867.298,4646.341,3940.1802,4329.968,3571.5864,4.672084,4.9509478,4.2144966,4.7307262,5.2,4.135171,0.44659325,0.8013675,0.1006628,180.36127,0.27856803,0.009867864,0,,,,,5337639983756592128,1739.2285,1540.7882,1965.5388,1734.4457,1572.3143,1966.7668,10033,AAU,43105252,11112854-6037126,167.868932,-60.620186,0.08,0.08,17,15.86,0.087,15.22,0.087,14.714,,,2451566.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J111131.0-603830,167.87924999999998,-60.6417,5337639949353991808,1636148068921376768,5337639949353992192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337639949353992192,626.75543,617.0629,639.08496,,,,10099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
