separation,name,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,dither_warning_flag,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,var_flag,var_inter_hard_flag,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_intra_index_b,var_intra_prob_b,ks_intra_prob_b,kp_intra_prob_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,nh_gal,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,apec_kt,apec_kt_lolim,apec_kt_hilim,apec_kt_rhat,apec_abund,apec_abund_lolim,apec_abund_hilim,apec_abund_rhat,apec_z,apec_z_lolim,apec_z_hilim,apec_z_rhat,apec_nh,apec_nh_lolim,apec_nh_hilim,apec_nh_rhat,apec_norm,apec_norm_lolim,apec_norm_hilim,apec_norm_rhat,apec_stat,obsid,region_id,obi,ra_pnt,dec_pnt,gti_obs,gti_end,instrument,grating,datamode,theta,phi,src_cnts_aper90_b,src_cnts_aper90_lolim_b,src_cnts_aper90_hilim_b,flux_significance_b,conf_code,dither_warning_flag.1,edge_code,extent_code,multi_chip_code,pileup_warning,sat_src_flag.1,streak_src_flag.1,var_code,flux_aper90_b.1,flux_aper90_lolim_b.1,flux_aper90_hilim_b.1,flux_aper90_h.1,flux_aper90_lolim_h.1,flux_aper90_hilim_h.1,flux_aper90_m.1,flux_aper90_lolim_m.1,flux_aper90_hilim_m.1,flux_aper90_s.1,flux_aper90_lolim_s.1,flux_aper90_hilim_s.1,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,usrid
0.01, 2CXO J111133.0-603808, 11 11 33.01,-60 38 08.99,0.95,0.81,77.0,3.44,                TRUE, TRUE,False,False,False,False,False,False,False,2.625e-15,1.875e-15,3.375e-15,1.689e-15,0.0,3.448e-15,4.146e-16,1.759e-16,6.408e-16,7.884e-16,5.256e-16,1.051e-15,0,0.327,0.634,0.169,  ,         ,         ,145.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,57,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.082,347.6,19.971,14.354,25.588,3.44,15,False,0,0,0,0.0007616595,False,False,0,2.625e-15,1.875e-15,3.375e-15,1.689e-15,0.0,3.448e-15,4.146e-16,1.759e-16,6.408e-16,7.884e-16,5.256e-16,1.051e-15,0,0.327,0.634,0.169,2.463e-05,0.0004986,0.0004905,0.0006456,24
0.03, 2CXO J111131.1-603635, 11 11 31.11,-60 36 35.59,0.97,0.76,85.9,6.34,                TRUE,False,False,False,False,False,False, TRUE,False,4.757e-15,3.927e-15,5.586e-15,1.562e-15,7.61e-16,2.323e-15,2.116e-15,1.619e-15,2.612e-15,1.469e-15,1.107e-15,1.83e-15,8,1.0,1.0,1.0,  ,         ,         ,145.7,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,74,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,4.234,4.67,56.266,47.04,65.492,6.34,1,False,0,0,0,0.001459848,False,False,30,4.757e-15,3.927e-15,5.586e-15,1.562e-15,7.61e-16,2.323e-15,2.116e-15,1.619e-15,2.612e-15,1.469e-15,1.107e-15,1.83e-15,8,1.0,1.0,1.0,0.001173,0.001289,0.0004369,0.003708,25
0.0, 2CXO J111144.1-603950, 11 11 44.13,-60 39 50.37,0.84,0.84,0.0,3.87,                TRUE,False,False,False,False,False,False, TRUE,False,6.814e-16,3.083e-16,1.038e-15,0.0,0.0,7.584e-16,0.0,0.0,1.565e-16,6.361e-16,4.024e-16,8.697e-16,6,0.948,0.983,0.967,  ,         ,         ,145.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,106,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,1.337,310.51,11.806,7.3198,16.056,3.87,257,False,0,0,0,0.0009520743,False,False,16,6.814e-16,3.083e-16,1.038e-15,0.0,0.0,7.584e-16,0.0,0.0,1.565e-16,6.361e-16,4.024e-16,8.697e-16,6,0.948,0.983,0.967,0.0003031,0.0006581,0.0003551,0.0009612,26
0.04, 2CXO J111214.6-603826, 11 12 14.60,-60 38 26.28,0.9,0.79,129.0,3.7,                TRUE,False,False,False,False,False,False,False,False,2.283e-15,1.614e-15,2.952e-15,1.283e-15,3.208e-16,2.181e-15,2.116e-16,6.349e-17,3.598e-16,8.597e-16,5.621e-16,1.141e-15,0,0.373,0.199,0.179,  ,         ,         ,144.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,53,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.701,111.53,18.419,13.112,23.727,3.7,256,False,0,0,0,0.0008251312,False,False,0,2.283e-15,1.614e-15,2.952e-15,1.283e-15,3.208e-16,2.181e-15,2.116e-16,6.349e-17,3.598e-16,8.597e-16,5.621e-16,1.141e-15,0,0.373,0.199,0.179,2.066e-05,0.0003989,0.0003925,0.0005352,27
0.02, 2CXO J111128.5-603712, 11 11 28.59,-60 37 12.57,1.39,0.96,77.7,3.35,                TRUE,False,False,False,False,False,False,False,False,1.538e-15,9.028e-16,2.14e-15,0.0,0.0,1.119e-15,2.573e-16,6.67e-17,4.479e-16,6.998e-16,4.427e-16,9.568e-16,0,0.366,0.361,0.143,  ,         ,         ,145.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,257,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,4.053,355.46,16.03,10.877,20.896,3.35,7,False,0,0,0,0.0006347163,False,False,0,1.538e-15,9.028e-16,2.14e-15,0.0,0.0,1.119e-15,2.573e-16,6.67e-17,4.479e-16,6.998e-16,4.427e-16,9.568e-16,0,0.366,0.361,0.143,2.169e-05,0.0004188,0.0004119,0.0005585,28
0.01,2CXO J111159.7-604002X, 11 11 59.71,-60 40 02.38,3.63,3.63,0.0,45.61,                TRUE,     ,False, TRUE,     ,     ,False,     ,     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,  ,         ,         ,         ,  ,         ,         ,144.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,9003,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,0.699,171.45,         ,         ,         ,         ,     ,False,3,256,6,         ,     ,False,   ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,  ,         ,         ,         ,         ,         ,         ,         ,29
0.0, 2CXO J111131.0-603830, 11 11 31.02,-60 38 30.12,0.97,0.79,58.9,4.0,                TRUE,False,False,False,False,False,False,False,False,1.445e-15,9.981e-16,1.891e-15,0.0,0.0,4.194e-16,1.971e-16,3.942e-17,3.548e-16,1.437e-15,1.055e-15,1.796e-15,0,0.496,0.899,0.635,  ,         ,         ,145.4,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,254,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.151,339.83,25.36,19.118,31.603,4.0,1,False,0,0,0,0.0009520745,False,False,0,1.445e-15,9.981e-16,1.891e-15,0.0,0.0,4.194e-16,1.971e-16,3.942e-17,3.548e-16,1.437e-15,1.055e-15,1.796e-15,0,0.496,0.899,0.635,8.551e-05,0.0005268,0.0004307,0.0006148,30
0.0, 2CXO J111144.5-604002, 11 11 44.52,-60 40 02.99,0.72,0.71,77.6,9.87,                TRUE,False,False,False,False,False,False,False,False,8.89e-15,7.914e-15,9.866e-15,1.054e-15,2.733e-16,1.835e-15,1.025e-15,6.572e-16,1.372e-15,6.739e-15,5.938e-15,7.493e-15,0,0.104,0.581,0.515,  ,         ,         ,144.9,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,246,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,1.335,301.25,134.55,120.76,148.33,9.87,257,False,0,0,0,0.00742618,False,False,0,8.89e-15,7.914e-15,9.866e-15,1.054e-15,2.733e-16,1.835e-15,1.025e-15,6.572e-16,1.372e-15,6.739e-15,5.938e-15,7.493e-15,0,0.104,0.581,0.515,7.844e-05,0.002513,0.002471,0.003056,31
0.01, 2CXO J111127.6-603657, 11 11 27.63,-60 36 57.89,1.13,1.13,0.0,3.7,                TRUE,False,False,False,False,False,False,False,False,5.939e-15,4.431e-15,7.447e-15,4.823e-15,2.192e-15,7.454e-15,0.0,0.0,1.537e-16,1.199e-15,8.593e-16,1.539e-15,0,0.494,0.782,0.357,  ,         ,         ,145.7,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,260,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,4.297,357.11,24.414,18.213,30.614,3.7,7,False,0,0,0,0.0006347163,False,False,0,5.939e-15,4.431e-15,7.447e-15,4.823e-15,2.192e-15,7.454e-15,0.0,0.0,1.537e-16,1.199e-15,8.593e-16,1.539e-15,0,0.494,0.782,0.357,0.0001042,0.0004702,0.000333,0.0006317,32
0.02, 2CXO J111135.1-603920, 11 11 35.17,-60 39 20.33,0.79,0.76,56.5,4.38,                TRUE,False,False,False,False,False,False,False,False,2.112e-15,1.575e-15,2.648e-15,0.0,0.0,5.705e-16,1.125e-15,7.426e-16,1.485e-15,6.88e-16,4.403e-16,9.219e-16,0,0.354,0.061,0.118,  ,         ,         ,145.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,43,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.443,325.81,26.784,20.44,33.128,4.38,259,False,0,0,0,0.001269433,False,False,0,2.112e-15,1.575e-15,2.648e-15,0.0,0.0,5.705e-16,1.125e-15,7.426e-16,1.485e-15,6.88e-16,4.403e-16,9.219e-16,0,0.354,0.061,0.118,3.723e-05,0.0005784,0.0005632,0.0008219,33
0.03, 2CXO J111135.9-603926, 11 11 35.93,-60 39 26.69,0.87,0.78,55.6,3.41,                TRUE,False,False,False,False,False,False,False,False,1.151e-15,7.604e-16,1.521e-15,0.0,0.0,4.665e-16,1.502e-16,0.0,3.005e-16,9.074e-16,6.208e-16,1.194e-15,1,0.503,0.063,0.178,  ,         ,         ,145.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,251,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.338,323.54,18.099,12.794,23.404,3.41,261,False,0,0,0,0.0009520744,False,False,0,1.151e-15,7.604e-16,1.521e-15,0.0,0.0,4.665e-16,1.502e-16,0.0,3.005e-16,9.074e-16,6.208e-16,1.194e-15,1,0.503,0.063,0.178,2.677e-05,0.000359,0.0003501,0.0006406,34
0.03, 2CXO J111144.3-603403, 11 11 44.38,-60 34 03.07,2.68,1.32,90.0,3.52,                TRUE,False,False,False,False,False,False,False,False,1.424e-15,6.927e-16,2.155e-15,0.0,0.0,1.021e-15,3.603e-16,1.126e-16,6.081e-16,1.448e-15,1.03e-15,1.84e-15,1,0.556,0.257,0.51,  ,         ,         ,146.1,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,293,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,5.754,35.32,25.903,18.684,32.697,3.29,7,False,0,0,0,0.0003173581,False,False,0,1.424e-15,6.927e-16,2.155e-15,0.0,0.0,1.021e-15,3.603e-16,1.126e-16,6.081e-16,1.448e-15,1.03e-15,1.84e-15,1,0.556,0.257,0.51,7.199e-05,0.0006986,0.0006655,0.001338,35
0.03, 2CXO J111201.0-604015, 11 12 01.07,-60 40 15.57,0.76,0.75,134.2,4.0,                TRUE,False,False,False,False,False,False,False,False,1.493e-15,1.063e-15,1.898e-15,5.67e-16,8.952e-17,1.044e-15,4.879e-16,2.304e-16,7.454e-16,6.827e-16,4.37e-16,9.149e-16,0,0.437,0.096,0.297,  ,         ,         ,144.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,34,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,0.963,177.05,19.247,13.793,24.379,4.0,256,False,0,0,0,0.001142489,False,False,0,1.493e-15,1.063e-15,1.898e-15,5.67e-16,8.952e-17,1.044e-15,4.879e-16,2.304e-16,7.454e-16,6.827e-16,4.37e-16,9.149e-16,0,0.437,0.096,0.297,3.287e-05,0.0004587,0.0004463,0.0007347,36
0.02, 2CXO J111128.2-603836, 11 11 28.23,-60 38 36.75,0.81,0.75,56.4,6.63,                TRUE,False,False,False,False,False,False, TRUE,False,4.964e-15,4.117e-15,5.811e-15,1.112e-15,3.227e-16,1.9e-15,1.482e-15,1.045e-15,1.895e-15,2.49e-15,2.002e-15,2.95e-15,6,0.935,0.282,0.436,  ,         ,         ,145.4,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,51,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.435,336.01,63.602,53.959,73.244,6.63,1,False,0,0,0,0.002031092,False,False,16,4.964e-15,4.117e-15,5.811e-15,1.112e-15,3.227e-16,1.9e-15,1.482e-15,1.045e-15,1.895e-15,2.49e-15,2.002e-15,2.95e-15,6,0.935,0.282,0.436,0.0003853,0.001217,0.001017,0.004011,37
0.01, 2CXO J111125.6-603633, 11 11 25.63,-60 36 33.77,1.33,1.02,83.4,4.32,                TRUE,False,False,False,False,False,False,False,False,1.986e-15,1.423e-15,2.515e-15,0.0,0.0,6.025e-16,1.078e-15,7.255e-16,1.431e-15,1.221e-15,8.747e-16,1.546e-15,0,0.44,0.228,0.114,  ,         ,         ,145.7,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,113,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,4.742,359.03,32.769,25.747,39.791,4.32,1,False,0,0,0,0.000507773,False,False,0,1.986e-15,1.423e-15,2.515e-15,0.0,0.0,6.025e-16,1.078e-15,7.255e-16,1.431e-15,1.221e-15,8.747e-16,1.546e-15,0,0.44,0.228,0.114,5.179e-05,0.0006382,0.0006153,0.001112,38
0.01, 2CXO J111141.0-604012, 11 11 41.03,-60 40 12.34,0.79,0.74,52.1,4.0,                TRUE,False,False,False,False,False,False,False,False,1.932e-15,1.385e-15,2.448e-15,0.0,0.0,5.992e-16,5.858e-16,3.001e-16,8.573e-16,1.027e-15,7.19e-16,1.318e-15,0,0.316,0.619,0.241,  ,         ,         ,144.9,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,35,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,1.79,300.5,26.519,19.991,33.047,4.0,256,False,0,0,0,0.001459847,False,False,0,1.932e-15,1.385e-15,2.448e-15,0.0,0.0,5.992e-16,5.858e-16,3.001e-16,8.573e-16,1.027e-15,7.19e-16,1.318e-15,0,0.316,0.619,0.241,2.488e-05,0.0005185,0.0005103,0.0006653,39
0.01, 2CXO J111126.4-603808, 11 11 26.41,-60 38 08.79,1.16,0.86,66.7,4.26,                TRUE,False,False,False,False,False,False, TRUE,False,2.746e-15,1.968e-15,3.478e-15,1.143e-15,1.49e-16,2.086e-15,6.902e-16,3.988e-16,9.663e-16,8.292e-16,5.422e-16,1.1e-15,7,0.995,1.0,1.0,  ,         ,         ,145.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,58,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.809,341.67,25.336,19.1,31.573,4.26,1,False,0,0,0,0.0006981879,False,False,16,2.746e-15,1.968e-15,3.478e-15,1.143e-15,1.49e-16,2.086e-15,6.902e-16,3.988e-16,9.663e-16,8.292e-16,5.422e-16,1.1e-15,7,0.995,1.0,1.0,0.0003638,0.0005576,0.0002224,0.001372,40
0.01, 2CXO J111143.1-603352, 11 11 43.12,-60 33 52.46,0.9,0.85,86.9,11.36,                TRUE,False,False,False,False,False,False, TRUE,False,2.561e-14,2.328e-14,2.794e-14,1.192e-14,9.126e-15,1.457e-14,6.655e-15,5.719e-15,7.591e-15,6.207e-15,5.413e-15,7.001e-15,9,1.0,1.0,1.0,  ,         ,         ,146.2,1.939e-14,1.714e-14,2.209e-14,3.008,2.643,3.447,         ,41.36,32.24,51.64,         ,1.69e-05,1.26e-05,2.309e-05,         ,1.609,1.604e-14,1.331e-14,1.808e-14,0.4684,0.4055,0.5078,         ,0.001902,         ,7.581,         ,3.663e-05,2.75e-05,6.824e-05,         ,2.209,1.784e-14,1.366e-14,2.008e-14,1.56,1.169,2.106,         ,23.88,17.54,31.09,         ,1.562e-05,1.153e-05,2.245e-05,         ,1.749,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,83,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,5.962,34.25,200.47,183.15,217.78,11.36,7,False,0,0,0,0.001713734,False,False,30,2.561e-14,2.328e-14,2.794e-14,1.192e-14,9.126e-15,1.457e-14,6.655e-15,5.719e-15,7.591e-15,6.207e-15,5.413e-15,7.001e-15,9,1.0,1.0,1.0,0.002094,0.004308,0.002213,0.006402,41
0.03, 2CXO J111220.2-603813, 11 12 20.26,-60 38 13.99,1.33,0.92,130.8,3.29,                TRUE,False,False,False,False,False,False,False,False,1.006e-15,6.078e-16,1.383e-15,0.0,0.0,5.472e-16,4.197e-16,1.919e-16,6.356e-16,5.633e-16,3.306e-16,7.838e-16,1,0.509,0.215,0.035,  ,         ,         ,144.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,107,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.415,113.73,15.061,10.22,19.902,3.29,256,False,1,0,0,0.0004443014,False,False,0,1.006e-15,6.078e-16,1.383e-15,0.0,0.0,5.472e-16,4.197e-16,1.919e-16,6.356e-16,5.633e-16,3.306e-16,7.838e-16,1,0.509,0.215,0.035,2.853e-05,0.0003789,0.0003701,0.0006986,42
