_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
"[0.241, 6.412]",1.0,0.241,1680m606o0021378,167.9807731,-60.6144671,975.468,975.404,1037.662,1037.701,9558.8,9528.1,0.003,0.008,0.003,0.008,21.323,47.737,1.0,1.0,66.88,9.981,0.6873,0.6675,9655.3,9430.1,21.752,48.927,2.6447,2.8614,7.52211e-05,0.000775397,9.91248e-05,0.000213,-61.898,-10.773,167.9807731,167.9807118,-60.6144671,-60.6145161,1680m606,1680m606w1o0022967,1680m606w2o0017957,212.0,212.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[7.328, 8.908]",2.0,7.328,1680m606o0020978,167.9772593,-60.626242,960.053,960.249,1039.913,1040.113,780040.0,666400.0,0.001,0.001,0.001,0.0,484.93,257.21,0.12748,1.0,745.2,161.9,0.7522,0.9947,795520.0,665330.0,613.19,262.58,2.6389,2.8586,0.00157487,0.000310719,2.27267e-05,2.2e-05,-63.768,-13.596,167.9772593,167.9769473,-60.626242,-60.6260924,1680m606,1680m606w1o0022560,1680m606w2o0017617,73.0,214.0,1.0,1.0,97.0,33.0,24.0,8.0,1.0
"[2.146, 5.181, 8.624]",3.0,2.146,1680m606o0114992,167.9734243,-60.6052868,987.484,987.288,1042.388,1043.179,4999.2,6696.5,0.008,0.015,0.007,0.014,21.869,53.703,0.97618,0.97093,480.5,51.7,0.2818,0.2901,4917.9,6395.8,22.278,54.909,2.6456,2.8594,0.0081625,0.00490266,0.000167828,0.000314,-50.077,8.4232,167.9734243,167.9721923,-60.6052868,-60.6054368,1680m606,1680m606w1o0135744,1680m606w2o0071100,214.0,211.0,1.0,1.0,34.0,34.0,0.0,0.0,1.0
"[0.823, 5.621, 8.313]",4.0,0.823,1680m606o0078109,167.9570809,-60.6308794,953.975,953.956,1052.866,1052.956,6759.1,8797.5,0.005,0.01,0.005,0.01,21.055,51.029,1.0,1.0,131.3,31.63,0.4239,0.4553,6633.4,8596.3,21.422,52.124,2.6393,2.8569,0.0044738,0.00401384,0.000125598,0.000237,-42.485,7.5397,167.9570809,167.9569401,-60.6308794,-60.6308941,1680m606,1680m606w1o0087481,1680m606w2o0110345,219.0,213.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.48],5.0,0.48,1680m606o0114747,168.0023545,-60.6212592,966.579,966.583,1023.799,1023.582,2281.8,2711.3,0.012,0.027,0.013,0.027,17.245,40.188,1.0,1.0,544.9,33.56,0.1447,0.1676,2410.9,2700.4,17.563,41.136,2.6427,2.8626,-0.0136167,-0.00095427,0.000308522,0.000565,-102.29,-63.023,168.0023545,168.0026929,-60.6212592,-60.6212559,1680m606,1680m606w1o0135371,1680m606w2o0110566,214.0,209.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
"[1.027, 9.578, 9.948]",6.0,1.027,1680m606o0078472,167.9396214,-60.6194755,968.895,968.957,1064.089,1064.057,1569.3,1518.4,0.014,0.039,0.013,0.039,12.782,32.435,1.0,1.0,115.6,12.72,0.5202,0.4815,1593.3,1539.0,13.083,33.347,2.6392,2.857,0.000618637,0.000451148,0.000311702,0.000829,-40.804,4.2886,167.9396214,167.939671,-60.6194755,-60.6194276,1680m606,1680m606w1o0087908,1680m606w2o0070615,219.0,221.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[2.938],7.0,2.938,1680m606o0114916,168.0059757,-60.6103292,980.888,981.002,1021.473,1021.377,2474.5,2251.7,0.009,0.026,0.009,0.025,13.14,31.964,1.0,1.0,144.4,26.04,0.6204,0.6223,2584.0,2442.3,13.445,32.885,2.6438,2.8595,0.00564426,0.0042246,0.000209973,0.000563,-99.713,-73.461,168.0059757,168.0061249,-60.6103292,-60.6102419,1680m606,1680m606w1o0135624,1680m606w2o0070957,217.0,211.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.447],8.0,0.447,1680m606o0021524,168.0155898,-60.610072,981.223,981.242,1015.296,1015.254,7367.9,6382.6,0.003,0.01,0.003,0.01,17.54,39.316,1.0,1.0,67.18,22.9,0.8895,0.8717,7398.6,6556.2,17.919,40.356,2.6427,2.8598,-0.00210416,-0.00600368,0.000113393,0.000272,-99.381,-77.668,168.0155898,168.0156548,-60.610072,-60.6100579,1680m606,1680m606w1o0023114,1680m606w2o0018080,214.0,199.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0
"[2.866, 6.198]",9.0,2.866,1680m606o0021211,168.0201713,-60.6194853,968.9,968.884,1012.356,1012.344,23365.0,22374.0,0.002,0.004,0.002,0.004,27.666,58.224,1.0,1.0,284.8,41.02,0.9084,0.9041,23320.0,22428.0,28.145,59.455,2.6427,2.8595,0.00298965,0.00200176,6.07265e-05,0.000122,-98.43,-72.494,168.0201713,168.0201907,-60.6194853,-60.6194974,1680m606,1680m606w1o0022798,1680m606w2o0017818,219.0,214.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[2.127],10.0,2.127,1680m606o0130585,167.9929449,-60.5962015,999.381,999.125,1029.847,1029.782,1227.8,945.82,0.019,0.066,0.017,0.059,12.839,31.948,1.0,1.0,217.6,29.67,0.2895,0.2087,1401.6,1131.1,13.158,32.883,2.6419,2.8585,-0.0087744,-0.012906,0.000410663,0.001375,-80.809,-53.144,167.9929449,167.9930457,-60.5962015,-60.5963976,1680m606,1680m606w1o0162302,1680m606w2o0150972,219.0,213.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.89],11.0,1.89,1680m606o0078970,168.0148951,-60.6047722,988.161,988.537,1015.741,1015.382,1180.7,983.04,0.017,0.057,0.016,0.056,12.061,30.959,1.0,1.0,64.95,23.23,0.3802,0.2942,1259.9,1156.7,12.351,31.84,2.6417,2.8625,-0.00781548,-0.0122612,0.000403082,0.001276,-97.602,-78.637,168.0148951,168.0154547,-60.6047722,-60.6044852,1680m606,1680m606w1o0088478,1680m606w2o0110879,215.0,203.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.505],12.0,1.505,1680m606o0022183,167.990732,-60.5917506,1005.208,1005.167,1031.27,1031.241,4457.6,4387.2,0.006,0.015,0.005,0.014,16.03,37.493,1.0,1.0,68.99,13.61,0.6683,0.6587,4543.9,4504.4,16.399,38.544,2.6422,2.859,-0.000630081,-0.00256664,0.000155024,0.000355,-77.031,-50.948,167.990732,167.9907771,-60.5917506,-60.5917817,1680m606,1680m606w1o0023788,1680m606w2o0018650,219.0,211.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[3.228],13.0,3.228,1680m606o0078733,167.916636,-60.6115013,979.317,979.238,1078.865,1078.872,5798.3,5292.1,0.005,0.013,0.004,0.013,17.509,40.034,1.0,1.0,109.4,12.85,0.6754,0.6279,6039.6,5521.7,17.87,41.072,2.6412,2.8586,-0.000423431,-0.000124991,0.000127435,0.000308,-53.222,-11.066,167.916636,167.9166263,-60.6115013,-60.6115613,1680m606,1680m606w1o0088207,1680m606w2o0070900,224.0,220.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.244, 9.399]",14.0,1.244,1680m606o0079431,167.9978026,-60.5918748,1005.046,1005.681,1026.725,1026.467,2280.8,1718.3,0.01,0.034,0.009,0.033,13.562,31.731,1.0,1.0,143.2,73.05,0.5654,0.489,2430.1,1857.5,13.902,32.699,2.6414,2.8621,-0.00387496,0.00372016,0.000240094,0.000716,-80.946,-54.397,167.9978026,167.9982042,-60.5918748,-60.5913895,1680m606,1680m606w1o0089008,1680m606w2o0071618,210.0,215.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.89, 6.589, 7.341]",15.0,1.89,1680m606o0114291,167.9822326,-60.6482775,931.208,931.927,1036.71,1036.48,1566.9,953.14,0.014,0.06,0.014,0.061,12.953,31.537,1.0,1.0,177.9,48.1,0.379,0.2974,1725.0,1409.0,13.242,32.433,2.6425,2.8602,0.0074932,-0.0154027,0.00030965,0.001354,-62.652,-36.479,167.9822326,167.9825916,-60.6482775,-60.6477284,1680m606,1680m606w1o0134721,1680m606w2o0145116,219.0,206.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.682],16.0,0.682,1680m606o0021328,168.0390234,-60.6164178,972.911,972.912,1000.246,1000.253,75903.0,70512.0,0.001,0.002,0.001,0.002,45.954,92.06,1.0,1.0,246.6,23.75,0.9718,0.9605,75917.0,70384.0,46.729,93.721,2.6411,2.8586,-0.000519276,-8.32677e-05,3.56023e-05,6.8e-05,-96.004,-81.483,168.0390234,168.0390129,-60.6164178,-60.616417,1680m606,1680m606w1o0022917,1680m606w2o0017915,214.0,217.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[4.214, 8.356, 8.591]",17.0,4.214,1680m606o0172511,167.9687093,-60.5830571,1016.584,0.0,1045.432,0.0,1976.1,0.0,0.014,0.0,0.013,0.0,14.973,0.0,1.0,0.0,166.3,0.0,0.2888,0.0,2135.6,0.0,15.26,0.0,2.6458,0.0,0.00940609,0.0,0.000280429,0.0,-23.536,0.0,167.9687093,0.0,-60.5830571,0.0,1680m606,1680m606w1o0162444,,215.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[5.06, 9.746]",18.0,5.06,1680m606o0022429,167.999868,-60.5851447,1013.856,1013.858,1025.398,1025.407,18936.0,18215.0,0.002,0.005,0.002,0.005,25.769,55.571,1.0,1.0,117.4,22.06,0.8931,0.8626,18928.0,18099.0,26.243,56.799,2.6434,2.8601,0.000799477,0.000370562,6.74226e-05,0.000139,-60.933,-27.73,167.999868,167.9998538,-60.5851447,-60.5851433,1680m606,1680m606w1o0024036,1680m606w2o0018876,224.0,215.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.728, 8.935]",19.0,1.728,1680m606o0022184,167.919865,-60.592226,1004.553,1004.507,1076.823,1076.839,10665.0,10480.0,0.003,0.007,0.003,0.007,21.17,46.706,0.99954,0.99993,143.1,23.79,0.7588,0.7419,10619.0,10407.0,21.602,47.935,2.6423,2.8603,0.00384039,0.00392544,8.95955e-05,0.000192,-53.198,-32.564,167.919865,167.9198396,-60.592226,-60.5922606,1680m606,1680m606w1o0023789,1680m606w2o0018651,217.0,217.0,1.0,1.0,34.0,32.0,0.0,0.0,1.0
"[1.283, 7.847]",20.0,1.283,1680m606o0022472,167.9427977,-60.5833066,1016.245,1016.229,1062.092,1061.934,4643.1,4313.4,0.005,0.015,0.005,0.014,15.881,36.362,1.0,1.0,222.4,36.74,0.6984,0.6976,5096.1,4990.4,16.206,37.317,2.6402,2.8582,0.00231409,0.00228924,0.000145685,0.000346,-74.971,-64.924,167.9427977,167.9430449,-60.5833066,-60.5833186,1680m606,1680m606w1o0024079,1680m606w2o0047203,213.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[],21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[9.085, 9.255]",22.0,9.085,1680m606o0019799,167.952492,-60.6596535,916.305,916.286,1055.783,1055.774,5258.2,5473.6,0.005,0.012,0.005,0.012,16.638,39.549,1.0,1.0,49.02,14.15,0.8017,0.7993,5212.8,5381.3,17.023,40.637,2.6422,2.8599,0.00125825,0.00101554,0.000135818,0.0003,-16.04,20.155,167.952492,167.9525053,-60.6596535,-60.6596679,1680m606,1680m606w1o0021357,1680m606w2o0016584,218.0,208.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.764, 6.015, 9.056]",23.0,0.764,1680m606o0187398,167.8905813,-60.6232522,963.909,0.0,1095.577,0.0,705.15,0.0,0.027,0.0,0.026,0.0,10.905,0.0,1.0,0.0,199.4,0.0,0.3863,0.0,966.67,0.0,11.178,0.0,2.6434,0.0,-0.00208873,0.0,0.000566487,0.0,-67.161,0.0,167.8905813,0.0,-60.6232522,0.0,1680m606,1680m606w1o0185978,,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[3.457, 3.85]",24.0,3.457,1680m606o0020621,167.8855837,-60.6358516,947.409,947.449,1098.757,1098.725,44971.0,42169.0,0.001,0.003,0.001,0.003,36.92,75.179,1.0,1.0,409.3,63.65,0.9266,0.9259,45302.0,42283.0,37.62,76.874,2.6431,2.8613,0.00260735,0.00189656,4.47363e-05,8.8e-05,-40.607,19.174,167.8855837,167.8856333,-60.6358516,-60.635821,1680m606,1680m606w1o0022196,1680m606w2o0017308,230.0,230.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.776, 4.455]",25.0,3.776,1680m606o0021585,167.8784522,-60.6090093,982.54,982.692,1103.401,1103.322,106920.0,88216.0,0.001,0.002,0.001,0.002,55.915,109.57,0.97979,0.98087,1098.0,59.07,0.9274,0.8466,107310.0,88637.0,56.688,111.36,2.6454,2.8609,0.00321746,-0.000187218,2.89501e-05,6.3e-05,-70.917,-38.462,167.8784522,167.8785762,-60.6090093,-60.6088932,1680m606,1680m606w1o0023176,1680m606w2o0018132,221.0,215.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.859, 5.879, 6.659, 8.188, 8.813]",26.0,0.859,1680m606o0053976,167.9335227,-60.6641563,910.399,910.539,1067.945,1068.337,7586.5,10602.0,0.006,0.01,0.005,0.009,23.588,55.512,1.0,1.0,319.3,61.28,0.3242,0.3862,7289.4,10196.0,23.909,56.485,2.6409,2.8619,0.00574386,0.00459558,0.000119772,0.000204,9.8026,57.268,167.9335227,167.9329114,-60.6641563,-60.664049,1680m606,1680m606w1o0057200,1680m606w2o0046596,227.0,227.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
"[2.899, 3.468]",27.0,2.899,1680m606o0114401,168.0595185,-60.641116,940.569,940.399,987.11,987.198,2120.6,1903.5,0.012,0.035,0.011,0.032,15.517,36.237,1.0,1.0,63.55,10.97,0.2488,0.2364,2143.6,1991.1,15.813,37.078,2.6416,2.8606,0.00320888,0.00172383,0.000304584,0.000765,-88.349,-78.261,168.0595185,168.0593816,-60.641116,-60.6412456,1680m606,1680m606w1o0134881,1680m606w2o0069901,218.0,217.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[9.152],28.0,9.152,1680m606o0114779,167.8650786,-60.6185703,970.007,970.47,1111.967,1111.508,770.81,843.01,0.029,0.071,0.027,0.068,12.335,31.715,1.0,1.0,65.64,17.67,0.2166,0.2232,929.27,1204.8,12.597,32.522,2.6386,2.8629,0.00105286,0.00716579,0.000590447,0.001435,-79.23,-55.081,167.8650786,167.8657946,-60.6185703,-60.618217,1680m606,1680m606w1o0135415,1680m606w2o0110604,230.0,220.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[9.944],29.0,9.944,1680m606o0190118,168.0028102,-60.6653903,908.807,0.0,1023.506,0.0,404.24,0.0,0.047,0.0,0.046,0.0,10.603,0.0,1.0,0.0,32.39,0.0,0.1887,0.0,522.24,0.0,10.909,0.0,2.6444,0.0,0.00310183,0.0,0.000922581,0.0,-81.574,0.0,168.0028102,0.0,-60.6653903,0.0,1680m606,1680m606w1o0189418,,225.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0
"[1.05, 2.602]",30.0,1.05,1680m606o0114378,167.8792979,-60.6419906,939.365,939.772,1102.777,1102.491,183440.0,374910.0,0.001,0.001,0.001,0.001,95.457,213.63,1.0,1.0,543.5,485.5,0.439,0.8234,184560.0,374300.0,97.313,217.72,2.6426,2.861,-0.000575721,0.00167412,3.17665e-05,3.2e-05,-37.027,25.082,167.8792979,167.8797444,-60.6419906,-60.6416806,1680m606,1680m606w1o0134846,1680m606w2o0017157,233.0,228.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0
[0.277],31.0,0.277,1680m606o0019529,167.9353778,-60.6674491,906.09,906.1,1066.75,1066.745,291840.0,272170.0,0.0,0.001,0.0,0.001,86.146,169.17,1.0,1.0,766.8,87.95,0.9944,0.9923,290680.0,270920.0,87.875,172.45,2.6411,2.8587,0.000162184,0.000775814,1.85215e-05,3.4e-05,10.73,57.096,167.9353778,167.9353866,-60.6674491,-60.6674413,1680m606,1680m606w1o0021078,1680m606w2o0016339,233.0,216.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
"[3.58, 8.963]",32.0,3.58,1680m606o0078543,167.8635783,-60.6167231,972.423,972.542,1112.936,1112.947,1786.8,1883.7,0.013,0.032,0.013,0.032,13.503,33.151,1.0,0.99976,153.2,20.47,0.3907,0.4061,1928.7,2188.9,13.781,34.04,2.6412,2.8598,0.00698495,0.00707251,0.000291126,0.000693,-78.245,-50.462,167.8635783,167.8635612,-60.6167231,-60.6166319,1680m606,1680m606w1o0087989,1680m606w2o0070695,225.0,216.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.366, 7.856, 8.007, 8.015]",33.0,1.366,1680m606o0161109,167.897289,-60.6555475,921.638,0.0,1091.201,0.0,2225.1,0.0,0.012,0.0,0.013,0.0,15.877,0.0,1.0,0.0,157.6,0.0,0.2996,0.0,2317.2,0.0,16.163,0.0,2.6424,0.0,-0.0020805,0.0,0.00025871,0.0,-1.1,0.0,167.897289,0.0,-60.6555475,0.0,1680m606,1680m606w1o0134560,,218.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[6.67, 7.96, 8.639, 9.597]",34.0,6.67,1680m606o0077267,167.9010843,-60.6556883,921.458,921.458,1088.766,1089.3,4010.6,4407.9,0.006,0.015,0.006,0.016,16.471,39.389,1.0,1.0,87.81,59.6,0.6172,0.6082,4139.9,4532.9,16.829,40.391,2.6433,2.8618,-0.00519997,0.00588083,0.000172219,0.000358,2.7641,58.976,167.9010843,167.9002523,-60.6556883,-60.6556873,1680m606,1680m606w1o0086518,1680m606w2o0069410,218.0,215.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.268, 7.472, 9.79]",35.0,1.268,1680m606o0150435,167.9342103,-60.5675796,1036.828,0.0,1067.635,0.0,2700.9,0.0,0.012,0.0,0.011,0.0,18.628,0.0,1.0,0.0,778.9,0.0,0.1739,0.0,3302.0,0.0,18.923,0.0,2.6433,0.0,-0.000970483,0.0,0.000284433,0.0,-28.671,0.0,167.9342103,0.0,-60.5675796,0.0,1680m606,1680m606w1o0089991,,214.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[0.836, 7.475]",36.0,0.836,1680m606o0113900,168.004868,-60.6708746,901.628,901.853,1022.187,1022.213,2006.0,1859.7,0.011,0.032,0.011,0.034,13.458,33.538,1.0,1.0,45.31,11.0,0.3973,0.3065,2184.4,2081.2,13.736,34.354,2.6423,2.8586,0.000384927,-0.00036329,0.000258185,0.000697,-82.475,-74.71,168.004868,168.0048273,-60.6708746,-60.6707027,1680m606,1680m606w1o0134173,1680m606w2o0109504,224.0,220.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[3.241],37.0,3.241,1680m606o0020386,167.8658928,-60.6432429,937.709,937.81,1111.377,1111.392,5409.4,5464.3,0.005,0.012,0.005,0.012,17.617,40.27,1.0,1.0,173.1,25.96,0.546,0.5654,5498.9,5335.7,18.039,41.484,2.6444,2.8605,0.00107098,0.00178796,0.00013729,0.000305,-41.542,0.66445,167.8658928,167.8658701,-60.6432429,-60.6431653,1680m606,1680m606w1o0021957,1680m606w2o0017103,230.0,218.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[],38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[1.244, 5.754, 7.409, 9.067, 9.85]",39.0,1.244,1680m606o0076749,167.9208132,-60.6697563,903.059,903.063,1076.087,1075.917,4538.9,5516.1,0.007,0.015,0.007,0.016,19.202,47.219,1.0,1.0,88.86,25.52,0.3568,0.3352,4299.7,5184.0,19.549,48.266,2.639,2.8571,0.00351709,0.00480038,0.000159869,0.000338,29.404,81.235,167.9208132,167.9210781,-60.6697563,-60.6697538,1680m606,1680m606w1o0085923,1680m606w2o0068910,224.0,217.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
"[4.758, 7.961]",40.0,4.758,1680m606o0020622,167.8625569,-60.6362498,946.859,946.926,1113.537,1113.481,144190.0,141780.0,0.001,0.001,0.0,0.001,62.468,124.58,1.0,1.0,732.5,116.0,0.9706,0.9856,145480.0,142430.0,63.659,127.06,2.6438,2.86,2.39015e-05,0.00147641,2.61779e-05,4.8e-05,-57.098,-20.018,167.8625569,167.8626441,-60.6362498,-60.6361983,1680m606,1680m606w1o0022197,1680m606w2o0017309,237.0,225.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.316, 6.773, 9.399]",41.0,0.316,1680m606o0023131,167.9295758,-60.5644966,1040.86,1040.679,1070.621,1070.719,4771.4,4621.4,0.006,0.014,0.005,0.014,16.508,38.303,1.0,1.0,76.31,28.93,0.7209,0.7346,5191.6,5113.9,16.858,39.32,2.6433,2.8608,-0.000700116,0.00097388,0.000148091,0.00034,-24.088,9.6595,167.9295758,167.9294236,-60.5644966,-60.5646347,1680m606,1680m606w1o0024753,1680m606w2o0019501,212.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.074, 5.941, 8.149, 9.671, 9.85]",42.0,2.074,1680m606o0020590,168.0832659,-60.6371036,945.806,945.68,971.862,972.307,3952.5,4706.3,0.006,0.013,0.006,0.013,15.688,36.547,1.0,1.0,69.3,17.96,0.6109,0.7529,3975.6,4696.6,15.998,37.486,2.6402,2.861,0.00245714,0.00328493,0.000165862,0.000319,-78.659,-61.673,168.0832659,168.0825733,-60.6371036,-60.6372004,1680m606,1680m606w1o0022165,1680m606w2o0017282,221.0,211.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.29, 5.053, 5.283, 6.125]",43.0,3.29,1680m606o0211135,167.898372,-60.6692189,0.0,903.742,0.0,1090.478,0.0,4329.3,0.0,0.021,0.0,0.019,0.0,45.849,0.0,0.99267,0.0,149.4,0.0,0.254,0.0,3913.3,0.0,46.876,0.0,2.8615,0.0,0.0151221,0.0,0.000423,0.0,88.838,0.0,167.898372,0.0,-60.6692189,1680m606,,1680m606w2o0154668,0.0,218.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
"[2.811, 4.316, 5.211]",44.0,2.811,1680m606o0019565,167.8927102,-60.6670779,906.539,906.461,1094.114,1094.14,118380.0,109170.0,0.001,0.002,0.001,0.002,59.053,118.92,0.99666,0.99861,726.9,165.6,0.9228,0.8792,117060.0,108470.0,59.951,121.06,2.6416,2.8601,0.00143778,0.000718713,2.75934e-05,5.5e-05,15.678,76.329,167.8927102,167.8926696,-60.6670779,-60.6671372,1680m606,1680m606w1o0021115,1680m606w2o0016371,231.0,227.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.287, 5.352, 8.092, 9.892]",45.0,0.287,1680m606o0019565,167.8927102,-60.6670779,906.539,906.461,1094.114,1094.14,118380.0,109170.0,0.001,0.002,0.001,0.002,59.053,118.92,0.99666,0.99861,726.9,165.6,0.9228,0.8792,117060.0,108470.0,59.951,121.06,2.6416,2.8601,0.00143778,0.000718713,2.75934e-05,5.5e-05,15.678,76.329,167.8927102,167.8926696,-60.6670779,-60.6671372,1680m606,1680m606w1o0021115,1680m606w2o0016371,231.0,227.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.987, 5.1, 6.932]",46.0,0.987,1680m606o0019198,168.0165911,-60.6772741,893.25,893.194,1014.671,1014.75,5964.1,5810.3,0.004,0.011,0.004,0.01,16.666,37.525,1.0,1.0,64.92,21.28,0.8394,0.877,6096.5,6031.8,17.015,38.519,2.6435,2.8593,-0.000627756,-0.00110751,0.000127204,0.000279,-85.401,-81.869,168.0165911,168.0164685,-60.6772741,-60.6773167,1680m606,1680m606w1o0020738,1680m606w2o0016052,222.0,211.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.133, 7.973]",47.0,0.133,1680m606o0019641,167.8823475,-60.6644641,909.949,909.957,1100.766,1100.758,26956.0,25371.0,0.002,0.004,0.001,0.004,30.017,62.902,1.0,1.0,139.4,17.62,0.9131,0.9065,26560.0,25275.0,30.59,64.357,2.6407,2.8583,0.00132948,0.000732303,5.66134e-05,0.000116,-2.3866,54.825,167.8823475,167.8823596,-60.6644641,-60.6644581,1680m606,1680m606w1o0021194,1680m606w2o0016444,226.0,225.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
[8.461],48.0,8.461,1680m606o0078337,167.8388038,-60.6228778,964.329,964.423,1128.828,1128.846,11291.0,11044.0,0.003,0.007,0.003,0.007,21.935,48.139,1.0,1.0,55.48,21.06,0.7053,0.6607,11476.0,11519.0,22.284,49.102,2.6416,2.8601,-0.000114441,-5.62668e-05,8.6851e-05,0.000187,-88.959,-86.519,167.8388038,167.8387772,-60.6228778,-60.6228062,1680m606,1680m606w1o0087756,1680m606w2o0070490,228.0,226.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.819, 7.301, 8.907]",49.0,3.819,1680m606o0113681,167.9511211,-60.6823937,886.535,886.695,1056.639,1056.102,1628.3,1901.1,0.015,0.033,0.014,0.033,13.406,33.621,1.0,1.0,105.8,22.9,0.3432,0.3713,1665.7,1981.7,13.72,34.551,2.6452,2.8591,0.010844,0.0123755,0.00031062,0.000706,-31.37,-8.2865,167.9511211,167.9519591,-60.6823937,-60.6822718,1680m606,1680m606w1o0133865,1680m606w2o0068549,230.0,222.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.414, 8.172]",50.0,0.414,1680m606o0019878,167.8586277,-60.6577979,918.645,918.663,1115.998,1115.978,32874.0,30897.0,0.001,0.003,0.001,0.003,32.954,68.455,1.0,1.0,90.83,26.77,0.8963,0.8659,33270.0,31719.0,33.416,69.607,2.6406,2.859,-0.000445366,-0.00119817,5.13826e-05,0.000104,-22.032,9.0851,167.8586277,167.8586584,-60.6577979,-60.6577841,1680m606,1680m606w1o0021439,1680m606w2o0016652,237.0,231.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.421, 7.329, 9.96]",51.0,1.421,1680m606o0018849,167.9551068,-60.6875001,879.853,879.709,1054.079,1054.427,3362.0,3445.2,0.007,0.018,0.007,0.017,15.305,35.569,1.0,1.0,320.9,43.8,0.6245,0.6967,3735.7,4144.1,15.632,36.569,2.6393,2.8617,-0.00235248,-0.00317705,0.000191092,0.000426,-47.476,-28.461,167.9551068,167.9545635,-60.6875001,-60.6876093,1680m606,1680m606w1o0020381,1680m606w2o0015745,220.0,215.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
