$F_{\rm s}$,$F_{\rm m}$,$F_{\rm h}$,$F_{\rm b}$,${\rm HR}_{\rm hm}$,${\rm HR}_{\rm ms}$,${\rm HR}_{\rm h(ms)}$,$P_{\rm inter}$,$P_{\rm intra}$,${\rm G}$,${\rm BP}$,${\rm RP}$,${\rm J}$,${\rm H}$,${\rm K}$,${\rm W1}$,${\rm W2}$,${\rm W3}$,${\rm G-BP}$,${\rm G-RP}$,${\rm G-J}$,${\rm G-H}$,${\rm G-K}$,${\rm G-W1}$,${\rm G-W2}$,${\rm G-W3}$,${\rm BP-RP}$,${\rm BP-J}$,${\rm BP-H}$,${\rm BP-K}$,${\rm BP-W1}$,${\rm BP-W2}$,${\rm BP-W3}$,${\rm RP-J}$,${\rm RP-H}$,${\rm RP-K}$,${\rm RP-W1}$,${\rm RP-W2}$,${\rm RP-W3}$,${\rm J-H}$,${\rm J-K}$,${\rm J-W1}$,${\rm J-W2}$,${\rm J-W3}$,${\rm H-K}$,${\rm H-W1}$,${\rm H-W2}$,${\rm H-W3}$,${\rm K-W1}$,${\rm K-W2}$,${\rm K-W3}$,${\rm W1-W2}$,${\rm W1-W3}$,${\rm W2-W3}$,${\rm Random}$
0.05964647094749356,0.04072792183555748,0.03962371962372653,0.05199388916332716,0.029629678093239145,0.0762567115261988,0.03626240876684092,0.020223566088576346,0.04285156930314841,0.03391362652147305,0.021419375324080264,0.027634163885829035,0.026286575891287713,0.03990198450781601,0.045302019120988926,0.025388574914296774,0.023676732547986436,0.0056452178768084515,0.021060347349995453,0.020297827021449676,0.010262746756069002,0.010349697893882178,0.012688040022875432,0.005037635436603181,0.006039491143258507,0.004761130475169719,0.015432695449409907,0.004488518653713176,0.003913800398935017,0.004127930897991584,0.004358696519746191,0.005063706456160538,0.00411782392946042,0.00961483373629056,0.00637289583010585,0.007569838914849747,0.005537522019994424,0.006946595455282373,0.004779766096060179,0.02717329112710357,0.022569392936298508,0.005297935655960789,0.006029371815182814,0.003673666988048609,0.030754614554611242,0.0064828146316316965,0.007526110395375506,0.0042759799427980125,0.00547286682098377,0.006945161623208226,0.004570918238126421,0.027901384930014754,0.011894664759523199,0.010226079185152176,0.003957
0.007418851876897009,0.003008757925482027,0.004138972748343404,0.0033244116550497143,0.0030626401986788843,0.018892233877073415,0.0039329900809889394,0.0016225201110833631,0.0021290519068566877,0.0040369767236167605,0.0029149079939528953,0.003363421593664296,0.0035361596519090733,0.004620365937420799,0.004401529076249593,0.005659480920591256,0.004652411733593814,0.0017650123430521594,0.0025815320201949786,0.00413649956461366,0.002442078353250652,0.0024645299066626204,0.0029977395082760538,0.001100669183823852,0.0019701022185727468,0.002738510149484135,0.0023832452312817815,0.0010845530458947058,0.001045767091078886,0.0012608763163960935,0.0011802999724661747,0.002003284244086003,0.002342185338366183,0.0017484367791471894,0.001466204657276484,0.0017393142723832764,0.0014622652596646658,0.002570702293313109,0.002469442908308582,0.0032037623607505945,0.002942587574246641,0.0008455316028797886,0.0009458716113186742,0.0009939199981824113,0.004059199173173543,0.0011920270034149801,0.0013541523023128073,0.0008939539948357987,0.0009702160602137204,0.0012329792816323797,0.000976678779291159,0.005077238361092641,0.0032077721516703067,0.0024232449943982974,0.000524
