_rs_2mass,_q,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,Jmag_2mass,Jcmsig_2mass,e_Jmag_2mass,Jsnr_2mass,Hmag_2mass,Hcmsig_2mass,e_Hmag_2mass,Hsnr_2mass,Kmag_2mass,Kcmsig_2mass,e_Kmag_2mass,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass
"[0.343, 6.548, 8.086, 9.165]",239.0,0.343,166.491024,-58.847511,0.06,0.06,0.0,11055784-5850510,12.902,0.019,0.023,182.7,12.5,0.024,0.025,121.3,12.402,0.024,0.026,77.7,AAA,222,111,000,666655,6.5,187.0,826908069.0,0.0,0.0,826908093.0,s,2000-02-04,74.0,289.646,1.276,-85.9,2451578.7352,1.09,1.0,0.77,12.913,0.014,12.508,0.058,12.388,0.023,4160.0,166.0,se,0.0,1.0,U,0.8,44,15.6,14.1,1.0,,45128.0,1037926.0,56.0,Opt
"[0.205, 6.084, 6.628]",240.0,0.205,166.10161,-58.809807,0.06,0.06,17.0,11042438-5848353,12.188,0.035,0.037,352.6,11.893,0.04,0.041,219.6,11.802,0.038,0.039,139.8,AAA,222,111,000,666666,6.1,186.0,826796176.0,0.0,0.0,826796193.0,s,2000-02-04,72.0,289.446,1.231,-128.1,2451578.7255,1.19,1.35,1.13,12.157,0.013,11.85,0.031,11.779,0.028,4294.0,124.0,se,0.0,1.0,U,2.2,350,14.5,12.1,1.0,,45126.0,1037880.0,56.0,Opt
"[0.621, 5.652]",241.0,0.621,166.096564,-58.816212,0.06,0.06,0.0,11042317-5848583,11.015,0.019,0.023,1038.6,10.787,0.024,0.026,608.3,10.718,0.021,0.023,379.5,AAA,222,111,000,666666,6.3,214.0,826796116.0,0.0,0.0,826796128.0,s,2000-02-04,72.0,289.446,1.224,-118.6,2451578.7255,0.6,0.75,0.68,11.036,0.022,10.781,0.044,10.728,0.017,4271.0,133.0,se,0.0,1.0,U,0.4,100,0.0,9.5,2.0,,45126.0,1037880.0,56.0,Opt
"[6.519, 7.096, 9.456]",242.0,6.519,166.244979,-58.745949,0.09,0.09,7.0,11045879-5844454,15.122,0.089,0.089,23.6,14.951,0.739,0.739,13.1,14.888,0.139,0.139,7.9,ADB,222,111,ccc,663606,5.6,199.0,826879510.0,0.0,0.0,826879492.0,s,2000-02-04,73.0,289.488,1.319,-12.7,2451578.7331,1.05,3.75,1.34,14.238,0.16,13.973,0.276,14.058,0.084,4529.0,239.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.51, 4.759, 8.27, 9.671]",243.0,0.51,166.132307,-58.917053,0.06,0.06,0.0,11043175-5855013,13.686,0.045,0.046,88.7,13.1,0.052,0.052,72.3,12.975,0.028,0.029,47.5,AAA,222,111,000,664455,5.3,270.0,826795048.0,0.0,0.0,826795047.0,s,2000-02-04,72.0,289.503,1.139,-184.7,2451578.7255,1.25,1.67,1.1,13.614,0.052,12.891,0.079,12.878,0.042,3908.0,67.0,se,1.0,1.0,U,1.2,74,16.6,14.3,2.0,,45126.0,1037880.0,56.0,Opt
"[0.438, 5.666, 9.398]",244.0,0.438,166.24402,-58.747425,0.07,0.06,0.0,11045856-5844507,11.881,0.023,0.026,467.8,11.586,0.024,0.026,291.4,11.518,0.019,0.021,175.5,AAA,222,111,000,566666,5.6,19.0,826879492.0,0.0,0.0,826879510.0,s,2000-02-04,73.0,289.488,1.318,-10.9,2451578.7331,0.89,0.89,0.87,11.867,0.008,11.594,0.038,11.537,0.033,4524.0,241.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.265, 8.331, 8.354, 9.743]",245.0,0.265,166.276253,-58.744957,0.07,0.06,0.0,11050630-5844418,12.404,0.031,0.033,289.0,12.075,0.032,0.033,185.7,11.986,0.026,0.027,114.0,AAA,222,111,000,666666,8.1,129.0,826879497.0,0.0,0.0,826879483.0,s,2000-02-04,73.0,289.503,1.326,-71.1,2451578.7331,1.6,1.55,0.74,12.342,0.019,12.039,0.026,11.974,0.042,4533.0,181.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[3.747, 6.446, 7.077]",246.0,3.747,166.41019,-58.766293,0.06,0.06,0.0,11053844-5845586,12.903,0.042,0.044,182.5,12.27,0.05,0.051,149.9,12.074,0.038,0.039,105.2,EAA,222,111,ppc,665566,5.9,78.0,826909020.0,0.0,0.0,826909013.0,s,2000-02-04,74.0,289.575,1.334,64.8,2451578.7353,10.33,4.72,3.11,12.582,0.031,11.976,0.039,11.77,0.027,4453.0,188.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[2.523, 4.868, 5.513, 6.407]",247.0,2.523,166.238348,-58.952408,0.09,0.08,173.0,11045720-5857086,14.746,0.063,0.064,33.4,13.782,,,,13.678,0.069,0.069,24.0,AUA,262,202,c0c,660055,3.4,46.0,826881772.0,0.0,0.0,826881783.0,s,2000-02-04,73.0,289.567,1.128,-0.4,2451578.7333,0.65,,0.82,14.41,0.034,,,13.443,0.096,3786.0,252.0,se,0.0,1.0,U,4.0,195,15.9,13.4,1.0,,45127.0,1037917.0,221.0,Opt
"[2.234, 7.101, 7.51]",248.0,2.234,166.475165,-58.806675,0.06,0.06,0.0,11055403-5848240,11.298,0.018,0.022,800.3,11.08,0.02,0.022,448.7,11.012,0.017,0.019,279.7,AAA,222,111,000,665566,7.1,297.0,826908557.0,0.0,0.0,826908547.0,s,2000-02-04,74.0,289.622,1.311,-56.4,2451578.7352,0.83,0.69,0.75,11.311,0.024,11.082,0.038,10.99,0.017,4307.0,196.0,se,0.0,1.0,U,1.7,123,13.7,11.9,1.0,,45128.0,1037926.0,56.0,Opt
[7.668],249.0,7.668,166.387913,-58.75668,0.07,0.07,163.0,11053309-5845240,15.555,0.081,0.082,15.9,15.053,0.098,0.098,11.6,14.987,0.144,0.144,7.2,AAB,222,111,000,060605,8.2,92.0,826909124.0,0.0,0.0,826909125.0,s,2000-02-04,74.0,289.56,1.339,106.4,2451578.7353,0.75,0.92,1.07,15.755,0.176,15.035,0.215,15.471,0.514,4487.0,146.0,sw,0.0,1.0,U,2.8,198,16.2,15.7,1.0,,45128.0,1037926.0,56.0,Opt
"[0.363, 3.648]",250.0,0.363,166.471311,-58.801018,0.08,0.08,163.0,11055311-5848036,14.703,0.06,0.061,34.8,14.158,0.082,0.082,26.4,13.691,,,,AAU,226,220,cc0,666600,3.8,47.0,826908620.0,0.0,0.0,826908610.0,s,2000-02-04,74.0,289.618,1.315,-49.2,2451578.7353,1.55,1.48,,14.37,0.069,13.826,0.053,,,4327.0,203.0,se,0.0,1.0,U,1.4,285,16.9,11.8,1.0,,45128.0,1037926.0,56.0,Opt
"[3.65, 4.067]",251.0,3.65,166.084681,-58.837208,0.07,0.07,17.0,11042032-5850139,15.165,0.088,0.088,22.7,14.439,0.109,0.109,21.1,14.187,0.098,0.099,15.6,ABA,222,111,c00,665616,7.4,17.0,826795922.0,0.0,0.0,826795897.0,s,2000-02-04,72.0,289.449,1.202,-96.4,2451578.7255,9.7,6.88,1.66,14.535,0.102,13.963,0.131,13.933,0.073,4196.0,155.0,se,0.0,1.0,0,,,,,0.0,,45126.0,1037880.0,56.0,Opt
"[0.788, 5.108, 9.28]",252.0,0.788,166.453035,-58.785618,0.06,0.06,0.0,11054872-5847082,13.406,0.021,0.024,114.8,12.815,0.02,0.022,90.8,12.667,0.03,0.032,60.9,AAA,222,111,000,666655,5.9,344.0,826908792.0,0.0,0.0,826908774.0,s,2000-02-04,74.0,289.603,1.326,-15.2,2451578.7353,1.14,0.96,0.94,13.402,0.027,12.851,0.047,12.645,0.049,4383.0,237.0,se,0.0,1.0,U,1.2,166,18.0,15.7,1.0,,45128.0,1037926.0,56.0,Opt
"[0.528, 5.973, 6.282, 7.301, 8.29]",253.0,0.528,166.370038,-58.948666,0.12,0.12,0.0,11052880-5856551,15.963,0.107,0.107,10.9,15.258,0.107,0.107,9.6,14.713,,,,ABU,220,110,cc0,060600,5.8,5.0,826906955.0,0.0,0.0,826906936.0,s,2000-02-04,74.0,289.628,1.159,139.0,2451578.7351,1.29,1.06,,15.804,0.196,15.256,0.18,,,3796.0,114.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037925.0,44.0,Opt
[5.139],254.0,5.139,166.485535,-58.880245,0.06,0.06,0.0,11055652-5852488,9.573,0.019,0.023,3919.5,8.953,0.067,0.069,3182.1,8.814,0.021,0.023,2117.5,AAA,212,111,000,666766,9.4,253.0,826907709.0,0.0,0.0,826907717.0,s,2000-02-04,74.0,289.656,1.245,-75.6,2451578.7352,0.94,1.08,1.05,9.564,0.009,8.983,0.034,8.789,0.017,4042.0,177.0,se,0.0,1.0,U,3.9,66,12.1,10.6,1.0,,45128.0,1037926.0,56.0,Opt
"[7.572, 9.675]",255.0,7.572,166.088988,-58.871735,0.07,0.07,17.0,11042135-5852182,15.648,0.075,0.076,14.6,15.213,0.108,0.108,10.3,14.893,0.144,0.144,8.1,AAB,222,111,000,060605,11.1,85.0,826795538.0,0.0,0.0,826795535.0,s,2000-02-04,72.0,289.464,1.171,-104.3,2451578.7255,0.86,0.67,0.93,15.919,0.122,15.699,0.284,15.244,0.491,4071.0,148.0,se,0.0,1.0,U,0.1,309,19.3,17.7,1.0,,45126.0,1037880.0,56.0,Opt
"[0.482, 5.979, 6.148, 9.595]",256.0,0.482,166.466835,-58.794312,0.06,0.06,0.0,11055204-5847395,11.921,0.019,0.023,450.9,11.256,0.02,0.022,381.5,11.055,0.023,0.024,268.8,AAA,222,111,00s,666655,6.0,116.0,826908678.0,0.0,0.0,826908687.0,s,2000-02-04,74.0,289.613,1.32,-40.9,2451578.7353,0.78,0.64,3.01,11.937,0.022,11.25,0.055,11.07,0.019,4351.0,211.0,se,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
[0.687],257.0,0.687,166.163998,-58.763538,0.07,0.06,0.0,11043935-5845487,14.712,0.053,0.055,34.5,14.045,0.052,0.052,30.3,13.684,0.046,0.047,23.9,AAA,222,111,ccc,665636,9.5,14.0,826879657.0,0.0,0.0,826879686.0,s,2000-02-04,73.0,289.457,1.286,138.5,2451578.7331,1.3,1.31,1.27,14.663,0.066,13.936,0.061,13.796,0.072,4466.0,114.0,sw,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
[],258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6.624, 7.722, 8.566, 8.854]",259.0,6.624,166.128685,-58.920609,0.06,0.06,0.0,11043088-5855141,13.884,0.028,0.03,73.9,13.613,0.035,0.036,45.1,13.593,0.054,0.055,26.9,AAA,222,111,000,666656,5.8,204.0,826794996.0,0.0,0.0,826795013.0,s,2000-02-04,72.0,289.503,1.135,-178.0,2451578.7255,0.82,0.84,0.97,13.918,0.043,13.764,0.109,13.562,0.102,3895.0,74.0,se,1.0,1.0,U,0.7,328,16.0,11.8,1.0,,45126.0,1037879.0,44.0,Opt
[1.394],260.0,1.394,166.344552,-58.955154,0.06,0.06,0.0,11052269-5857185,14.066,0.031,0.033,62.5,13.286,0.024,0.026,58.8,12.972,0.028,0.029,46.0,AAA,222,111,000,666666,13.0,157.0,826906829.0,0.0,0.0,826906866.0,s,2000-02-04,74.0,289.619,1.148,186.3,2451578.7351,0.85,0.93,1.05,14.112,0.026,13.342,0.029,13.017,0.068,3773.0,67.0,sw,1.0,1.0,U,3.1,330,18.6,17.0,2.0,,45128.0,1037925.0,44.0,Opt
[0.482],261.0,0.482,166.399699,-58.756943,0.06,0.06,17.0,11053592-5845249,15.183,0.055,0.057,22.4,14.456,0.071,0.072,20.0,14.268,0.072,0.072,13.9,AAA,222,111,ccc,252605,11.7,136.0,826909100.0,0.0,0.0,826909121.0,s,2000-02-04,74.0,289.566,1.341,84.4,2451578.7353,0.89,0.86,1.03,15.041,0.048,14.335,0.102,14.59,0.225,4486.0,168.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.25, 5.417, 8.575]",262.0,0.25,166.472114,-58.906239,0.06,0.06,0.0,11055330-5854224,13.621,0.035,0.037,94.2,12.949,0.033,0.035,80.2,12.762,0.035,0.036,55.8,AAA,222,111,000,556666,5.6,58.0,826907436.0,0.0,0.0,826907428.0,s,2000-02-04,74.0,289.66,1.219,-50.6,2451578.7352,0.81,1.08,1.3,13.605,0.013,12.941,0.048,12.815,0.074,3949.0,202.0,se,0.0,1.0,U,0.5,75,18.6,16.2,1.0,,45128.0,1037926.0,56.0,Opt
"[0.726, 5.16]",263.0,0.726,166.343275,-58.743298,0.06,0.06,17.0,11052238-5844358,10.803,0.028,0.03,1262.5,10.572,0.041,0.042,716.3,10.548,0.054,0.055,428.8,AAE,222,111,ccc,666655,5.3,240.0,826879473.0,0.0,0.0,826909252.0,s,2000-02-04,74.0,289.534,1.342,189.9,2451578.7353,1.17,0.82,307.61,10.529,0.041,10.23,0.046,9.976,0.07,4536.0,63.0,sw,1.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
[3.657],264.0,3.657,166.124699,-58.77721,0.07,0.07,17.0,11042992-5846379,15.648,0.062,0.064,14.6,14.757,0.074,0.075,15.7,14.407,0.087,0.087,12.7,AAA,222,111,000,060506,15.0,183.0,826796529.0,0.0,0.0,826796572.0,s,2000-02-04,72.0,289.443,1.265,-171.3,2451578.7256,1.13,1.02,0.9,15.962,0.219,14.919,0.189,14.582,0.251,4411.0,81.0,se,1.0,1.0,0,,,,,0.0,,45126.0,1037880.0,56.0,Opt
"[0.701, 6.331]",265.0,0.701,166.500635,-58.869667,0.06,0.06,0.0,11060015-5852108,12.739,0.019,0.023,212.2,12.438,0.024,0.025,128.4,12.367,0.024,0.026,80.3,AAA,222,111,000,666655,6.9,274.0,826907842.0,0.0,0.0,826907838.0,s,2000-02-04,74.0,289.659,1.258,-103.7,2451578.7352,0.87,0.97,1.11,12.772,0.017,12.427,0.061,12.347,0.031,4080.0,149.0,se,0.0,1.0,U,0.9,78,13.6,14.0,1.0,,45128.0,1037926.0,56.0,Opt
"[0.605, 6.665, 7.585]",266.0,0.605,166.224462,-58.956272,0.07,0.06,0.0,11045387-5857225,12.719,0.05,0.051,216.2,12.35,0.024,0.026,144.2,12.216,0.023,0.024,92.3,AAA,222,111,000,666655,6.3,181.0,826881845.0,0.0,0.0,826881827.0,s,2000-02-04,73.0,289.562,1.122,25.4,2451578.7333,0.38,0.69,0.94,12.714,0.016,12.337,0.036,12.247,0.027,3772.0,228.0,sw,0.0,1.0,U,0.3,51,15.8,14.3,1.0,,45127.0,1037917.0,221.0,Opt
"[0.486, 4.73, 7.942]",267.0,0.486,166.505048,-58.840412,0.06,0.06,0.0,11060121-5850254,11.27,0.048,0.05,821.2,11.071,0.026,0.027,452.4,11.043,0.026,0.027,271.8,AAA,222,111,000,666666,5.0,13.0,826908188.0,0.0,0.0,826908176.0,s,2000-02-04,74.0,289.649,1.286,-112.0,2451578.7352,8.84,1.98,1.86,11.164,0.026,10.903,0.052,10.816,0.046,4185.0,140.0,se,0.0,1.0,U,2.8,171,13.7,11.4,1.0,,45128.0,1037926.0,56.0,Opt
"[2.049, 7.119]",268.0,2.049,166.458179,-58.780716,0.08,0.08,163.0,11054996-5846505,15.774,0.087,0.087,13.0,15.146,0.097,0.097,10.6,15.075,0.168,0.169,6.6,AAC,222,111,ccc,160606,5.6,270.0,826908838.0,0.0,0.0,826908839.0,s,2000-02-04,74.0,289.603,1.331,-24.8,2451578.7353,1.19,1.18,0.96,15.529,0.091,15.223,0.277,14.922,0.238,4400.0,228.0,se,0.0,1.0,U,3.7,214,18.7,15.4,1.0,,45128.0,1037926.0,56.0,Opt
"[4.417, 5.572, 9.825, 9.903]",269.0,4.417,166.484172,-58.798405,0.07,0.07,17.0,11055620-5847542,15.107,0.09,0.091,24.0,14.661,0.084,0.085,16.6,14.519,0.123,0.124,11.1,AAB,222,111,ccc,551626,6.3,211.0,826908626.0,0.0,0.0,826908647.0,s,2000-02-04,74.0,289.623,1.32,-73.2,2451578.7353,0.77,0.83,1.15,14.867,0.067,14.621,0.111,14.116,0.11,4337.0,179.0,se,0.0,1.0,U,1.2,32,19.0,17.0,1.0,,45128.0,1037926.0,56.0,Opt
[3.768],270.0,3.768,166.095433,-58.905655,0.12,0.11,2.0,11042290-5854203,15.861,0.092,0.093,12.0,15.585,0.152,0.152,7.3,14.709,,,,ABU,220,110,000,060600,13.3,46.0,826795219.0,0.0,0.0,826795180.0,s,2000-02-04,72.0,289.481,1.142,-116.2,2451578.7255,0.77,0.91,,16.067,0.152,15.292,0.293,,,3949.0,136.0,se,0.0,1.0,U,1.4,343,20.2,17.7,1.0,,45126.0,1037880.0,56.0,Opt
[0.756],271.0,0.756,166.383946,-58.952274,0.06,0.06,0.0,11053214-5857081,12.71,0.018,0.022,218.0,12.332,0.021,0.023,141.6,12.225,0.021,0.023,91.5,AAA,222,111,000,666666,12.5,167.0,826906861.0,0.0,0.0,826906896.0,s,2000-02-04,74.0,289.636,1.158,113.2,2451578.7351,0.89,0.87,0.9,12.729,0.026,12.366,0.037,12.223,0.031,3783.0,140.0,sw,0.0,1.0,U,0.2,263,16.4,14.4,1.0,,45128.0,1037925.0,44.0,Opt
"[6.22, 6.706]",272.0,6.22,166.070132,-58.829521,0.06,0.06,0.0,11041683-5849462,14.171,0.034,0.036,56.8,13.78,0.027,0.029,38.6,13.64,0.043,0.044,25.7,AAA,222,111,ccc,666624,9.9,330.0,826796010.0,0.0,0.0,826795983.0,s,2000-02-04,72.0,289.439,1.206,-69.3,2451578.7255,0.86,0.95,1.06,14.166,0.028,13.929,0.111,13.63,0.121,4223.0,183.0,se,0.0,1.0,U,0.3,356,18.1,16.9,1.0,,45126.0,1037880.0,56.0,Opt
"[0.163, 7.938, 8.348]",273.0,0.163,166.171731,-58.946484,0.07,0.06,0.0,11044121-5856473,11.322,0.021,0.024,782.8,10.95,0.022,0.024,523.5,10.917,0.019,0.021,305.2,AAA,222,111,000,666666,7.8,53.0,826881715.0,0.0,0.0,826881724.0,s,2000-02-04,73.0,289.534,1.12,123.4,2451578.7333,1.72,0.69,0.71,11.322,0.1,10.945,0.017,10.942,0.022,3808.0,130.0,sw,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.099, 4.693, 9.113]",274.0,0.099,166.373448,-58.9552,0.14,0.13,81.0,11052962-5857187,15.992,0.105,0.105,10.6,15.429,0.126,0.127,8.2,15.066,0.151,0.151,6.7,ABC,222,111,c00,060605,4.8,112.0,826906857.0,0.0,0.0,826906865.0,s,2000-02-04,74.0,289.632,1.154,132.6,2451578.7351,0.82,0.83,1.09,16.003,0.15,15.495,0.368,15.939,0.489,3773.0,120.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037925.0,44.0,Opt
"[0.985, 9.827]",275.0,0.985,166.508559,-58.856319,0.15,0.14,42.0,11060205-5851227,16.267,0.119,0.12,8.2,15.403,0.116,0.116,8.4,15.846,,,,BBU,220,110,000,060600,9.3,263.0,826907987.0,0.0,0.0,826907993.0,s,2000-02-04,74.0,289.657,1.272,-118.5,2451578.7352,0.71,0.95,,17.551,0.606,16.891,0.576,,,4128.0,134.0,se,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.462, 4.618, 5.529]",276.0,0.462,166.427828,-58.76144,0.06,0.06,17.0,11054267-5845411,13.97,0.057,0.058,68.3,13.365,0.064,0.065,54.7,13.216,0.06,0.06,36.7,AAA,222,111,000,665544,4.5,200.0,826909059.0,0.0,0.0,826909068.0,s,2000-02-04,74.0,289.581,1.343,31.9,2451578.7353,1.61,2.12,1.91,13.788,0.032,13.199,0.038,12.965,0.068,4470.0,221.0,sw,0.0,1.0,U,2.5,47,15.1,11.6,1.0,,45128.0,1037926.0,56.0,Opt
"[0.593, 6.737]",277.0,0.593,166.465023,-58.781281,0.06,0.06,0.0,11055160-5846526,11.419,0.018,0.022,715.9,11.175,0.02,0.022,411.1,11.16,0.021,0.023,244.0,AAA,222,111,000,666666,6.2,194.0,826908813.0,0.0,0.0,826908835.0,s,2000-02-04,74.0,289.607,1.332,-37.5,2451578.7353,0.68,0.79,0.84,11.436,0.021,11.207,0.052,11.182,0.024,4398.0,215.0,se,0.0,1.0,U,0.4,358,14.3,13.0,1.0,,45128.0,1037926.0,56.0,Opt
[0.075],278.0,0.075,166.448217,-58.770901,0.06,0.06,0.0,11054757-5846152,11.427,0.019,0.023,710.6,11.208,0.024,0.025,398.8,11.139,0.021,0.023,248.8,AAA,222,111,000,666666,10.1,147.0,826908928.0,0.0,0.0,826908956.0,s,2000-02-04,74.0,289.595,1.338,-6.2,2451578.7353,2.92,2.29,2.06,11.429,0.024,11.213,0.035,11.13,0.016,4436.0,246.0,se,0.0,1.0,U,0.5,306,13.7,12.8,1.0,,45128.0,1037926.0,56.0,Opt
[1.92],279.0,1.92,166.482618,-58.793583,0.06,0.06,0.0,11055582-5847368,13.504,0.045,0.046,104.9,12.552,0.033,0.035,115.6,12.181,0.03,0.032,95.3,AAA,222,111,000,556666,14.9,275.0,826908698.0,0.0,0.0,826908694.0,s,2000-02-04,74.0,289.62,1.324,-70.3,2451578.7353,4.77,2.88,2.55,13.35,0.022,12.459,0.04,12.088,0.024,4354.0,182.0,se,0.0,1.0,U,0.6,339,18.9,12.2,1.0,,45128.0,1037926.0,56.0,Opt
"[3.825, 7.592, 7.907, 9.4]",280.0,3.825,166.497921,-58.888016,0.06,0.06,0.0,11055950-5853168,10.49,0.019,0.023,1684.3,10.43,0.022,0.023,816.4,10.374,0.021,0.023,503.3,AAA,222,111,000,666666,6.8,332.0,826907648.0,0.0,0.0,826907626.0,s,2000-02-04,74.0,289.665,1.241,-98.6,2451578.7352,1.92,1.7,1.86,10.484,0.02,10.403,0.042,10.369,0.027,4014.0,154.0,se,0.0,1.0,U,2.8,192,10.4,10.6,2.0,,45128.0,1037926.0,56.0,Opt
"[6.532, 8.047]",281.0,6.532,166.351575,-58.738689,0.13,0.12,172.0,11052437-5844192,15.974,0.106,0.106,10.8,15.992,,,,15.275,,,,AUU,200,100,000,060000,7.2,233.0,826909286.0,0.0,0.0,826909301.0,s,2000-02-04,74.0,289.536,1.348,174.4,2451578.7353,0.62,,,16.384,0.275,,,,,4552.0,78.0,sw,1.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.39, 7.139, 7.399]",282.0,0.39,166.363913,-58.960278,0.06,0.06,0.0,11052733-5857370,14.087,0.052,0.053,61.3,13.426,0.05,0.051,51.7,13.253,0.048,0.049,35.5,AAA,222,111,000,666666,7.0,155.0,826906788.0,0.0,0.0,826906814.0,s,2000-02-04,74.0,289.63,1.147,150.3,2451578.7351,7.93,4.93,2.72,13.757,0.027,13.137,0.054,13.032,0.049,3754.0,103.0,sw,1.0,1.0,U,1.7,230,18.0,15.7,2.0,,45128.0,1037925.0,44.0,Opt
"[0.533, 5.743, 9.344]",283.0,0.533,166.160908,-58.94648,0.08,0.07,7.0,11043861-5856473,15.165,0.057,0.058,22.7,14.572,0.076,0.076,18.6,14.356,0.1,0.1,12.9,AAA,222,111,ccc,563616,5.3,357.0,826881709.0,0.0,0.0,826881725.0,s,2000-02-04,73.0,289.528,1.118,143.5,2451578.7333,0.79,1.04,0.74,15.014,0.037,14.369,0.143,14.124,0.101,3808.0,110.0,sw,1.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
[],284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.804, 1.98]",285.0,0.804,166.260268,-58.733337,0.14,0.12,1.0,11050246-5844000,14.661,,,,14.35,,,,14.576,0.105,0.105,10.5,UUA,002,001,000,000006,1.2,58.0,826879365.0,0.0,0.0,826879367.0,s,2000-02-04,73.0,289.49,1.334,-41.2,2451578.7331,,,1.52,,,,,14.104,0.109,4575.0,211.0,se,0.0,1.0,U,1.4,270,19.0,15.9,1.0,,45127.0,1037917.0,221.0,Opt
"[0.349, 7.853]",286.0,0.349,166.504827,-58.813187,0.06,0.06,0.0,11060115-5848474,11.715,0.018,0.022,545.0,11.473,0.02,0.022,312.4,11.432,0.017,0.019,189.9,AAA,222,111,000,666666,8.1,295.0,826908477.0,0.0,0.0,826908468.0,s,2000-02-04,74.0,289.639,1.311,-111.7,2451578.7352,0.83,0.61,0.97,11.741,0.017,11.51,0.037,11.431,0.018,4283.0,141.0,se,0.0,1.0,U,1.7,129,13.5,11.2,1.0,,45128.0,1037926.0,56.0,Opt
[8.767],287.0,8.767,166.19542,-58.956036,0.09,0.08,173.0,11044690-5857217,15.506,0.074,0.075,16.6,15.205,0.107,0.107,10.4,15.06,0.163,0.163,6.7,AAC,222,111,0c0,160605,7.6,3.0,826881799.0,0.0,0.0,826881824.0,s,2000-02-04,73.0,289.549,1.116,79.3,2451578.7333,0.57,1.31,1.17,15.533,0.163,15.211,0.313,15.32,0.491,3773.0,174.0,sw,0.0,1.0,U,0.7,49,18.0,16.4,1.0,,45127.0,1037917.0,221.0,Opt
"[1.502, 4.914, 5.622, 6.492]",288.0,1.502,166.4411,-58.938339,0.06,0.06,17.0,11054586-5856180,14.098,0.043,0.045,60.7,13.493,0.052,0.052,48.6,13.212,0.049,0.05,36.9,AAA,222,111,000,666666,4.6,36.0,826907066.0,0.0,0.0,826907050.0,s,2000-02-04,74.0,289.658,1.183,7.0,2451578.7352,2.43,2.84,0.92,13.944,0.025,13.248,0.064,13.035,0.017,3833.0,246.0,sw,0.0,1.0,U,0.4,276,19.5,16.7,1.0,,45128.0,1037925.0,44.0,Opt
"[0.689, 7.281, 8.557]",289.0,0.689,166.496491,-58.800961,0.06,0.06,17.0,11055915-5848034,14.856,0.064,0.065,30.2,14.229,0.074,0.074,24.7,13.915,0.073,0.073,19.3,AAA,222,111,000,666646,7.9,355.0,826908639.0,0.0,0.0,826908611.0,s,2000-02-04,74.0,289.63,1.32,-96.2,2451578.7353,2.77,1.54,1.25,14.583,0.066,14.021,0.059,13.685,0.073,4327.0,156.0,se,0.0,1.0,U,2.2,37,15.8,12.9,1.0,,45128.0,1037926.0,56.0,Opt
[0.401],290.0,0.401,166.149849,-58.755817,0.07,0.06,0.0,11043596-5845209,6.006,0.027,0.032,104720.0,5.548,0.039,0.042,75807.1,5.381,0.011,0.018,50005.8,AAA,111,111,000,556666,15.9,342.0,826879550.0,0.0,0.0,826879596.0,s,2000-02-04,73.0,289.447,1.29,165.0,2451578.7331,,19.4,33.14,,,,,,,4494.0,88.0,sw,1.0,1.0,T,0.1,202,8.67,7.66,2.0,,45127.0,1037917.0,221.0,Opt
