name,ra,dec,PU,significance,flux_significance_b_max,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
IC2395_CXO_noconversion-11.0,130.57924570738476,-48.136808237791385,0.1780837193199427,106.0685,14.9434,5.841202750786886e-14,5.8828831560471806e-15,2.3173456505117492e-14,1.7952229823666177e-15,2.868304327494451e-14,3.0004595513018807e-15,1.1026852728793089e-13,6.8435295939390526e-15,0.9922859157010132,0.735,,Gaia DR3 5329121757911610112,0.0747737713443718,0.0028277919937647,130.57922100367,-48.13682087191,13.13468,0.003069,13.594873,0.005221,12.500044,0.00513,1.4138,0.0117,5.614,691.886962890625,686.6133422851562,697.3328857421875,692.2452392578125,686.6552734375,697.6875610351562,0,08421901-4808125,0.089,0.1400285537642948,130.579247,-48.136833,11.685999870300291,0.0270000007003545,11.215999603271484,0.0219999998807907,11.074000358581545,0.0189999993890523,0,J084219.01-480812.5,0.072,0.0399003241756254,130.5792263,-48.1368234,10.99,0.011,11.051,0.008,0,1304m485o0036357,0.116,0.0167405456697205,130.5792226,-48.1368365,11.052845116035463,-0.0009433375045311,11.05258414547146,-0.0020175760022922,0,,,,,,,,,,,,,,-4,True,0.0,catwise,10.99,0.011,11.051,0.008
IC2395_CXO_noconversion-53.0,130.71569850430205,-48.21081984806501,0.9603927395748164,17.241932,7.89292,6.457022326056713e-14,2.8541899574730415e-14,3.836879430257451e-15,8.042193894778827e-16,4.176344936497653e-14,4.905951786885608e-15,1.1017055205580113e-13,2.8971626863116514e-14,0.0233081037495883,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO_noconversion-21.0,130.60456016251578,-48.09434621636392,0.0917135681954945,146.72421,18.8008,5.1553654952020025e-14,4.697771652080065e-15,2.8758356974353035e-14,1.9981672861295924e-15,2.6129375646199024e-14,2.861770562433226e-15,1.0644138757257209e-13,5.8524748397968306e-15,0.9999898812107648,1.0,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-8,J084225.09-480539.7,0.085,0.0490504460326305,130.6045792,-48.0943662,10.108,0.009,10.274,0.007,0,,,,,,,,,,-4,,,,,,,,,,,,,,-4,True,0.0,catwise,10.108,0.009,10.274,0.007
IC2395_CXO_noconversion-35.0,130.48276781727324,-48.14407479990573,0.489728177223043,36.133057,12.0851,3.3996712107361135e-14,9.484255026533704e-15,9.539225188250984e-15,1.1850844314362129e-15,5.860966381091308e-14,4.722014038027813e-15,1.021456011065252e-13,1.0660813059672983e-14,0.6300801658411963,0.677,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO_noconversion-45.0,130.71776978988757,-48.08453863761776,0.7076144872509722,13.813824,4.93914,7.376970471115028e-14,3.9113635815037896e-14,2.321103677865521e-15,5.509622989584862e-16,7.472751960545231e-15,1.6458525246536473e-15,8.356356034956103e-14,3.9152125059301664e-14,0.0022618538462664,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO_noconversion-24.0,130.67531554962352,-48.08804358350315,0.2321019013985468,65.25286,11.7594,5.2464916713588167e-14,7.274340671224597e-15,1.3098104135435392e-14,1.3491677813208977e-15,1.67144300887982e-14,2.185350973026356e-15,8.227745093782177e-14,7.714405017789377e-15,0.8774766563905535,0.516,,Gaia DR3 5329110522277255808,0.1157642314235814,0.0028803847590209,130.6753607306,-48.08805468316,11.05584,0.002767,11.127798,0.003136,10.874005,0.004242,1.431,0.016,4.363,685.4281005859375,679.144287109375,693.3147583007812,686.2044677734375,676.8487548828125,695.6124877929688,0,08424209-4805170,0.163,0.1400296245513784,130.67538,-48.088058,10.597000122070312,0.0320000015199184,10.373000144958496,0.0219999998807907,10.29599952697754,0.0209999997168779,0,,,,,,,,,,-8,1304m485o0037879,0.195,0.0113708289935254,130.6753959,-48.08805,10.246489767485787,-0.0006196588080457,10.236928632636925,-0.0012932584206816,0,J084242.09-480516.9,0.187,0.0752551377116539,130.6753934,-48.0880447,10.229,0.023,10.253,0.02,10.281,0.066,8.936,,0,True,0.0,allwise,10.229,0.023,10.253,0.02
IC2395_CXO_noconversion-15.0,130.74482783901644,-48.12411587684253,0.35054094548731,62.502636,14.9278,3.1694658698186395e-14,3.7851528396038465e-15,2.265258129283841e-14,1.8128375162918703e-15,2.2429494821291742e-14,2.4998040055079327e-15,7.677673481231655e-14,4.8849546513340164e-15,0.9078374160666438,0.995,,Gaia DR3 5329109560204681088,0.0244405697994061,0.0028383649448229,130.74483737371,-48.12411823971,12.808494,0.003035,13.277166,0.005222,12.16748,0.005399,1.4183,0.01,5.438,698.7720947265625,694.4556884765625,703.890869140625,698.300537109375,692.8553466796875,703.4498291015625,0,08425877-4807268,0.167,0.1200335616215731,130.744889,-48.124138,11.359000205993652,0.0240000002086162,10.883999824523926,0.0240000002086162,10.77299976348877,0.0230000000447034,0,J084258.76-480726.8,0.101,0.0385047518568812,130.7448681,-48.1241242,10.635,0.012,10.654,0.008,0,1304m485o0036767,0.081,0.0113602779701906,130.7448577,-48.1241265,10.6828343949814,-0.0008323548352359,10.648984212502118,-0.0017267328395736,0,,0.263,0.0772521579993724,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO_noconversion-3.0,130.6295972911883,-48.17518051609173,0.3770593519701358,35.089256,9.58253,2.7434972312613527e-14,1.4621011304615192e-14,5.6947198016323374e-15,8.915821793240758e-16,3.4884030670630344e-14,3.6603200972588806e-15,6.801372278487621e-14,1.5098570580242712e-14,0.1356959166915993,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO_noconversion-5.0,130.61958008334602,-48.15548634069476,0.1789220678440349,90.44299,14.3843,2.060867633675248e-14,3.261239836698401e-15,1.8812039821362312e-14,1.6205575984735217e-15,2.6516462112068007e-14,2.9022092914982378e-15,6.59371782701828e-14,4.656684547411128e-15,0.9999999848452948,1.0,,Gaia DR3 5329109766362994048,0.0464948291450116,0.0027765416834616,130.61957082813,-48.15549768449,14.44697,0.00319,15.032154,0.006427,13.708187,0.006661,1.3881,0.0154,5.471,703.2642211914062,695.2764282226562,713.6870727539062,701.7664794921875,695.765380859375,707.6013793945312,0,08422870-4809198,0.116,0.140027526704859,130.619605,-48.155514,12.814000129699709,0.0260000005364418,12.178000450134276,0.0240000002086162,12.027000427246094,0.0209999997168779,0,J084228.69-480919.8,0.073,0.0434887138816498,130.6195621,-48.1555026,11.99,0.013,12.021,0.008,0,1304m485o0035772,0.056,0.0276397944109575,130.6195619,-48.1554961,11.94907061009877,-0.0015003091141705,11.952825190649516,-0.0033429352969422,0,J084228.69-480919.7,0.043,0.0792486481593219,130.6195782,-48.1554982,11.947,0.022,12.007,0.021,11.607,,8.891,,0,True,0.0,allwise,11.947,0.022,12.007,0.021
IC2395_CXO_noconversion-16.0,130.56037236386422,-48.122541656415855,0.2029661523692652,78.222496,12.8042,3.588665445428193e-14,3.7440527249014966e-15,1.8595905923449512e-14,1.5800004290246149e-15,1.1095724135039032e-14,1.7266038995333596e-15,6.557828451277047e-14,4.4153701077536055e-15,0.7381067161266972,0.596,,Gaia DR3 5329115946810034176,0.0559198470638219,0.0028003644262845,130.56037297606,-48.12255718433,12.371748,0.002968,12.741375,0.004922,11.824839,0.004601,1.3771,0.0239,7.935,719.8119506835938,708.6423950195312,731.2920532226562,719.009521484375,709.8050537109375,731.127197265625,0,08421449-4807212,0.166,0.1400279968666266,130.560415,-48.122578,11.19499969482422,0.0240000002086162,10.755999565124512,0.0209999997168779,10.722000122070312,0.0209999997168779,0,,,,,,,,,,-8,1304m485o0036821,0.108,0.0113507667793854,130.5603366,-48.1225236,10.596584945226494,-0.000733470845956,10.624163662789236,-0.0015964850498674,0,J084214.49-480721.3,0.153,0.081847907160049,130.5603752,-48.1225842,10.629,0.023,10.672,0.021,10.95,0.2,8.689,,0,True,0.0,allwise,10.629,0.023,10.672,0.021
