src,KS,KP,RA,DEC,COMPONENT,NET_COUNTS,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,NET_FLUX_APER_0.7-1.2,NET_FLUX_APER_LO_0.7-1.2,NET_FLUX_APER_HI_0.7-1.2,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,NET_FLUX_APER_medium,NET_FLUX_APER_LO_medium,NET_FLUX_APER_HI_medium,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,NET_FLUX_APER_hard,NET_FLUX_APER_LO_hard,NET_FLUX_APER_HI_hard,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,SRC_SIGNIFICANCE_broad,THETA_broad,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,NET_FLUX_APER_0.7-7.0,NET_FLUX_APER_LO_0.7-7.0,NET_FLUX_APER_HI_0.7-7.0,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0
35,0.440566294634897,0.5778740491814595,130.53394096075903,-48.14053243803273,36,25.0,5.0,2.37478,3.7528344487926333,5.875752761665496,2.4505398980791795,2.3689469615908478e-15,1.4930334568219195e-15,3.5036510000012573e-15,2.181197868e-15,1.3747042232999999e-15,3.225971799e-15,1.8340642840000002e-14,1.1559226029000001e-14,2.712564387e-14,2.56436,3.7528344487926333,6.875752761665496,2.6467235957080817,8.176310005234551e-15,5.4084342731604444e-15,1.1803152385839475e-14,2.5792164839999997e-15,1.706090256e-15,3.723303687999999e-15,3.399177444e-14,2.248474896e-14,4.906982408e-14,3.29675,3.7528344487926333,10.917215172694577,3.317141339137661,2.389661616688877e-15,1.7365885615913549e-15,3.183745696250817e-15,2.3822762964000005e-15,1.731221583e-15,3.1739062355e-15,4.549259484000001e-15,3.30598773e-15,6.060977505e-15,2.46366,3.7528344487926333,7.088626157089176,2.835093411011532,2.920902579165147e-15,1.8768876701231286e-15,4.246466068581522e-15,3.913061642e-15,2.51442044e-15,5.688886580999999e-15,4.29999493e-15,2.7630525999999997e-15,6.251417864999999e-15,4.72951,3.7528344487926333,23.880005972823653,5.004643719960236,1.2881135258195844e-14,1.0364432972758957e-14,1.5776679074573964e-14,1.0333935840000002e-14,8.314902624e-15,1.2656896e-14,1.8503019660000002e-14,1.4887919676e-14,2.2662304e-14,4.63015,3.7528344487926333,22.880005972823653,4.903718870789539,7.081767588798712e-15,5.668447343097687e-15,8.707832079348042e-15,9.908521425e-15,7.931061171e-15,1.2183644781e-14,1.5503517225e-14,1.2409454267000001e-14,1.9063323237e-14
36,0.438244342255952,0.7724011856762222,130.62995684916913,-48.13992342558727,37,7.0,2.6457513110645907,0.916355,1.62988817869638,1.0,1.0,4.170409229749254e-16,1.0183545417410924e-16,1.0716967784106991e-15,3.155371968e-16,7.704968979000001e-17,8.108561502e-16,2.7111315839999997e-15,6.620197227e-16,6.966968526e-15,0.916355,1.62988817869638,1.0,1.0,4.170409229749254e-16,1.0183545417410924e-16,1.0716967784106991e-15,3.1954379519999997e-16,7.802804406e-17,8.211521628e-16,4.307913343999999e-15,1.0519310882e-15,1.1070320916e-14,1.91764,1.62988817869638,3.917599186164802,2.0008485567529473,7.415126049425089e-16,4.18781310788336e-16,1.1987113658607854e-15,8.467487780999999e-16,4.7821515216e-16,1.3688336214e-15,1.6283831149999999e-15,9.196558639999999e-16,2.63240481e-15,1.09436,1.62988817869638,1.627197413618913,1.4196627834498208,5.615519068838322e-16,1.6545739934279414e-16,1.2083393240410243e-15,8.606666363999999e-16,2.53589493e-16,1.8519701009e-15,9.467802167999999e-16,2.78962266e-16,2.0372680658e-15,2.43397,1.62988817869638,6.5499181669394435,2.6492292816874317,8.369136759736524e-16,5.341285727188995e-16,1.2247485710355013e-15,2.76120157e-15,1.7622327080000001e-15,4.040772393000001e-15,4.95917471e-15,3.165006124e-15,7.257310179000001e-15,2.44387,1.62988817869638,6.590834697217676,2.6489132912385216,1.6748831727061652e-15,1.0781667113747867e-15,2.45468688601468e-15,2.7710365e-15,1.783789675e-15,4.061194875e-15,4.3488146200000005e-15,2.799447289e-15,6.373565865000001e-15
37,0.332782282671406,0.835071190307721,130.60532909957627,-48.11784334032304,38,4.0,2.0,0.88549,0.5864732844105837,0.9590210586226522,1.0008392846188683,4.618608451199795e-16,1.0150785553751779e-16,1.2028688050895002e-15,7.42296923e-16,1.631421447e-16,1.933235567e-15,6.376114798999999e-15,1.4013436010999998e-15,1.6605931570999998e-14,0.88549,0.5864732844105837,0.9590210586226522,1.0008392846188683,4.618608451199795e-16,1.0150785553751779e-16,1.2028688050895002e-15,7.516469376999999e-16,1.6519709252999997e-16,1.9575867132999997e-15,1.0130753328e-14,2.2265386992e-15,2.6384499312000002e-14,,0.5864732844105837,0.0,0.0,0.0,,,,,,,,,1.5863,0.5864732844105837,2.8343514703793153,1.734029947504187,1.1688935125482585e-15,5.662954291583318e-16,2.069164701685747e-15,3.3640886957999997e-15,1.6298046239999998e-15,5.9550793189999995e-15,3.7005656016e-15,1.792818048e-15,6.550707688e-15,1.89174,0.5864732844105837,3.876175298804781,2.001277305175046,1.6851746001920936e-15,9.303529488849247e-16,2.7296207410186457e-15,3.525757824e-15,1.9465040526e-15,5.710970058e-15,6.332027264000001e-15,3.4957922086000002e-15,1.0256523537999999e-14,1.89174,0.5864732844105837,3.876175298804781,2.001277305175046,1.6851746001920936e-15,9.303529488849247e-16,2.7296207410186457e-15,3.524434112e-15,1.9457732563e-15,5.708825929e-15,5.530977856e-15,3.0535480169e-15,8.958995627e-15
38,0.704468565561379,0.508729309755864,130.5184204810211,-48.11769118384987,39,19.0,4.358898943540674,0.0,4.022635834594558,-0.08312350399452889,0.05877719335051845,,,,0.0,,4.605647004000001e-16,0.0,,3.8795065800000004e-15,0.0,4.022635834594558,-0.16624700798905778,0.08312350399452889,,,,0.0,,4.677115296e-16,0.0,,6.175244176e-15,2.96646,4.022635834594558,8.917438049790146,3.0005679858672134,1.9621057178665306e-15,1.3754955033523384e-15,2.6970537644348948e-15,2.1154569008e-15,1.4829993247000001e-15,2.9078458647000002e-15,4.04187688e-15,2.833478045e-15,5.555847045e-15,2.65165,4.022635834594558,8.087279333359662,3.0063044288424674,5.004896147531884e-15,3.3241490001686616e-15,7.096487955533608e-15,4.852820665e-15,3.2231435950000003e-15,6.8808587400000006e-15,5.333035355999999e-15,3.542092308e-15,7.561759536e-15,4.07374,4.022635834594558,17.91897233201581,4.364051667266888,5.047455539094367e-15,3.902548201110458e-15,6.377032756498067e-15,8.482646899999999e-15,6.558539870999999e-15,1.0717106217999999e-14,1.51910822e-14,1.1745310098e-14,1.9192646284e-14,4.09361,4.022635834594558,18.002128306476134,4.363655519920274,7.269529467540022e-15,5.6285960204336304e-15,9.17514938205501e-15,8.51887092e-15,6.595926623999999e-15,1.0751990704e-14,1.3332849495e-14,1.0323257363999999e-14,1.6827895994e-14
39,0.0405652543736801,0.1661340332012542,130.72723005468717,-48.10835342963134,40,61.0,7.810249675906654,4.22244,4.361249710760392,17.833528663690995,4.2434571019927985,1.3732792134659384e-14,1.0728749276201422e-14,1.7232010705433734e-14,6.5586066879999995e-15,5.123914064e-15,8.229788928e-15,5.795304186e-14,4.5275836830000004e-14,7.271991216e-14,4.28058,4.361249710760392,18.750292995536494,4.360090855094615,9.092996176549958e-14,7.121791889888371e-14,1.1360951578269668e-13,7.027466196e-15,5.504033080999999e-15,8.780241586e-15,9.757825296000001e-14,7.642497556e-14,1.2191600936e-13,5.36541,4.361249710760392,29.62648969481703,5.478640443152114,6.6681155934818025e-15,5.5073728576870074e-15,7.977041275841344e-15,6.6203378094e-15,5.4679119234000005e-15,7.919884894799999e-15,1.2849873504999998e-14,1.0613050055e-14,1.5372254709999998e-14,3.13976,4.361249710760392,11.002889147954788,3.47007582800954,6.61044652106524e-15,4.706799092596331e-15,8.911560278084679e-15,6.1305370829999995e-15,4.3650918719999996e-15,8.264593106999999e-15,6.753038687999999e-15,4.808328192e-15,9.103789152e-15,7.58701,4.361249710760392,59.41881968996464,7.814460501250303,1.034811350536206e-13,9.000826529086252e-14,1.1709038682419534e-13,2.615213106e-14,2.274721812e-14,2.9591510959999996e-14,4.715844669e-14,4.1018587380000003e-14,5.336045804e-14,7.53209,4.361249710760392,58.5020397062823,7.749989041285361,2.5809965476586238e-14,2.2425132119372686e-14,2.9229184959864884e-14,2.574068875e-14,2.2364940649999998e-14,2.9150730679999995e-14,4.055508625e-14,3.523651235e-14,4.592769092e-14
40,0.679129294718763,0.8198250151693482,130.71106547599922,-48.103036152030285,41,23.0,4.795831523312719,2.18976,3.757661345109576,5.0,2.23606797749979,3.3017890453998303e-15,2.007612215505117e-15,5.060504243793286e-15,1.6330880680000002e-15,9.92979112e-16,2.502960966e-15,1.4403574e-14,8.757916e-15,2.2075713e-14,2.20895,3.757661345109576,4.958304538124856,2.236456686712484,1.2082466108631989e-15,7.352054748480665e-16,1.840866653644166e-15,1.7599773120000002e-15,1.0709278584e-15,2.681475384e-15,2.438719292e-14,1.4839352819e-14,3.715596619e-14,3.02763,3.757661345109576,9.708974813763746,3.1641901617729222,2.120847345885413e-15,1.490139351248029e-15,2.8901740858446036e-15,2.1408575286000006e-15,1.5041988076e-15,2.917442862e-15,4.152590778000001e-15,2.9176729480000004e-15,5.6589222600000004e-15,2.58239,3.757661345109576,7.419154318756776,2.832684008717564,2.754363525785634e-15,1.8151417865394138e-15,3.946861184790593e-15,4.091399232e-15,2.696256192e-15,5.862764544e-15,4.506434084e-15,2.9697666039999996e-15,6.457488128e-15,4.61028,3.757661345109576,22.2979587979588,4.798853183156572,6.288372179811412e-15,5.02799137589635e-15,7.738490869575564e-15,9.66172984e-15,7.725225689999999e-15,1.1889755569999999e-14,1.7417633743999998e-14,1.3926610854e-14,2.1434195661999998e-14,4.62022,3.757661345109576,22.339255339255338,4.798675491129704,8.36046927244789e-15,6.688375417958312e-15,1.0284274840780012e-14,9.679180125000001e-15,7.743344100000001e-15,1.1906430775000001e-14,1.5245690205e-14,1.2196552164e-14,1.8753835831000002e-14
41,0.504653396271511,0.9492615533329418,130.6746502068685,-48.09821475482704,42,4.0,2.0,0.849279,2.4303725830610707,0.9184065274778017,1.0016629909201573,8.504187332514145e-16,1.54621207829104e-16,2.2709998609030245e-15,3.2242973359999997e-16,5.862344384e-17,8.610321616e-16,2.824921924e-15,5.136209056e-16,7.543809944e-15,0.807367,2.4303725830610707,0.8776097912167027,1.0024934518831896,3.226291481646844e-16,4.608975973176679e-17,8.833877532274609e-16,3.116671896e-16,4.4523769680000003e-17,8.533729204e-16,4.28880546e-15,6.126849180000001e-16,1.174313679e-14,1.34867,2.4303725830610707,2.0,1.4142135623730951,4.109834727786465e-16,1.728744414263327e-16,8.023969959829576e-16,3.8511839890999995e-16,1.6199466038e-16,7.5189847488e-16,7.454183664e-16,3.1354979520000003e-16,1.4553418752e-15,0.451223,2.4303725830610707,0.6682009205523314,1.0068571540393851,3.581016710303911e-16,0.0,1.1470440922646036e-15,3.4764281859999997e-16,0.0,1.11354309e-15,3.8278329599999995e-16,0.0,1.2261024e-15,1.82277,2.4303725830610707,3.7516089754739954,2.002569104137028,1.3386149072596179e-15,7.235734368934416e-16,2.206894535255287e-15,1.5787579380000002e-15,8.533800879000001e-16,2.602804023e-15,2.8434179660000003e-15,1.5369780353e-15,4.687773561e-15,1.85233,2.4303725830610707,3.793007479561663,2.002141149046061,1.8649638145894684e-15,1.0118430379252336e-15,3.045450392865877e-15,1.6035004440000001e-15,8.69985116e-16,2.618485688e-15,2.523372057e-15,1.3690648729999999e-15,4.1206185139999994e-15
42,0.999995405838772,0.9999997688928134,130.66938380268678,-48.09705279207295,43,6.0,2.449489742783178,,2.2672353669518075,0.0,0.0,0.0,,,,,,,,,,2.2672353669518075,0.0,0.0,0.0,,,,,,,,,0.918697,2.2672353669518075,1.0,1.0,1.9688976102361282e-16,4.7525048567395873e-17,5.046709961563826e-16,1.8844461504e-16,4.5486567892e-17,4.830242624e-16,3.6464472e-16,8.80175685e-17,9.346632e-16,2.00012,2.2672353669518075,4.5863271344040575,2.2398911857438604,2.5084780708560096e-15,1.4334166287117136e-15,3.954255608555042e-15,2.432839181e-15,1.3901943881999999e-15,3.835021756e-15,2.6785965120000003e-15,1.5306272064e-15,4.222422912e-15,2.32514,2.2672353669518075,5.791828793774319,2.4512582585725826,2.856246198130161e-15,1.7866679360848402e-15,4.253979061441342e-15,2.451969372e-15,1.5337806174e-15,3.6518652959999995e-15,4.4157147540000005e-15,2.7621624393e-15,6.576589272e-15,2.32514,2.2672353669518075,5.791828793774319,2.4512582585725826,2.856246198130161e-15,1.7866679360848402e-15,4.253979061441342e-15,2.4511831819999998e-15,1.5332888319e-15,3.650694376e-15,3.856890902e-15,2.4126013059e-15,5.7442993359999995e-15
43,0.355772740589011,0.8604102079850328,130.68966588129632,-48.089007451812385,44,15.0,3.872983346207417,1.87203,3.2106769721846384,3.8361774744027306,2.001676660945335,3.35476127897113e-15,1.836288017301357e-15,5.455912058374607e-15,1.399206732e-15,7.658805924e-16,2.275556514e-15,1.2328433699999999e-14,6.74818659e-15,2.004996615e-14,2.08768,3.2106769721846384,4.7542662116040955,2.2383172658182087,1.2581109601797984e-13,7.393613732544509e-14,1.955733526403733e-13,1.7575317760000002e-15,1.0328589039999999e-15,2.7320832e-15,2.432817192e-14,1.4297078055e-14,3.7818143999999997e-14,2.41679,3.2106769721846384,5.958519281382309,2.449840943820035,1.434483939003384e-15,9.195443192098733e-16,2.1149497835321253e-15,1.2429278199999999e-15,7.967514901999999e-16,1.8325265639999997e-15,2.4100711000000003e-15,1.544922971e-15,3.55331922e-15,1.79085,3.2106769721846384,4.086768969662683,2.2445286092950867,1.311249330332738e-15,6.809824675958627e-16,2.1588581353305407e-15,2.2137353e-15,1.14967832e-15,3.6447229e-15,2.438162258e-15,1.2662319152e-15,4.014222394e-15,3.56701,3.2106769721846384,13.96259862179167,3.8785368458711775,1.2616778109808277e-13,9.383515520787332e-14,1.644749978826368e-13,5.9561763999999995e-15,4.42980555e-15,7.764598e-15,1.0735397312e-14,7.984270344e-15,1.3994891840000002e-14,3.44777,3.2106769721846384,13.045590732048337,3.746945985679259,5.8226631292344295e-15,4.2956784351861545e-15,7.668458956659682e-15,5.5596596e-15,4.101647188e-15,7.322082784e-15,8.7560077e-15,6.459757781e-15,1.1531679607999999e-14
44,0.792507826564001,0.8414058551330659,130.71776906926974,-48.08453821666447,45,25.0,5.0,0.0,4.342183372772047,-0.1248384595502714,0.0720755182265674,,,,0.0,,4.509835286e-16,0.0,,4.001783797e-15,0.0,4.342183372772047,-0.20806409925045233,0.09304909392025489,,,,0.0,,4.559753153e-16,0.0,,6.3587791439999994e-15,3.41147,4.342183372772047,11.875568346715681,3.4648464726131354,2.6373718349095876e-15,1.9371900153918397e-15,3.477600036551961e-15,2.7888762429e-15,2.048472324e-15,3.6773715393e-15,5.420366622000001e-15,3.9813423200000005e-15,7.147216374e-15,3.27498,4.342183372772047,12.000380688700467,3.6113203885347516,5.670435694398283e-15,4.111491176541154e-15,7.554863274000683e-15,7.08348641e-15,5.136058928e-15,9.437506078e-15,7.803993610000001e-15,5.658480688e-15,1.0397455838e-14,4.7296,4.342183372772047,23.751349950321828,5.005194391651408,7.414513561118172e-15,5.944131259861174e-15,9.072620785795028e-15,1.1035650366e-14,8.847155484e-15,1.3503552198e-14,1.9911318452999998e-14,1.5962677722e-14,2.4364085409e-14,4.71958,4.342183372772047,23.83459328696704,5.004848266598179,8.210575671088839e-15,6.603033649936004e-15,1.0060114092786697e-14,1.1054974847e-14,8.890530194000001e-15,1.3545250992e-14,1.7427157349000002e-14,1.4015108198000001e-14,2.1352850064e-14
45,1.0,0.9999999999999996,130.61679440593386,-48.080443901265895,46,1.0,1.0,,2.0041850470899947,0.0,0.0,0.0,,,,,,,,,0.0,2.0041850470899947,-0.04098079561042524,0.04098079561042524,,,,0.0,,4.03122006e-16,0.0,,5.500898046e-15,,2.0041850470899947,0.0,0.0,0.0,,,,,,,,,0.366619,2.0041850470899947,0.544921654830346,1.0093695737368293,3.539342200192503e-17,0.0,1.347668059282892e-16,2.7881349660000003e-16,0.0,1.0616324238000002e-15,3.068805531e-16,0.0,1.1685027783e-15,0.479424,2.0041850470899947,0.7102430362889802,1.0059792029956989,,,,2.855689644e-16,0.0,8.735067096e-16,5.137221414e-16,0.0,1.5713883276000001e-15,0.535827,2.0041850470899947,0.7930307402064144,1.0042744918098343,2.501427340766716e-16,1.6456710762314476e-17,7.208044183823684e-16,3.1850254179999997e-16,2.0954053399999997e-17,9.177881589999999e-16,5.006419453e-16,3.29368739e-17,1.4426360515e-15
46,0.108503436502865,0.2600870984611396,130.51576972539277,-48.068494315547326,47,49.0,7.0,3.32854,4.940155893840499,11.654235575334745,3.466257943325988,5.508915050387034e-15,4.012458619503685e-15,7.317804134121492e-15,5.987136288e-15,4.36077456e-15,7.953052511999999e-15,5.0989691899999995e-14,3.71387155e-14,6.77324981e-14,3.32854,4.940155893840499,11.654235575334745,3.466257943325988,5.508915050387034e-15,4.012458619503685e-15,7.317804134121492e-15,6.0670525229999996e-15,4.418982135e-15,8.059209777e-15,8.104133022999998e-14,5.902704635e-14,1.0765179276999999e-13,4.58047,4.940155893840499,21.656382512063168,4.691988823756084,4.802534464534427e-15,3.833688605093664e-15,5.9172218118276424e-15,6.628423968e-15,5.291229792e-15,8.16690753e-15,1.2711197664e-14,1.0146886816e-14,1.566151719e-14,3.49745,4.940155893840499,13.700153835863823,3.8802474150085655,7.628846973328445e-15,5.634943314006587e-15,9.991209490380764e-15,1.0327970268e-14,7.628613761999999e-15,1.3526148174e-14,1.1356296311999998e-14,8.388172707999998e-15,1.4872907515999997e-14,6.70714,4.940155893840499,47.09294814283151,7.005901484375236,1.7889147834515068e-14,1.5254438732196418e-14,2.0550560549494018e-14,2.799609176e-14,2.387283455e-14,3.216113949e-14,5.021765112e-14,4.2821608349999997e-14,5.768865513e-14,6.70714,4.940155893840499,47.09294814283151,7.005901484375236,1.7889147834515068e-14,1.5254438732196418e-14,2.0550560549494018e-14,2.7983497359999996e-14,2.386209505e-14,3.214667139e-14,4.386377632e-14,3.74035306e-14,5.0389498679999996e-14
47,0.917017596903258,0.6805169941279603,130.66368597256752,-48.065623201125916,48,46.0,6.782329983125268,1.63943,3.4085257056532856,2.9169839652491016,1.7330452478261729,8.17388974558588e-16,4.1117151340208804e-16,1.4267119899401137e-15,1.0755601524e-15,5.410394676000001e-16,1.877337e-15,9.478701946e-15,4.768075354e-15,1.6544605e-14,1.60913,3.4085257056532856,2.8754759478736527,1.7335422540334346,3.889443572958179e-16,1.897288806220272e-16,6.80652245216026e-16,1.0811695214e-15,5.273995603999999e-16,1.892045606e-15,1.4970275696e-14,7.302570656e-15,2.6197967839999998e-14,4.06833,3.4085257056532856,16.793049590003903,4.12414423783159,3.4900356587551856e-15,2.6991920027050384e-15,4.409819789312733e-15,3.8012252886999995e-15,2.939865922e-15,4.8030221294999996e-15,7.371434637e-15,5.70106422e-15,9.314145045e-15,4.74938,3.4085257056532856,23.460014606536426,4.901268157913937,1.7186917945177827e-14,1.3843021281841236e-14,2.1034203648468652e-14,1.3294263029999999e-14,1.0707723551e-14,1.6270179261999998e-14,1.4641897199999997e-14,1.179316124e-14,1.791948088e-14,6.67411,3.4085257056532856,45.3782873974332,6.784229391562908,2.1730521368560217e-14,1.851421832135978e-14,2.497940764525787e-14,2.0112125129999997e-14,1.713535857e-14,2.311904826e-14,3.6252840879999997e-14,3.0887110320000004e-14,4.1672929760000003e-14,6.68033,3.4085257056532856,45.41973490427099,6.7841027808784675,2.215672109582484e-14,1.8880343506985864e-14,2.5466109132027e-14,2.0124473660000003e-14,1.71486103e-14,2.31303197e-14,3.169415255e-14,2.7007447749999997e-14,3.642807725e-14
48,0.593050380205613,0.5184545297398381,130.57434857232673,-48.06475426754151,49,20.0,4.47213595499958,2.39507,3.438598296672523,5.917518323526376,2.4501839958413223,3.9009260496411535e-15,2.491343233008464e-15,5.753030853423375e-15,2.113033032e-15,1.3494976522000001e-15,3.116271386e-15,1.8261048959999997e-14,1.1662497616e-14,2.6931138079999996e-14,2.39507,3.438598296672523,5.917518323526376,2.4501839958413223,3.9009260496411535e-15,2.491343233008464e-15,5.753030853423375e-15,2.139557112e-15,1.3664373702e-15,3.155388726e-15,2.902358448e-14,1.8536037308e-14,4.280357404e-14,2.98558,3.438598296672523,8.958627742655262,3.0002852637170685,2.2936355071746473e-15,1.6071634808750471e-15,3.1416426224131044e-15,1.8847822467e-15,1.3206776695e-15,2.5816273866e-15,3.631772538e-15,2.54480373e-15,4.9745181239999995e-15,1.85233,3.438598296672523,4.251666471757689,2.2430138835144158,1.5952063565487158e-15,8.57002511811635e-16,2.587969487995304e-15,2.305162167e-15,1.2384164338e-15,3.739760269e-15,2.5363670310000003e-15,1.3626280434e-15,4.114853517e-15,4.30227,3.438598296672523,19.417981326464908,4.474840346205051,7.7529358884854e-15,6.087752639943763e-15,9.686685084469725e-15,8.300790460000001e-15,6.517938464e-15,1.0371186386e-14,1.492067867e-14,1.1716000528e-14,1.8642217296999998e-14,4.30227,3.438598296672523,19.417981326464908,4.474840346205051,7.7529358884854e-15,6.087752639943763e-15,9.686685084469725e-15,8.2976632e-15,6.5154828799999994e-15,1.0367279119999998e-14,1.3032856050000001e-14,1.023364632e-14,1.6283531054999997e-14
49,0.119792602160822,0.0025136600339277,130.56155391355549,-48.06383433709054,50,57.0,7.54983443527075,3.27451,3.7731945554041864,10.87595135347195,3.3173979796775184,5.420441114774999e-15,3.931481572517848e-15,7.243981686704726e-15,3.90464112e-15,2.8320618720000004e-15,5.21823744e-15,3.36532125e-14,2.4408896250000002e-14,4.49748e-14,3.24287,3.7731945554041864,10.834601804629266,3.3176556694084414,4.797462392459379e-15,3.4689363785285947e-15,6.42121457394745e-15,3.966655554e-15,2.8681987740000002e-15,5.309212323000001e-15,5.365831662e-14,3.879911322e-14,7.181954469000001e-14,4.26252,3.7731945554041864,18.750438110224955,4.360089470351652,4.083859405251056e-15,3.1985511998251344e-15,5.102448017878782e-15,4.0819699764000005e-15,3.1970713656e-15,5.1000873312e-15,7.858340613000001e-15,6.154791902e-15,9.818353304e-15,4.83881,3.7731945554041864,24.41746654688165,5.002423307215371,1.3015749568355474e-14,1.0530184302311011e-14,1.587547485704854e-14,1.3349814099999998e-14,1.0800453876e-14,1.6282937603999997e-14,1.468689495e-14,1.1882197782000002e-14,1.7913792078e-14,7.42105,3.7731945554041864,56.1679729136623,7.552126419335152,2.2648154818093173e-14,1.9633450798430275e-14,2.5693398097861902e-14,2.4006379840000005e-14,2.0810882e-14,2.7234248400000003e-14,4.3136747440000005e-14,3.7394799499999996e-14,4.8936861900000004e-14,7.42666,3.7731945554041864,56.209574267979185,7.5520118366524684,2.3274965575273695e-14,2.0179272168475238e-14,2.6402173961880155e-14,2.4015067999999996e-14,2.0820937059999998e-14,2.724171604e-14,3.770617e-14,3.269105015e-14,4.27723451e-14
50,0.763785232668325,0.681597595678079,130.59702384276494,-48.04993243893026,51,34.0,5.830951894845301,2.59842,3.9304625047469486,6.913342452586048,2.6464607998725205,6.781043015133936e-15,4.5030204554796995e-15,9.721262477152933e-15,2.5097031420000002e-15,1.66659385e-15,3.597895328e-15,2.18871588e-14,1.453439e-14,3.13772992e-14,2.5436,3.9304625047469486,6.826684905172095,2.647170098524801,1.6437699438476e-16,1.0787251481247103e-16,2.3757581601617465e-16,2.540029552e-15,1.666896128e-15,3.671131692e-15,3.4783541040000004e-14,2.2826722560000002e-14,5.0273021340000005e-14,4.098,3.9304625047469486,16.869773607995104,4.1237910920727066,3.837545507355975e-15,2.978389307153505e-15,4.839885837797467e-15,3.674683373900001e-15,2.8519890245e-15,4.634485242100001e-15,7.1016443409999995e-15,5.5117161549999995e-15,8.956544699e-15,2.71101,3.9304625047469486,8.740421368765926,3.1709159904065443,3.597802819662007e-15,2.416043669929178e-15,5.068420664096009e-15,4.7840292939999996e-15,3.212634008e-15,6.739522466e-15,5.266491626e-15,3.5366234320000003e-15,7.419193414000001e-15,5.5542,3.9304625047469486,32.65470477780096,5.835955899905431,7.83809469354021e-15,6.520054054860518e-15,9.324377902433788e-15,1.4156056101e-14,1.1775597845e-14,1.684037025e-14,2.5478604498000002e-14,2.1194165810000002e-14,3.03099345e-14,5.56413,3.9304625047469486,32.74149801794283,5.835633190355084,1.448060752160984e-14,1.2049933999296203e-14,1.722153278250574e-14,1.4175284673999999e-14,1.1795861774999999e-14,1.6858417669999996e-14,2.229238483e-14,1.8550448625e-14,2.6511942649999998e-14
