src,KS,KP,RA,DEC,COMPONENT,NET_COUNTS,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,NET_FLUX_APER_0.7-1.2,NET_FLUX_APER_LO_0.7-1.2,NET_FLUX_APER_HI_0.7-1.2,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,NET_FLUX_APER_medium,NET_FLUX_APER_LO_medium,NET_FLUX_APER_HI_medium,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,NET_FLUX_APER_hard,NET_FLUX_APER_LO_hard,NET_FLUX_APER_HI_hard,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,SRC_SIGNIFICANCE_broad,THETA_broad,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,NET_FLUX_APER_0.7-7.0,NET_FLUX_APER_LO_0.7-7.0,NET_FLUX_APER_HI_0.7-7.0,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0
32,0.574853306353599,0.9719905566714272,130.61894391683765,-48.16517599358788,32,4.0,2.0,0.0,3.0851859035619373,-0.041729545305426156,0.041729545305426156,,,,0.0,,9.1260477e-16,0.0,,7.77755234e-15,0.0,3.0851859035619373,-0.041729545305426156,0.041729545305426156,,,,0.0,,9.244041044000001e-16,0.0,,1.2357169004e-14,,3.0851859035619373,0.0,0.0,0.0,,,,,,,,,1.80306,3.0851859035619373,3.7093499015002274,2.003014780622946,2.7031602719033355e-15,1.447592807367188e-15,4.4757200100347825e-15,4.420234944e-15,2.3671183608e-15,7.318742507999999e-15,4.860570800000001e-15,2.602926435e-15,8.047822475e-15,1.87203,3.0851859035619373,3.8347297863426895,2.001706412259446,2.938131372743867e-15,1.6082401557049833e-15,4.778322894077792e-15,3.5454419e-15,1.940662724e-15,5.766000239999999e-15,6.360366925e-15,3.481463623e-15,1.0343950979999999e-14,1.87203,3.0851859035619373,3.8347297863426895,2.001706412259446,2.938131372743867e-15,1.6082401557049833e-15,4.778322894077792e-15,3.5440251400000002e-15,1.9398872344e-15,5.763696144e-15,5.555647245e-15,3.0409855301999997e-15,9.035224451999999e-15
33,0.999999998782261,0.9999999984412908,130.52237025183211,-48.155028827496324,33,6.0,2.449489742783178,1.56007,4.601092031774252,2.7920535111411207,1.7345455740469164,1.5331593944363224e-15,7.328331042621924e-16,2.7288409275543192e-15,1.889632764e-15,9.032234022e-16,3.3633210240000003e-15,1.579576742e-14,7.550200791e-15,2.8114582720000004e-14,1.49139,4.601092031774252,2.6672856178257933,1.736040713092062,,,,1.833571902e-15,8.202849139999999e-16,3.31732102e-15,2.401568562e-14,1.074389534e-14,4.34494762e-14,0.845813,4.601092031774252,0.9170659568175096,1.001718038052274,3.3524299386945346e-16,6.095329383634006e-17,8.95248167349453e-16,3.5846714724e-16,6.517586871600001e-17,9.572670048000001e-16,6.832236049e-16,1.2422251891000001e-16,1.824511448e-15,0.873246,4.601092031774252,1.293432278832595,1.4245585063160426,1.6067455992507444e-15,2.166397983475997e-16,3.79119444289646e-15,1.291695144e-15,1.7416109659999999e-16,3.0478175600000003e-15,1.4190227748e-15,1.9132886247e-16,3.348253302e-15,1.97884,4.601092031774252,4.962404047452896,2.4582644720268982,1.1208452164409435e-15,6.332773291249381e-16,1.7709357328622843e-15,3.9043873840000005e-15,2.205978112e-15,6.168933080000001e-15,6.984802916000001e-15,3.946412288000001e-15,1.1035990420000002e-14,2.03821,4.601092031774252,5.086915561758548,2.4572131589868476,3.587099261499884e-15,2.05473769282141e-15,5.5896038629478e-15,4.01789576e-15,2.3015036e-15,6.26089328e-15,6.281294503e-15,3.5980082050000006e-15,9.787838434e-15
34,0.0842946774850951,0.1620107516103779,130.5406340275279,-48.14942299082782,34,28.0,5.291502622129181,2.73239,3.805420483247155,7.834229137199435,2.829641319096541,1.6537963006094846e-14,1.124579139493194e-14,2.3333544804503168e-14,5.293510726e-15,3.5995797879999994e-15,7.468656789999999e-15,4.4489108089999996e-14,3.025253041999999e-14,6.277003984999999e-14,2.73239,3.805420483247155,7.834229137199435,2.829641319096541,1.6537963006094846e-14,1.124579139493194e-14,2.3333544804503168e-14,5.366858526e-15,3.649456188e-15,7.57214379e-15,7.069627703e-14,4.8073368139999994e-14,9.974594495e-14,3.52225,3.805420483247155,12.79187007745883,3.6067525023116564,4.80470386504194e-15,3.579709136184472e-15,6.301918753444279e-15,5.1747915134999995e-15,3.8554402059e-15,6.7873310406e-15,9.880361679999999e-15,7.361290512e-15,1.2959224608e-14,2.15694,3.805420483247155,5.3762758498269285,2.454778086582833,6.6891790958372935e-15,3.988971038618786e-15,1.0217871917384438e-14,5.409059169e-15,3.22559466e-15,8.262459861e-15,5.943979785e-15,3.5445849e-15,9.079563165e-15,5.10876,3.805420483247155,27.168432506729282,5.294768665843034,2.8577524512402626e-14,2.3386747976566774e-14,3.4549945500353765e-14,2.1385413329999998e-14,1.7501000539999998e-14,2.585475396e-14,3.828734118e-14,3.133288884e-14,4.6289018160000004e-14,5.10876,3.805420483247155,27.168432506729282,5.294768665843034,2.8577524512402626e-14,2.3386747976566774e-14,3.4549945500353765e-14,2.1375258210000003e-14,1.749268998e-14,2.5842476520000002e-14,3.344207955e-14,2.73677129e-14,4.04311446e-14
35,0.812040126537398,0.5523712499882407,130.48276894080192,-48.144075929054345,35,87.0,9.327379053088816,1.82277,5.759069053268758,3.7502362300728502,2.0025975607016098,6.547358612675117e-15,3.539118569573528e-15,1.0794288836052854e-14,2.6171821899999997e-15,1.4146953964999998e-15,4.314811845e-15,2.1733122600000002e-14,1.1747653110000002e-14,3.58302663e-14,2.06789,5.759069053268758,4.7086089350849925,2.2387786451134564,3.525538585525511e-14,2.0579755043906426e-14,5.4991717534892666e-14,3.3525848e-15,1.95701656e-15,5.229396640000001e-15,4.3607737500000003e-14,2.5455303749999998e-14,6.80198025e-14,4.67983,5.759069053268758,22.62521713954835,4.797458380254745,9.099915000052483e-15,7.303149762486716e-15,1.1167278346467406e-14,9.183621888e-15,7.3703288448e-15,1.1270002176e-14,1.746531108e-14,1.4016810318e-14,2.143316616e-14,7.39313,5.759069053268758,56.459456702323,7.619983105698832,5.4679323246202715e-14,4.73734407498706e-14,6.205918044476384e-14,5.709329316e-14,4.9464872280000005e-14,6.479895456e-14,6.270076441000001e-14,5.4323111030000005e-14,7.116324456e-14,9.08417,5.759069053268758,84.95938606441855,9.331933440582997,9.835332905995927e-14,8.765823474116336e-14,1.0915660216352773e-13,6.727235988000001e-14,5.995705860000001e-14,7.466165400000001e-14,1.2022967649000002e-13,1.0715571405000001e-13,1.334358795e-13,9.03838,5.759069053268758,84.04267642913616,9.278012346243338,7.090094749942487e-14,6.315207008571699e-14,7.87281182687585e-14,6.651111306e-14,5.924200764000001e-14,7.385366430000001e-14,1.0388357504e-13,9.252997376e-14,1.153518912e-13
36,0.697023246008103,0.7148406477378336,130.53394236045762,-48.14053353726101,36,13.0,3.605551275463989,1.89969,3.774012906741378,3.8754502783538913,2.0012923019191144,4.946369163459917e-15,2.7565697433063758e-15,8.012066396597472e-15,2.505640872e-15,1.396372488e-15,4.058605487999999e-15,2.1067786039999997e-14,1.174089916e-14,3.4125334159999996e-14,1.87203,3.774012906741378,3.833933704471855,2.0017228838247343,,,,2.5144916199999997e-15,1.376357017e-15,4.089368255e-15,3.313884096e-14,1.8139203936e-14,5.389436304e-14,2.61416,3.774012906741378,6.958521340953909,2.6460764310874056,2.767442182301875e-15,1.8449673563084577e-15,3.96447562802115e-15,2.5919445131999997e-15,1.7279685359999997e-15,3.7130679432e-15,4.949542327999999e-15,3.2997054399999998e-15,7.090424528e-15,1.03573,3.774012906741378,1.54232995658466,1.420929972960724,6.733774515427361e-16,1.7787357735932526e-16,1.4865068480358783e-15,1.4576755109e-15,3.850469854e-16,3.2178752409999997e-15,1.6018140984999999e-15,4.23121391e-16,3.5360667649999997e-15,3.40803,3.774012906741378,12.417764705882353,3.6089076101236373,,,,9.374626539999999e-15,6.887473144999999e-15,1.2381067715e-14,1.6785488015999997e-14,1.2332181707999999e-14,2.2168591236e-14,3.40361,3.774012906741378,12.459352941176471,3.6086679754576236,8.455220795119196e-15,6.218523575306656e-15,1.1158932379258085e-14,9.397254228e-15,6.911356708e-15,1.2402198242e-14,1.47032265e-14,1.08137165e-14,1.940485225e-14
37,0.790095010134156,0.997707700809334,130.62995620883387,-48.13992360524586,37,3.0,1.7320508075688772,0.0,1.6279180631991235,-0.04030591153369161,0.04030591153369161,,,,0.0,,7.163965511999999e-16,0.0,,6.155136144e-15,0.0,1.6279180631991235,-0.04030591153369161,0.04030591153369161,,,,0.0,,7.254419621999999e-16,0.0,,9.780749705999998e-15,0.0,1.6279180631991235,-0.08237288135593221,0.0582464229926546,,,,0.0,,4.3450637242e-16,0.0,,8.356118456000001e-16,1.46807,1.6279180631991235,2.627021563342318,1.73650712364446,2.7843539989002802e-15,1.2333401456539977e-15,5.1015326535145365e-15,2.441173124e-15,1.0813268778000002e-15,4.472751816000001e-15,2.6854234440000004e-15,1.1895184818e-15,4.920270696000001e-15,1.47176,1.6279180631991235,2.6317512274959083,1.7363949614215324,2.3078541529624936e-15,1.0154584800311995e-15,4.200310095796852e-15,1.9224754160000004e-15,8.458913928e-16,3.4989182000000004e-15,3.452879851e-15,1.5192711033e-15,6.284264575e-15,1.47176,1.6279180631991235,2.6317512274959083,1.7363949614215324,2.3078541529624936e-15,1.0154584800311995e-15,4.200310095796852e-15,1.9217446219999997e-15,8.455698425999998e-16,3.4975881499999996e-15,3.0159868380000003e-15,1.3270376754e-15,5.48911635e-15
38,0.532878639526839,0.94431071789381,130.6053307377982,-48.11784340519843,38,2.0,1.4142135623730951,,0.6077303276603864,0.0,0.0,0.0,,,,,,,,,,0.6077303276603864,0.0,0.0,0.0,,,,,,,,,0.920996,0.6077303276603864,1.0,1.0,3.335019112136891e-16,7.958575159869737e-17,8.527056407192277e-16,6.347323535000001e-16,1.5147035060000002e-16,1.62289882e-15,1.22056011e-15,2.9127027599999997e-16,3.1207571999999996e-15,0.768921,0.6077303276603864,0.8340660899163239,1.0034358552637606,3.717172678525972e-16,3.717172678525972e-17,1.0408063814846689e-15,1.4784074089999999e-15,1.478407409e-16,4.139532916e-15,1.6262632565e-15,1.6262632565e-16,4.553528506e-15,1.32582,0.6077303276603864,1.958498966449356,1.4148223689869242,8.649452261868832e-16,3.6146999969533337e-16,1.697621060453822e-15,2.6896518077999998e-15,1.1240346888e-15,5.278958038e-15,4.8304524144e-15,2.0186985024e-15,9.480690224000001e-15,1.32582,0.6077303276603864,1.958498966449356,1.4148223689869242,8.649452261868832e-16,3.6146999969533337e-16,1.697621060453822e-15,2.6885983506e-15,1.1235944376e-15,5.276890426e-15,4.2192716622e-15,1.7632794311999999e-15,8.281130662e-15
39,0.464542237107664,0.493801851787473,130.51842007199295,-48.11769220923019,39,19.0,4.358898943540674,0.0,4.044405250162134,-0.24901984807645186,0.10166192726878236,,,,0.0,,7.736080816e-16,0.0,,6.515907257e-15,0.0,4.044405250162134,-0.3320264641019358,0.11738908214993532,,,,0.0,,7.845313918e-16,0.0,,1.0358319946000001e-14,2.41734,4.044405250162134,5.958430084385796,2.4498424557273415,2.0608832753059493e-15,1.3235819396972854e-15,3.0380252822589882e-15,2.3547405600000004e-15,1.5123088800000001e-15,3.4712113200000004e-15,4.499006022e-15,2.8894422059999998e-15,6.632153408999999e-15,3.5372,4.044405250162134,13.376475177996683,3.7451193412551778,1.5839461684436233e-14,1.1790624464613338e-14,2.073369324483806e-14,1.3788587196e-14,1.026398856e-14,1.8049119528e-14,1.5153381009e-14,1.127991774e-14,1.9835620662e-14,4.12342,4.044405250162134,18.16720787330769,4.362874870577202,1.268218004688914e-14,9.870712491439904e-15,1.6013155630675525e-14,1.4461395831000003e-14,1.1255500233000002e-14,1.8259682580000003e-14,2.5898683728000002e-14,2.0157296304e-14,3.2700975040000003e-14,4.16085,4.044405250162134,18.25048708597692,4.362477440936817,1.3801928036984382e-14,1.0756887059744267e-14,1.7409603983499902e-14,1.4522975786000002e-14,1.1318854139999999e-14,1.831912588e-14,2.272854637e-14,1.77140763e-14,2.86695446e-14
40,0.0016207799591892,2.073428127899589e-05,130.72722974400898,-48.108352696869304,40,72.0,8.48528137423857,3.43073,4.339450960019163,11.875341426403642,3.464849191521957,8.594205554432619e-15,6.331229198388862e-15,1.1314866198416178e-14,7.60592966e-15,5.6031803799999996e-15,1.001373261e-14,6.720685489999999e-14,4.9510335699999995e-14,8.848247415e-14,3.66194,4.339450960019163,13.792235710672736,3.7428108688502992,9.087873005133158e-14,6.834479572229606e-14,1.1786991839716159e-13,9.021313345e-15,6.784423785e-15,1.1700663809999999e-14,1.2525684401999999e-13,9.419864705999999e-14,1.6245840996e-13,5.21879,4.339450960019163,26.9167949963278,5.196485498518979,1.0391324973075915e-14,8.553836573557792e-15,1.2503343053185314e-14,1.002108297e-14,8.249064122e-15,1.205785003e-14,1.944991764e-14,1.6010606664e-14,2.340307836e-14,5.36819,4.339450960019163,29.500427423491196,5.479123810422001,2.3265008358471933e-14,1.9200194989966228e-14,2.784879154442942e-14,2.86854888e-14,2.3673620480000003e-14,3.433724096e-14,3.159730845e-14,2.607669312e-14,3.782276124e-14,8.38197,4.339450960019163,71.2943083573487,8.487007373538711,1.2457247445318117e-13,1.0989136165904542e-13,1.3940197169782396e-13,5.4282922260000004e-14,4.788557238e-14,6.074493122000001e-14,9.788701776000001e-14,8.635083888e-14,1.0953979472000002e-13,8.27245,4.339450960019163,69.37733090354297,8.36814482349058,4.2686338294144897e-14,3.758913681109733e-14,4.7835002791187084e-14,5.2807124269999993e-14,4.650139361e-14,5.917651965e-14,8.319861436e-14,7.326381748000001e-14,9.32337162e-14
41,0.180969891472534,0.0252198687641241,130.71106522347011,-48.10303671040845,41,22.0,4.69041575982343,2.1999,3.735725777775742,4.958627688224503,2.236450685390056,5.363848307800041e-15,3.2736934439956155e-15,8.15906649306419e-15,3.02461231e-15,1.845998045e-15,4.600803665e-15,2.6675136419999998e-14,1.6280516189999998e-14,4.057613103e-14,2.30535,3.735725777775742,5.75176612934702,2.451585203310277,,,,3.668145507e-15,2.282750262e-15,5.4785978909999994e-15,5.0829901470000003e-14,3.163232502e-14,7.591754211e-14,2.80089,3.735725777775742,7.958390472753519,2.828733171007417,2.805483481579082e-15,1.9222745501661337e-15,3.927680029683455e-15,2.9090505566e-15,1.9932371325e-15,4.0726740512e-15,5.642844678e-15,3.866391225e-15,7.899988896e-15,2.65165,3.735725777775742,7.625861479055672,2.8311752493512974,5.293124159579685e-15,3.5353363220156913e-15,7.5249438170121e-15,7.289640263e-15,4.868831567e-15,1.0363281074e-14,8.028932374e-15,5.362612966e-15,1.1414292052e-14,4.51092,3.735725777775742,21.337326628014992,4.6933406013064,1.1025058558634643e-15,8.766618668823697e-16,1.3623486873421767e-15,1.5933175967999997e-14,1.2669327527999999e-14,1.968836832e-14,2.8723268484e-14,2.2839419889e-14,3.549287916e-14,4.44137,3.735725777775742,20.544412056760308,4.584634023006787,1.351812212430446e-14,1.0735876106098857e-14,1.67841976817051e-14,1.5319370175e-14,1.2166398462000002e-14,1.9020640220000002e-14,2.4129036074999998e-14,1.9162894038e-14,2.995878478e-14
42,0.998754628576228,0.9922547363717904,130.67465000409737,-48.09821514314215,42,7.0,2.6457513110645907,0.916921,2.408926435511863,1.0,1.0,5.867233997484307e-16,1.4001355808612945e-16,1.5001513968597673e-15,5.40949719e-16,1.2909029184e-16,1.383115923e-15,4.7394101299999994e-15,1.1309957568e-15,1.2117861209999998e-14,0.916921,2.408926435511863,1.0,1.0,5.867233997484307e-16,1.4001355808612945e-16,1.5001513968597673e-15,5.47347123e-16,1.3061694528000001e-16,1.3994729909999998e-15,7.53171294e-15,1.7973408384e-15,1.9257301979999998e-14,2.18039,2.408926435511863,5.0,2.23606797749979,1.7282098683596631e-15,1.054204117227071e-15,2.6441607733842577e-15,1.7008415952e-15,1.0375095324e-15,2.6022873206e-15,3.292040616e-15,2.008137342e-15,5.036821523e-15,0.479424,2.408926435511863,0.7096562846487249,1.0060033707018212,1.345656133677901e-15,0.0,4.116127117576487e-15,6.408960831999999e-16,0.0,1.9603891971999998e-15,7.0567056e-16,0.0,2.15852301e-15,2.57434,2.408926435511863,6.87595874107379,2.6467203752264172,3.5224314484445742e-15,2.3209855192002515e-15,5.065202954859499e-15,5.040927255e-15,3.321546305e-15,7.248776874999999e-15,9.079150080000001e-15,5.9823948800000005e-15,1.305568e-14,2.58628,2.408926435511863,6.917305827382527,2.6463973932673914,4.003760878016779e-15,2.64840645490742e-15,5.748589405545268e-15,5.0191681199999994e-15,3.3200777099999997e-15,7.206508469999999e-15,7.898365904e-15,5.2246085320000004e-15,1.1340453123999999e-14
43,0.999820431275695,0.9997940293362008,130.6693856569709,-48.09705178823667,43,3.0,1.7320508075688772,,2.246242342768509,0.0,0.0,0.0,,,,,,,,,,2.246242342768509,0.0,0.0,0.0,,,,,,,,,0.920521,2.246242342768509,1.0,1.0,3.2028644116801923e-16,7.820941247015066e-17,8.230645901144202e-16,3.2661854981e-16,7.975562371399999e-17,8.393366945e-16,6.320078555e-16,1.543273667e-16,1.6241189750000002e-15,1.1823,2.246242342768509,1.750904832872046,1.4178650853946169,1.0651123939855072e-15,3.6090581961207474e-16,2.209449569971618e-15,1.6025877177e-15,5.430255408e-16,3.3243785010000004e-15,1.7645082420000001e-15,5.978911680000001e-16,3.66026346e-15,1.60913,2.246242342768509,2.8749629629629627,1.7335545622247757,1.738085574773057e-15,8.478440399742802e-16,3.041636687147214e-15,2.0734076400000003e-15,1.0114152810000002e-15,3.6284477800000004e-15,3.733995696e-15,1.8214557684e-15,6.534464392e-15,1.60913,2.246242342768509,2.8749629629629627,1.7335545622247757,1.738085574773057e-15,8.478440399742802e-16,3.041636687147214e-15,2.07274266e-15,1.0110909015e-15,3.62728407e-15,3.261460908e-15,1.5909516957e-15,5.707532066e-15
44,0.994538596631251,0.9909318822141232,130.68966577519552,-48.089007910182886,44,18.0,4.242640687119285,2.18301,3.189710408155007,4.917139907072793,2.2368354650040656,7.881783419517792e-15,4.780136996826847e-15,1.2041611657105935e-14,3.084161172e-15,1.8704793239999998e-15,4.7119121579999995e-15,2.7173611880000002e-14,1.6480227960000003e-14,4.151523382e-14,2.18301,3.189710408155007,4.917139907072793,2.2368354650040656,7.881783419517792e-15,4.780136996826847e-15,1.2041611657105935e-14,3.119412678e-15,1.891858626e-15,4.765768617e-15,4.318194284e-14,2.618894628e-14,6.597240226e-14,2.62335,3.189710408155007,6.958352803738317,2.6460790783641484,2.5056024816393735e-15,1.667113905260415e-15,3.580841151984463e-15,2.5237725600000003e-15,1.6792034488e-15,3.6068086248e-15,4.89369e-15,3.2560387e-15,6.993737700000001e-15,2.07778,3.189710408155007,4.749766908125942,2.238400344005694,4.335739003405518e-15,2.5601446378368205e-15,6.7720031295797665e-15,4.4598806360000004e-15,2.633447144e-15,6.9659003e-15,4.911781212e-15,2.900283048e-15,7.671725099999999e-15,4.16085,3.189710408155007,17.751081700178162,4.2438575282398086,1.550469463902175e-14,1.2083982241473092e-14,1.9520380802772022e-14,1.3178072648000001e-14,1.0270669598e-14,1.659116818e-14,2.3752473575999998e-14,1.8512100726e-14,2.990431866e-14,4.16085,3.189710408155007,17.751081700178162,4.2438575282398086,1.550469463902175e-14,1.2083982241473092e-14,1.9520380802772022e-14,1.3173913428e-14,1.0267428003e-14,1.658593173e-14,2.0747021203999998e-14,1.6169724178999997e-14,2.6120459889999998e-14
45,0.992574267720472,0.9977381461537336,130.7177690106016,-48.08453880619661,45,26.0,5.0990195135927845,1.27553,4.320835764396896,1.8761136149250603,1.4160211670271667,1.157608475224973e-16,4.45234440703154e-17,2.3152196269580144e-16,1.269408045e-15,4.88234315e-16,2.538819025e-15,1.1263347294000002e-14,4.332060658e-15,2.2526720630000002e-14,1.60913,4.320835764396896,2.8761136149250603,1.7335270247299228,4.673042144151219e-14,2.3080301120222298e-14,8.177832497187915e-14,1.9815849689999997e-15,9.78711006e-16,3.4677774039999995e-15,2.7633712049999997e-14,1.3648376700000001e-14,4.8359047799999996e-14,2.18356,4.320835764396896,5.0,2.23606797749979,1.6578265488050122e-15,1.0076989513899954e-15,2.5354952791251268e-15,1.8612095718e-15,1.1313239827e-15,2.8465511583e-15,3.617355468e-15,2.198785702e-15,5.532416958e-15,4.04393,4.320835764396896,17.33699492740948,4.245877233610569,2.1952322676364477e-14,1.6990128085538944e-14,2.7831559399444557e-14,1.7773945040000002e-14,1.375624836e-14,2.2534135200000003e-14,1.9582123952e-14,1.5155698968e-14,2.482657776e-14,4.93914,4.320835764396896,25.292116146255005,5.101909097988786,7.048917601081417e-14,5.724552472418592e-14,8.57260022794365e-14,2.0406903999999997e-14,1.6572812927999997e-14,2.481802736e-14,3.6818366e-14,2.9900855712e-14,4.4776964440000003e-14,4.83935,4.320835764396896,24.292116146255005,5.002946776065158,2.3863666893725938e-14,1.9238472854604815e-14,2.90791229143327e-14,1.959994556e-14,1.5801134934e-14,2.388355606e-14,3.089848278e-14,2.4909818967e-14,3.7651413029999996e-14
46,0.144251816377883,0.391884812294257,130.6167964343508,-48.08044265280564,46,1.0,1.0,0.914595,2.001176331094075,1.0,1.0,4.798223917208414e-16,1.1581925867900214e-16,1.2354116824255236e-15,5.406043774000001e-16,1.3049078015e-16,1.391908704e-15,4.698435714e-15,1.1341057665e-15,1.209718944e-14,0.914595,2.001176331094075,1.0,1.0,4.798223917208414e-16,1.1581925867900214e-16,1.2354116824255236e-15,5.471487294e-16,1.3207045215e-16,1.408758624e-15,7.465878566e-15,1.8021095635e-15,1.9222599359999998e-14,,2.001176331094075,0.0,0.0,0.0,,,,,,,,,0.0,2.001176331094075,-0.28903429602888087,0.10924469538014893,,,,0.0,,1.0565352342e-15,0.0,,1.1628924747e-15,0.535827,2.001176331094075,0.7928007999111211,1.0042839746324215,1.865095700487525e-16,1.2270378753373813e-17,5.374400752526542e-16,5.567444806e-16,3.662796308e-17,1.6042972780000001e-15,1.0015727645000002e-15,6.58930111e-17,2.886100385e-15,0.535827,2.001176331094075,0.7928007999111211,1.0042839746324215,1.865095700487525e-16,1.2270378753373813e-17,5.374400752526542e-16,5.565290500000001e-16,3.661379e-17,1.6036765e-15,8.748277615000001e-16,5.75545157e-17,2.520875995e-15
47,0.0388384305749133,0.0661195039592636,130.5157698340264,-48.06849396221361,47,26.0,5.0990195135927845,2.34488,4.955980802792826,5.826686968756626,2.451022103470242,1.0634729574633322e-14,6.669213924188544e-15,1.581688003252761e-14,5.392611312e-15,3.3817952960000002e-15,8.020353088e-15,4.5924506129999996e-14,2.880001354e-14,6.830285612000001e-14,2.34488,4.955980802792826,5.826686968756626,2.451022103470242,1.0634729574633322e-14,6.669213924188544e-15,1.581688003252761e-14,5.464465796999999e-15,3.426856426e-15,8.127221228e-15,7.29933108e-14,4.57753064e-14,1.085618992e-13,3.63656,4.955980802792826,13.74080452477204,3.7431533563378228,5.0042636117667904e-15,3.746358072609249e-15,6.494596958175593e-15,7.662480721e-15,5.736387755e-15,9.944464929e-15,1.4693811767e-14,1.1000275885e-14,1.9069815783000003e-14,2.17672,4.955980802792826,5.4366522749916975,2.454467836091062,4.156006660699889e-15,2.4936007146322776e-15,6.328468044257662e-15,7.475723932e-15,4.485428456e-15,1.1383494752e-14,8.220105035e-15,4.93205653e-15,1.251698476e-14,4.88849,4.955980802792826,25.134542278014138,5.102690550428004,1.9679666844900787e-14,1.5919776537091075e-14,2.391964385688187e-14,2.697498307e-14,2.1821289250000002e-14,3.2786733290000004e-14,4.838639771e-14,3.9141955250000004e-14,5.881122937e-14,4.88849,4.955980802792826,25.134542278014138,5.102690550428004,1.9679666844900787e-14,1.5919776537091075e-14,2.391964385688187e-14,2.696334137e-14,2.181187175e-14,3.277258339e-14,4.226402768e-14,3.4189292e-14,5.1369796960000005e-14
48,0.880119816074631,0.9343447297161356,130.66368611070754,-48.06562353809903,48,26.0,5.0990195135927845,0.909817,3.3937364510802746,1.0,1.0,1.0208108066937234e-15,2.521993676053394e-16,2.6300985723582466e-15,5.903778208e-16,1.458575008e-16,1.5210966159999997e-15,5.203048636e-15,1.285454236e-15,1.340555047e-14,0.892869,3.3937364510802746,0.9583989572584587,1.0008649493099375,4.942559020806425e-17,1.0862754807551659e-17,1.276369872685094e-16,6.396688214e-16,1.4058639534e-16,1.6518852050000002e-15,8.856552516e-15,1.9464928596000003e-15,2.2871222700000002e-14,2.80889,3.3937364510802746,7.958448616600791,2.8287323163322453,2.764422591586125e-15,1.891451489367621e-15,3.855642238043245e-15,3.1813087635e-15,2.176690068e-15,4.4370887715e-15,6.169255485e-15,4.22107948e-15,8.604488365e-15,3.96444,3.3937364510802746,16.500952849326858,4.125621650719188,2.2094063821700368e-14,1.699969162824424e-14,2.8129781764013457e-14,1.6930542316e-14,1.3026756906e-14,2.155567506e-14,1.8647455348e-14,1.4347790118e-14,2.3741619180000004e-14,4.98903,3.3937364510802746,25.54397102684278,5.1008730306626635,2.526094883733048e-14,2.0562356273896887e-14,3.0666735808829074e-14,2.066158836e-14,1.6818487055999998e-14,2.5083122399999995e-14,3.724333977e-14,3.0315995892e-14,4.521333179999999e-14,4.97791,3.3937364510802746,25.58542820622071,5.100704556943064,2.6215859274706123e-14,2.129715928489464e-14,3.1762605250990214e-14,2.069610906e-14,1.6813041549000002e-14,2.507498745e-14,3.2594661e-14,2.647915065e-14,3.9491032500000004e-14
