name,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_YSO,P_LMXB,P_NS,e_P_LMXB,e_P_NS,Class,Class_prob,Class_prob_e,conf_flag,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W3,cp_counts,CSC_flags,GLON,GLAT,PU_TeV,TeV_extent,HESS,true_Class
2CXO J191354.6+101342,0.0035291164658634,0.0032881526104417,0.0250702811244979,2.008032128514056e-05,0.0001405622489959,0.0034487951807228,0.0121266414470958,0.0147442621562922,0.0407350192005309,0.0004478854770777,0.0024516062389574,0.0091979016917923,0.1203815261044176,0.8441214859437751,0.1424918406200748,0.1576756619521893,NS,0.8441214859437751,0.1576756619521893,1.0,288.47775,10.228344444444444,3.65,3.76,3.482963185681468e-14,0.8042108586831039,,0.008,,,,0,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191340.1+101229,0.0015261044176706,0.0013253012048192,0.0341365461847389,0.0263453815261044,0.0214959839357429,0.9143273092369476,0.0042153489915716,0.0041152495433031,0.0285417340508952,0.022166505330064,0.0275110025305681,0.0476529465380425,0.0006927710843373,0.0001506024096385,0.0026565530906466,0.0012983985646625,YSO,0.9143273092369476,0.0476529465380425,1.0,288.41733333333326,10.208225,1.34,5.94,3.3982684292322096e-14,0.780906990142437,,1.0,18.526009,12.598,6.978,9,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191338.3+101159,0.2272908299866131,0.0007530120481927,0.076989625167336,0.0003363453815261,4.0160642570281125e-05,0.0228831994645247,0.3110179039060435,0.0038089079620241,0.1050873131615263,0.0023749793539835,0.000632768166122,0.0317587196111374,0.1247590361445783,0.5469477911646586,0.1481630982637385,0.3099678558227568,NS,0.5469477911646586,0.3099678558227568,0.0,288.4099583333333,10.199991666666667,1.27,4.43,2.2819839480239787e-14,0.9263939186805392,,,,,,0,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191327.2+101032,0.0001405622489959,0.040512048192771,0.1795180722891566,0.0702911646586345,0.4539056224899598,0.1880220883534136,0.0011778189899155,0.0461703080142676,0.0707090341629703,0.0512655473390154,0.1377431413663905,0.0765184873648141,0.066004016064257,0.0016064257028112,0.0657335567755737,0.0045312670170051,LM-STAR,0.4539056224899598,0.1377431413663905,0.0,288.3637499999999,10.175780555555557,1.08,3.53,7.966223035581241e-15,0.3205756295062643,,0.327,13.846406,12.233,11.196,9,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191331.9+101231,0.0003614457831325,0.1620331325301204,0.0580572289156626,0.0095983935742971,0.0988002008032128,0.4428915662650602,0.0019205002274643,0.0688469857281038,0.0304508127632336,0.0118635185671742,0.0420240567614944,0.0967537011311168,0.2136546184738955,0.0146034136546184,0.0724582512875745,0.0146042723973106,YSO,0.4428915662650602,0.0967537011311168,0.0,288.3830416666666,10.208769444444444,0.99,4.33,5.268288963317827e-15,-0.730579245315627,,0.999,18.998613,16.024,,6,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191316.1+100902,0.0,0.001867469879518,0.1163755020080321,0.0022389558232931,0.8568674698795181,0.0222489959839357,0.0,0.005391833208738,0.1037334018314575,0.0060406602615969,0.1192448033317689,0.0230481743463442,0.0004016064257028,0.0,0.0022053743012837,0.0,LM-STAR,0.8568674698795181,0.1192448033317689,1.0,288.3174166666666,10.150561111111111,0.74,9.27,1.9795080156946402e-14,-0.9294208892943507,,0.352,9.999143,8.556,7.792,9,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191245.3+100657,2.008032128514056e-05,0.0050602409638554,0.1986646586345381,0.0096987951807228,0.6772991967871487,0.1073092369477911,0.0004478854770777,0.0077716393012874,0.0764575225846538,0.0120680498711548,0.0941869990674087,0.0456399361731535,0.001937751004016,1.004016064257028e-05,0.0050881812570674,0.0003168621252622,LM-STAR,0.6772991967871487,0.0941869990674087,1.0,288.18883333333326,10.116108333333331,4.13,4.38,9.046696941712753e-15,-0.9982360754075358,,,12.815206,11.028,8.882,9,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191257.6+101053,0.0004267068273092,0.1750150602409638,0.059191767068273,0.0189759036144578,0.0822339357429718,0.4637449799196787,0.0021603204671989,0.0852184586965138,0.0343192867013346,0.0259716780743318,0.041355846298768,0.1027064961267433,0.1827811244979919,0.0176305220883534,0.064577842748195,0.0184297670548761,YSO,0.4637449799196787,0.1027064961267433,0.0,288.2401249999999,10.181405555555555,1.93,3.76,4.702625155527272e-15,-0.37600720154583944,,0.997,18.893637,15.837,,6,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191249.0+100917,4.0160642570281125e-05,0.0019477911646586,0.0459236947791164,0.0126405622489959,0.0221987951807228,0.9114759036144578,0.0007755002109497,0.0046399277784799,0.040278555223065,0.0322545672241814,0.0248954525232199,0.0662349284776464,0.0045682730923694,0.0012048192771084,0.0089282093411791,0.0041762930916551,YSO,0.9114759036144578,0.0662349284776464,1.0,288.20420833333327,10.154941666666668,5.77,3.29,7.056403311906021e-15,0.21364945021641096,,0.886,17.61236,14.371,10.705,9,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191246.9+100948,1.004016064257028e-05,0.1735943775100401,0.0975401606425702,0.0966064257028112,0.1949698795180723,0.2204016064257028,0.0003168621252622,0.1033077664143488,0.060506018584925,0.0580324785071594,0.0932608547652403,0.0755431878037157,0.2104919678714859,0.0063855421686746,0.1098626778101694,0.0103403367754817,YSO,0.2204016064257028,0.0755431878037157,0.0,288.1955833333333,10.163494444444444,1.45,7.55,3.666115980665525e-14,0.08932608520383777,,0.694,15.166695,13.117,,8,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191237.9+101044,0.0002660642570281,0.0902610441767068,0.0026054216867469,0.0003614457831325,8.53413654618474e-05,0.0010592369477911,0.0016638313151017,0.081529241469469,0.006574958640823,0.0019205002274643,0.0010113655547637,0.0034155283911915,0.1131024096385542,0.7922590361445784,0.1052239227734647,0.142547064144287,NS,0.7922590361445784,0.142547064144287,1.0,288.1582083333333,10.17914722222222,1.58,14.66,2.660686252032787e-13,0.7657098789497219,,0.762,,,,0,extent,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J191300.3+101941,0.0,0.0222389558232931,0.4148192771084337,0.0353815261044176,0.4427911646586345,0.0812650602409638,0.0,0.0258621612677916,0.1274444108589129,0.0395293291035555,0.1353404067184021,0.0404771295198563,0.0034236947791164,8.032128514056225e-05,0.0082684361268094,0.0010952498153292,LM-STAR,0.4427911646586345,0.1353404067184021,0.0,288.2515,10.328183333333332,4.13,4.19,1.7218558519192562e-14,-0.24168349958963833,,0.667,11.084205,9.003,8.212,9,,44.459999,-0.13,58.8,extent,J1912+101,
2CXO J190806.2+060108,0.5616666666666666,0.0002259036144578,0.0319176706827309,0.0005722891566265,5.020080321285141e-05,0.0275100401606425,0.3102009129018789,0.0025704489345975,0.0741161471295061,0.0026851153425386,0.0008372544025037,0.0335836898017758,0.0797289156626506,0.298328313253012,0.11687095837627,0.2906460342542191,AGN,0.5616666666666666,0.3102009129018789,0.0,287.02625,6.019166666666667,1.07,3.06,2.0436378845608032e-14,0.9592512109162128,,,,,,0,,40.546513,-0.8368959999999999,58.28748,extent,J1908+063,
2CXO J190808.1+060346,0.0003413654618473,0.0317469879518072,0.0318775100401606,0.044508032128514,0.1595883534136546,0.6314156626506024,0.0018712143003303,0.0365491373106757,0.0254445708779044,0.0399680643336132,0.1030788897517911,0.1372123905346884,0.0943172690763052,0.0062048192771084,0.0802811375617769,0.0112018581044589,YSO,0.6314156626506024,0.1372123905346884,0.0,287.034,6.062997222222222,1.04,3.31,6.162204967859028e-15,0.39931904681347175,,0.342,19.480757,15.71,,6,,40.546513,-0.8368959999999999,58.28748,extent,J1908+063,
2CXO J190804.9+060625,0.6413303212851406,0.0002761044176706,0.0241265060240963,0.0006977911646586,0.0,0.0221887550200803,0.2909488243942206,0.0023401823759923,0.0586587101942176,0.0027709975238074,0.0,0.0295217918668799,0.0651154618473895,0.2462650602409638,0.0977383016011991,0.2664626007757133,AGN,0.6413303212851406,0.2909488243942206,0.0,287.0206666666666,6.10715,1.81,3.35,2.3956411357421137e-14,0.9623046318397376,,,,,,0,,40.546513,-0.8368959999999999,58.28748,extent,J1908+063,
2CXO J190732.6+055850,0.0002710843373493,0.0718022088353413,0.0508919009370816,0.0,0.0663052208835341,0.0086144578313253,0.0019611316671747,0.1073031212701294,0.0639315783160028,0.0,0.0723316149790587,0.0167358415915098,0.4974414323962516,0.3046736947791164,0.2309099312352101,0.2014120228924563,LMXB,0.4974414323962516,0.2309099312352101,0.0,286.8860833333333,5.980688888888889,1.89,4.49,1.5404468356242592e-14,-0.7218573213677278,,0.753,,,,0,,40.546513,-0.8368959999999999,58.28748,extent,J1908+063,
2CXO J190754.7+060214,,,,,,,,,,,,,,,,,,,,,286.97816666666665,6.037425,0.73,5.09,2.2667346750036587e-14,0.7657695897839308,,,,,,0,,40.546513,-0.8368959999999999,58.28748,extent,J1908+063,NS
2CXO J161642.1-520746,0.0060592369477911,0.0950050200803212,0.0397991967871486,0.0376405622489959,0.0274196787148594,0.5278012048192772,0.0091419572264219,0.0480030879963521,0.027103187139579,0.0252615528331663,0.0211590904777691,0.1172123213657761,0.2517068273092369,0.0145682730923694,0.1127952224369334,0.0167621360049056,YSO,0.5278012048192772,0.1172123213657761,0.0,244.1757083333333,-52.12970555555555,3.42,4.61,1.2077871924932702e-14,0.4069355440246151,,1.0,18.299316,15.052,,8,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161653.4-520535,0.0001154618473895,0.1109136546184739,0.1059638554216867,0.0278815261044176,0.2417319277108434,0.3483032128514056,0.0010570281120664,0.0726447165906776,0.0726872884921212,0.0253504089959438,0.1028031119364481,0.1236211688858441,0.1589658634538152,0.0061244979919678,0.1071008299605968,0.0101763625141349,YSO,0.3483032128514056,0.1236211688858441,0.0,244.22275,-52.09308055555556,1.52,7.65,1.5918327893075554e-14,-0.37414993472090713,,0.582,16.800137,13.983,,6,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161636.5-520747,0.0029518072289156,0.37845046854083,0.0447623828647925,0.0070983935742971,0.0016415662650602,0.1369628514056224,0.0134527532347457,0.1268262360012721,0.0293498200118744,0.0116960826423036,0.0041867269518651,0.0648111878913001,0.2767620481927711,0.1513704819277108,0.1180483360903072,0.0981691919259071,CV,0.37845046854083,0.1268262360012721,0.0,244.15249999999995,-52.12998055555556,6.31,3.59,1.3890728926919482e-14,0.604812913107191,,0.217,18.792887,,,3,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161641.6-520625,0.0153664658634538,0.0143172690763052,0.1469427710843373,0.0461044176706827,0.0530572289156626,0.6854367469879519,0.0142709333138404,0.0140507244389098,0.0592877807196822,0.0387815054683829,0.0317332749910895,0.0943149594334051,0.0332429718875502,0.0055321285140562,0.0300154935000822,0.0101752469325437,YSO,0.6854367469879519,0.0943149594334051,1.0,244.17370833333325,-52.10716666666667,7.06,3.41,9.728196137611922e-15,0.4608664924194536,,0.638,18.929325,12.511,,6,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161659.6-520315,0.0159236947791164,0.0275602409638554,0.0049347389558232,1.004016064257028e-05,0.2524849397590361,0.0243925702811245,0.0408988235729521,0.0457348858582208,0.0126519213402601,0.0003168621252622,0.2027863067495486,0.0232920609982848,0.5414307228915662,0.1332630522088353,0.2075235319220123,0.1093941519585711,LMXB,0.5414307228915662,0.2075235319220123,0.0,244.24862499999995,-52.05435833333333,1.37,3.94,2.7664753278345918e-15,-0.17495062841458633,,1.0,,,,0,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161651.8-520349,0.0253363453815261,0.3666767068273092,0.0483132530120481,0.0139156626506024,0.0014508032128514,0.1000803212851405,0.0375668559721912,0.1176234512374271,0.0342928016687423,0.0142669775673471,0.0040510051308633,0.0468998031121344,0.2878915662650602,0.1563353413654618,0.1280036992601309,0.0915962519036555,CV,0.3666767068273092,0.1176234512374271,0.0,244.21616666666665,-52.06388611111111,1.49,5.09,1.2615627500709562e-14,0.7356217667321363,,,19.288996,,,3,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161650.2-520348,0.2075736278447122,0.0020883534136546,0.1035542168674698,0.0,0.0002761044176706,0.0135977242302543,0.2173380337802943,0.0092837040400431,0.1531406781285311,0.0,0.0042354179381371,0.0231053069372099,0.0386127844712182,0.6342971887550201,0.0588912301899749,0.2739994278542398,NS,0.6342971887550201,0.2739994278542398,0.0,244.20929166666664,-52.06341666666666,1.84,3.94,7.604111429048167e-15,0.7503824869903294,,,,,,0,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161715.1-515925,0.2982187081659973,0.0002560240963855,0.0769427710843373,8.032128514056225e-05,1.004016064257028e-05,0.0213428714859437,0.2377057399669778,0.0019948964672375,0.1016749957549083,0.000893063327949,0.0003168621252622,0.0282119608154558,0.0799615127175368,0.523187751004016,0.1121429811006884,0.3080036283323491,NS,0.523187751004016,0.3080036283323491,0.0,244.3132083333333,-51.99035555555556,0.73,5.73,1.5210471211827744e-14,0.9065813015345274,,,,,,0,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161658.9-520147,2.008032128514056e-05,0.0001807228915662,0.0557530120481927,0.0004919678714859,0.92175702811245,0.0212851405622489,0.0004478854770777,0.0014759273992842,0.0539787343290176,0.0029157234021355,0.0658720031942808,0.0233555653376562,0.0005020080321285,1.004016064257028e-05,0.0023615419509009,0.0003168621252622,LM-STAR,0.92175702811245,0.0658720031942808,1.0,244.2457083333333,-52.02986111111111,0.92,4.06,2.6835504691706093e-15,-0.9940535155200605,,,13.008298,12.069,,8,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161714.2-515855,2.008032128514056e-05,0.0274799196787148,0.5923544176706828,0.0277811244979919,0.1972238955823293,0.153152610441767,0.0004478854770777,0.0312129112312714,0.1515033670971411,0.0273924811812821,0.0939541696854993,0.1005577451205599,0.0018775100401606,0.0001104417670682,0.0054532325229764,0.0011376831811739,HM-STAR,0.5923544176706828,0.1515033670971411,0.0,244.30929166666664,-51.98212222222222,0.74,5.92,6.933520580034237e-15,-0.02733396084234324,,0.073,13.271194,10.873,,7,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161713.3-515910,0.00679718875502,0.0059638554216867,0.0714257028112449,0.0016767068273092,0.2992269076305221,0.614136546184739,0.0099890911417256,0.0083740865425604,0.0364502207809903,0.0044945415916407,0.116221520935316,0.1091767154925793,0.0007730923694779,0.0,0.0031550739028052,0.0,YSO,0.614136546184739,0.1091767154925793,0.0,244.30566666666667,-51.98637222222222,0.78,3.41,1.980251550765884e-15,-0.32719701529382356,,0.107,13.190141,9.352,-0.971,9,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161656.3-520114,0.5739859437751005,0.001726907630522,0.0065361445783132,0.000476907630522,0.0002208835341365,0.0133232931726907,0.201314588694708,0.0100416078551737,0.020108991933413,0.0024757048385744,0.0015372773761249,0.0188714215776182,0.124754016064257,0.2789759036144578,0.1304455632006292,0.1915850452658934,AGN,0.5739859437751005,0.201314588694708,0.0,244.23475,-52.02073333333333,0.84,4.21,1.1268990317900714e-14,0.9469357396774458,,0.442,,,,0,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161701.9-520028,0.0008835341365461,0.0791516064257028,0.5041114457831326,0.0032630522088353,0.062464859437751,0.2834889558232932,0.0032980106627324,0.0563474336043684,0.093570646889474,0.0063637699645804,0.0297430160727833,0.0708285556821125,0.0644477911646586,0.0021887550200803,0.0346126633976345,0.0050553234845946,HM-STAR,0.5041114457831326,0.093570646889474,0.0,244.25820833333336,-52.007822222222224,0.74,4.45,3.458193194196221e-15,-0.24945741214819878,,0.93,15.333996,13.246,,6,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161710.5-515903,0.0012851405622489,0.1441214859437751,0.3693775100401606,0.0051305220883534,0.1769226907630522,0.2301656626506024,0.0043357831075944,0.1068204537854781,0.0867466944686139,0.0094514380139304,0.0625697042235446,0.0757441983493161,0.0714909638554216,0.0015060240963855,0.0369116957765448,0.0039265830089343,HM-STAR,0.3693775100401606,0.0867466944686139,0.0,244.294,-51.98427222222222,0.87,3.76,2.17917978845608e-15,-0.3722047451138731,,0.884,15.832002,14.022,,6,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161649.6-520149,0.0001104417670682,0.0764056224899598,0.1014558232931726,0.0440863453815261,0.1611746987951807,0.3941064257028113,0.0010456184751621,0.056381080690362,0.074131412964854,0.0360411347109585,0.0932070996196491,0.1616849244451679,0.2187951807228915,0.0038654618473895,0.1271565893216194,0.0084483635171636,YSO,0.3941064257028113,0.1616849244451679,0.0,244.2070416666666,-52.03041944444444,0.79,7.91,1.8175712118277453e-14,0.06363943844806941,,0.879,16.364489,13.669,,6,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161703.1-515951,0.0039206827309236,0.2806224899598393,0.1033182730923694,0.0051405622489959,0.0057178714859437,0.2786596385542169,0.0097848582611963,0.1127518467741428,0.0722346685750719,0.008835761125021,0.0100281875037617,0.0971192377915722,0.1942118473895582,0.1284086345381526,0.0900962985659077,0.0959480737169482,CV,0.2806224899598393,0.1127518467741428,0.0,244.2632083333333,-51.99773611111111,0.76,3.53,2.397389377306079e-15,0.3916551982861145,,0.176,18.999767,,,3,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161717.1-515745,0.0010592369477911,0.0266867469879518,0.0303430388219544,0.0,0.0003815261044176,0.0010793172690763,0.0036912915335977,0.0489273511803763,0.0450079342290308,0.0,0.0033029635056901,0.0038521329907774,0.0826087684069611,0.8578413654618473,0.1020712185821641,0.1405458094662935,NS,0.8578413654618473,0.1405458094662935,1.0,244.32141666666664,-51.962633333333336,0.73,8.87,2.4707102325813445e-14,0.5073017154540987,,0.347,,,,0,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161632.0-520410,0.5183751673360106,0.0075217536813922,0.0095557228915662,0.0006124497991967,9.538152610441768e-05,0.0102811244979919,0.2274769999754681,0.0197315052970569,0.0199247241017831,0.0028927922249573,0.0011500223965571,0.0150733978169923,0.1088872155287817,0.3446711847389558,0.1151277662668506,0.208937238503315,AGN,0.5183751673360106,0.2274769999754681,0.0,244.13354166666664,-52.06958611111112,3.51,3.35,1.70812750980915e-14,0.9128071211499303,,0.869,,,,0,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161701.2-515939,0.0091666666666666,0.0305321285140562,0.2137751004016064,0.0002610441767068,0.0384588353413654,0.0202510040160642,0.0247735134402491,0.0276230544577428,0.0919632634895489,0.0017166428947795,0.0472915613096514,0.0181489440421532,0.364332329317269,0.323222891566265,0.1991929218107245,0.1844246915473467,LMXB,0.364332329317269,0.1991929218107245,0.0,244.255375,-51.99433333333334,0.77,3.71,1.9241710208223355e-15,-0.4243633568324029,,0.039,18.676527,,,1,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161721.5-515648,0.0286596385542168,0.0435993975903614,0.1861613119143239,0.0001706827309236,0.0442553547523427,0.0210642570281124,0.0569738158801885,0.0554920534818881,0.0890083156881332,0.0013712716233731,0.0559941415267019,0.0177919830500839,0.4173828647925033,0.2587064926372155,0.2063607862302879,0.16740962603818,LMXB,0.4173828647925033,0.2063607862302879,0.0,244.339625,-51.946825,1.09,3.0,1.730886892475198e-15,-0.17552156548393738,,0.604,18.886263,,,1,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161711.0-515753,0.0018373493975903,0.0821887550200803,0.3937399598393574,0.0078915662650602,0.1209789156626506,0.3309287148594377,0.0046091072836472,0.0476347969815511,0.0943578862793882,0.0105321851377339,0.0669397130494644,0.079535181929621,0.0536295180722891,0.0088052208835341,0.0304093395493524,0.010596681610636,HM-STAR,0.3937399598393574,0.0943578862793882,0.0,244.29625,-51.96493055555556,0.74,5.03,4.7843454819427386e-15,-0.01177705125087633,,0.485,15.920207,,,5,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161649.8-520031,0.0,0.0744528112449799,0.6582429718875502,0.0006325301204819,0.0225150602409638,0.1493072289156626,0.0,0.0718186352136286,0.1796197133052005,0.0025952229063734,0.0224475888532154,0.0937076711165218,0.0898644578313253,0.0049849397590361,0.0737141477581186,0.0084159918423103,HM-STAR,0.6582429718875502,0.1796197133052005,0.0,244.20783333333327,-52.00884722222222,0.79,6.4,7.818663831666231e-15,-0.5101970042056531,,0.693,15.81566,,,3,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161646.9-520104,0.0128965863453815,0.0957279116465863,0.0959487951807228,0.0008534136546184,0.0202660642570281,0.02089859437751,0.0328552229756162,0.0682056251386865,0.051953577931202,0.0033211063110385,0.0246830052203011,0.0168236719452303,0.5070130522088353,0.2463955823293172,0.1803421896204735,0.1608646865457098,LMXB,0.5070130522088353,0.1803421896204735,0.0,244.1954583333333,-52.017780555555554,1.14,3.87,6.021043596246635e-15,0.43536649298899754,,0.867,18.274553,,,1,,331.470001,-0.6,50.4,extent,J1614-518,
2CXO J161716.1-515627,0.0001907630522088,0.0568072289156626,0.3252861445783133,0.0483835341365461,0.2487299196787148,0.2520481927710843,0.0014401825052131,0.0488382314607405,0.1424917998127067,0.044049965804718,0.1238130311469781,0.0941295572842005,0.0674799196787148,0.001074297188755,0.0613808818908794,0.0037444098377712,HM-STAR,0.3252861445783133,0.1424917998127067,0.0,244.31729166666665,-51.94100555555555,0.94,3.64,2.6528639465377778e-15,0.025771763232044914,,0.742,16.303654,14.263,,6,,331.470001,-0.6,50.4,extent,J1614-518,
