P_median_AGN,P_median_CV,P_median_HM-STAR,P_median_HMXB,P_median_LM-STAR,P_median_LMXB,P_median_NS,P_median_YSO,P_2sig_upp_AGN,P_2sig_upp_CV,P_2sig_upp_HM-STAR,P_2sig_upp_HMXB,P_2sig_upp_LM-STAR,P_2sig_upp_LMXB,P_2sig_upp_NS,P_2sig_upp_YSO,P_2sig_low_AGN,P_2sig_low_CV,P_2sig_low_HM-STAR,P_2sig_low_HMXB,P_2sig_low_LM-STAR,P_2sig_low_LMXB,P_2sig_low_NS,P_2sig_low_YSO,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class_median,Class_prob_median,Class_prob_2sig_upp,Class_prob_2sig_low,Class,Class_prob,Class_prob_e,name,true_Class,P_CO,e_P_CO,CT_8,Class5,Class5_prob,Class5_prob_e,true_Class5,CT_5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999185,0.00029000000000000006,0.0,1e-05,0.00028000000000000003,0.00013000000000000002,4e-05,6.500000000000001e-05,0.002910196598899167,0.0017941903798424292,0.0,0.00031622776601683794,0.0016505527329729037,0.0011333068359382584,0.0006315051850925679,0.0007882870012859504,AGN,1.0,1.0,0.99,AGN,0.999185,0.002910196598899167,2CXO J100156.2+020943,AGN,0.00047000000000000004,0.002236582728696237,212.33265981600863,AGN,0.999185,0.002910196598899167,AGN,194.0465942740552
0.465,0.0,0.0,0.0,0.0,0.2,0.315,0.0,0.6913637499999999,0.01,0.02,0.0,0.0,0.3863637499999999,0.6313637499999999,0.02,0.18727249999999998,0.0,0.0,0.0,0.0,0.07,0.12,0.0,0.45843,0.001075,0.002625,0.0,0.0,0.20363499999999998,0.33154,0.002695,0.1287832511677543,0.003554153486697921,0.0074592234860617395,0.0,0.0,0.07968382073097573,0.13397717656151348,0.005864841973265037,AGN,0.465,0.6913637499999999,0.18727249999999998,AGN,0.45843,0.1287832511677543,2CXO J100156.4+014811,AGN,0.53625,0.15592314495509715,0.48291137709191,CO,0.53625,0.15592314495509715,AGN,0.2733342174947854
0.86,0.04,0.0,0.0,0.0,0.07,0.0,0.01,0.98,0.14,0.002727499999999736,0.0,0.01,0.18,0.01,0.05,0.6972725000000001,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.85617,0.051375,0.00023,0.00011,0.00128,0.076565,0.00109,0.013179999999999999,0.07444980774907262,0.03795622544524216,0.0014997831007680237,0.0010435463521037238,0.0040283778159239,0.04495828090599129,0.0033946168301331766,0.015045396769908197,AGN,0.86,0.98,0.6972725000000001,AGN,0.85617,0.07444980774907262,2CXO J100156.7+025312,AGN,0.12914,0.058945182029445646,6.528912813034447,AGN,0.85617,0.07444980774907262,AGN,5.450204698145865
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.01,0.0,0.01,0.02,0.03,0.04,0.06,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96741,0.00085,0.00016,0.00027,0.00127,0.005555,0.006105,0.01838,0.025958924588005687,0.0029302023967784354,0.0014058365397073638,0.0017407268970548286,0.0048280855844123555,0.009281870938993294,0.011005684899182782,0.016647905356312945,AGN,0.97,1.0,0.9,AGN,0.96741,0.025958924588005687,2CXO J100158.0+014621,AGN,0.01278,0.014795081765385562,22.27412837895365,AGN,0.96741,0.025958924588005687,AGN,22.27412837895365
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99975,0.0,0.0,0.0,2e-05,5.9999999999999995e-05,0.00016,1e-05,0.0015620307103062846,0.0,0.0,0.0,0.0004469897088298563,0.000772655807586403,0.0012553788177183719,0.0003162277660168379,AGN,1.0,1.0,0.99,AGN,0.99975,0.0015620307103062846,2CXO J100158.9+022445,AGN,0.00022,0.0014741007336586513,354.7904520294687,AGN,0.99975,0.0015620307103062846,AGN,329.21170194617685
0.97,0.0,0.0,0.0,0.0,0.01,0.01,0.01,1.0,0.012727499999999736,0.01,0.0,0.0,0.1,0.22,0.04,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93584,0.00177,0.00075,0.00015,8e-05,0.016645,0.036095,0.00867,0.08293836972820945,0.004815629791656568,0.0035355339059327377,0.0012958314624900806,0.0008912880535463239,0.024785748088534815,0.05852949407501044,0.012168778869680373,AGN,0.97,1.0,0.68,AGN,0.93584,0.08293836972820945,2CXO J100201.1+023151,AGN,0.05466,0.06375660322236795,6.360066348718848,AGN,0.93584,0.08293836972820945,AGN,6.006886141196372
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.01,0.02,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992625,0.0024249999999999996,5.5e-05,0.0,0.00122,0.001185,0.00222,0.00027,0.010658234983944255,0.005619248254967113,0.0007228398837207982,0.0,0.003731692045912353,0.003637857749968929,0.006038050849244159,0.0016822395578305518,AGN,1.0,1.0,0.96,AGN,0.992625,0.010658234983944255,2CXO J100201.3+024029,AGN,0.00583,0.009014877593069029,59.31888145034631,AGN,0.992625,0.010658234983944255,AGN,50.15957673891441
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.012727499999999736,0.012727499999999736,0.0,0.02,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99348,0.00088,5e-05,4e-05,0.00158,0.00155,0.00020999999999999998,0.00221,0.011270164888617054,0.0030057668962570304,0.0007056897321046962,0.0006315051850925682,0.004725031843906019,0.004507529014639595,0.0014345584540052586,0.006136249143699556,AGN,1.0,1.0,0.96,AGN,0.99348,0.011270164888617054,2CXO J100201.5+020329,AGN,0.00268,0.0056399653553199395,56.94854771118371,AGN,0.99348,0.011270164888617054,AGN,56.94854771118371
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99758,0.001245,0.0,0.0,0.0008100000000000001,8e-05,0.0,0.00028500000000000004,0.006035729453018117,0.003793331565308305,0.0,0.0,0.00358563198847243,0.0008912880535463233,0.0,0.0018295141765294204,AGN,1.0,1.0,0.98,AGN,0.99758,0.006035729453018117,2CXO J100202.7+022434,AGN,0.001325,0.003896634285990764,101.36624425693557,AGN,0.99758,0.006035729453018117,AGN,100.30391819897376
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.04,0.0,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992035,0.00013000000000000002,1e-05,2.9999999999999997e-05,0.00029,0.006725,2e-05,0.00076,0.012447438038155248,0.0011333068359382567,0.0003162277660168379,0.0005471740119919798,0.001737503645728238,0.011659129912232322,0.0004469897088298562,0.002937861642595007,AGN,1.0,1.0,0.96,AGN,0.992035,0.012447438038155248,2CXO J100205.0+023731,AGN,0.006905,0.011735369354813424,40.87309325938946,AGN,0.992035,0.012447438038155248,AGN,40.73679221736818
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.01,0.01,0.0,0.02,0.0,0.02,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878899999999999,0.00461,0.00088,0.00054,2.9999999999999997e-05,0.0027,0.00011999999999999999,0.00323,0.010980367410449828,0.006472232210743818,0.0029384067509849988,0.002431936330234473,0.0005471740119919799,0.005247622084100336,0.0010893974420691406,0.0059247111492630785,AGN,0.99,1.0,0.96,AGN,0.9878899999999999,0.010980367410449828,2CXO J100205.3+554257,AGN,0.007970000000000001,0.008748052836398993,56.34003078864821,AGN,0.9878899999999999,0.010980367410449828,AGN,49.670474763762215
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99539,5e-05,0.0,0.0,0.00381,8.999999999999999e-05,0.00013000000000000002,0.00053,0.015240740801554884,0.0007056897321046959,0.0,0.0,0.013746740445388242,0.0009448771310560921,0.001133306835938258,0.002725165412690856,AGN,1.0,1.0,0.96,AGN,0.99539,0.015240740801554884,2CXO J100206.3+021441,AGN,0.00027,0.0016355962751165626,34.20718038772572,AGN,0.99539,0.015240740801554884,AGN,34.20718038772572
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.02,0.02,0.012727499999999736,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883624999999999,0.001575,2.9999999999999997e-05,5e-05,7.000000000000001e-05,0.004782499999999999,0.003335,0.001795,0.01155999468975776,0.004226374005839665,0.0005471740119919801,0.0007056897321046961,0.001138594043720762,0.007401941129358055,0.006248345126256783,0.004530286800909908,AGN,0.99,1.0,0.96,AGN,0.9883624999999999,0.01155999468975776,2CXO J100209.0+021837,AGN,0.0097425,0.010592015130962308,51.87128621163446,AGN,0.9883624999999999,0.01155999468975776,AGN,44.177481317502824
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934550000000001,2.9999999999999997e-05,0.0,0.0,0.000675,0.00547,2.9999999999999997e-05,0.00034,0.010079164874361592,0.0005471740119919799,0.0,0.0,0.003046088254409852,0.008570446461681718,0.0005471740119919801,0.002070914939993599,AGN,1.0,1.0,0.97,AGN,0.9934550000000001,0.010079164874361592,2CXO J100212.1+014232,AGN,0.005529999999999999,0.00860530948608773,52.976171041729096,AGN,0.9934550000000001,0.010079164874361592,AGN,52.87411253544317
0.98,0.0,0.0,0.0,0.0,0.01,0.01,0.0,1.0,0.01,0.01,0.0,0.0,0.14,0.12,0.01,0.7772725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941175,0.00041000000000000005,0.00043,2e-05,0.00017,0.033065,0.023285,0.001445,0.07331247570566753,0.0019838941090279585,0.0022181118141383262,0.0004469897088298563,0.001293357171384909,0.04399052103511551,0.03485037049047432,0.004019095436553869,AGN,0.98,1.0,0.7772725,AGN,0.941175,0.07331247570566753,2CXO J100213.1+023827,AGN,0.05678,0.056159147962730874,7.741575451876542,AGN,0.941175,0.07331247570566753,AGN,6.830801799976687
0.24,0.0,0.0,0.0,0.0,0.32,0.415,0.0,0.46272749999999974,0.02,0.02,0.0,0.03,0.5700000000000001,0.71,0.02,0.1,0.0,0.0,0.0,0.0,0.09,0.13363624999999998,0.0,0.251825,0.00278,0.003185,0.0,0.0022083333333333334,0.31984666666666667,0.41797833333333334,0.0021766666666666666,0.09180835010034841,0.0066945064356094585,0.005955353997978728,0.0,0.009859339814692543,0.1251925392465305,0.14718284391300548,0.005454629805922026,NS,0.415,0.71,0.13363624999999998,NS,0.41797833333333334,0.14718284391300548,2CXO J100213.3+022208,AGN,0.740605,0.1933410919637381,0.3602809678626092,CO,0.740605,0.1933410919637381,AGN,1.7141187317846758
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.01,0.02,0.02,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986385,2.9999999999999997e-05,2e-05,1e-05,0.009130000000000001,0.00051,0.00234,0.001575,0.03418150304112082,0.0005471740119919801,0.00044698970882985637,0.00031622776601683794,0.021063873973863105,0.003950380425415443,0.007908029902380044,0.008069044830987401,AGN,1.0,1.0,0.89,AGN,0.986385,0.03418150304112082,2CXO J100213.3+023351,AGN,0.00289,0.008862383530509263,17.6893534410118,AGN,0.986385,0.03418150304112082,AGN,17.6893534410118
0.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.02,0.0,0.0,0.02,0.032727499999999736,0.06,0.01,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975705,0.0033850000000000004,4e-05,1e-05,0.0027,0.008745000000000001,0.008199999999999999,0.0012150000000000002,0.03474529047526027,0.006697882996636818,0.0006315051850925681,0.00031622776601683783,0.013112281721040467,0.010514777008359974,0.01703379435563756,0.007723887197094054,AGN,0.98,1.0,0.89,AGN,0.975705,0.03474529047526027,2CXO J100216.7+013725,AGN,0.02034,0.021110952662594884,18.685247202798504,AGN,0.975705,0.03474529047526027,AGN,17.103996730358787
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.02,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930800000000001,0.00431,2e-05,0.0,1e-05,0.00202,0.0,0.0005600000000000001,0.009808659939553913,0.00771903384391359,0.0004469897088298563,0.0,0.00031622776601683783,0.004893214030015808,0.0,0.0024682974886533625,AGN,1.0,1.0,0.97,AGN,0.9930800000000001,0.009808659939553913,2CXO J100217.4+022959,AGN,0.00633,0.009139312174722284,56.4118709634595,AGN,0.9930800000000001,0.009808659939553913,AGN,52.076812972325484
0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.08,0.02,0.03,0.02,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96512,0.0008,6.500000000000001e-05,2e-05,0.019695,0.004575,0.006775000000000001,0.0029500000000000004,0.029536553759841506,0.002858000729210573,0.0007882870012859502,0.0004469897088298563,0.022533080453296103,0.007193477679198088,0.010591815782082015,0.005880653201990581,AGN,0.97,1.0,0.89,AGN,0.96512,0.029536553759841506,2CXO J100218.3+021053,AGN,0.01217,0.013126334242683703,18.156935693653505,AGN,0.96512,0.029536553759841506,AGN,18.156935693653505
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.00045,0.0,0.0,1e-05,0.0001,0.0,4e-05,0.002654627478017793,0.0023458480349338494,0.0,0.0,0.0003162277660168379,0.0009954853042566673,0.0,0.0006315051850925679,AGN,1.0,1.0,0.99,AGN,0.9994,0.002654627478017793,2CXO J100219.4+025049,AGN,0.00055,0.002548331609895775,199.77100126030766,AGN,0.9994,0.002654627478017793,AGN,191.97729275256467
0.5700000000000001,0.01,0.0,0.0,0.0,0.18,0.225,0.0,0.75,0.05,0.01,0.0,0.01,0.34136374999999985,0.445,0.01,0.36,0.0,0.0,0.0,0.0,0.065,0.07,0.0,0.56672,0.011005000000000001,0.0003,1e-05,0.00068,0.18790833333333334,0.23234166666666667,0.001035,0.09909047195741807,0.013898134160135786,0.0019656713519466745,0.00031622776601683783,0.002800972232180361,0.07165803299796596,0.09336912082310102,0.0033188536861075662,AGN,0.5700000000000001,0.75,0.36,AGN,0.56672,0.09909047195741807,2CXO J100219.4+021315,AGN,0.431265,0.11851550341431938,1.7373949955025538,AGN,0.56672,0.09909047195741807,AGN,0.6224783109406876
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99986,7.000000000000001e-05,0.0,0.0,2e-05,4e-05,0.0,1e-05,0.0012577686520111552,0.0009465706502929385,0.0,0.0,0.00044698970882985637,0.0006315051850925682,0.0,0.0003162277660168379,AGN,1.0,1.0,1.0,AGN,0.99986,0.0012577686520111552,2CXO J100219.4+015536,AGN,0.00011000000000000002,0.0011378905021111633,453.55540272541793,AGN,0.99986,0.0012577686520111552,AGN,417.31729585975745
0.36,0.0,0.02,0.0,0.0,0.3,0.28,0.0,0.56,0.01,0.07,0.0,0.02,0.56,0.5109091666666666,0.03,0.195,0.0,0.0,0.0,0.0,0.12,0.08,0.0,0.36600166666666667,0.001085,0.024055,0.0,0.00147,0.3162683333333333,0.28588,0.00524,0.09423948494229403,0.004451695473928176,0.0201180692838978,0.0,0.004416855058591873,0.11493458845583603,0.10954168401157457,0.007928130628039329,AGN,0.36,0.56,0.195,AGN,0.36600166666666667,0.09423948494229403,2CXO J100223.3+023704,AGN,0.6032333333333333,0.1588368904008028,0.23776050504439789,CO,0.6032333333333333,0.1588368904008028,AGN,0.9373915931309296
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.02,0.0,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988355,0.0077,4e-05,0.0,4e-05,0.00313,8e-05,0.000655,0.012984127331575399,0.011028673158255783,0.0006315051850925681,0.0,0.0006315051850925681,0.005893881389868466,0.0008912880535463235,0.0027574587174749453,AGN,0.99,1.0,0.96,AGN,0.988355,0.012984127331575399,2CXO J100226.1+024610,AGN,0.01091,0.01253650126087274,40.83884344998754,AGN,0.988355,0.012984127331575399,AGN,38.30019297758354
0.38,0.0,0.0,0.0,0.0,0.345,0.24,0.0,0.64,0.02,0.03,0.0,0.0,0.64,0.5227274999999998,0.01,0.2,0.0,0.0,0.0,0.0,0.10863624999999999,0.05,0.0,0.38936333333333334,0.001605,0.003575,0.0,5.9999999999999995e-05,0.3477133333333333,0.2567083333333333,0.000975,0.11045935064956565,0.0053317354025122455,0.011041571051770272,0.0,0.000998697850902562,0.13435009818461446,0.12437918770884816,0.0031359542740941253,AGN,0.38,0.64,0.2,AGN,0.38936333333333334,0.11045935064956565,2CXO J100228.1+022857,AGN,0.6060266666666667,0.18316265618223282,0.17013232209109438,CO,0.6060266666666667,0.18316265618223282,AGN,0.7378988232903438
0.92,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.99,0.02,0.01,0.05,0.02,0.04,0.09,0.15,0.7272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058200000000001,0.003285,0.00028000000000000003,0.00843,0.0025,0.008505,0.02247,0.04871,0.06577122055620872,0.006502003618197318,0.0017101241254729202,0.013557983586024837,0.0061796592291313394,0.010747347602105387,0.023490442756595738,0.03846512011505317,AGN,0.92,0.99,0.7272725,AGN,0.9058200000000001,0.06577122055620872,2CXO J100228.6+024901,AGN,0.04269,0.02988982019603583,8.22275604151467,AGN,0.9058200000000001,0.06577122055620872,AGN,8.22275604151467
0.56,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.8200000000000001,0.02,0.01,0.0,0.0,0.52,0.44,0.02,0.29,0.0,0.0,0.0,0.0,0.05363624999999999,0.05,0.0,0.5601483333333334,0.002275,0.00055,0.0,0.00029499999999999996,0.22552166666666668,0.208415,0.0027949999999999997,0.12883741636207566,0.012043438853559204,0.002784825893167337,0.0,0.004589012315742251,0.12149523337728138,0.1040371881180547,0.006519622725317817,AGN,0.56,0.8200000000000001,0.29,AGN,0.5601483333333334,0.12883741636207566,2CXO J100228.7+023731,AGN,0.43621166666666666,0.16040533864036755,1.3367280177598704,AGN,0.5601483333333334,0.12883741636207566,AGN,0.4284866760642624
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99994,2.9999999999999997e-05,0.0,0.0,3e-05,0.0,0.0,0.0,0.0008928590018570649,0.0005471740119919801,0.0,0.0,0.0007068235986436784,0.0,0.0,0.0,AGN,1.0,1.0,1.0,AGN,0.99994,0.0008928590018570649,2CXO J100229.1+020931,AGN,2.9999999999999997e-05,0.0005471740119919801,625.0677476188099,AGN,0.99994,0.0008928590018570649,AGN,625.0677476188099
0.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.06272749999999974,0.0,0.01,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97885,0.0019850000000000002,2e-05,2.9999999999999997e-05,0.0,0.017095,7.000000000000001e-05,0.00195,0.01784785830417886,0.005206907612670581,0.0004469897088298564,0.00054717401199198,0.0,0.01653358201764924,0.0008341437500789633,0.004440407325597195,AGN,0.98,1.0,0.93,AGN,0.97885,0.01784785830417886,2CXO J100229.3+014528,AGN,0.01918,0.01736278826733818,27.973086380252678,AGN,0.97885,0.01784785830417886,AGN,27.25510870840714
0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.02,0.02,0.0,0.08272749999999973,0.09,0.11,0.022727499999999737,0.72863625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948495,0.00161,0.002055,0.0,0.019780000000000002,0.009630000000000001,0.015280000000000002,0.00315,0.06555804933669723,0.005434835548334233,0.007865356879305532,0.0,0.02231254018370498,0.023890036287829975,0.02956934131741772,0.00743523925524813,AGN,0.97,1.0,0.72863625,AGN,0.948495,0.06555804933669723,2CXO J100231.5+014256,AGN,0.026520000000000002,0.038400745008622124,9.810160812601158,AGN,0.948495,0.06555804933669723,AGN,8.868658065978341
0.31,0.0,0.0,0.0,0.0,0.41,0.25,0.0,0.5700000000000001,0.03,0.01,0.0,0.01,0.65,0.55,0.0,0.15,0.0,0.0,0.0,0.0,0.16,0.06,0.0,0.3240541666666667,0.00421,0.000575,0.0,0.000255,0.4124116666666667,0.2584041666666667,8.999999999999999e-05,0.10536125753016781,0.008402172129663652,0.0027389554353579545,0.0,0.0015531862049951984,0.12495399210032648,0.13074422445872189,0.0009448771310560925,LMXB,0.41,0.65,0.16,LMXB,0.4124116666666667,0.12495399210032648,2CXO J100231.9+023507,AGN,0.6750258333333334,0.18104736636476543,0.38363721091745384,CO,0.6750258333333334,0.18104736636476543,AGN,1.2254228308272517
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99985,7.000000000000001e-05,0.0,0.0,4e-05,4e-05,0.0,0.0,0.001216132796605271,0.0008341437500789636,0.0,0.0,0.000631505185092568,0.0006315051850925679,0.0,0.0,AGN,1.0,1.0,1.0,AGN,0.99985,0.001216132796605271,2CXO J100232.1+023537,AGN,0.00011000000000000002,0.0010462287486943736,487.63177904798874,AGN,0.99985,0.001216132796605271,AGN,441.9010754833117
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.04,0.01,0.02,0.01,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98617,0.00078,0.0,0.0,0.008195000000000001,0.000725,0.00318,0.0009500000000000001,0.019346974063284554,0.0029665468815443332,0.0,0.0,0.014218619628646949,0.0027941335297695046,0.006861828086208853,0.0032875991708704822,AGN,0.99,1.0,0.94,AGN,0.98617,0.019346974063284554,2CXO J100232.5+014008,AGN,0.004685,0.007980743528473224,29.13623423366069,AGN,0.98617,0.019346974063284554,AGN,29.13623423366069
0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,0.01,0.02,0.06,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97173,0.00016,2e-05,5e-05,0.017095,0.0011200000000000001,0.00227,0.007555,0.032251313884045826,0.001255378817718371,0.0004469897088298564,0.0007056897321046959,0.02185093678628993,0.003627500345797196,0.005790563930277486,0.017135945133421017,AGN,0.98,1.0,0.89,AGN,0.97173,0.032251313884045826,2CXO J100232.9+020027,AGN,0.0036,0.006983076926639388,17.64501454508668,AGN,0.97173,0.032251313884045826,AGN,17.64501454508668
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.01,0.02,0.01,0.03,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98899,0.0001,1e-05,0.00124,0.00035000000000000005,0.004690000000000001,0.00044,0.00418,0.013735667751098557,0.0009954853042566684,0.000316227766016838,0.003984755736337958,0.0018387171834952983,0.007235762313416348,0.0022828954447393383,0.008989349721109333,AGN,0.99,1.0,0.95,AGN,0.98899,0.013735667751098557,2CXO J100237.9+024700,AGN,0.006470000000000001,0.008627695934439112,43.3359402783473,AGN,0.98899,0.013735667751098557,AGN,43.3359402783473
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.02,0.03,0.0,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924299999999999,0.00093,2e-05,0.0,0.00252,0.00349,5.9999999999999995e-05,0.00055,0.012121965271441834,0.0031055989349471277,0.00044698970882985637,0.0,0.00559293133167938,0.008086116823623396,0.000772655807586403,0.0027577355031085018,AGN,1.0,1.0,0.96,AGN,0.9924299999999999,0.012121965271441834,2CXO J100238.7+013936,AGN,0.0044800000000000005,0.008696380110541801,48.93784552872027,AGN,0.9924299999999999,0.012121965271441834,AGN,47.45574068796937
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.06,0.04,0.01,0.07,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96704,5.9999999999999995e-05,5.9999999999999995e-05,2e-05,0.010605,0.006485,0.0014000000000000002,0.01433,0.035075185939188805,0.0007726558075864029,0.000772655807586403,0.00044698970882985637,0.017906133156117342,0.011465218106352192,0.004130019014127789,0.019242436731645263,AGN,0.98,1.0,0.87,AGN,0.96704,0.035075185939188805,2CXO J100240.9+023448,AGN,0.007965,0.012219045792535521,17.539611513807273,AGN,0.96704,0.035075185939188805,AGN,17.539611513807273
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0,1e-05,0.0,2e-05,0.000547174011991992,0.0,0.0,0.0,0.0,0.0003162277660168378,0.0,0.00044698970882985637,AGN,1.0,1.0,1.0,AGN,0.99997,0.000547174011991992,2CXO J100248.8+325130,AGN,1e-05,0.0003162277660168378,1005.8202477690177,AGN,0.99997,0.000547174011991992,AGN,1005.8202477690177
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99875,8e-05,0.0,0.0,0.00044,0.00063,1e-05,8.999999999999999e-05,0.004189875303043637,0.0009972936350917893,0.0,0.0,0.002722831947405827,0.0027768346747350328,0.0003162277660168379,0.0009448771310560928,AGN,1.0,1.0,0.99,AGN,0.99875,0.004189875303043637,2CXO J100249.3+023746,AGN,0.00072,0.0029673903358684397,143.26992270148293,AGN,0.99875,0.004189875303043637,AGN,139.44291721883096
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996649999999999,2e-05,0.0,0.0,2.9999999999999997e-05,0.000185,4e-05,5.9999999999999995e-05,0.001901681201303573,0.0004469897088298564,0.0,0.0,0.0005471740119919799,0.001411654266372531,0.0006315051850925679,0.0007726558075864028,AGN,1.0,1.0,0.99,AGN,0.9996649999999999,0.001901681201303573,2CXO J100249.9+021732,AGN,0.000245,0.0016097721473445758,301.6537292256168,AGN,0.9996649999999999,0.001901681201303573,AGN,284.6171942978425
