name,usrid,ra,dec,significance,net_counts,remove_code,flux_significance_b_max,theta_mean,theta_median,e_theta,NET_COUNTS_broad,NET_ERR_broad,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,ra_ave,dec_ave,PU_ave,PU,err_ellipse_r0
IC2395_CXO-8.0,8.0,130.6360816292092,-48.14449215327206,88.95247,268.66815,0,14.0282,1.9658692510363385,1.9658692510363385,0.0019192814256300261,255.01014243179588,16.001275754090056,2.4689443010341142e-14,4.405446111535852e-15,1.6887088294301595e-14,1.5303905260757488e-15,2.5561253891578315e-14,2.8599036588786996e-15,25.363145250035537,1.0,1.0,1.0,14.0282,0,6.713778519622105e-14,5.470749449757002e-15,130.63608175604406,-48.14449246355971,0.20850443374436986,0.1869303628887577,0.1869303628887577
IC2395_CXO-52.0,52.0,130.6082464019822,-48.03204271602495,36.26906,189.82495,0,9.79984,4.92353982422315,4.92353982422315,0.0010578429583416593,187.6646968266205,13.825304811821182,3.8585826040658065e-14,4.761855453834064e-15,1.1291910132420344e-14,1.2625290484473803e-15,1.2194984140990306e-14,2.0113395032578628e-15,3.6392576467851745,1.0,0.93158154136604,0.944,9.79984,0,6.207272031406871e-14,5.321159042797749e-15,130.608246558058,-48.032043033717144,0.44596974404876066,0.4326251821349215,0.4326251821349215
IC2395_CXO-133.0,133.0,130.8251883170804,-48.12719468429328,4.937389,20.197464,0,2.70258,8.299987052594622,8.299987052594622,0.010496653331147243,17.833872816555314,5.243784610861987,5.7608775217508e-14,4.2709772759355846e-14,1.373900554319099e-15,6.499350540191842e-16,2.403658166229697e-15,9.357740944639054e-16,,0.0,0.0542296167900036,,2.04681,0,6.13863339380568e-14,4.2724966680924724e-14,130.82518843707408,-48.1271942060463,3.394148418238611,3.200046206607795,3.200046206607795
IC2395_CXO-24.0,24.0,130.6753156113443,-48.08804357506417,65.25341,216.38576,0,11.7594,2.736528365467228,2.736528365467228,0.010036346322634726,203.54733461149087,14.319926425042393,2.6569319655430517e-14,4.100533496747124e-15,1.3033843012396689e-14,1.3420044390722346e-15,1.65420931984606e-14,2.1642723155738544e-15,10.932876588665135,1.0,0.8774766563905535,0.999,11.7594,0,5.61452558662878e-14,4.826947848112117e-15,130.67531631062633,-48.08804381669382,0.24439982695804846,0.22777183764826622,0.22777183764826622
IC2395_CXO-19.0,19.0,130.6579987362922,-48.10684120546122,70.11868,238.01646,0,10.3179,1.6192522620492933,1.6192522620492933,0.010936926427003724,211.52830948896758,14.596580544732332,2.983794088006599e-14,4.190313032758466e-15,1.2649048438699625e-14,1.3045025701504201e-15,1.2550729542765611e-14,1.8976047522720877e-15,7.558281858339406,1.0,0.9740144187097486,0.994,10.3179,0,5.5037718861531225e-14,4.781354835596299e-15,130.65799937469944,-48.106841358344546,0.19981450606212178,0.1618290889338226,0.1618290889338226
IC2395_CXO-6.0,6.0,130.54452118488726,-48.15358710402552,49.411537,205.7403,0,10.7475,3.818764134339969,3.818764134339969,0.00963668433715914,195.8981979005662,14.074386366373613,2.4844603013066417e-14,3.4714186326832017e-15,1.271093308211454e-14,1.316260013278058e-15,1.7426954865443728e-14,2.360747135066649e-15,1.5808047040718303,1.0,0.9998635298213048,0.791,10.7475,0,5.498249096062468e-14,4.3995925699569334e-15,130.54452121083756,-48.15358720307798,0.33420311765770916,0.2985115546466796,0.2985115546466796
IC2395_CXO-14.0,14.0,130.72137438853153,-48.12766761659804,38.56813,145.99208,0,9.88544,4.186367681201281,4.186367681201281,0.010165213217692592,138.61814479575486,11.834680946385783,3.178018536681179e-14,4.706200200036889e-15,7.408352066214806e-15,1.019540700569647e-15,1.041867731508748e-14,1.825404828789956e-15,0.2913510820303019,1.0,0.17743512896890368,0.411,9.88544,0,4.9607214748114074e-14,5.1497462415069535e-15,130.7213738524075,-48.12766724706694,0.4304452654456715,0.34777369189914126,0.34777369189914126
IC2395_CXO-23.0,23.0,130.69488742756076,-48.09064284962816,42.594307,164.55188,0,8.93932,3.3449009550515303,3.3449009550515303,0.010645041682577183,156.33346044670049,12.572637520223802,3.064099516083104e-14,4.601543568815512e-15,9.635985973069143e-15,1.123409791833669e-15,8.754331558956006e-15,1.6139059357777346e-15,0.33175488881104365,1.0,0.6585382342492344,0.435,8.93932,0,4.903131269285619e-14,5.004092839429917e-15,130.6948875483426,-48.090642984937844,0.3298603273097411,0.306282444893966,0.306282444893966
IC2395_CXO-53.0,53.0,130.71572038136011,-48.210846179326204,17.149721,113.31023,0,7.88824,6.993788538195884,6.993788538195884,0.004269748118599814,112.50632663621718,11.110219302670304,9.880735112915535e-16,4.0979523403349723e-16,3.886565826994842e-15,8.075469631041035e-16,4.192119080060392e-14,4.9278191203896506e-15,2.688930042017444,1.0,0.3210942427399245,0.899,7.88824,0,4.6795830138890315e-14,5.010335868455633e-15,130.71572053797738,-48.21084607888752,0.9710807981872399,0.9643977422575897,0.9643977422575897
IC2395_CXO-3.0,3.0,130.62959735291656,-48.17518050765273,35.089256,131.24124,0,9.58253,3.708079480033052,3.708079480033052,0.0007561001466966921,132.4750806128891,11.578706294257481,2.3821256318568523e-15,1.4608131013671135e-15,5.7003377555136915e-15,8.936590112851877e-16,3.478869664665346e-14,3.650504060565811e-15,,0.0,0.1356959166915993,,9.58253,0,4.2871160034024004e-14,4.032217906039367e-15,130.62959744039452,-48.1751807604966,0.3903863278241105,0.3195554930415812,0.3195554930415812
