_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
[0.06],120.0,0.06,1304m485o0038862,130.5666149,-48.0578338,1552.865,1552.845,965.204,965.212,3695.4,4016.9,0.005,0.013,0.005,0.013,12.446,31.799,1.0,1.0,14.99,1.672,0.8662,0.846,3669.0,3994.7,12.713,32.649,2.642,2.8663,-0.000440538,-0.00106567,0.000158546,0.00034,-19.832,-11.514,130.5666149,130.5666052,-48.0578338,-48.0578489,1304m485,1304m485w1o0040000,1304m485w2o0034140,221.0,220.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[9.223],121.0,9.223,1304m485o0127502,130.6370941,-48.1070383,1488.367,1487.798,903.65,903.679,336.83,214.1,0.04,0.203,0.036,0.191,7.5207,22.661,1.0,1.0,20.06,4.023,0.3836,0.2841,375.02,293.65,7.7207,23.353,2.6458,2.8677,-0.00799376,-0.00738823,0.000848484,0.004055,-19.881,-16.745,130.6370941,130.6370624,-48.1070383,-48.107473,1304m485,1304m485w1o0154824,1304m485w2o0142398,223.0,223.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[],122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.453, 5.637, 8.279, 8.843]",123.0,0.453,1304m485o0040449,130.5889939,-48.006877,1619.556,1619.581,945.545,945.614,2193.3,2181.4,0.007,0.022,0.007,0.021,10.4,27.085,1.0,1.0,11.77,1.463,0.8194,0.8216,2197.5,2182.6,10.607,27.785,2.6471,2.8696,0.000228763,0.000323296,0.000205309,0.000505,-29.936,-27.964,130.5889939,130.5889148,-48.006877,-48.0068578,1304m485,1304m485w1o0041631,1304m485w2o0035465,209.0,227.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.255, 9.435]",124.0,1.255,1304m485o0038559,130.5202545,-48.0678254,1539.807,1539.804,1005.772,1005.773,3890.4,4374.3,0.005,0.013,0.005,0.012,13.217,33.613,1.0,1.0,13.84,2.116,0.7707,0.7036,3926.9,4399.8,13.436,34.346,2.6427,2.8667,0.000723183,0.000166357,0.000150807,0.000321,-21.447,-25.788,130.5202545,130.5202537,-48.0678254,-48.0678276,1304m485,1304m485w1o0039690,1304m485w2o0033878,213.0,216.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.743, 8.138]",125.0,0.743,1304m485o0037579,130.6749588,-48.0982005,1499.87,1499.915,870.524,870.628,4308.9,4299.6,0.005,0.013,0.004,0.012,12.967,32.322,1.0,1.0,142.7,1.972,0.9039,0.8723,4354.4,4442.4,13.204,33.087,2.6453,2.8676,0.00548053,-0.000405312,0.000139825,0.000323,-21.207,-14.687,130.6749588,130.6748401,-48.0982005,-48.0981663,1304m485,1304m485w1o0038677,1304m485w2o0033024,215.0,216.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.158, 9.937]",126.0,0.158,1304m485o0036257,130.6299776,-48.1398825,1445.38,1445.361,909.944,909.956,17687.0,32780.0,0.002,0.003,0.002,0.003,23.561,65.368,1.0,1.0,54.03,7.607,0.9474,0.9616,17530.0,32772.0,23.918,66.536,2.6418,2.8663,0.00245208,0.000756144,6.94479e-05,9.9e-05,31.2,39.288,130.6299776,130.6299638,-48.1398825,-48.139897,1304m485,1304m485w1o0037285,1304m485w2o0031864,226.0,233.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.499],127.0,0.499,1304m485o0099834,130.6147328,-48.1270106,1462.252,1462.335,923.237,923.286,4467.6,4937.1,0.006,0.014,0.005,0.013,16.153,38.893,1.0,1.0,50.45,6.951,0.3961,0.3548,4674.4,5031.7,16.406,39.699,2.6433,2.8683,-0.00353473,-0.000970304,0.000155353,0.000324,1.9011,18.368,130.6147328,130.6146762,-48.1270106,-48.1269472,1304m485,1304m485w1o0111435,1304m485w2o0093373,232.0,236.0,1.0,1.0,34.0,32.0,160.0,0.0,1.0
"[0.919, 5.984, 9.624]",128.0,0.919,1304m485o0059373,130.6173429,-48.1935935,1375.084,1375.085,921.09,921.036,5883.8,6715.2,0.004,0.01,0.004,0.01,16.716,40.172,1.0,1.0,14.2,2.625,0.6201,0.6113,5938.7,6809.5,16.955,40.945,2.6403,2.8647,-0.000337422,-0.000244796,0.000122337,0.000249,35.018,40.391,130.6173429,130.6174045,-48.1935935,-48.1935921,1304m485,1304m485w1o0061745,1304m485w2o0052111,228.0,222.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[9.563],129.0,9.563,1304m485o0037374,130.5578151,-48.1045568,1491.703,1491.727,972.95,972.938,7650.1,7966.9,0.004,0.009,0.003,0.009,18.741,43.373,0.99613,0.99547,37.88,5.147,0.6504,0.6041,7743.1,7976.4,19.134,44.552,2.6413,2.8659,-0.00147319,-0.000613987,0.000112571,0.000235,-14.174,-2.7403,130.5578151,130.5578283,-48.1045568,-48.104539,1304m485,1304m485w1o0038457,1304m485w2o0032836,229.0,219.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[],130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2.236, 2.491, 9.233]",131.0,2.236,1304m485o0152660,130.6707479,-48.0355499,1581.897,0.0,874.023,0.0,390.06,0.0,0.036,0.0,0.032,0.0,7.7696,0.0,1.0,0.0,16.29,0.0,0.3529,0.0,393.6,0.0,7.9378,0.0,2.6401,0.0,0.000356257,0.0,0.00075507,0.0,-30.163,0.0,130.6707479,0.0,-48.0355499,0.0,1304m485,1304m485w1o0114899,,217.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0
[7.421],132.0,7.421,1304m485o0100094,130.6022421,-48.1178582,1474.25,1474.151,934.135,934.061,828.47,606.4,0.017,0.074,0.016,0.071,8.7014,24.311,1.0,1.0,13.53,3.674,0.6222,0.5361,920.49,753.22,8.8881,24.957,2.6418,2.8651,-0.00510836,-0.00824481,0.000421477,0.001598,-8.2328,-1.4033,130.6022421,130.6023277,-48.1178582,-48.1179331,1304m485,1304m485w1o0111756,1304m485w2o0093638,219.0,225.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.317, 9.114]",133.0,0.317,1304m485o0100681,130.5568917,-48.0986828,1499.394,1499.378,973.751,973.649,19709.0,20751.0,0.002,0.005,0.002,0.005,28.047,61.001,0.99067,0.99049,92.92,58.7,0.7113,0.682,19707.0,21041.0,28.44,62.168,2.6442,2.869,-0.000944555,0.0037595,6.70323e-05,0.00013,-17.102,-0.36268,130.5568917,130.5570081,-48.0986828,-48.0986948,1304m485,1304m485w1o0112474,1304m485w2o0033006,225.0,229.0,1.0,1.0,35.0,34.0,160.0,0.0,1.0
"[0.123, 7.416, 8.372]",134.0,0.123,1304m485o0201320,130.6020889,-48.0959933,0.0,1502.874,0.0,934.231,0.0,3252.5,0.0,0.022,0.0,0.02,0.0,39.514,0.0,1.0,0.0,3.139,0.0,0.1842,0.0,3160.3,0.0,40.221,0.0,2.8663,0.0,0.000741363,0.0,0.000495,0.0,-7.4329,0.0,130.6020889,0.0,-48.0959933,1304m485,,1304m485w2o0094278,0.0,230.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
[0.321],135.0,0.321,1304m485o0035820,130.550452,-48.1540301,1426.941,1426.963,979.429,979.425,3991.5,4771.4,0.005,0.012,0.005,0.012,13.459,34.589,1.0,1.0,23.66,5.237,0.744,0.7239,3965.3,4706.9,13.729,35.491,2.6448,2.8678,0.00035131,0.000446379,0.000151798,0.000307,-3.7461,11.01,130.550452,130.5504569,-48.1540301,-48.1540127,1304m485,1304m485w1o0036835,1304m485w2o0031496,228.0,233.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[1.828, 6.043, 7.901]",136.0,1.828,1304m485o0206091,130.5584433,-48.1201351,0.0,1471.309,0.0,972.416,0.0,2997.5,0.0,0.023,0.0,0.02,0.0,35.257,0.0,1.0,0.0,35.58,0.0,0.2706,0.0,2969.5,0.0,35.883,0.0,2.8692,0.0,0.00835675,0.0,0.000463,0.0,0.13602,0.0,130.5584433,0.0,-48.1201351,1304m485,,1304m485w2o0127247,0.0,226.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
"[0.241, 5.38]",137.0,0.241,1304m485o0035773,130.5860489,-48.1550569,1425.569,1425.523,948.342,948.344,5982.3,6072.6,0.004,0.011,0.004,0.01,16.11,37.986,1.0,1.0,11.81,3.65,0.7701,0.7623,6048.5,6192.9,16.397,38.872,2.6459,2.8694,-0.000537634,-0.00117296,0.00012763,0.000273,10.115,29.044,130.5860489,130.586047,-48.1550569,-48.1550919,1304m485,1304m485w1o0036787,1304m485w2o0031454,235.0,232.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.638, 7.048]",138.0,0.638,1304m485o0036949,130.6218867,-48.1182633,1473.694,1473.687,916.967,916.977,4187.4,3934.1,0.005,0.014,0.005,0.014,13.793,32.978,1.0,1.0,43.24,7.157,0.7388,0.687,4229.3,4143.4,14.042,33.778,2.6414,2.8661,-0.00148886,-0.00324464,0.000144939,0.000349,-7.1285,-2.2088,130.6218867,130.6218762,-48.1182633,-48.1182691,1304m485,1304m485w1o0038011,1304m485w2o0032464,225.0,233.0,1.0,1.0,40.0,40.0,160.0,0.0,1.0
[8.57],139.0,8.57,1304m485o0101085,130.6958802,-48.0855367,1516.405,1516.233,852.19,852.25,1355.2,1540.9,0.014,0.035,0.012,0.032,10.854,28.928,1.0,1.0,48.76,2.514,0.3048,0.2707,1403.1,1566.8,11.067,29.65,2.6435,2.8672,-0.00749046,-0.00136876,0.000323749,0.000728,-21.61,-20.155,130.6958802,130.6958128,-48.0855367,-48.0856679,1304m485,1304m485w1o0112969,1304m485w2o0094623,218.0,220.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
[3.135],140.0,3.135,1304m485o0038094,130.6176407,-48.0811062,1522.344,1522.375,920.603,920.582,1760.0,1730.2,0.009,0.027,0.008,0.026,10.058,26.7,1.0,1.0,40.94,4.34,0.8378,0.7934,1599.1,1720.3,10.277,27.43,2.6462,2.8696,-0.000795722,-0.00190014,0.00024494,0.000622,-11.746,-14.32,130.6176407,130.6176656,-48.0811062,-48.0810828,1304m485,1304m485w1o0039208,1304m485w2o0033488,206.0,222.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[2.562, 7.201, 8.139, 9.903, 9.957]",141.0,2.562,1304m485o0151543,130.5896731,-48.1903163,1379.406,0.0,945.231,0.0,222.33,0.0,0.072,0.0,0.065,0.0,8.5707,0.0,1.0,0.0,7.021,0.0,0.1929,0.0,187.65,0.0,8.7625,0.0,2.6441,0.0,0.0127138,0.0,0.00147999,0.0,27.458,0.0,130.5896731,0.0,-48.1903163,0.0,1304m485,1304m485w1o0108985,,230.0,0.0,1.0,0.0,32.0,0.0,160.0,0.0,1.0
