ra,dec,COMPONENT,significance,net_counts,NET_COUNTS_ERR,KS,KP,ra.1,dec.1,NET_COUNTS_y,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,flux_aper90_s.1,flux_aper90_lolim_s.1,flux_aper90_hilim_s.1,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,flux_aper90_m.1,flux_aper90_lolim_m.1,flux_aper90_hilim_m.1,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,flux_aper90_h.1,flux_aper90_lolim_h.1,flux_aper90_hilim_h.1,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,flux_significance_b,theta,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,flux_aper90_b.1,flux_aper90_lolim_b.1,flux_aper90_hilim_b.1,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0,obsid,name,usrid,PU.1,kp_prob_b,ks_prob_b,NET_FLUX_APER_0.5-1.2,NET_FLUX_APER_LO_0.5-1.2,NET_FLUX_APER_HI_0.5-1.2,NET_FLUX_APER_0.5-7.0,NET_FLUX_APER_LO_0.5-7.0,NET_FLUX_APER_HI_0.5-7.0,per_remove_code,flux_aper90_mean_s.1,e_flux_aper90_mean_s.1,flux_aper90_mean_m.1,e_flux_aper90_mean_m.1,flux_aper90_mean_h.1,e_flux_aper90_mean_h.1,flux_aper90_mean_b.1,e_flux_aper90_mean_b.1,flux_aper90_ave2_b,e_flux_aper90_ave2_b
130.6636865277928,-48.06562501659332,48,23.286125,69.76588,8.544066,0.880119816074631,0.9343447297161356,130.663686084336,-48.06562487779631,26.0,5.0990195135927845,0.909817,3.393666683938683,1.0,1.0,1.0296986640508534e-15,2.5439703830335568e-16,2.6529929611667805e-15,6.029570475e-16,1.4896638449999998e-16,1.553503815e-15,5.313875235e-15,1.312844397e-15,1.3691067190000002e-14,0.892869,3.393666683938683,0.9583989572584588,1.0008649493099375,,,,6.531033977999999e-16,1.4353928442000002e-16,1.686579741e-15,9.042903392e-15,1.9874523487999997e-15,2.3352470240000003e-14,2.80889,3.393666683938683,7.958444510327108,2.828732376652474,2.783755809506167e-15,1.904680327109241e-15,3.882609844376883e-15,3.2073483122999996e-15,2.1945075828e-15,4.4734103793e-15,6.2198283180000004e-15,4.255683848e-15,8.675030538e-15,3.96444,3.393666683938683,16.50092216894135,4.125621959994378,2.2281910456834712e-14,1.7144220800845492e-14,2.8368955494422922e-14,1.6950378105e-14,1.304201565e-14,2.1580937729999998e-14,1.8668814265e-14,1.436422045e-14,2.3768821890000002e-14,4.98903,3.393666683938683,25.54397102684278,5.100873030662664,2.5388736288900594e-14,2.066648685590234e-14,3.0821960181868204e-14,2.0760691589999998e-14,1.6899248351000002e-14,2.5203507660000002e-14,3.7420047270000006e-14,3.0460000303e-14,4.542798798e-14,4.97791,3.393666683938683,25.58542820622071,5.100704556943064,2.6434366047123033e-14,2.1474605814463736e-14,3.202717003866781e-14,2.079438013e-14,1.689282488e-14,2.519391413e-14,3.274925787e-14,2.660466312e-14,3.9678123870000006e-14,21137.0,IC2395_CXO-48.0,48.0,0.7947447661931885,0.06565527028386442,0.11988018392536903,1.6724950682354759e-15,4.132061221311452e-16,4.3091418863837016e-15,3.0297168031988625e-14,2.4612647779095784e-14,3.670723748475125e-14,0,1.7062989242097013e-15,1.2328204923135258e-15,2.9591137233206064e-15,9.917297287960593e-16,2.303938645852766e-14,5.621463694856321e-15,2.7704799106057968e-14,5.839882558222704e-15,2.3924889749428734e-14,3.1644346978167694e-15
130.57434824318295,-48.064754464282544,49,9.686358,27.404196,5.477301,0.0442125765980964,0.2485093272406714,130.57434869173653,-48.064754160630784,7.0,2.6457513110645907,1.6743,3.4463668689439677,3.0,1.7320508075688772,1.986275988524009e-15,1.0251714908270877e-15,3.4343285257294477e-15,1.7329111410000001e-15,8.944029471e-16,2.9962533900000003e-15,1.4975930400000003e-14,7.729488240000001e-15,2.5893816000000005e-14,1.67476,3.4463668689439677,2.958529833914292,1.7325471926256946,1.45062450004361e-15,7.385021113004194e-16,2.496835101495304e-15,1.8679701400000002e-15,9.509696631999999e-16,3.215176232e-15,2.53392698e-14,1.2900033224e-14,4.3614304240000004e-14,1.33273,3.4463668689439677,1.9590027700831023,1.4148076805208754,6.62026915111383e-16,2.7377043923646013e-16,1.2892122285102173e-15,7.285172223599999e-16,3.0126642196e-16,1.418693546e-15,1.4037374150999998e-15,5.804927261000002e-16,2.7335979850000004e-15,1.12367,3.4463668689439677,1.6673935164994913,1.4190942125554322,6.417310292542305e-15,2.008895223970172e-15,1.3615819109051298e-14,1.5467655563999998e-15,4.842044091999999e-16,3.2818235460000002e-15,1.7019431748000001e-15,5.327817043999999e-16,3.611069022000001e-15,2.53367,3.4463668689439677,6.791950068016324,2.6473868162472374,9.011834115017448e-15,5.8665335414215475e-15,1.3040646723720381e-14,5.061958992e-15,3.295239552e-15,7.324948296e-15,9.098703064000002e-15,5.923083584000001e-15,1.3166351132e-14,2.54281,3.4463668689439677,6.833560054413059,2.647059796051413,9.55181112696303e-15,6.24397235333408e-15,1.3751628886476972e-14,5.099112468e-15,3.333264954e-15,7.34113158e-15,8.008824306e-15,5.235329393e-15,1.1530209110000001e-14,21137.0,IC2395_CXO-49.0,49.0,1.5347689180792317,0.7514906727593286,0.9557874234019036,3.226222302641431e-15,1.6651417762927548e-15,5.578231498704987e-15,1.0947598524115674e-14,7.156391768156015e-15,1.5761127403033965e-14,0,2.374804311161079e-15,1.2156866134409802e-15,8.526645457022883e-16,5.140554860167856e-16,8.643483017213728e-15,5.879012915460637e-15,1.1870951874077096e-14,6.025358067779585e-15,8.71555387381327e-15,1.907023966837979e-15
130.5615530629874,-48.063834405647334,50,20.120726,72.875565,8.8883095,0.280135336589049,0.3481973301984246,130.5615540427009,-48.06383417047299,11.0,3.3166247903554,1.67909,3.783143203423927,2.9586963285625387,1.732543215413172,3.1541504059008666e-15,1.6155416567646589e-15,5.442846770509006e-15,1.84686935e-15,9.459581774999998e-16,3.1869840000000004e-15,1.5918606020000002e-14,8.153438433000001e-15,2.7469372800000004e-14,1.63943,3.783143203423927,2.917392657125078,1.7330354833494976,2.282288979804332e-15,1.1480591844470703e-15,3.983628598455772e-15,1.88186871e-15,9.466358886e-16,3.284713758e-15,2.54558938e-14,1.2805071107999998e-14,4.4432071240000006e-14,1.82277,3.783143203423927,3.750994035785288,2.0025818322944384,1.5266251943708057e-15,8.2520129045885e-16,2.5168635850217507e-15,1.4233626510000004e-15,7.693838020800001e-16,2.3466202691999998e-15,2.740181075e-15,1.481176236e-15,4.517586890000001e-15,1.79085,3.783143203423927,3.667347945591656,2.003455059057418,2.724283750772025e-15,1.4449208424207264e-15,4.530428774095778e-15,3.451099301e-15,1.8304133362999997e-15,5.739108333e-15,3.796734461e-15,2.0137332443e-15,6.313892613e-15,3.09008,3.783143203423927,10.376731301939058,3.320526703902887,6.6375660293832546e-15,4.716722575724832e-15,9.006597145940132e-15,7.714220976e-15,5.481804636e-15,1.0467523836e-14,1.3860817776e-14,9.849639436000001e-15,1.8807918636000002e-14,3.10995,3.783143203423927,10.418282548476457,3.320266718991617,7.508708642832003e-15,5.325661269894435e-15,1.0147543562684571e-14,7.759808056e-15,5.503757196000001e-15,1.0486888496e-14,1.218375587e-14,8.641506795000001e-15,1.646557342e-14,21137.0,IC2395_CXO-50.0,50.0,1.3610685165572451,0.6518026698015754,0.719864663410951,5.123150279314721e-15,2.6240545392553994e-15,8.840580937558764e-15,8.60594148728925e-15,6.103889689951779e-15,1.1630384170459015e-14,0,3.752633733535357e-15,1.930248012077782e-15,1.757065814276049e-15,8.514034332922736e-16,3.1445950672156263e-15,1.5529174942243386e-15,8.654294615027033e-15,2.61959881245585e-15,1.431408010099958e-14,2.053142210634225e-15
130.59702291015736,-48.04993177740303,51,12.383459,44.16382,7.0712104,0.93300358795523,0.9888167597781592,130.59702207257655,-48.04993243743474,10.0,3.1622776601683795,2.19053,3.9313881087560856,5.0,2.23606797749979,5.944681457655207e-15,3.6262489108703766e-15,9.095376186811067e-15,2.94888084e-15,1.7988139500000002e-15,4.511794410000001e-15,2.5716935120000003e-14,1.5687301100000004e-14,3.934696938e-14,2.41734,3.9313881087560856,5.956677632794884,2.449872818637787,2.517206291886982e-13,1.616647389129862e-13,3.699853245162921e-13,3.791123376000001e-15,2.4348062880000006e-15,5.572288680000001e-15,5.1917952640000004e-14,3.3343720320000005e-14,7.63103152e-14,1.63254,3.9313881087560856,2.913102558005232,1.7331403817096342,1.2121191084509125e-15,6.097317142097333e-16,2.1156992988902125e-15,1.1134157752000001e-15,5.600810221600001e-16,1.9434170772000002e-15,2.1517302060000002e-15,1.0823838497999998e-15,3.755748141e-15,0.354642,3.9313881087560856,0.5219131660942937,1.010335993651886,1.2334423133539797e-16,0.0,4.859769503103524e-16,4.85117829e-16,0.0,1.9113669161999997e-15,5.340358845e-16,0.0,2.1041043240999997e-15,2.99072,3.9313881087560856,9.566253574833176,3.1652509531053776,2.5227865363113017e-13,1.7684625354122655e-13,3.461493232568667e-13,7.232028862000001e-15,5.069621196000001e-15,9.923003236e-15,1.3016394676e-14,9.124436808e-15,1.7859680728000002e-14,2.83964,3.9313881087560856,8.65300285986654,3.002507431615715,7.433527743250448e-15,5.102460215778451e-15,1.0334435368501018e-14,6.538660800000001e-15,4.4882131e-15,9.0903498e-15,1.028316096e-14,7.058481719999999e-15,1.4296127760000003e-14,21137.0,IC2395_CXO-51.0,51.0,1.4723120737636697,0.011183240221840807,0.06699641204477003,9.655689346090276e-15,5.889959491416265e-15,1.4773226718915732e-14,8.51977455053132e-15,5.848072704236514e-15,1.1844586108743778e-14,0,6.60873060350915e-15,2.7488856427930938e-15,1.4524361903624371e-15,7.597829407336354e-16,3.1426882120086737e-16,2.559988970299669e-16,8.375435615072456e-15,2.863420651854074e-15,1.1541654568533398e-14,2.1964846931311705e-15
130.60824634025042,-48.03204272446394,52,36.508766,190.06052,14.387715,0.447829725040156,0.2399510259583385,130.60824571516545,-48.03204304764554,90.0,9.486832980505138,5.12277,4.922481981264808,25.833687053829827,5.099697539954301,2.6270942220076474e-14,2.1503985448126935e-14,3.1726379009723155e-14,1.8368462490000002e-14,1.5035439033e-14,2.2182866450000003e-14,1.61330967e-13,1.320568839e-13,1.94833035e-13,5.21572,4.922481981264808,26.833687053829827,5.19681777619881,4.168310061130466e-14,3.4254399058813786e-14,5.0102024966519264e-14,1.9267326670000003e-14,1.5833531740000002e-14,2.315883578e-14,2.658110189e-13,2.1843856580000003e-13,3.194980726000001e-13,6.00991,4.922481981264808,35.79153798641136,6.000724229809423,1.4337032199838744e-14,1.209007402381923e-14,1.6828332249879568e-14,1.504579016e-14,1.2687752545e-14,1.7660248805e-14,2.9144439840000005e-14,2.4576804330000004e-14,3.4208775570000004e-14,5.01765,4.922481981264808,26.291723058142928,5.198991170389334,2.4211902901103733e-14,1.97051410474959e-14,2.929405053968417e-14,2.77355441e-14,2.257289775e-14,3.35573141e-14,3.0541670720000004e-14,2.48566968e-14,3.695245472e-14,9.34955,4.922481981264808,88.91509878851939,9.489218600071816,7.936568159600425e-14,7.098029728454249e-14,8.78358668532788e-14,7.373326512000001e-14,6.5942974e-14,8.160233904000001e-14,1.3283982288e-13,1.18804626e-13,1.4701695695999998e-13,9.29616,4.922481981264808,87.91509878851939,9.436380113155092,6.398381071645399e-14,5.71847714168756e-14,7.085152718067461e-14,7.287930212000001e-14,6.513501128e-14,8.070181812000002e-14,1.1472169046000002e-13,1.0253114924000001e-13,1.2703536846e-13,21137.0,IC2395_CXO-52.0,52.0,0.6465413399368838,0.7600489740416615,0.552170274959844,4.267075682911355e-14,3.49279948251186e-14,5.153178719100575e-14,7.33336392916576e-14,6.554106973473267e-14,8.120492167238987e-14,0,2.6820269796618306e-14,5.116451435982544e-15,1.4531988808677985e-14,2.3705572949049767e-15,2.4670994335438814e-14,4.798367740015989e-15,6.602325294073511e-14,7.404184638001755e-15,5.154074492464927e-14,4.068979454447845e-15
130.71569850430205,-48.21081984806501,53,17.241932,114.15613,12.042398,0.374769126982852,0.6789057572600755,130.71569830670606,-48.210820455382965,48.0,6.928203230275509,1.51733,6.987721775238158,2.7088934461163565,1.7355420324874222,1.8175074336008506e-15,8.3794419215231e-16,3.2809672439611253e-15,2.432892178e-15,1.121661366e-15,4.391860741000001e-15,2.0944311100000003e-14,9.6561717e-15,3.780870295e-14,1.3991,6.987721775238158,2.5009601933423253,1.7380314709614468,,,,2.270209032e-15,9.432599903999999e-16,4.236673896e-15,3.0669073379999997e-14,1.2742839736e-14,5.723475714000001e-14,3.44777,6.987721775238158,13.044350143856509,3.746959733643468,5.2556091122114804e-15,3.877333899362285e-15,6.9216453611572345e-15,6.405171405999999e-15,4.725425292e-15,8.435620687000001e-15,1.2325979521999998e-14,9.093510804000001e-15,1.6233334169e-14,5.03753,6.987721775238158,28.294396841397848,5.577868752699006,5.2526087815197616e-14,4.2787485651427646e-14,6.350800019492226e-14,3.35572869e-14,2.73355963e-14,4.0573289800000005e-14,3.6917649660000005e-14,3.0072930820000004e-14,4.4636221720000005e-14,6.30613,6.987721775238158,43.91898993671903,6.940457141869588,4.091373529992084e-14,3.4763778162502024e-14,4.7711129898681934e-14,4.138477584e-14,3.5164014140000005e-14,4.826042895999999e-14,7.434873144000002e-14,6.317298549e-14,8.670100536000001e-14,6.33606,6.987721775238158,44.12720473586602,6.93983246610549,5.909722597464759e-14,5.025603526858564e-14,6.886926472498456e-14,4.15609554e-14,3.5343263680000003e-14,4.8433279100000014e-14,6.52403643e-14,5.5480134560000014e-14,7.602820345000003e-14,21137.0,IC2395_CXO-53.0,53.0,1.5472916426902759,0.3210942427399245,0.6252308730171481,2.9520988278456337e-15,1.3610365612381574e-15,5.329133392267973e-15,6.773298752035578e-14,5.759985098336031e-14,7.893299509785111e-14,0,2.203601034961003e-15,1.2323307413026234e-15,5.4852092001135605e-15,1.5252365977647225e-15,5.351810584079633e-14,1.0368712369118122e-14,6.12069160758709e-14,1.0552496478493774e-14,4.688921163232848e-14,4.9980075686515154e-15
130.67401788626444,-48.204949175811514,54,10.693047,65.48953,9.539965,0.059802054561247,0.1451634243857215,130.67401686444285,-48.20494928021264,16.0,4.0,2.11736,5.8948605728122745,4.833388326415783,2.2376192398269272,6.573333141678238e-15,3.931714378164064e-15,1.0197880499733428e-14,3.631241823e-15,2.1719583320000004e-15,5.633514897e-15,3.103118205e-14,1.85607122e-14,4.8141829950000004e-14,2.33503,5.8948605728122745,5.833388326415783,2.4509059268857367,2.1264794532681747e-14,1.3425622534825806e-14,3.17169976626276e-14,4.438192295e-15,2.80207243e-15,6.61967998e-15,5.949693688000001e-14,3.7563655520000004e-14,8.874123872000001e-14,2.49334,5.8948605728122745,6.708487971369872,2.6480445416742646,2.713749132797141e-15,1.7553182755589545e-15,3.941395895793143e-15,2.8365633852e-15,1.8347574909e-15,4.1197689018e-15,5.445519252000001e-15,3.5222929590000002e-15,7.908965118e-15,1.15762,5.8948605728122745,2.3780107018384875,2.0167939096328267,,,,2.4461549570000006e-15,7.108519525000001e-16,4.829605604000001e-15,2.690141167e-15,7.817542775e-16,5.311323724e-15,3.44777,5.8948605728122745,13.958700143729788,4.010615773127279,2.1503645307815037e-14,1.5802375319459956e-14,2.8258369551469966e-14,1.1400659127e-14,8.377997862e-15,1.4981833736999998e-14,2.0460117282e-14,1.5035518291999998e-14,2.6887048542e-14,3.31861,5.8948605728122745,13.000359324469995,3.883722877899166,8.5901583006821e-15,6.224006658177981e-15,1.139353407785341e-14,1.0621485514e-14,7.695806555e-15,1.4087779634e-14,1.6657096262e-14,1.2068913565e-14,2.2093096222e-14,21137.0,IC2395_CXO-54.0,54.0,2.0437422076853293,0.8548365756142785,0.940197945438753,1.0676781125533935e-14,6.386113857155739e-15,1.6563976858201067e-14,9.845421259325886e-15,7.133508525185804e-15,1.3058448832083194e-14,0,7.357596691634174e-15,3.150516087319855e-15,2.9285523475238613e-15,1.09679137592343e-15,,,,,,
130.68505953825044,-48.18775284400039,55,15.20963,57.87946,8.062421,0.337598838257796,0.8721180086247795,130.685059867555,-48.187752237631386,18.0,4.242640687119285,1.63943,5.163264391288492,2.9165864431734527,1.7330547916125525,1.704434076373951e-15,8.573801796024341e-16,2.9646752923229425e-15,2.0559138760000003e-15,1.0341847963999998e-15,3.5760356800000004e-15,1.7676139259999998e-14,8.891614914e-15,3.07456968e-14,1.5863,5.163264391288492,2.833172886346905,1.734058194370205,,,,2.0310618520000002e-15,9.83990964e-16,3.595353986e-15,2.740375576e-14,1.327633032e-14,4.850970068e-14,2.69122,5.163264391288492,7.750715062643516,2.8302574376427563,3.1279054778136815e-15,2.104437045175604e-15,4.427366081576086e-15,3.167706732e-15,2.1312151030000002e-15,4.483702414e-15,6.0935982959999985e-15,4.099738334e-15,8.625129692e-15,2.23609,5.163264391288492,6.043370828336297,2.653260007679462,9.743672892894076e-15,5.9496659092126106e-15,1.4701716230290208e-14,6.064420310000001e-15,3.703046600000001e-15,9.150285265e-15,6.671002494000001e-15,4.07343684e-15,1.0065525261e-14,3.86508,5.163264391288492,16.58629490981574,4.249562476032827,,,,1.3226612138999999e-14,1.0098471747e-14,1.6932782919e-14,2.3757146676e-14,1.8138497748e-14,3.0414032196e-14,3.88496,5.163264391288492,16.669454032767757,4.249155624102415,1.46779353170568e-14,1.1224314547252436e-14,1.876973618759008e-14,1.3287875568e-14,1.0161326632e-14,1.6992166372e-14,2.0855319144e-14,1.5948200956000002e-14,2.6669203126e-14,21137.0,IC2395_CXO-55.0,55.0,1.5500305157833982,0.1278819913752205,0.662401161742204,2.768438657241122e-15,1.3926055962301404e-15,4.815394035594097e-15,1.6822793172750545e-14,1.2864501583877105e-14,2.151252086688136e-14,0,2.0341098590651835e-15,1.0627934286010895e-15,3.3481153700562443e-15,1.1651764627248853e-15,1.0672439527736272e-14,4.3935434694844575e-15,1.60546647568577e-14,4.668017810528925e-15,2.0982157994234458e-14,3.56229907945743e-15
130.62668610483016,-48.18583578218405,56,7.986943,27.67415,5.7447324,0.166247993205989,0.1409677095281836,130.62668604354238,-48.185835600496695,11.0,3.3166247903554,0.892869,4.335081424680609,0.9583609978184576,1.000866527816109,4.559260084619801e-16,1.0020353001147101e-16,1.177392273987981e-15,7.55937574e-16,1.6614014549999998e-16,1.9521480300000003e-15,6.42364448e-15,1.4117901600000002e-15,1.65885456e-14,1.24092,4.335081424680609,1.833443991273831,1.416663413098079,,,,1.5121870051999999e-15,5.596280512e-16,3.06008706e-15,2.0152597631e-14,7.458045136e-15,4.078113555e-14,2.39507,4.335081424680609,5.916893944433358,2.4501945449771783,2.5358007352623008e-15,1.6194997965334241e-15,3.7397760409447975e-15,2.794960194e-15,1.785013074e-15,4.121982072e-15,5.35577614e-15,3.42048894e-15,7.898650320000001e-15,1.32028,4.335081424680609,2.3675188414363824,1.7397324011839286,1.9302335443587065e-15,7.346409401786793e-16,3.6876026927174914e-15,2.7521291e-15,1.0474518564999998e-15,5.257787955e-15,3.0258697e-15,1.1516366854999999e-15,5.780753985e-15,3.07021,4.335081424680609,10.293582908975177,3.321047186962109,,,,9.509885532e-15,6.7092400160000004e-15,1.2895298424e-14,1.7053333164e-14,1.2031154832e-14,2.3124129048e-14,2.94104,4.335081424680609,9.41824474856779,3.1660976337775923,5.080542471633305e-15,3.5357852091712128e-15,7.002914282249009e-15,8.6812591e-15,6.04169096e-15,1.1966067340000001e-14,1.3603121285e-14,9.467043196e-15,1.8750260009e-14,21137.0,IC2395_CXO-56.0,56.0,1.5782148702228738,0.8590322904718164,0.833752006794011,7.405409245003047e-16,1.6275626609504276e-16,1.9123874200988565e-15,5.822952163192938e-15,4.052462556367569e-15,8.026236390337133e-15,0,7.477473293790856e-16,5.524948891472757e-16,2.7653316711933324e-15,1.0645542699440216e-15,2.378466375580126e-15,1.4885488810235874e-15,5.891545376152544e-15,1.911623437653578e-15,4.759274864519553e-15,9.794344249798407e-16
130.71545274678653,-48.18369359225097,57,4.4680343,15.572839,4.582816,0.057843512116942,0.1452829677412885,130.71545257288693,-48.18369374797922,7.0,2.6457513110645907,1.08459,5.696627243177889,1.6128492139778612,1.4200894232843837,,,,1.366992252e-15,3.940870896e-16,2.9433387600000004e-15,1.1837071365e-14,3.412482402e-15,2.548698495e-14,1.02596,5.696627243177889,1.5268157059729417,1.421391871502715,,,,1.3089750582000002e-15,3.2412648000000005e-16,2.8922112720000005e-15,1.7792939794000003e-14,4.4058616e-15,3.9313920240000006e-14,0.797755,5.696627243177889,0.8702675466329434,1.0028011616561274,3.586108469458289e-16,4.7526759809742345e-17,9.894229263386197e-16,4.08745143e-16,5.417106705e-17,1.12774563e-15,7.880965007999999e-16,1.0444657048e-16,2.174392528e-15,1.21699,5.696627243177889,2.5145695107282817,2.016159013763095,1.9377369765260407e-15,6.301558941605124e-16,3.76518673052e-15,2.993533969e-15,9.735031626e-16,5.816689527e-15,3.294267516e-15,1.0713023064e-15,6.4010402280000005e-15,1.91764,5.696627243177889,5.1751409896622524,2.6606932072372333,,,,4.929109244e-15,2.6816516440000007e-15,7.840612642e-15,8.86258938e-15,4.8216373800000005e-15,1.4097502590000001e-14,1.97884,5.696627243177889,5.348937085884895,2.659273786632884,2.816665083084701e-15,1.5773256582921746e-15,4.4221506039724655e-15,5.103182080000001e-15,2.857769666e-15,8.011971268e-15,8.017507839999999e-15,4.489785068e-15,1.2587448664e-14,21137.0,IC2395_CXO-57.0,57.0,3.1676292364698195,0.8547170322587115,0.942156487883058,,,,3.2282588188393493e-15,1.8078171583632935e-15,5.068350785204295e-15,0,,,6.137168756239513e-16,4.830967843371585e-16,2.3525321632634608e-15,1.5772593686823416e-15,,,,
130.73550926535538,-48.16796105595317,58,9.03534,44.41624,7.6815434,0.973512706596603,0.957202001454428,130.73550864185046,-48.16796134503524,13.0,3.605551275463989,2.39525,5.679643948832125,5.9169132804049225,2.450194217095154,6.2907513803559416e-15,4.008043864909578e-15,9.263598061650304e-15,4.330306340000001e-15,2.758980082e-15,6.376697312e-15,3.77820724e-14,2.407219652e-14,5.5636904320000005e-14,2.49334,5.679643948832125,6.70919648141723,2.648033412780676,,,,5.028968503000001e-15,3.2528761050000004e-15,7.303994538e-15,6.890415051e-14,4.4569112850000006e-14,1.0007530146000001e-13,1.00642,5.679643948832125,1.5006955861894524,1.4215398018126535,5.284593019520449e-16,1.2826670883709186e-16,1.180050644346402e-15,6.154125119000001e-16,1.4937183845000003e-16,1.3742173305000005e-15,1.189523185e-15,2.8871896749999997e-16,2.6562075750000007e-15,1.50392,5.679643948832125,3.459708011546541,2.2503603279624804,2.4187542032521518e-15,1.0502496521044712e-15,4.2646471638659905e-15,3.4895118e-15,1.515184366e-15,6.15256258e-15,3.8414959500000005e-15,1.6680197514999998e-15,6.773166445e-15,2.99072,5.679643948832125,10.92255313174567,3.617501307506106,,,,8.821098368000001e-15,6.15426272e-15,1.2044761440000001e-14,1.5878079064e-14,1.107774406e-14,2.1680709870000002e-14,2.88143,5.679643948832125,10.130297818571105,3.475296266338677,9.054707605215596e-15,6.2446358561011295e-15,1.252048002581402e-14,8.16181366e-15,5.628845950000001e-15,1.1285822730000001e-14,1.2836092368e-14,8.852491560000001e-15,1.7749224504e-14,21137.0,IC2395_CXO-58.0,58.0,2.180031208412401,0.04279799854557198,0.02648729340339695,1.0217795775076596e-14,6.510092545872882e-15,1.5046462244861847e-14,1.0377854241206552e-14,7.157152227279078e-15,1.4350073177734836e-14,0,6.841402765591428e-15,2.6380323314614685e-15,7.290464826072318e-16,5.326613774811377e-16,2.799655044671436e-15,1.6152173723775429e-15,1.0370104292870095e-14,3.1387688485975435e-15,1.107826248673685e-14,2.1237161985885054e-15
130.6083542856121,-48.156104891709326,59,5.471825,14.203548,4.000075,0.181285390806499,0.4724169740998695,130.60835442674616,-48.156104895068616,1.0,1.0,0.912228,2.577832502631696,1.0,1.0,4.800641044180243e-16,1.172250163239949e-16,1.2392315555621884e-15,5.706027487999999e-16,1.3933330138e-16,1.472946895e-15,4.860479904e-15,1.1868619854e-15,1.254678285e-14,0.912228,2.577832502631696,1.0,1.0,4.800641044180243e-16,1.172250163239949e-16,1.2392315555621884e-15,5.77817872e-16,1.410951347e-16,1.4915719250000001e-15,7.720181824000001e-15,1.8851616523999998e-15,1.99287821e-14,,2.577832502631696,0.0,0.0,0.0,,,,,,,,,0.0,2.577832502631696,-0.3333173698577654,0.1178454862568452,,,,0.0,,1.0842156012e-15,0.0,,1.1921659704e-15,0.507626,2.577832502631696,0.752508854781582,1.005091361267018,1.1568639298867726e-16,1.6067545011046345e-18,3.406316785976081e-16,5.408838384999999e-16,7.512271060000001e-18,1.592600176e-15,9.702601205e-16,1.3475826979999998e-17,2.8568730080000002e-15,0.507626,2.577832502631696,0.752508854781582,1.005091361267018,1.1568639298867726e-16,1.6067545011046345e-18,3.406316785976081e-16,5.406823794999999e-16,7.509473019999999e-18,1.592006992e-15,8.475044364999999e-16,1.177088794e-17,2.495426224e-15,21137.0,IC2395_CXO-59.0,59.0,,0.5275830259001305,0.818714609193501,7.797473912585103e-16,1.9040353116940815e-16,2.0128302943754986e-15,1.3259141835081332e-16,1.8415463801682015e-18,3.904075166808574e-16,0,7.962883863039996e-16,5.766576112282883e-16,,,,,,,,
