name,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W1,cp_counts,CSC_flags,Class,Class_prob,Class_prob_e,CT,PU_TeV,TeV_extent,true_Class,P_AGN,P_CV,P_HM-STAR,P_LM-STAR,P_HMXB,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_LM-STAR,e_P_HMXB,e_P_LMXB,e_P_NS,e_P_YSO
IC2395_CXO-24.0,130.6753156113443,-48.08804357506417,0.2277718376482662,65.25341,5.61452558662878e-14,-0.41073941357195837,0.999,0.8774766563905535,11.05584,,,3,,HM-STAR,0.3697,0.06331666447310692,1.454157547737286,12,p,,0.0036,0.12960000000000002,0.3697,0.1107,0.0,0.18,0.0004,0.20600000000000002,0.0059492805778463154,0.054696961302777826,0.06331666447310692,0.040383389924796835,0.0,0.04223551093379104,0.0019694638556693234,0.049257107367999445
IC2395_CXO-25.0,130.5534913909661,-48.08707256911071,0.3982877821965702,28.237099,2.05538860255374e-14,-0.07533652650798205,0.661,0.2584710044815931,14.34801,,,3,,HM-STAR,0.33299999999999996,0.14134634016764594,0.41433856170704486,12,p,,0.0339,0.2273,0.33299999999999996,0.0168,0.0026,0.1303,0.0089,0.24719999999999998,0.019534739839733233,0.1137590489241239,0.14134634016764594,0.016507115086678483,0.005617433182117572,0.05765545520721795,0.011000000000000001,0.06347002792219682
IC2395_CXO-26.0,130.595208660456,-48.077923198503726,0.384330829931735,21.76373,1.2228056703398335e-14,-0.064662757572491,0.905,0.0411135945793964,17.379025,,,3,,YSO,0.2845,0.06821497510285282,0.22121904863012884,12,p,,0.0472,0.2354,0.08900000000000001,0.006999999999999999,0.0013,0.2546,0.081,0.2845,0.030619199100161868,0.07671829618609217,0.04073813888232942,0.00846859915908007,0.0036666666666666666,0.0669451758206412,0.048896923123128,0.06821497510285282
IC2395_CXO-27.0,130.6486405228701,-48.0619723985484,0.6411694811941258,12.280109,1.2094387356717216e-14,-0.3218004240682986,0.35,0.586077523586215,17.513924,,,3,,CV,0.3348,0.09324107994815906,0.15533990676239112,12,p,,0.0176,0.3348,0.046799999999999994,0.0231,0.0006,0.3059,0.0774,0.1938,0.015117051714049685,0.09324107994815906,0.0354446502638019,0.016495790708878164,0.0027779797906341435,0.09280254916387333,0.04945398841041004,0.07020575820293151
IC2395_CXO-28.0,130.5979090079969,-48.187436149576925,0.9426444536811016,9.545311,1.1406858200816362e-14,-0.7720882645889728,0.162,0.3852986945213636,16.56017,,,3,,CV,0.3421,0.09085780876810431,0.5141282607539851,12,p,,0.0169,0.3421,0.06570000000000001,0.0526,0.0009,0.2551,0.061900000000000004,0.2048,0.011950656125007605,0.09085780876810431,0.057370935519862686,0.02932300093507457,0.0032082595426382353,0.07836066576665833,0.0413825464600132,0.06459633788913169
IC2395_CXO-29.0,130.69423889335852,-48.176442977704,0.5129175136053163,30.134605,3.6204113832118204e-14,0.44051191832059244,,1.0,16.28261,,,3,,CV,0.3448,0.08621654672563109,0.07330217404383205,12,p,,0.0296,0.3448,0.045,0.0183,0.0039000000000000003,0.33270000000000005,0.0732,0.1525,0.019223302357694778,0.08621654672563109,0.03217690997211409,0.01435868089943213,0.007900262110470856,0.0788535914774266,0.05499090833947009,0.05230784942158406
IC2395_CXO-3.0,130.62959735291656,-48.17518050765273,0.3195554930415812,35.089256,4.2871160034024e-14,0.6229416987571119,,0.1356959166915993,,,,0,,NS,0.769,0.14138921136674146,2.923644756956284,12,p,,0.1097,0.0245,0.0114,0.0001,0.0,0.0849,0.769,0.0004,0.08411698203494146,0.05572977732602274,0.028710326161205973,0.001,0.0,0.08578214125082073,0.14138921136674146,0.001969463855669324
IC2395_CXO-30.0,130.7099422055047,-48.171839719780806,1.331750124669441,5.2642636,6.099214071309279e-15,-0.6999549646994894,,0.6769882384787853,17.903114,,,3,,LMXB,0.37189999999999995,0.09263477759568496,0.706467850512531,12,p,,0.029300000000000003,0.1757,0.0713,0.028300000000000002,0.0011,0.37189999999999995,0.07,0.25239999999999996,0.020804768295714902,0.07730635631869302,0.04704725756560572,0.01938733315514764,0.003732196796699357,0.09263477759568496,0.042497771777595665,0.07651658564512588
IC2395_CXO-31.0,130.63359536788525,-48.17055024289703,0.877471920898182,7.762706,9.637462314487241e-15,0.34386008861490247,,,,,,0,,NS,0.555,0.19706687579436968,0.5522839924058828,12,p,,0.0562,0.009000000000000001,0.036000000000000004,0.0012000000000000001,0.0,0.34149999999999997,0.555,0.0011,0.07885263073441098,0.018882946183412602,0.034082490543036345,0.005734883511361752,0.0,0.18950960104672504,0.19706687579436968,0.0031446603773522008
IC2395_CXO-32.0,130.61894334517,-48.16517661346572,1.5827287291858734,2.3288214,3.584921400314506e-15,0.7382029211497125,,,,,,0,,AGN,0.4474,0.16306793527591965,0.14822368996245547,12,p,,0.4474,0.0002,0.0775,0.0001,0.0,0.053200000000000004,0.3996,0.022000000000000002,0.16306793527591965,0.001407052941362897,0.08517806660345743,0.0010000000000000002,0.0,0.09190333085488371,0.1594176269989608,0.03190896140869863
IC2395_CXO-33.0,130.52237028703914,-48.15502863034655,0.5197979122471535,27.557646,1.3069780751372698e-14,0.05879397536327736,1.0,1.0,16.451056,14.78600025177002,13.408,9,,YSO,0.4039,0.11545163839496086,0.8013611496596381,12,p,,0.029900000000000003,0.2293,0.0126,0.1013,0.0275,0.1797,0.0158,0.4039,0.021578842986742005,0.10242765369969306,0.01460731793909263,0.06415975956528162,0.021147629234082536,0.07597786759074227,0.014576860035166986,0.11545163839496086
IC2395_CXO-34.0,130.54063406785107,-48.14942293637326,0.59997846181242,15.731441,2.8015558665952547e-14,-0.6291749216332485,0.856,0.8379892483896221,16.182245,,,3,,CV,0.33649999999999997,0.09998358451124452,0.04059248789940142,12,p,,0.011699999999999999,0.33649999999999997,0.0482,0.036699999999999997,0.0007000000000000001,0.32909999999999995,0.0713,0.16580000000000003,0.012231355632392537,0.09998358451124452,0.042172804679620896,0.023828299955890243,0.0032582451743479366,0.08231615573476142,0.03383426629554091,0.0791900922279467
IC2395_CXO-35.0,130.48276809755467,-48.14407606173332,0.4918581411741063,35.818398,7.218322865425974e-14,0.5360200076108624,0.296,0.6829538817069192,,,,0,,NS,0.7854000000000001,0.10137857841583775,4.043216899549404,12,p,,0.0449,0.08900000000000001,0.0029000000000000002,0.0,0.0,0.0776,0.7854000000000001,0.0002,0.06738244533551702,0.07086051171994259,0.005373898759633259,0.0,0.0,0.053675418070570316,0.10137857841583775,0.0014070529413628971
IC2395_CXO-36.0,130.53394197580374,-48.14053302354807,0.6868771625016107,12.105185,8.926150386318664e-15,-0.6743636312102367,0.488,0.4221259508185405,16.013487,,,3,,YSO,0.3036,0.08559382588892163,0.3495003540914141,12,p,,0.0446,0.23600000000000002,0.1396,0.0333,0.0004,0.2346,0.0079,0.3036,0.024920884917083202,0.10782514839434547,0.10813310166996817,0.023486725242703854,0.001969463855669324,0.0947982440275508,0.01066429897964572,0.08559382588892163
IC2395_CXO-37.0,130.62995606378146,-48.13992382669559,0.7781797380130673,4.3911757,2.9075409317816484e-15,-0.3524150139996782,,0.2275988143237778,16.439531,15.291999816894531,13.835,9,,YSO,0.45660000000000006,0.14839355263840293,0.9676535059752887,12,p,,0.013300000000000001,0.1655,0.053500000000000006,0.1796,0.0473,0.0787,0.0055000000000000005,0.45660000000000006,0.015702730895476674,0.1524372697607813,0.06035877581745522,0.13092460626350008,0.04534614346637128,0.06022944345240008,0.013132964154171268,0.14839355263840293
IC2395_CXO-38.0,130.6053299187968,-48.11784360116446,0.7818242593417545,2.8943384,2.669301958714216e-15,-0.3401770382362124,,,,,,0,,LMXB,0.5081,0.19167889289068316,0.23291386603134118,12,p,,0.0424,0.004,0.0165,0.006500000000000001,0.0,0.5081,0.4205,0.002,0.07986250811250671,0.009639984073082948,0.01838834721042958,0.020761999086326106,0.0,0.19167889289068316,0.18442580835631106,0.004923659639173308
IC2395_CXO-39.0,130.51842058831278,-48.11769163801982,0.7492032977533759,10.356618,9.175905753942562e-15,0.5308705829424655,,,,,,0,,NS,0.7854000000000001,0.1755074604877772,2.198697556346567,12,p,,0.12619999999999998,0.0012,0.0577,0.0,0.0,0.0262,0.7854000000000001,0.0033,0.12430639890239283,0.0051796025743567255,0.06460220154487341,0.0,0.0,0.04672680108239744,0.1755074604877772,0.012231355632392535
IC2395_CXO-4.0,130.6474432487236,-48.15703972144032,0.2928373010726829,29.446436,2.646450227079601e-14,0.6705489031258958,0.851,0.0446212346055365,,,,0,,NS,0.7431,0.1425007177015419,2.0710665586740036,12,p,,0.1752,0.0059,0.0155,0.0,0.0,0.059000000000000004,0.7431,0.0013,0.13170582463362904,0.010926291154085103,0.018055749804704903,0.0,0.0,0.07224397496810318,0.1425007177015419,0.003379976689896311
IC2395_CXO-40.0,130.72723013980365,-48.1083528224763,0.4417375429772175,34.183174,3.5657914258179817e-14,-0.43146474188810174,0.846,0.999979265718721,,,,0,,LMXB,0.6573,0.10459981458932521,2.121891045354744,12,p,,0.0025,0.0068000000000000005,0.0004,0.0783,0.0,0.6573,0.25,0.0047,0.005388914922357194,0.012050399213807036,0.0019694638556693234,0.0565873776838202,0.0,0.10459981458932521,0.08735160576831447,0.007028800779936817
IC2395_CXO-41.0,130.71106602485588,-48.10303644584712,0.6565029769452223,14.626534,1.3035003479875195e-14,-0.4538704714872377,0.817,0.974780131235876,16.753231,,,3,,LMXB,0.3995,0.09608892135975308,0.5835510764943922,12,p,,0.0144,0.1515,0.0712,0.0398,0.0008,0.3995,0.0341,0.2887,0.013432961119739921,0.0662925106606845,0.07537488797586195,0.021601533802632224,0.003673547263197997,0.09608892135975308,0.028394586196184037,0.09378306151039552
IC2395_CXO-42.0,130.6746505709361,-48.09821513575147,0.9618937349479684,4.310095,3.336123303007547e-15,-0.5016577823236629,0.554,0.0507384466670581,17.548378,,,3,,YSO,0.2763,0.0823966141306912,0.06564657293062044,12,p,,0.0363,0.2647,0.1033,0.026600000000000002,0.003,0.2262,0.0636,0.2763,0.029904055331217625,0.09430720271987968,0.08844395588921457,0.019705918712996665,0.008102873913406628,0.07507275932000365,0.04260506917248134,0.0823966141306912
IC2395_CXO-43.0,130.66938473014608,-48.097052442632304,1.0195427238687618,3.6070278,2.2939137725211604e-15,0.6623090137913712,,,,,,0,,AGN,0.5318,0.16459549437234536,0.5734108761917581,12,p,,0.5318,0.0004,0.0656,0.0,0.0,0.0464,0.3367,0.019100000000000002,0.16459549437234536,0.003152680437246049,0.0775420381262169,0.0,0.0,0.10103024849574069,0.1756491854909563,0.02741727686527367
IC2395_CXO-44.0,130.689665247675,-48.08900758963964,0.6530556309607486,10.472532,1.153093485418561e-14,-0.6783343024356535,0.922,0.1395897920149672,16.227577,,12.531861343750988,5,,YSO,0.3224,0.06973427196772536,0.8032898261108079,12,p,,0.06520000000000001,0.20600000000000002,0.061,0.1863,0.0034999999999999996,0.1191,0.0365,0.3224,0.026532998322843192,0.07516984136277696,0.05018148879997303,0.06256560193472566,0.008333333333333333,0.04575064165802719,0.02483785803806745,0.06973427196772536
IC2395_CXO-45.0,130.71776985160136,-48.08453862917876,0.7076972352489483,13.802293,1.0004134988642883e-14,0.4926782516778259,,0.0022618538462664,,,,0,,AGN,0.5304,0.11627136493148388,0.9322808791043722,12,p,,0.5304,0.0016,0.105,0.0,0.0,0.0478,0.3136,0.0016,0.11627136493148388,0.004653661532230901,0.06366738060840381,0.0,0.0,0.07899085741752367,0.11627657728124967,0.003949172013974524
IC2395_CXO-46.0,130.61679542030913,-48.08044327766128,2.053034782340592,0.8656485,1.3812593695889784e-15,-0.87483589581309,,,,,,0,,NS,0.7014,0.1691692118035141,1.4188460222352726,12,p,,0.030500000000000003,0.0003,0.0012,0.024900000000000002,0.0001,0.2386,0.7014,0.003,0.03128154973039785,0.001714466079977653,0.004557156653844234,0.042414381970975336,0.001,0.15701135518352055,0.1691692118035141,0.00674199862463242
IC2395_CXO-47.0,130.51576965587424,-48.06849378939738,0.6992617651061102,17.724297,2.1497275377656864e-14,-0.438642745823641,0.543,0.9338804960407364,16.27799,13.975000381469728,12.927,9,,YSO,0.6356,0.1563298765528531,1.429445066418097,12,p,,0.0029,0.2309,0.0022,0.0685,0.0046,0.054400000000000004,0.0009,0.6356,0.006860073327640605,0.12678698432386262,0.00612661028100805,0.04591109106553975,0.008923920866769474,0.04416040550245677,0.003785938897200182,0.1563298765528531
IC2395_CXO-48.0,130.66368658788682,-48.06562313601009,0.4757357493955235,23.256233,2.421046981845852e-14,0.5807667953523864,0.583,0.3194830058720397,,,,0,,NS,0.7605,0.20933938902647964,1.412245971024625,12,p,,0.1746,0.0043,0.0097,0.0,0.0,0.0504,0.7605,0.0005,0.20553168302544678,0.00807227453457922,0.01833774051710644,0.0,0.0,0.05108756594259893,0.20933938902647964,0.002190429135575903
IC2395_CXO-49.0,130.5743483049203,-48.06475445584354,0.7643083345827014,9.68634,8.175627224293187e-15,-0.524479269759162,0.257,0.7514906727593286,10.67666,,,3,,HM-STAR,0.3148,0.06269180669164533,1.1237718265166505,12,p,,0.0031,0.1483,0.3148,0.1745,0.0008,0.1825,0.0006,0.1754,0.006465916857498309,0.06535149716585062,0.06269180669164533,0.05701984414449612,0.006305360874492097,0.05503671868889355,0.0027779797906341427,0.04959268437415283
IC2395_CXO-5.0,130.61958014507596,-48.15548633225576,0.2044123271407645,90.481026,8.767816956297517e-14,-0.39418156894259476,1.0,0.9999999848452948,14.44697,,,3,,LMXB,0.4579,0.0676338179709924,1.2060753479929724,12,p,,0.0014000000000000002,0.2998,0.0262,0.0116,0.0003,0.4579,0.0029,0.1999,0.00348735088019777,0.0634525194316366,0.018844392033470096,0.011867960433388915,0.0017144660799776527,0.0676338179709924,0.006403124237432847,0.07050316992658537
IC2395_CXO-50.0,130.56155312472683,-48.06383439720833,0.5141692363132585,20.120766,1.641403621800033e-14,-0.3062845381237142,0.997,0.9974863399660724,16.069912,,,3,,LMXB,0.33030000000000004,0.07416137195945807,0.011616032075507798,12,p,,0.0082,0.2004,0.0717,0.0346,0.0001,0.33030000000000004,0.0263,0.3284,0.00880541614776687,0.06765808275155422,0.03604304385177547,0.020420825179460825,0.001,0.07416137195945807,0.020629242753083702,0.0894056694923411
IC2395_CXO-51.0,130.597022971891,-48.04993176896404,0.6856813373134708,12.447269,1.3549497186638904e-14,-0.9373558968706478,0.821,0.318402404321921,16.923782,,12.818,5,,YSO,0.27140000000000003,0.07399180953854204,0.1758014874222798,12,p,,0.0875,0.2462,0.0344,0.1335,0.003,0.1642,0.059800000000000006,0.27140000000000003,0.03367626625816628,0.06935168754728731,0.025949445800897895,0.05115583243305882,0.005595813731096784,0.054182258828118,0.03281352271133462,0.07399180953854204
IC2395_CXO-52.0,130.6082464019822,-48.03204271602495,0.4326251821349215,36.26906,6.207272031406871e-14,-0.6070742806409171,0.944,0.93158154136604,13.413999,,11.221,5,,CV,0.2487,0.0680857302719642,0.07002162831447635,12,p,,0.021099999999999997,0.2487,0.0891,0.2389,0.0013,0.1491,0.0263,0.2255,0.0158206488265472,0.0680857302719642,0.04065362433679403,0.07187102646021166,0.0036666666666666666,0.04921802659000197,0.018348753845336952,0.05255828895020973
IC2395_CXO-53.0,130.71572038136011,-48.21084617932621,0.9643977422575896,17.149721,4.679583013889032e-14,0.7916635168638558,0.899,0.3210942427399245,,,,0,,NS,0.8461,0.08066510141231202,5.785589188658369,12,p,,0.09820000000000001,0.0034000000000000002,0.0072,0.0,0.0,0.0434,0.8461,0.0017000000000000001,0.04860436028160269,0.006391281940932106,0.014980121508320296,0.0,0.0,0.0571939814591668,0.08066510141231202,0.004934930126509933
IC2395_CXO-54.0,130.6740179479854,-48.20494916737251,0.9478227113848738,10.693027,2.5303603310773528e-14,-0.2247213531358184,,0.8550675023338223,,,,0,,LMXB,0.7062,0.18087207377234074,1.3519523799152338,12,p,,0.0078000000000000005,0.022799999999999997,0.0024000000000000002,0.011300000000000001,0.0,0.7062,0.2493,0.0002,0.038047816805125145,0.06416645021608515,0.010359205148713456,0.016676057960168793,0.0,0.18087207377234074,0.1570836166704301,0.0014070529413628967
IC2395_CXO-55.0,130.68505959996955,-48.1877528355614,0.8312739984079517,15.209583,1.6568050287700655e-14,-0.0316206943269069,0.95,0.7561412802845476,16.419329,,,3,,YSO,0.31920000000000004,0.08018513930683518,0.07854306321610335,12,p,,0.026000000000000002,0.188,0.098,0.0103,0.0012000000000000001,0.3058,0.051500000000000004,0.31920000000000004,0.025226248955475646,0.07667325399895246,0.06447926610605735,0.010294158390548348,0.0038349798835288188,0.09042190670474279,0.026907060392950752,0.08018513930683518
IC2395_CXO-56.0,130.62668616655893,-48.18583577374504,0.9620022766774085,7.991093,4.087300852060081e-15,-0.7321097983400243,0.166,0.8590322904718164,16.309504,,,3,,YSO,0.3281,0.0800340205440439,0.14150998860295014,12,p,,0.0279,0.0867,0.29460000000000003,0.0403,0.0015,0.1941,0.0268,0.3281,0.017014254273545127,0.06078701017537057,0.15669838492589463,0.02942049721819222,0.004578165130223675,0.09208137595616062,0.02440731799516636,0.0800340205440439
IC2395_CXO-57.0,130.71545280850066,-48.18369358381199,1.835433490462932,4.4676304,6.301574996872652e-15,-0.10249264119905398,,0.4086140153082329,16.540058,,,3,,CV,0.3784,0.1345529072464986,0.8472447184215994,12,p,,0.0199,0.3784,0.1365,0.04190000000000001,0.0026,0.1479,0.0673,0.20550000000000002,0.017261798775611334,0.1345529072464986,0.12414861573081988,0.03317218623175053,0.006759953379792623,0.057967162421425446,0.046750033760048305,0.06952036254278893
IC2395_CXO-58.0,130.7356949387184,-48.16774381902475,1.129431503271613,9.021656,1.3589638485928961e-14,-0.5339494458164844,0.016,0.8447504854040734,17.526539,14.42300033569336,13.589,8,,CV,0.40549999999999997,0.18254306258242112,0.27904303286199605,12,p,,0.012199999999999999,0.40549999999999997,0.0027,0.16150000000000003,0.008100000000000001,0.0817,0.0109,0.3174,0.012679419417610445,0.18254306258242112,0.005835281060112276,0.12074997124453299,0.009607972278953106,0.057648446937826815,0.012234658503075134,0.13317884989969714
IC2395_CXO-59.0,130.60835434734386,-48.15610488327033,0.842067930111261,5.4718313,4.8559364530215286e-15,-0.5489676022336447,,0.4084081646283325,17.19769,,,3,,YSO,0.2715,0.08443962639099316,0.06211710743674491,12,p,,0.0265,0.26,0.08960000000000001,0.0405,0.0018,0.2357,0.07440000000000001,0.2715,0.01783057186209385,0.10069455764535606,0.08285218674534094,0.02512091968978457,0.00592546294487706,0.07051405762847805,0.05339617509851725,0.08443962639099316
IC2395_CXO-6.0,130.54452118488726,-48.15358710402552,0.2985115546466796,49.411537,5.4982490960624686e-14,-0.36609074776463235,0.791,0.9998635298213048,14.605258,,,3,,LMXB,0.3604,0.07129282338823918,0.39330235069934394,12,p,,0.0074,0.2643,0.0377,0.0203,0.0003,0.3604,0.009899999999999999,0.29969999999999997,0.009600084174715143,0.07077143463005367,0.028314788940185888,0.018116067983751864,0.0022270150335361376,0.07129282338823918,0.011236214898822702,0.08304136732297156
IC2395_CXO-60.0,130.56249838215464,-48.15084013770765,0.8643388733844981,7.4032044,5.177136504399587e-15,-0.5752492973515478,0.813,0.4557627417297976,18.176271,,,3,,LMXB,0.3056,0.08970569163164127,0.1910545542512743,12,p,,0.0262,0.27399999999999997,0.0525,0.0291,0.0011,0.3056,0.08439999999999999,0.2271,0.020239974448021558,0.07569209291130037,0.0345351526372299,0.019545078690302097,0.0037321967966993546,0.08970569163164127,0.04928416878602391,0.08043185207542365
IC2395_CXO-61.0,130.74834711129785,-48.14759840021891,1.2828965174124125,7.1771464,1.1385190652334308e-14,0.7913529899922009,,,,,,0,,NS,0.6888,0.21208098319826657,1.6036785072052726,12,p,,0.1518,0.0001,0.0757,0.0,0.0001,0.0702,0.6888,0.013300000000000001,0.12277416238563778,0.001,0.09767245820040106,0.0,0.0010000000000000002,0.14439689971209443,0.21208098319826657,0.028321922836052518
IC2395_CXO-62.0,130.6679711282702,-48.14358994941186,1.210950250870848,3.1603155,3.034678334394573e-15,-0.2550159118578102,,0.9015951501534654,,,,0,,LMXB,0.5535,0.14261182038362497,0.9895206931374547,12,p,,0.07980000000000001,0.0206,0.032799999999999996,0.0296,0.0,0.5535,0.2818,0.0019,0.0939587272383062,0.04408027571454955,0.0422613322319612,0.03463868334446885,0.0,0.14261182038362497,0.13196556024550152,0.005259911279353166
IC2395_CXO-63.0,130.5485946070645,-48.14351866936213,0.6629967848075403,11.232392,1.1785980211131161e-14,-0.6535595514330353,0.981,0.2017692546126309,15.714906,,,3,,CV,0.3184,0.1113073822050152,0.16349663722719132,12,p,,0.0148,0.3184,0.0873,0.07,0.0007000000000000001,0.1771,0.0462,0.28550000000000003,0.013888444437333105,0.1113073822050152,0.05879007337359537,0.05112867506733784,0.002564323999762428,0.06916960563306938,0.026734005885895043,0.08991999811280059
IC2395_CXO-64.0,130.4696790838265,-48.14067234039644,1.4733611692871047,5.400591,1.5830834315854273e-14,-0.007923049524090998,,0.710865897607122,16.824114,14.118000030517578,,6,,YSO,0.3197,0.1131322190620293,0.06303562608516877,12,p,,0.0089,0.23129999999999998,0.01,0.3057,0.0103,0.1043,0.0098,0.3197,0.010337242662266656,0.1284142208682984,0.0150420286618071,0.10896440897945724,0.021530105771812982,0.06815394042870591,0.014140707053029418,0.1131322190620293
IC2395_CXO-65.0,130.54288492195076,-48.130582461925215,0.960264666048655,5.330457,5.323169349346956e-15,0.49354502436261805,,,,,,0,,NS,0.6306,0.22917868288056087,0.9522061356314396,12,p,,0.2415,0.0014000000000000002,0.0697,0.0001,0.0,0.043,0.6306,0.0137,0.17945132425752056,0.010446593374460075,0.07861753730381771,0.0010000000000000002,0.0,0.0876459821202215,0.22917868288056087,0.0294616682995023
IC2395_CXO-66.0,130.71851984389684,-48.12856286261558,1.528450004308329,3.8313124,6.2724526637367204e-15,-0.34589959810140264,,0.005373806687879,16.861786,,,3,,CV,0.4978,0.17189132107999597,1.240766600387712,12,p,,0.018600000000000002,0.4978,0.0917,0.058600000000000006,0.0021,0.13449999999999998,0.013900000000000001,0.18280000000000002,0.016698152078247545,0.17189132107999597,0.08435201613632376,0.05881008640213227,0.005373898759633259,0.05963483152749851,0.015884367513789504,0.08198398463952417
IC2395_CXO-67.0,130.61480448650676,-48.12688060033534,0.5918084490153378,5.096894,2.992032988355992e-15,-0.49118553944028703,,0.0018523245576548,16.976738,,13.370814294334956,5,,YSO,0.38299999999999995,0.07056052634999171,1.596666902811531,12,p,,0.0824,0.1574,0.1029,0.1351,0.0083,0.0993,0.0316,0.38299999999999995,0.045106383789723814,0.07073381600954898,0.087042251437756,0.056951068843562914,0.012557343217690146,0.0386973493728556,0.02419282805487877,0.07056052634999171
IC2395_CXO-68.0,130.55878004685005,-48.12059051056726,1.1456132089834787,3.131876,1.8931250875725296e-15,0.10149549923727991,,,17.141294,,,3,,HM-STAR,0.2882,0.18708492102991003,0.09543726458119405,12,p,,0.0376,0.2564,0.2882,0.019299999999999998,0.0038,0.15990000000000001,0.015600000000000001,0.2192,0.022252908106400817,0.14611825845713278,0.18708492102991003,0.027459980062820608,0.006783819132332614,0.08244367529386104,0.016594997420727106,0.07291450646150775
IC2395_CXO-69.0,130.56595947507958,-48.1019697833637,0.9573079652974826,4.0649285,3.3218558646064648e-15,-0.003150188874199956,,0.3444533221165219,17.607317,12.192999839782717,,6,,YSO,0.7458,0.0998097179536131,4.5852615769352365,12,p,,0.0109,0.0634,0.0462,0.05890000000000001,0.008,0.06509999999999999,0.0017000000000000001,0.7458,0.011109646368100221,0.049014943093557174,0.035327615317770934,0.04972439191699734,0.013483997249264842,0.04477767751950077,0.004277023415055065,0.0998097179536131
IC2395_CXO-7.0,130.65270233273054,-48.14679720713066,0.3606892292153301,7.3299537,4.177257634803797e-15,0.7448996417041641,,,,,,0,,NS,0.44299999999999995,0.17969390359691947,0.07268170409075816,12,p,,0.41729999999999995,0.0001,0.0732,0.0,0.0,0.04019999999999999,0.44299999999999995,0.0262,0.17390264895375032,0.0009999999999999998,0.0806774347934321,0.0,0.0,0.08518524081391833,0.17969390359691947,0.032807365519395684
IC2395_CXO-70.0,130.69613210269145,-48.08791133828864,1.4737507693194063,2.8910477,1.4714720809613945e-15,0.5422357271004296,,,,,,0,,AGN,0.4705,0.16495101813519794,0.2933424794671268,12,p,,0.4705,0.0017,0.0924,0.0002,0.0,0.0462,0.371,0.018000000000000002,0.16495101813519794,0.01146404127802419,0.10919466446431687,0.001407052941362897,0.0,0.0718975140408382,0.1742429512508499,0.03405284069789126
IC2395_CXO-71.0,130.65413627427466,-48.08045369395278,0.9018427674368932,4.6643457,5.2757019578579655e-15,0.042082746620651264,,0.079836749133955,19.52997,14.598999977111816,,6,,YSO,0.3574,0.16725121732582307,0.20314101100732315,12,p,,0.0174,0.15810000000000002,0.0271,0.11109999999999999,0.0166,0.30219999999999997,0.0101,0.3574,0.017673812162734906,0.12538180075112956,0.031472129726075895,0.05820366540576862,0.03435465651469134,0.10448120994859905,0.01789390732042388,0.16725121732582307
IC2395_CXO-72.0,130.7383754700817,-48.0599411093316,0.7993258242397088,17.227936,3.415518242104384e-14,-0.9658803763664319,0.986,0.3088549139468903,13.166957,,,3,,YSO,0.2588,0.063743171549523,0.07912826497967605,12,p,,0.0086,0.24780000000000002,0.1623,0.1943,0.0,0.1182,0.01,0.2588,0.010152374454811403,0.0752716293288393,0.06056726788781166,0.06394844830333288,0.0,0.04673976958229534,0.01100963765126361,0.063743171549523
IC2395_CXO-73.0,130.66147443564856,-48.05107424539086,0.5861669793478939,16.064064,1.6806161379783792e-14,-0.38847119891835336,0.879,0.5463721030662174,16.944868,14.01200008392334,12.913,9,,YSO,0.5776,0.17210004137833396,0.8399490564801988,12,p,,0.0079,0.29350000000000004,0.0073,0.0632,0.0045000000000000005,0.0433,0.0027,0.5776,0.009243616415908032,0.1661347572778122,0.013915691310404406,0.03770914740457278,0.007571210756756964,0.03420245723348077,0.005290548080293666,0.17210004137833396
IC2395_CXO-74.0,130.63455533186408,-48.05091990535441,0.8882168635519674,7.681114,8.409847745075714e-15,-0.9655968760058077,0.582,0.277796808408866,16.636423,,,3,,YSO,0.2707,0.08209694933984509,0.010546624116938054,12,p,,0.0239,0.26899999999999996,0.0718,0.044199999999999996,0.0006,0.22830000000000003,0.0915,0.2707,0.015432813002551324,0.07909207011803117,0.042459249625822156,0.023492100542071327,0.0027779797906341427,0.06075376697802533,0.045156853457049166,0.08209694933984509
IC2395_CXO-75.0,130.5941909886014,-48.05025685224467,1.0873266718301982,4.3416123,6.0069484085220216e-15,0.5446214720583227,,,,,,0,,LMXB,0.5938,0.18838913091382056,0.6210054318624331,12,p,,0.0371,0.0003,0.0026,0.006900000000000001,0.0004,0.5938,0.3533,0.005600000000000001,0.0531682102939208,0.0022270150335361367,0.00719427381725048,0.017848690640373525,0.0019694638556693234,0.18838913091382056,0.1988860645361224,0.009568466729604881
IC2395_CXO-76.0,130.68808856667823,-48.04970837102923,1.3545942271910425,5.5067086,7.412166171092268e-15,0.8608193360306493,,,,,,0,,NS,0.5414,0.1906343477588825,0.7371731286332428,12,p,,0.2849,0.0004,0.0722,0.0,0.0,0.0542,0.5414,0.046900000000000004,0.15731647958009592,0.001969463855669324,0.08634649484326028,0.0,0.0,0.06669968879124165,0.1906343477588825,0.0464213247757902
