_rs_2mass,_q,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,Jmag_2mass,Jcmsig_2mass,e_Jmag_2mass,Jsnr_2mass,Hmag_2mass,Hcmsig_2mass,e_Hmag_2mass,Hsnr_2mass,Kmag_2mass,Kcmsig_2mass,e_Kmag_2mass,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass
[0.039],85.0,0.039,130.633843,-48.140995,0.07,0.06,0.0,08423212-4808275,13.762,0.029,0.032,112.9,13.019,0.034,0.035,83.4,12.693,0.032,0.033,61.6,AAA,222,111,000,666644,10.0,293.0,157282413.0,0.0,0.0,157282402.0,s,1998-11-21,114.0,266.662,-3.604,-116.4,2451138.8489,1.09,1.2,1.2,13.697,0.008,12.958,0.039,12.675,0.063,1055.0,136.0,ne,0.0,1.0,U,0.4,337,19.0,16.6,1.0,,9546.0,219557.0,257.0,Opt
[1.146],86.0,1.146,130.586714,-48.208618,0.07,0.06,0.0,08422081-4812310,13.25,0.021,0.024,180.9,12.517,0.029,0.03,132.5,12.388,0.024,0.026,81.5,AAA,222,111,000,666666,11.2,131.0,157281894.0,0.0,0.0,157281903.0,s,1998-11-21,114.0,266.696,-3.671,-3.2,2451138.8489,1.23,0.83,1.15,13.233,0.027,12.514,0.052,12.403,0.028,1299.0,249.0,ne,0.0,1.0,U,0.2,239,16.4,14.8,1.0,,9546.0,219557.0,257.0,Opt
[0.416],87.0,0.416,130.634421,-48.156952,0.07,0.06,0.0,08423226-4809250,14.874,0.031,0.033,40.5,14.07,0.052,0.053,31.7,13.791,0.051,0.052,22.4,AAA,222,111,000,666656,11.3,207.0,157282268.0,0.0,0.0,157282288.0,s,1998-11-21,114.0,266.675,-3.614,-117.8,2451138.8489,1.02,1.04,1.36,14.833,0.093,13.981,0.118,13.734,0.09,1112.0,134.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
"[8.521, 9.924]",88.0,8.521,130.559196,-47.982887,0.17,0.15,105.0,08421420-4758583,16.391,0.118,0.119,10.0,15.689,0.143,0.143,7.1,16.217,,,,BBU,220,110,000,060500,4.2,281.0,157283776.0,0.0,0.0,157283773.0,s,1998-11-21,114.0,266.506,-3.547,63.2,2451138.8491,1.09,1.35,,16.511,0.259,15.452,0.298,,,486.0,189.0,nw,0.0,1.0,U,0.2,22,18.6,17.3,1.0,,9546.0,219558.0,267.0,Opt
[0.167],89.0,0.167,130.574279,-48.064754,0.07,0.06,0.0,08421782-4803531,10.505,0.018,0.022,2266.9,10.432,0.02,0.021,903.9,10.418,0.017,0.019,500.3,AAA,222,111,000,666666,11.5,96.0,157283049.0,0.0,0.0,157283052.0,s,1998-11-21,114.0,266.577,-3.589,26.7,2451138.849,0.78,0.94,0.8,10.501,0.015,10.442,0.04,10.416,0.007,781.0,226.0,nw,0.0,1.0,U,0.5,319,13.0,10.4,1.0,,9546.0,219558.0,267.0,Opt
"[2.393, 6.374, 9.822]",90.0,2.393,130.699132,-48.189075,0.06,0.06,45.0,08424779-4811206,15.671,0.081,0.082,19.5,14.676,0.073,0.074,18.8,14.317,0.091,0.092,14.3,AAA,222,112,ccc,665656,4.4,248.0,157287451.0,0.0,0.0,157287445.0,s,1998-11-21,115.0,266.727,-3.599,161.7,2451138.8497,0.78,0.86,0.97,14.96,0.114,14.102,0.075,13.717,0.099,1226.0,91.0,nw,0.0,1.0,U,4.1,68,18.7,16.8,1.0,,9547.0,219560.0,21.0,Opt
"[0.284, 4.126]",91.0,0.284,130.634592,-48.050995,0.07,0.06,0.0,08423230-4803035,13.87,0.023,0.026,102.2,13.158,0.02,0.022,73.4,12.865,0.021,0.023,52.5,AAA,222,111,000,666644,4.2,278.0,157283177.0,0.0,0.0,157283175.0,s,1998-11-21,114.0,266.591,-3.549,-118.4,2451138.849,1.55,1.4,1.4,13.839,0.015,13.165,0.041,12.896,0.067,731.0,134.0,ne,0.0,1.0,U,1.4,91,17.0,15.8,1.0,,9546.0,219558.0,267.0,Opt
[],92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.28, 8.561]",93.0,0.28,130.569669,-48.155247,0.07,0.06,0.0,08421672-4809188,14.536,0.028,0.03,55.3,13.856,0.025,0.026,38.6,13.601,0.041,0.041,26.7,AAA,222,111,000,665666,8.5,343.0,157282323.0,0.0,0.0,157282311.0,s,1998-11-21,114.0,266.647,-3.647,37.7,2451138.8489,1.26,1.02,0.87,14.524,0.023,13.979,0.09,13.584,0.052,1107.0,215.0,nw,0.0,1.0,U,0.8,266,17.6,17.2,1.0,,9546.0,219557.0,257.0,Opt
"[0.448, 5.081, 9.205]",94.0,0.448,130.638192,-48.220634,0.07,0.06,0.0,08423316-4813142,14.493,0.026,0.029,57.6,13.773,0.041,0.042,41.7,13.572,0.048,0.049,27.4,AAA,222,111,000,666666,5.3,290.0,157281816.0,0.0,0.0,157281814.0,s,1998-11-21,114.0,266.727,-3.651,-126.7,2451138.8489,0.8,0.8,1.1,14.497,0.029,13.779,0.08,13.492,0.056,1341.0,126.0,ne,0.0,1.0,U,0.7,102,18.9,17.1,1.0,,9546.0,219557.0,257.0,Opt
[1.554],95.0,1.554,130.657301,-48.211422,0.07,0.06,0.0,08423775-4812411,13.745,0.023,0.026,114.7,13.001,0.02,0.022,84.8,12.817,0.027,0.029,54.9,AAA,222,111,000,665566,10.5,197.0,157281868.0,0.0,0.0,157281888.0,s,1998-11-21,114.0,266.727,-3.635,-172.6,2451138.8489,0.97,1.01,1.34,13.729,0.028,13.004,0.043,12.862,0.079,1308.0,80.0,ne,0.0,1.0,U,0.1,295,17.3,16.0,1.0,,9546.0,219557.0,257.0,Opt
"[7.295, 8.92]",96.0,7.295,130.597181,-48.049923,0.07,0.06,0.0,08422332-4802597,14.052,0.018,0.022,86.4,13.364,0.02,0.021,60.7,13.107,0.03,0.031,42.0,AAA,222,111,cc0,665566,12.7,304.0,157283201.0,0.0,0.0,157283182.0,s,1998-11-21,114.0,266.575,-3.568,-28.4,2451138.849,1.08,0.99,1.13,14.138,0.02,13.422,0.06,13.186,0.041,727.0,224.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219558.0,267.0,Opt
"[0.56, 7.641]",97.0,0.56,130.691663,-48.157314,0.06,0.06,90.0,08424599-4809263,14.666,0.034,0.036,49.1,13.936,0.029,0.03,37.1,13.75,0.047,0.047,24.1,AAA,222,111,000,666646,7.6,196.0,157287231.0,0.0,0.0,157287218.0,s,1998-11-21,115.0,266.699,-3.584,179.7,2451138.8497,0.83,0.75,1.19,14.678,0.082,13.938,0.062,13.857,0.09,1112.0,72.0,nw,0.0,1.0,0,,,,,0.0,,9547.0,219560.0,21.0,Opt
[6.331],98.0,6.331,130.541014,-48.131821,0.07,0.07,79.0,08420984-4807545,15.305,0.046,0.048,27.3,14.724,0.08,0.081,17.4,14.335,0.087,0.088,13.6,AAA,222,111,000,663615,9.4,123.0,157282466.0,0.0,0.0,157282477.0,s,1998-11-21,114.0,266.617,-3.648,106.6,2451138.849,1.34,0.97,0.95,15.23,0.068,14.538,0.145,14.167,0.102,1023.0,146.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[],99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.541, 3.876]",100.0,0.541,130.715305,-48.183807,0.06,0.06,90.0,08425167-4811017,13.971,0.031,0.033,93.1,13.197,0.027,0.028,73.3,13.003,0.023,0.024,47.9,AAA,222,111,000,666666,4.3,0.0,157287403.0,0.0,0.0,157287411.0,s,1998-11-21,115.0,266.729,-3.588,122.9,2451138.8497,1.7,1.27,1.4,13.891,0.031,13.188,0.025,13.067,0.028,1207.0,129.0,nw,0.0,1.0,U,0.9,182,17.5,15.9,1.0,,9547.0,219560.0,21.0,Opt
"[5.725, 7.964]",101.0,5.725,130.569564,-48.020187,0.07,0.06,0.0,08421669-4801126,14.369,0.023,0.026,64.5,13.651,0.027,0.028,46.6,13.412,0.042,0.043,31.7,AAA,222,111,000,666666,12.5,103.0,157283425.0,0.0,0.0,157283431.0,s,1998-11-21,114.0,266.54,-3.564,38.1,2451138.849,1.01,1.17,0.9,14.367,0.025,13.712,0.05,13.425,0.087,621.0,214.0,nw,0.0,1.0,U,0.2,164,19.0,16.8,1.0,,9546.0,219558.0,267.0,Opt
"[0.883, 6.418]",102.0,0.883,130.718871,-48.128635,0.07,0.07,45.0,08425252-4807430,13.662,0.035,0.037,123.8,12.994,0.177,0.177,88.4,12.761,0.051,0.052,59.8,ACA,222,111,ccc,666666,5.7,70.0,157286982.0,0.0,0.0,157286988.0,s,1998-11-21,115.0,266.687,-3.552,114.5,2451138.8497,1.32,0.39,0.69,11.643,0.071,11.339,0.161,11.382,0.093,1008.0,138.0,nw,0.0,1.0,0,,,,,0.0,,9547.0,219560.0,21.0,Opt
[0.958],103.0,0.958,130.709601,-48.171978,0.06,0.06,90.0,08425030-4810191,14.924,0.037,0.039,38.7,14.146,0.039,0.04,30.6,13.888,0.05,0.051,21.2,AAA,222,111,000,666636,12.8,49.0,157287312.0,0.0,0.0,157287333.0,s,1998-11-21,115.0,266.718,-3.583,136.6,2451138.8497,0.95,0.89,1.01,15.005,0.063,14.182,0.061,14.07,0.154,1164.0,116.0,nw,0.0,1.0,U,0.2,320,19.7,17.5,1.0,,9547.0,219560.0,21.0,Opt
"[0.72, 9.584]",104.0,0.72,130.654401,-48.080547,0.21,0.2,90.0,08423705-4804499,16.433,0.128,0.129,9.6,15.992,0.192,0.193,5.4,15.422,,,,BCU,220,110,cc0,060500,9.1,167.0,157282894.0,0.0,0.0,157282911.0,s,1998-11-21,114.0,266.623,-3.556,-166.0,2451138.849,1.47,1.01,,16.058,0.165,16.319,0.556,,,837.0,86.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[0.222],105.0,0.222,130.688601,-48.155376,0.06,0.06,90.0,08424526-4809193,14.435,0.032,0.035,60.7,13.708,0.032,0.034,45.8,13.426,0.041,0.041,32.4,AAA,222,111,000,556666,10.1,133.0,157287218.0,0.0,0.0,157287197.0,s,1998-11-21,115.0,266.696,-3.584,187.1,2451138.8497,1.31,0.86,0.72,14.389,0.06,13.698,0.058,13.473,0.069,1105.0,65.0,nw,0.0,1.0,U,0.2,343,19.3,17.1,1.0,,9547.0,219560.0,21.0,Opt
"[0.294, 7.105, 7.856, 8.945]",106.0,0.294,130.584778,-48.102745,0.07,0.06,0.0,08422034-4806098,14.586,0.025,0.027,52.9,13.799,0.025,0.026,40.7,13.646,0.037,0.038,25.6,AAA,222,111,c00,666646,7.3,349.0,157282729.0,0.0,0.0,157282708.0,s,1998-11-21,114.0,266.612,-3.607,1.5,2451138.849,1.18,1.14,1.34,14.573,0.039,13.85,0.084,13.694,0.101,918.0,251.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[8.514],107.0,8.514,130.653267,-48.149132,0.26,0.22,85.0,08423678-4808568,16.457,0.121,0.122,9.4,16.0,,,,15.381,0.22,0.22,5.2,BUD,202,101,000,160005,18.6,343.0,157282381.0,0.0,0.0,157282346.0,s,1998-11-21,114.0,266.676,-3.599,-163.1,2451138.8489,0.65,,1.08,16.243,0.231,,,15.545,0.181,1084.0,89.0,ne,0.0,1.0,U,0.4,72,20.1,17.7,1.0,,9546.0,219557.0,257.0,Opt
"[0.426, 8.981]",108.0,0.426,130.562522,-48.150723,0.07,0.06,7.0,08421500-4809026,15.115,0.069,0.07,32.5,14.37,0.092,0.092,24.0,14.158,0.072,0.073,16.0,AAA,222,111,000,665526,9.4,212.0,157282324.0,0.0,0.0,157282338.0,s,1998-11-21,114.0,266.64,-3.648,54.9,2451138.8489,7.79,3.91,1.7,14.61,0.053,13.92,0.054,13.951,0.1,1091.0,197.0,nw,0.0,1.0,U,2.0,159,18.0,16.0,1.0,,9546.0,219557.0,257.0,Opt
"[7.505, 8.599]",109.0,7.505,130.624834,-48.176243,0.2,0.19,97.0,08422996-4810344,16.231,0.098,0.099,11.6,15.501,0.127,0.127,8.5,15.107,0.173,0.173,6.7,ABC,222,111,000,060606,8.1,34.0,157282155.0,0.0,0.0,157282142.0,s,1998-11-21,114.0,266.686,-3.631,-94.7,2451138.8489,0.84,0.93,0.82,16.001,0.065,15.314,0.218,14.519,0.189,1182.0,158.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[0.3],110.0,0.3,130.60823,-48.156113,0.07,0.06,0.0,08422597-4809220,14.42,0.029,0.032,61.6,13.583,0.031,0.032,49.6,13.431,0.039,0.04,31.2,AAA,222,111,000,666666,10.3,233.0,157282283.0,0.0,0.0,157282296.0,s,1998-11-21,114.0,266.663,-3.627,-54.9,2451138.8489,1.13,0.82,0.71,14.414,0.07,13.609,0.062,13.452,0.072,1109.0,197.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
"[6.885, 9.326]",111.0,6.885,130.621409,-48.166153,0.32,0.27,92.0,08422913-4809581,16.361,0.14,0.14,10.3,15.621,0.155,0.155,7.6,15.665,0.248,0.248,4.0,BBD,222,111,ccc,050605,5.2,201.0,157282201.0,0.0,0.0,157282215.0,s,1998-11-21,114.0,266.677,-3.626,-86.5,2451138.8489,0.63,0.78,1.3,16.18,0.205,15.369,0.205,20.461,8.888,1145.0,166.0,ne,0.0,1.0,U,3.9,11,15.9,15.5,1.0,,9546.0,219557.0,257.0,Opt
"[0.251, 8.603]",112.0,0.251,130.640884,-48.128551,0.07,0.06,0.0,08423381-4807427,14.038,0.033,0.036,87.5,13.276,0.034,0.035,65.8,13.141,0.037,0.038,40.7,AAA,222,111,000,666666,8.7,150.0,157282487.0,0.0,0.0,157282501.0,s,1998-11-21,114.0,266.655,-3.593,-133.4,2451138.849,1.23,0.73,0.92,13.973,0.027,13.278,0.044,13.12,0.087,1010.0,119.0,ne,0.0,1.0,U,0.4,278,17.7,15.7,1.0,,9546.0,219557.0,257.0,Opt
[0.982],113.0,0.982,130.740183,-48.121494,0.06,0.06,90.0,08425764-4807173,8.225,0.015,0.023,18511.0,8.147,0.027,0.031,7675.6,8.078,0.019,0.024,4469.1,AAA,111,111,000,666666,14.8,130.0,157286958.0,0.0,0.0,157286938.0,s,1998-11-21,115.0,266.69,-3.536,63.3,2451138.8497,2.49,1.1,1.15,,,,,8.078,0.01,982.0,189.0,nw,0.0,1.0,T,0.1,261,9.26,9.14,2.0,,9547.0,219559.0,9.0,Opt
[0.682],114.0,0.682,130.626848,-48.18568,0.07,0.06,0.0,08423044-4811084,13.848,0.026,0.029,104.3,13.025,0.02,0.022,83.0,12.909,0.038,0.039,50.5,AAA,222,111,000,666655,15.7,176.0,157282039.0,0.0,0.0,157282084.0,s,1998-11-21,114.0,266.694,-3.635,-99.6,2451138.8489,0.9,0.78,0.99,13.878,0.018,13.072,0.028,12.893,0.045,1216.0,153.0,ne,0.0,1.0,U,0.1,19,17.9,16.0,1.0,,9546.0,219557.0,257.0,Opt
"[0.258, 5.373]",115.0,0.258,130.615755,-48.13702,0.13,0.13,158.0,08422778-4808132,16.591,0.123,0.124,8.3,15.871,,,,15.514,,,,BUU,200,100,c00,060000,5.5,168.0,157282428.0,0.0,0.0,157282438.0,s,1998-11-21,114.0,266.651,-3.611,-73.0,2451138.8489,0.87,,,17.031,0.297,,,,,1041.0,179.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[0.475],116.0,0.475,130.521161,-48.100529,0.07,0.06,0.0,08420507-4806019,15.079,0.031,0.033,33.6,14.473,0.048,0.049,21.9,14.202,0.065,0.065,15.3,AAA,222,111,000,663616,13.5,348.0,157282768.0,0.0,0.0,157282732.0,s,1998-11-21,114.0,266.584,-3.639,154.4,2451138.849,0.59,1.09,1.16,15.229,0.058,14.635,0.205,14.402,0.161,910.0,98.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
"[0.544, 5.595, 8.678]",117.0,0.544,130.566007,-48.101822,0.11,0.1,22.0,08421584-4806065,12.193,,,,13.433,0.31,0.311,57.0,13.149,0.1,0.1,40.4,UEE,022,011,0cc,006655,5.3,74.0,157282721.0,0.0,0.0,157282715.0,s,1998-11-21,114.0,266.603,-3.616,46.6,2451138.849,,17.37,12.64,,,12.113,0.043,12.138,0.054,914.0,206.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[],118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.521, 5.77, 7.288, 7.511]",119.0,0.521,130.61262,-48.069115,0.07,0.06,0.0,08422702-4804088,14.511,0.047,0.049,56.6,13.692,0.056,0.057,44.9,13.468,0.051,0.052,30.2,AAA,222,111,cc0,556666,5.6,69.0,157283023.0,0.0,0.0,157283017.0,s,1998-11-21,114.0,266.596,-3.571,-65.5,2451138.849,0.77,1.08,0.9,14.471,0.041,13.675,0.081,13.5,0.06,796.0,187.0,ne,0.0,1.0,U,0.6,37,19.1,16.6,1.0,,9546.0,219557.0,257.0,Opt
[0.191],120.0,0.191,130.566598,-48.057899,0.07,0.06,0.0,08421598-4803284,14.675,0.035,0.037,48.7,14.002,0.045,0.046,33.7,13.76,0.051,0.052,23.0,AAA,222,111,000,665524,14.6,143.0,157283082.0,0.0,0.0,157283108.0,s,1998-11-21,114.0,266.569,-3.589,45.2,2451138.849,1.1,1.39,1.1,14.693,0.041,14.006,0.086,13.915,0.193,756.0,207.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219558.0,267.0,Opt
[],121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[7.667, 9.696]",122.0,7.667,130.664937,-48.142929,0.27,0.26,25.0,08423958-4808345,16.171,0.085,0.086,12.3,15.678,0.145,0.145,7.2,15.438,0.215,0.215,4.9,ABD,222,111,ccc,060606,11.0,43.0,157282406.0,0.0,0.0,157282386.0,s,1998-11-21,114.0,266.676,-3.589,-191.1,2451138.8489,0.91,1.4,0.82,16.007,0.123,16.309,0.683,15.562,0.426,1062.0,61.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
"[0.351, 7.556, 8.016]",123.0,0.351,130.588951,-48.006912,0.07,0.07,79.0,08422134-4800248,15.53,0.057,0.058,22.2,14.63,0.052,0.053,18.9,14.384,0.079,0.079,13.0,AAA,222,111,000,562605,7.7,221.0,157283539.0,0.0,0.0,157283558.0,s,1998-11-21,114.0,266.538,-3.546,-8.5,2451138.849,0.93,0.78,1.13,15.551,0.097,14.85,0.163,14.428,0.096,573.0,244.0,ne,0.0,1.0,U,0.4,96,19.3,16.9,1.0,,9546.0,219558.0,267.0,Opt
"[1.355, 8.285]",124.0,1.355,130.520282,-48.067795,0.07,0.06,0.0,08420486-4804040,14.59,0.034,0.036,52.7,13.832,0.025,0.026,39.5,13.658,0.047,0.047,25.3,AAA,222,111,000,666646,6.9,1.0,157283043.0,0.0,0.0,157283030.0,s,1998-11-21,114.0,266.557,-3.619,156.6,2451138.849,0.7,0.76,1.13,14.629,0.033,13.875,0.073,13.775,0.144,792.0,96.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219558.0,267.0,Opt
"[0.47, 8.346]",125.0,0.47,130.674822,-48.098278,0.07,0.06,7.0,08424195-4805538,14.655,0.056,0.057,49.6,13.958,0.085,0.085,35.1,13.673,0.05,0.051,25.0,AAA,222,111,ss0,664456,7.9,129.0,157286761.0,0.0,0.0,157282760.0,s,1998-11-21,114.0,266.645,-3.556,-215.0,2451138.849,1.12,1.12,1.02,14.525,0.05,13.851,0.069,13.731,0.093,901.0,37.0,ne,1.0,1.0,U,0.4,239,19.7,16.5,2.0,,9546.0,219557.0,257.0,Opt
"[0.118, 6.943]",126.0,0.118,130.630005,-48.139923,0.07,0.06,0.0,08423120-4808237,14.19,0.036,0.038,76.1,13.368,0.044,0.044,60.5,12.729,0.03,0.031,59.5,AAA,222,111,000,666655,6.9,3.0,157282432.0,0.0,0.0,157282413.0,s,1998-11-21,114.0,266.66,-3.606,-107.2,2451138.8489,3.34,1.61,1.29,14.046,0.046,13.253,0.034,12.665,0.055,1051.0,145.0,ne,0.0,1.0,U,0.9,234,17.1,15.3,1.0,,9546.0,219557.0,257.0,Opt
"[0.39, 9.361]",127.0,0.39,130.614773,-48.126987,0.07,0.06,0.0,08422754-4807371,14.422,0.037,0.039,61.5,13.696,0.042,0.043,44.7,13.49,0.043,0.044,29.5,AAA,222,111,ccc,666655,9.0,220.0,157282496.0,0.0,0.0,157282513.0,s,1998-11-21,114.0,266.643,-3.606,-70.6,2451138.849,0.94,0.96,0.81,14.36,0.06,13.611,0.044,13.447,0.038,1005.0,182.0,ne,0.0,1.0,U,0.6,23,15.7,15.9,1.0,,9546.0,219557.0,257.0,Opt
"[0.75, 9.546]",128.0,0.75,130.617452,-48.193588,0.07,0.06,0.0,08422818-4811369,14.189,0.033,0.036,76.2,13.551,0.034,0.035,51.1,13.228,0.037,0.038,37.6,AAA,222,111,000,666666,9.4,290.0,157282020.0,0.0,0.0,157282013.0,s,1998-11-21,114.0,266.697,-3.645,-77.0,2451138.8489,0.96,0.96,1.08,14.172,0.056,13.618,0.063,13.241,0.032,1244.0,175.0,ne,0.0,1.0,U,0.1,136,19.7,17.3,1.0,,9546.0,219557.0,257.0,Opt
[9.532],129.0,9.532,130.557769,-48.104568,0.07,0.06,0.0,08421386-4806164,13.739,0.02,0.023,115.3,13.103,0.02,0.021,77.2,12.884,0.024,0.026,51.6,AAA,222,111,c00,666655,17.0,86.0,157282696.0,0.0,0.0,157282694.0,s,1998-11-21,114.0,266.602,-3.622,66.4,2451138.849,0.88,0.76,1.24,13.659,0.025,13.177,0.033,12.986,0.076,924.0,186.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[],130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3.456, 8.732]",131.0,3.456,130.671874,-48.034172,0.19,0.16,1.0,08424124-4802030,16.391,0.114,0.115,10.0,15.775,0.166,0.166,6.6,14.914,,,,BCU,220,110,000,060600,8.6,25.0,157283326.0,0.0,0.0,157283310.0,s,1998-11-21,114.0,266.593,-3.519,-208.2,2451138.849,0.85,0.93,,16.712,0.26,16.084,0.421,,,670.0,44.0,ne,1.0,1.0,0,,,,,0.0,,9546.0,219558.0,267.0,Opt
[7.646],132.0,7.646,130.60215,-48.117912,0.09,0.09,90.0,08422451-4807044,15.869,0.064,0.065,16.2,15.357,0.104,0.104,9.7,15.318,0.182,0.182,5.5,ABC,222,111,000,360606,8.9,291.0,157282594.0,0.0,0.0,157282586.0,s,1998-11-21,114.0,266.631,-3.607,-40.3,2451138.849,0.93,1.06,1.09,15.693,0.079,15.799,0.081,16.186,0.488,972.0,212.0,ne,0.0,1.0,U,0.2,319,18.9,17.2,1.0,,9546.0,219557.0,257.0,Opt
[9.442],133.0,9.442,130.560602,-48.098019,0.09,0.08,22.0,08421454-4805528,14.218,0.219,0.219,74.2,13.514,0.138,0.139,52.9,13.268,0.078,0.078,36.2,DBA,222,111,ccc,554466,16.9,103.0,157282748.0,0.0,0.0,157282763.0,s,1998-11-21,114.0,266.598,-3.616,59.6,2451138.849,8.47,2.69,1.63,13.313,0.047,13.11,0.069,12.991,0.052,901.0,193.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
"[0.399, 7.631, 8.537]",134.0,0.399,130.602148,-48.096066,0.07,0.06,0.0,08422451-4805458,14.947,0.068,0.069,37.9,14.274,0.078,0.079,26.3,14.041,0.074,0.075,17.8,AAA,222,111,ccc,665626,7.4,186.0,157282762.0,0.0,0.0,157282776.0,s,1998-11-21,114.0,266.613,-3.593,-40.3,2451138.849,1.74,0.89,0.81,14.676,0.049,14.166,0.127,13.995,0.115,893.0,212.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[0.128],135.0,0.128,130.550396,-48.153954,0.07,0.06,7.0,08421209-4809142,14.684,0.032,0.034,48.3,13.958,0.037,0.038,35.1,13.754,0.057,0.058,23.2,AAA,222,111,000,666635,13.9,111.0,157282310.0,0.0,0.0,157282319.0,s,1998-11-21,114.0,266.638,-3.656,84.0,2451138.8489,1.47,1.19,1.38,14.697,0.044,13.993,0.094,13.789,0.15,1102.0,168.0,nw,0.0,1.0,U,4.0,333,19.7,17.5,1.0,,9546.0,219557.0,257.0,Opt
"[0.316, 4.656, 4.915, 6.519, 8.163]",136.0,0.316,130.558664,-48.120632,0.09,0.08,111.0,08421407-4807142,15.228,0.153,0.153,29.3,14.775,0.201,0.201,16.6,14.447,0.127,0.127,12.2,BCB,222,212,ccc,663426,4.3,232.0,157282550.0,0.0,0.0,157282562.0,s,1998-11-21,114.0,266.615,-3.631,64.2,2451138.849,0.87,0.96,0.87,14.795,0.047,14.257,0.129,14.283,0.168,982.0,188.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
"[0.179, 4.907]",137.0,0.179,130.586078,-48.155033,0.07,0.06,0.0,08422065-4809181,14.147,0.043,0.044,79.2,13.364,0.053,0.054,60.7,13.197,0.043,0.044,38.7,AAA,222,111,000,665566,4.7,163.0,157282295.0,0.0,0.0,157282314.0,s,1998-11-21,114.0,266.653,-3.638,-1.7,2451138.8489,1.64,1.83,1.63,14.106,0.043,13.274,0.025,13.156,0.046,1106.0,251.0,ne,0.0,1.0,U,4.7,339,17.7,15.7,1.0,,9546.0,219557.0,257.0,Opt
"[0.515, 7.12]",138.0,0.515,130.621856,-48.118294,0.07,0.06,0.0,08422924-4807058,14.218,0.026,0.029,74.2,13.628,0.029,0.03,47.6,13.437,0.048,0.049,31.0,AAA,222,111,000,665555,7.5,277.0,157282583.0,0.0,0.0,157282581.0,s,1998-11-21,114.0,266.639,-3.597,-87.7,2451138.849,0.72,0.72,0.84,14.246,0.034,13.674,0.088,13.348,0.086,973.0,165.0,ne,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt
[7.902],139.0,7.902,130.695741,-48.085732,0.07,0.07,45.0,08424697-4805086,15.243,0.058,0.059,28.9,14.83,0.05,0.051,16.3,14.619,0.097,0.097,10.8,AAA,222,111,ccc,260606,12.8,331.0,157286625.0,0.0,0.0,157286648.0,s,1998-11-21,115.0,266.644,-3.538,170.2,2451138.8497,0.83,1.1,1.0,15.183,0.087,15.18,0.141,15.589,0.549,854.0,82.0,nw,0.0,1.0,0,,,,,0.0,,9547.0,219559.0,9.0,Opt
