name,usrid,ra,dec,significance,net_counts,remove_code,flux_significance_b_max,theta_mean,theta_median,e_theta,NET_COUNTS_broad,NET_ERR_broad,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,ra_ave,dec_ave,PU_ave,PU,err_ellipse_r0,_q,_rs_gaia,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_rs_2mass,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,Jmag_2mass,Jcmsig_2mass,e_Jmag_2mass,Jsnr_2mass,Hmag_2mass,Hcmsig_2mass,e_Hmag_2mass,Hsnr_2mass,Kmag_2mass,Kcmsig_2mass,e_Kmag_2mass,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass,_rs_catwise,_r_catwise,objID_catwise,RA_ICRS_catwise,e_RA_ICRS_catwise,DE_ICRS_catwise,e_DE_ICRS_catwise,Name_catwise,ePos_catwise,Xpos_catwise,Ypos_catwise,skyW1_catwise,e_skyW1_catwise,confW1_catwise,skyW2_catwise,e_skyW2_catwise,confW2_catwise,nW1_catwise,mW1_catwise,nW2_catwise,mW2_catwise,_tab1_20_catwise,RAPMdeg_catwise,e_RAPMdeg_catwise,DEPMdeg_catwise,e_DEPMdeg_catwise,ePosPM_catwise,pmRA_catwise,e_pmRA_catwise,pmDE_catwise,e_pmDE_catwise,snrW1pm_catwise,snrW2pm_catwise,FW1pm_catwise,e_FW1pm_catwise,FW2pm_catwise,e_FW2pm_catwise,W1mproPM_catwise,e_W1mproPM_catwise,chi2W1pm_catwise,W2mproPM_catwise,e_W2mproPM_catwise,chi2W2pm_catwise,chi2pm_catwise,pmQual_catwise,Dist_catwise,dW1mpro_catwise,chi2dW1mpro_catwise,dW2mpro_catwise,chi2dW2mpro_catwise,ELONavg_catwise,e_ELONavg_catwise,ELATavg_catwise,e_ELATavg_catwise,dELON_catwise,e_dELON_catwise,dELAT_catwise,e_dELAT_catwise,snrdELON_catwise,snrdELAT_catwise,chi2pmRA_catwise,chi2pmDE_catwise,ka_catwise,k1_catwise,k2_catwise,km_catwise,plx1_catwise,e_plx1_catwise,plx2_catwise,e_plx2_catwise,Sep_catwise,ccf_catwise,abf_catwise,WISEA_catwise,_rs_unwise,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise,_rs_allwise,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
IC2395_CXO-18.0,18.0,130.54909998755394,-48.10913794331399,200.39622,1008.48914,0,25.1472,2.8118899493156677,2.8118899493156677,0.0105316822759569,977.6746823849344,31.32309882742964,6.992596958145593e-14,5.899577565723441e-15,6.076914267019607e-14,2.905217938044288e-15,1.2448156636128537e-13,6.331053010993062e-15,7.534493674099717,1.0,1.0,0.994,25.1472,0,2.5517667861293733e-13,9.128391914763843e-15,130.54909983259952,-48.10913787069288,0.1756206640931658,0.1717936576499658,0.1717936576499658,1,[0.02750042665010721],0.02750042665010721,Gaia DR3 5329116157274185088,130.54908862481,-48.10913705397,1.6361480689213768e+18,5329116157274185088,696121211.0,0.0183,0.0212,1.4137,0.0215,65.7684,4.332,-3.281,0.023,2.828,0.025,-0.1156,-0.1019,-0.1864,0.1749,0.047,0.1749,-0.322,0.0988,-0.0717,-0.0986,322.0,322.0,321.0,1.0,3.7692,2116.0,0.208,53.44,31.0,0.0,1.74,,,,,,,,36.0,25.0,0.037183,42.0,19.0,0.0,0.0172,122.0,0.0,0.0,1.153,,,,,,,,,0.0,335.0,1380568.49261,513.09,2690.7,10.337222,0.002785,39.0,989850.0,599.71,1650.5,10.349617,0.002867,39.0,606400.0,175.35,3458.2,10.291006,0.003792,1.156,0,0,0,0,0.0,0.058611,0.012395,0.046216,19.02,6.46,1,11,4,9,44.51,-0.4226,0.765838,858.62,59.71,9000.0,4.5,0.25,555,291.801,117.9935,6,10.232504,0.012995,6,49.776,NOT_AVAILABLE,266.60199324171,-3.62937351578,158.68372108514,-62.22779039277,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441247194,0.165817,1,0,8,,,,,,,,,,,,J084211.78-480632.9,0.031627,8,108297089,1,0,10775786,40281751,0.527403,1,0,8,,,,,,,,,,,,08421178-4806329,0.052277,8,102030632,1,0,,,,,,130.5491104669,-48.109149621,0.36816,0.414742,-0.1135,[0.102],0.102,130.549113,-48.109165,0.07,0.06,0.0,08421178-4806329,10.21,0.023,0.026,2974.6,10.067,0.02,0.021,1265.1,10.03,0.019,0.021,715.2,AAA,222,111,000,666655,11.4,237.0,157282639.0,0.0,0.0,157282654.0,s,1998-11-21,114.0,266.602,-3.629,87.2,2451138.849,0.96,0.88,1.24,10.167,0.005,10.078,0.025,10.045,0.017,941.0,165.0,nw,0.0,1.0,0,,,,,0.0,,9546.0,219557.0,257.0,Opt,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.073],0.073,1304m485o0037241,130.5490696,-48.1091401,1485.709,1485.713,980.599,980.59,95435.0,94091.0,0.001,0.001,0.001,0.001,49.775,101.96,1.0,1.0,325.2,40.52,0.9886,0.9834,95620.0,94241.0,50.782,104.02,2.6457,2.8689,8.04663e-05,-0.0002895,3.237e-05,5.9e-05,-6.7675,-9.2265,130.5490696,130.5490798,-48.1091401,-48.1091365,1304m485,1304m485w1o0038318,1304m485w2o0032716,222.0,221.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0,[0.046],0.046,J084211.78-480632.9,130.5490837,-48.1091445,0.0386,0.0354,132.3,Im,10.027,0.023,10.047,0.021,10.656,0.114,9.211,,10.21,0.026,10.067,0.021,10.03,0.021,1962.175,2972.388,1304048501351043584,47.7,1.52,52.8,1.47,9.5,0.855,-4.5,0.964,1.29,1,0,0.0,0.0,0.0,0.0,hhHH,0,00nn,41,41,41,41,15,21,0,21,0,130.5490858,0.0373,-48.1091442,0.0372,-0.0109,-27,32,5,32,1.51,1.47,0.856,0.964,1.29,1N000,AABU,7,11,41.476,42.083,21.924,22.432,157282654,0.102,2M
IC2395_CXO-21.0,21.0,130.60456016251578,-48.09434621636392,146.72421,631.8193,0,18.8008,1.3012542875146655,1.3012542875146655,0.0029754678005693,576.521343239087,24.086179879028705,5.0207487292351895e-14,4.554906756610317e-15,2.8758356974353035e-14,1.9981672861295924e-15,2.6129375646199024e-14,2.861770562433226e-15,100.49654014781224,1.0,0.9999898812107648,1.0,18.8008,0,1.0509521991290395e-13,5.738429995807408e-15,130.6045595459316,-48.09434618806181,0.1528587738102,0.0917135681954945,0.0917135681954945,2,"[0.11220621665416848, 2.5105200248933808, 5.34920517049661, 7.6781758101387005, 8.135861538179256, 8.519299879263087, 9.369550490876827, 9.83363929345625]",0.11220621665416848,Gaia DR3 5329121959764295296,130.6046037565,-48.09435733786,1.6361480689213768e+18,5329121959764295296,1279087237.0,1.0906,1.2238,,,,,,,,,0.1456,,,,,,,,,,403.0,403.0,367.0,36.0,977.4113,5804000.0,14.742,269800.0,3.0,0.0,,,,,,,,,45.0,26.0,2.298318,49.0,21.0,0.0,0.169,153.0,27.0,0.0,,,,,,,,,,0.0,330.0,291198.87676,478.43,608.65,12.026893,0.003282,48.0,153290.0,334.98,457.6,12.374782,0.003663,47.0,206560.0,333.9,618.62,11.460295,0.004167,1.236,0,0,0,1,0.0,0.914487,0.347889,0.566598,15.19,4.51,1,16,6,14,27.86,9.444,0.0,858.62,32.54,5250.0,1.0,-1.0,111,38.8809,37.8405,7,11.234878,0.035985,9,,NOT_AVAILABLE,266.6131049332,-3.59103413576,158.7322772591,-62.19492042493,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J084225.10-480539.7,0.090631,16,108368816,1,0,10782799,40281873,0.231728,1,1,16,,,,,,,,,,,,08422512-4805398,0.30102,16,102094162,1,0,,,,,,130.6046037565,-48.09435733786,1.090559,1.223848,0.1456,"[0.409, 7.974, 8.483]",0.409,130.604701,-48.09441,0.07,0.06,0.0,08422512-4805398,10.817,0.023,0.026,1700.7,10.393,0.02,0.021,936.9,10.302,0.019,0.021,556.7,AAA,222,111,000,666666,7.6,128.0,157282782.0,0.0,0.0,157282789.0,s,1998-11-21,114.0,266.613,-3.591,-46.4,2451138.849,1.05,0.84,1.14,10.777,0.003,10.403,0.021,10.325,0.013,887.0,206.0,ne,0.0,1.0,U,1.3,358,14.1,11.6,1.0,,9546.0,219557.0,257.0,Opt,"[0.085, 8.977]",0.085,1304m485_b0-001406,130.6045792,0.0172,-48.0943662,0.0196,J084225.09-480539.7,-0.0077,933.05,1506.003,24.01,17.4,0.0,64.86,23.1,4.7,12.0,12.0,12.0,12.0,57249.247392,130.6045846,0.016,-48.0943667,0.0182,-0.0073,-0.03126,0.0031,7e-05,0.0035,116.0,147.5,90000.0,800.0,78000.0,500.0,10.108,0.009,7.038,10.274,0.007,2.151,4.558,2N000,0.016,-0.033,2.119,-0.01,0.452,158.732238,0.019,-62.194941,0.017,-0.032,0.039,0.01,0.035,0.829,0.283,14.3,12.0,3,3,3,3,-0.002,0.018,-0.013,0.019,0.053,dddD,H0,WISEA,"[0.138, 8.394]",0.138,1304m485o0037701,130.604572,-48.0943838,1504.978,1504.994,932.057,932.038,76628.0,71801.0,0.001,0.002,0.001,0.002,44.15,90.372,1.0,1.0,412.4,13.75,0.9925,0.979,75126.0,71648.0,44.958,92.069,2.64,2.8646,0.00224668,0.000335097,3.52434e-05,6.7e-05,-16.63,-9.4479,130.604572,130.6045937,-48.0943838,-48.0943717,1304m485,1304m485w1o0038802,1304m485w2o0033135,228.0,232.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0,[0.134],0.134,J084225.10-480539.7,130.6045856,-48.0943794,0.0373,0.0343,119.1,Im,10.278,0.022,10.317,0.019,10.251,0.059,9.195,,10.817,0.026,10.393,0.021,10.302,0.021,1865.094,3010.947,1304048501351043584,48.3,2.53,56.1,2.17,18.5,0.978,0.3,1.02,1.89,1,0,0.0,0.0,0.0,0.002,dddD,0,011n,39,39,39,39,18,20,0,20,0,130.6045902,0.0367,-48.0943807,0.0354,-0.0095,-133,33,35,32,2.51,2.16,0.977,1.02,1.88,1N000,AAAU,7,11,40.159,40.177,20.889,20.444,157282789,0.299,2M
IC2395_CXO-11.0,11.0,130.57924570738476,-48.136808237791385,106.0685,395.31366,0,14.9434,2.105982111089305,2.105982111089305,0.0094565541749431,366.0032193279138,19.185491015775053,4.045715384879837e-14,4.144291454642887e-15,2.317345650511749e-14,1.7952229823666177e-15,2.868304327494451e-14,3.000459551301881e-15,0.0021252421506649,1.0,0.9922859157010132,0.037,14.9434,0,9.231365362886039e-14,5.422244437171939e-15,130.57924602424774,-48.13680805335979,0.1805627768015309,0.1780837193199427,0.1780837193199427,3,"[0.07477377134437187, 8.284416434384662]",0.07477377134437187,Gaia DR3 5329121757911610112,130.57922100367,-48.13682087191,1.6361480689213768e+18,5329121757911610112,1161288893.0,0.0091,0.0116,1.4138,0.0117,121.1193,5.614,-4.599,0.012,3.22,0.014,0.0502,-0.0784,-0.0755,0.054,0.166,0.0727,-0.4164,0.1828,-0.2317,0.0204,324.0,9.0,322.0,2.0,0.7669,354.5,0.0,2.258e-15,31.0,0.0,1.497,,,,,,,,37.0,23.0,0.020694,43.0,16.0,0.0,0.00657,138.0,0.0,0.0,1.03,,,,,,,,,0.0,314.0,104972.35575,130.65,803.45,13.13468,0.003069,35.0,49827.0,202.5,246.06,13.594873,0.005221,33.0,79276.0,253.27,313.01,12.500044,0.00513,1.23,0,1,0,0,0.0,1.09483,0.460194,0.634636,-15.13,6.12,2,10,5,9,9.124,,,915.346,,4750.0,3.5,-1.5,111,,,,12.145165,0.064789,5,,VARIABLE,266.63626365748,-3.63048193703,158.75262567917,-62.23964588666,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999942,5535.2,5526.3,5543.9,4.0737,4.0706,4.0767,-0.4908,-0.5011,-0.482,655.2319,649.5748,660.5033,0.585,0.5792,0.5906,0.4778,0.473,0.4825,0.2586,0.2559,0.2612,MARCS,,,,,,,,,,,,,,,,,441247233,0.134326,1,0,8,,,,,,,,,,,,J084218.99-480812.5,0.190024,8,108163452,1,0,10762517,40281871,0.152186,1,0,8,S66G002821,0.2546,8,178760566,1,0,,,,,,08421901-4808125,0.019858,8,101911428,1,0,,,,,,130.57925162877,-48.13683518237,0.200797,0.234291,0.014,"[0.089, 8.315]",0.089,130.579247,-48.136833,0.07,0.06,0.0,08421901-4808125,11.686,0.025,0.027,763.9,11.216,0.02,0.022,439.1,11.074,0.017,0.019,273.4,AAA,222,111,000,665566,8.3,91.0,157282439.0,0.0,0.0,157282440.0,s,1998-11-21,114.0,266.636,-3.63,14.7,2451138.8489,1.0,0.86,1.04,11.676,0.017,11.22,0.043,11.104,0.016,1040.0,238.0,nw,0.0,1.0,U,0.5,267,15.4,13.1,1.0,,9546.0,219557.0,257.0,Opt,"[0.072, 8.473]",0.072,1304m485_b0-002582,130.5792263,0.0193,-48.1368234,0.0199,J084219.01-480812.5,-0.004,955.275,1450.447,36.81,17.9,4.22,77.49,32.3,7.06,12.0,12.0,12.0,12.0,57253.970395,130.5792294,0.0191,-48.1368241,0.0197,-0.0039,-0.00215,0.0035,0.00245,0.0037,99.1,134.7,40000.0,400.0,38000.0,300.0,10.99,0.011,2.694,11.051,0.008,0.9311,1.8,3N000,0.05,-0.023,0.971,-0.009,0.279,158.752614,0.02,-62.239649,0.019,0.005,0.04,0.006,0.039,0.113,0.161,5.95,8.2,3,3,3,3,0.009,0.02,0.005,0.02,1.045,HdhH,H0,WISEA,"[0.116, 8.276]",0.116,1304m485o0036357,130.5792226,-48.1368365,1449.428,1449.443,954.279,954.269,37780.0,36827.0,0.001,0.003,0.001,0.003,32.825,68.434,0.99988,0.99992,84.21,13.94,0.9622,0.9592,37694.0,36708.0,33.401,69.79,2.6448,2.8684,-0.000159919,-0.000286996,4.90593e-05,9.3e-05,-0.5331,17.781,130.5792226,130.5792343,-48.1368365,-48.1368253,1304m485,1304m485w1o0037390,1304m485w2o0031957,230.0,231.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0,"[0.228, 8.022]",0.228,J084218.99-480812.5,130.5791525,-48.1368204,0.0391,0.0343,102.3,Im,10.995,0.021,11.064,0.02,10.197,0.092,8.603,0.423,11.686,0.027,11.216,0.022,11.074,0.019,1909.683,2899.885,1304048501351043584,51.2,2.99,54.1,1.28,11.8,0.743,2.6,1.13,1.75,2,1,0.0,0.0,0.0,0.0,hdhH,0,nnnn,40,40,40,40,18,19,1,19,0,130.5792075,0.0365,-48.1368201,0.0343,-0.0088,322,34,40,34,7.62,2.86,0.769,1.15,3.87,3N016,AAAC,15,11,41.859,42.167,21.867,21.326,157282440,0.232,2M
IC2395_CXO-2.0,2.0,130.61490129908267,-48.17744098058,81.80931,425.1378,0,16.9589,3.822462129741385,3.822462129741385,0.0024616464790681,411.6734657667876,20.349365013761798,4.197461786645856e-14,3.9581861279421455e-15,2.8449713776788464e-14,2.054594580602845e-15,2.0658809933363563e-14,2.4989358976408703e-15,6.896359853061206,1.0,0.9999308525434456,0.991,16.9589,0,9.10831415766106e-14,5.1120716871533015e-15,130.61490148633268,-48.17744031550742,0.2535043435188313,0.2571933224644305,0.2571933224644305,4,"[0.2796622044301381, 0.2916492714194706, 3.8142918196623583, 6.630586934729, 6.934702217286739, 8.814833816745633]",0.2796622044301381,Gaia DR3 5329109663274476032,130.61500175187,-48.17748032359,1.6361480689213768e+18,5329109663274476032,1370025008.0,0.8757,0.8714,,,,,,,,,0.1306,,,,,,,,,,292.0,0.0,278.0,14.0,689.1545,2408000.0,9.635,70820.0,3.0,0.0,,,,,,,,,32.0,19.0,1.898897,47.0,18.0,0.0,0.249,56.0,80.0,14.0,,0.191,0.096,0.203,0.0858,-30.297,-57.974,-1.947,-21.891,0.0,246.0,61427.17928,206.57,297.37,13.716465,0.004574,28.0,48326.0,253.1,190.94,13.62809,0.006334,28.0,96186.0,443.54,216.86,12.290117,0.006273,2.353,0,28,0,28,0.0,1.337973,-0.088375,1.426348,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.68310610334,-3.63660702939,158.84378299098,-62.26017394249,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441242543,0.137047,1,1,16,,,,,,,,,,,,J084227.58-481038.7,0.241118,16,107967237,1,1,10742795,40281565,0.314466,1,1,16,S66G002904,0.183585,16,178421695,1,1,,,,,,08422759-4810388,0.121634,16,101735900,1,1,,,,,,130.61500175187,-48.17748032359,0.875693,0.871397,0.1306,"[0.207, 6.83]",0.207,130.614987,-48.177448,0.07,0.06,0.0,08422759-4810388,11.192,0.021,0.024,1204.0,10.632,0.02,0.022,751.8,10.492,0.019,0.021,467.3,AAA,222,111,000,556666,7.0,292.0,157282139.0,0.0,0.0,157282131.0,s,1998-11-21,114.0,266.683,-3.637,-71.1,2451138.8489,0.95,0.99,1.58,11.181,0.018,10.626,0.033,10.501,0.014,1186.0,181.0,ne,0.0,1.0,U,0.3,116,13.7,12.0,1.0,,9546.0,219557.0,257.0,Opt,[0.077],0.077,1304m485_b0-001633,130.6149315,0.018,-48.1774337,0.0209,J084227.58-481038.7,-0.0005,924.161,1397.243,71.39,17.3,4.45,105.25,23.8,5.68,12.0,12.0,12.0,12.0,57255.31794,130.6149355,0.0181,-48.1774338,0.021,-0.0011,-0.00545,0.0035,-0.00189,0.004,88.6,137.9,64000.0,700.0,64000.0,500.0,10.491,0.012,0.7026,10.482,0.008,0.7846,0.7379,1N000,0.055,-0.038,2.356,-0.014,0.803,158.843623,0.019,-62.260165,0.02,0.006,0.039,0.021,0.04,0.153,0.515,11.5,3.26,3,3,3,3,0.011,0.019,0.007,0.019,0.039,hhh0,00,WISEA,[0.068],0.068,1304m485o0035062,130.6149266,-48.1774325,1396.243,1396.251,923.166,923.168,64529.0,63720.0,0.001,0.002,0.001,0.002,41.322,85.364,1.0,1.0,119.7,18.73,0.9973,0.997,64228.0,63674.0,42.097,87.008,2.6421,2.8664,0.00107312,0.000613809,3.90183e-05,7.1e-05,42.545,45.883,130.6149266,130.614925,-48.1774325,-48.1774269,1304m485,1304m485w1o0036061,1304m485w2o0030845,236.0,238.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0,[0.119],0.119,J084227.58-481038.7,130.6149447,-48.1774252,0.0381,0.0351,129.3,Im,10.478,0.022,10.484,0.02,10.374,0.086,8.165,0.217,11.192,0.024,10.632,0.022,10.492,0.021,1847.304,2793.496,1304048501351043072,48.5,1.88,54.1,1.58,12.6,0.811,5.0,1.14,1.47,1,0,0.0,0.0,0.0,0.0,hhh0,0,000n,39,39,39,39,19,20,2,20,0,130.6149415,0.0376,-48.1774245,0.0375,-0.0104,103,34,-36,34,1.88,1.58,0.811,1.14,1.47,1N000,AAAB,15,11,40.677,41.226,20.113,20.253,157282131,0.131,2M
